%sys,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
336,0.99,14.0,16.67,16.83,14.85,14.0,9.09,16.83,14.0,16.83,10.0,0.0,1.0,1.01,1.0,0.0,0.0,0.0,1.0,1.0,14.85,0.0,0.0,0.0,14.67,0.0,0.0,1.0,0.0,10.0,2.0,12.75,1.0,1.0,0.0,1.96,1.96,1.0,12.0,0.0,2.0,0.99,12.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,13.13,18.18,14.0,11.0,12.24,11.11,12.0,11.22,11.11,14.29,12.0,11.88,11.76,16.0,13.73,12.75,11.88,9.09,9.0,7.0,1.0,16.16,11.88,12.12,1.0,0.99,1.0,1.0,0.0,0.0,5.0,6.93,6.06,10.0,10.1,13.0,0.0,10.1,9.09,7.07,8.0,11.11,11.88,9.09,13.0,2.0,13.0,10.1,10.0,10.1,10.89,12.0,8.0,10.1,12.12,11.11,10.2,10.0,1.01,0.0,0.99,1.01,1.01,9.18,1.01,0.0,0.0,1.0,1.0,1.01,1.01,0.0,1.0,0.0,40.0,1.0,1.0,2.13,0.99,0.99,1.98,10.1,2.02,0.0,1.0,1.0,1.01
337,14.0,0.99,0.0,0.99,0.99,0.0,0.99,0.0,0.0,0.0,0.99,1.0,1.64,1.0,1.02,0.0,1.0,0.0,0.99,1.0,0.0,0.98,1.0,0.0,0.0,1.01,24.44,17.17,16.83,1.0,12.0,0.0,1.0,1.98,8.51,0.99,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1.01,1.0,1.98,10.1,1.01,1.01,1.01,1.01,0.0,8.08,0.99,6.06,1.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.99,1.01,0.99,1.98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.01,1.0,0.0,2.0,0.0,1.01,1.0,1.0,0.99,0.0,1.98,0.0,1.0,1.0,0.0,1.01,1.0,1.01,0.0,0.0,1.0,1.0,1.98,1.0,1.01,1.98,1.0,1.0,1.98,1.0,0.99,0.0,2.0,12.0,1.0,1.0,1.01,2.0,1.01,0.0,2.0,4.04,0.0,10.81,36.84,1.0,9.09,1.01,0.99,1.0,2.0,0.0,1.01,1.0
338,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,1.0,19.35,8.33,20.0,0.99,0.0,1.01,1.01,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,6.93,1.0,0.99,1.01,1.01,1.01,2.0,16.13,0.0,1.01,2.0,15.48,5.0,0.0,1.01,15.96,1.01,1.01,1.98,0.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.99,0.0,0.0,0.99,1.0,0.0,1.0,2.0,0.0,0.0,1.01,1.01,0.0,1.01,1.0,1.98,1.01,0.0,0.0,0.0,1.98,1.01,1.0,0.0,1.01,1.0,2.02,1.01,1.01,1.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,1.01,1.01,0.98,0.0,2.0,1.01,0.0,1.0,0.0,0.99,0.99,0.0,1.01,0.0,0.99,1.0,1.0,1.98,2.0,14.0,1.0,0.0,1.0,0.0,0.99,1.0,8.99,3.0,0.0,0.0,1.01,2.97,0.0,0.0,9.0,9.0,0.99
339,0.0,0.0,1.0,0.98,0.99,0.0,0.0,0.0,0.0,0.99,0.0,1.01,1.0,1.98,11.11,0.0,0.0,14.89,1.94,1.01,1.0,1.0,17.91,0.0,0.0,0.0,1.01,1.01,1.01,0.0,1.0,0.0,2.02,1.01,1.0,0.0,0.0,10.34,1.0,0.0,17.89,0.0,0.0,1.98,1.0,0.0,1.0,5.0,1.01,0.99,12.36,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.01,0.0,1.0,1.01,0.0,1.96,1.01,1.96,1.01,0.99,1.0,0.99,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,1.0,1.01,1.0,0.0,0.0,1.01,2.02,1.01,1.0,1.01,0.0,1.01,0.0,12.24,1.0,11.0,0.0,0.0,0.0,2.91,1.0,0.0,0.0,10.1,6.38,1.0,40.0,1.0,3.92,0.0,1.0,1.0,0.99,0.0,2.0,9.09,3.03,1.01,1.0,10.2
340,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,1.01,3.64,1.01,1.01,2.0,11.88,1.0,0.0,1.89,7.14,0.0,19.72,2.0,1.0,0.0,1.01,1.0,0.0,0.0,0.0,1.01,0.0,0.99,0.0,0.0,12.5,10.64,5.1,1.98,1.98,1.09,0.99,0.99,1.0,15.22,1.01,0.0,10.89,0.99,1.01,1.0,1.0,1.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,1.0,0.99,1.0,0.0,0.0,0.99,0.0,0.99,0.98,0.0,1.0,1.0,0.0,0.0,0.99,1.0,1.0,1.01,1.0,1.0,0.0,1.96,1.01,0.99,2.0,1.01,1.0,1.01,2.0,1.0,0.0,0.0,1.01,1.01,2.0,1.01,2.02,1.0,1.0,0.0,1.98,1.0,1.0,1.98,1.01,2.0,1.0,1.01,1.98,1.98,1.0,1.01,11.11,1.0,1.98,0.0,0.0,0.99,9.18,0.0,1.98,1.01,1.0,1.0,30.77,4.08,1.02,0.0,38.46,1.98,0.0,0.99,1.08,0.99,1.01,1.98,9.0,1.01,0.0,1.01
341,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,35.71,0.0,1.15,0.0,1.0,1.0,1.0,1.0,11.11,1.0,4.0,0.0,1.0,1.98,1.98,0.0,0.99,1.0,1.01,1.0,0.0,10.2,1.0,0.99,6.06,7.0,0.0,0.0,15.22,0.0,0.0,0.0,1.01,1.35,0.99,1.98,1.01,1.01,0.0,1.01,10.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,1.01,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.98,1.98,1.0,0.0,1.01,1.01,1.0,0.0,1.01,0.0,0.0,1.0,1.98,1.01,0.99,1.0,1.0,1.01,1.98,1.0,1.01,1.0,1.01,0.99,1.01,1.98,0.0,1.98,1.0,1.01,1.01,0.0,12.0,1.0,1.0,1.01,2.0,2.0,1.0,0.0,1.01,0.0,1.0,2.0,1.0,9.9,26.67,0.98,1.01,7.92,0.0,1.0,12.12,1.0,11.11,1.0,2.0,1.0,1.0,0.0,1.98
342,1.0,1.0,0.99,0.0,0.0,1.0,0.99,1.01,1.0,0.0,0.0,1.0,30.0,30.0,0.0,1.0,1.96,0.0,0.99,0.99,1.0,1.0,1.0,17.0,0.0,28.26,0.0,1.0,1.98,0.0,2.0,0.0,5.05,8.93,1.0,0.0,1.0,1.0,2.0,2.7,1.0,0.99,0.0,14.89,1.54,1.01,1.0,1.0,13.98,1.0,0.0,1.0,0.0,0.0,10.2,0.0,0.0,0.0,1.0,0.99,1.98,0.0,0.0,1.98,0.99,0.0,0.0,0.99,0.0,1.0,0.0,1.0,0.0,0.99,0.99,0.99,1.01,0.99,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,0.0,1.01,12.0,1.0,1.01,1.0,1.01,1.0,1.01,1.98,1.0,13.86,0.0,0.0,1.0,0.0,1.01,1.0,1.01,1.01,1.0,1.01,2.0,1.01,1.0,1.98,0.0,13.0,0.0,0.0,9.0,1.01,1.98,11.0,3.09,1.01,0.0,1.0,8.0,0.0,0.0,1.01,1.01,1.0,1.0,0.0,1.96,0.0,0.99,2.5,0.0,1.01,1.0
343,0.0,0.99,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.98,2.56,0.0,4.04,6.0,1.01,1.0,2.97,1.0,0.0,1.0,0.0,0.0,1.0,1.02,14.0,3.03,1.0,1.06,0.0,0.99,1.0,0.0,2.0,6.06,10.0,0.0,0.0,1.01,15.96,0.0,1.01,1.01,0.0,0.0,1.01,1.98,1.0,1.0,1.14,1.01,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.98,0.99,0.0,0.0,0.0,1.01,1.01,0.99,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.98,16.16,14.14,15.0,14.0,12.0,14.14,13.0,11.0,12.0,13.13,14.0,8.08,0.0,9.09,13.0,11.88,8.08,10.0,13.13,13.0,12.12,0.0,10.89,11.0,11.11,13.0,13.13,12.37,10.0,12.87,15.15,9.0,8.91,11.0,0.0,1.0,0.0,1.0,1.0,14.29,0.0,0.0,1.0,0.98,16.28,2.0,2.0,1.0,1.01,1.01,5.56,0.0,0.99,0.0,0.99,2.0,1.96,10.1,0.0,0.0,0.0,1.0,0.0
344,0.99,13.0,15.0,15.0,17.82,13.27,10.89,20.79,20.0,13.86,29.63,0.0,0.0,1.0,1.0,1.98,1.02,0.99,0.99,0.0,17.0,1.98,2.0,0.0,1.01,1.0,14.29,0.0,4.95,9.18,13.73,15.46,0.0,1.35,1.0,0.0,0.0,1.0,1.01,1.01,1.01,0.0,12.0,2.0,1.0,1.01,17.44,0.0,1.37,14.14,0.0,0.98,1.01,10.2,0.99,13.0,10.89,12.0,11.11,8.0,11.11,13.13,14.0,14.14,14.71,13.86,15.15,8.91,16.16,15.69,12.0,13.86,10.0,1.0,11.76,9.09,14.29,1.0,1.0,1.0,1.01,1.01,1.0,0.0,0.0,2.0,1.0,1.01,2.0,0.0,1.01,1.0,1.0,1.0,1.0,1.0,0.0,1.01,1.01,1.01,1.0,1.01,0.0,1.98,1.01,1.01,1.0,0.99,1.0,1.02,0.99,2.17,1.0,0.98,2.94,0.99,10.1,0.99,1.01,5.71,0.0,0.0,6.12,0.99,1.01,0.0,1.0,32.0,1.0,2.86,18.6,0.0,7.81,0.0,2.0,12.0,1.0,1.0,0.0,1.98
345,16.0,0.0,0.0,0.99,0.0,0.99,0.0,0.99,0.0,1.01,5.1,1.01,1.0,0.99,0.0,1.01,2.02,0.99,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.85,10.0,0.0,8.0,0.0,1.96,2.0,1.0,1.0,1.0,1.01,0.0,1.01,0.99,8.0,0.0,0.0,2.0,13.0,1.12,2.0,0.0,1.0,19.0,0.0,10.89,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.99,0.99,1.0,0.0,1.98,1.0,0.0,0.0,1.01,0.0,0.99,0.0,1.0,10.1,0.0,0.99,0.0,0.0,0.98,1.0,0.99,1.0,1.01,2.0,1.01,1.0,1.0,1.01,1.98,1.0,1.01,1.0,1.01,1.01,1.01,0.0,1.01,2.0,1.01,0.0,1.0,1.01,1.01,0.99,1.01,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,1.01,1.05,1.0,0.0,0.0,1.01,51.72,0.98,1.0,13.25,1.0,1.96,2.0,1.0,3.06,2.91,32.0,0.99,0.0,4.95,0.0,0.0,8.33,2.0,2.0,1.96,0.99
346,0.0,0.0,0.99,1.0,0.97,1.01,1.0,1.0,0.0,0.99,1.0,0.0,1.0,1.98,28.95,1.01,15.0,17.17,11.11,15.31,1.0,2.0,20.2,1.01,1.0,0.0,0.99,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,10.89,0.0,13.0,2.0,0.0,6.0,8.08,1.0,1.01,0.0,2.0,1.0,14.74,1.0,1.0,1.0,0.98,0.0,0.0,1.0,0.99,0.0,0.0,0.99,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.99,0.0,1.0,0.99,1.98,0.0,2.02,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.02,1.96,1.0,1.98,1.0,2.0,1.98,1.0,1.0,1.01,0.99,1.98,0.99,0.98,0.0,1.0,2.0,0.99,1.01,2.0,2.0,2.0,0.99,0.0,11.27,0.0,2.5,0.99,0.0,1.0,0.0,2.13,1.0,0.99,8.7,1.01,2.02,1.28,0.99,0.0,3.03,1.0,0.99,2.0,1.96,0.99,0.99,1.69,34.62,16.18,3.64
347,0.99,1.0,1.01,0.0,0.98,1.0,0.99,0.99,1.96,0.0,1.0,1.0,1.0,1.01,0.99,33.33,1.01,0.99,1.0,0.0,0.0,16.33,2.0,4.17,0.0,1.98,1.01,0.99,1.0,1.0,1.98,0.0,2.0,1.0,0.0,0.99,10.0,1.0,1.0,1.98,9.09,1.96,0.0,1.0,3.03,1.0,1.0,1.82,1.0,1.0,0.0,0.0,1.0,0.99,1.01,0.0,0.0,0.0,1.0,0.0,0.99,1.0,0.0,0.99,0.0,0.0,1.0,0.0,1.0,0.98,0.97,0.0,1.0,0.99,0.0,0.0,1.01,1.01,0.99,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.98,2.0,0.0,2.0,1.01,1.0,0.0,0.0,0.0,2.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.0,1.0,0.0,0.0,1.01,1.0,6.38,31.25,2.0,10.1,0.0,1.01,16.28,1.98,1.0,1.0,0.0,38.1,15.62,2.0,42.86,1.01,23.91,1.01,0.0,0.0,1.01,1.0,1.01,0.0,16.0,5.05,1.0,42.86
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,5.41,0.0,0.0,1.0,5.94,0.99,0.0,2.0,1.0,0.99,0.0,0.0,5.15,2.2,0.0,1.01,1.01,2.0,1.0,0.0,0.0,9.18,1.01,1.96,1.0,1.0,1.0,1.0,4.04,2.0,0.0,0.0,1.01,15.0,0.0,1.01,0.0,1.01,0.99,1.0,1.94,0.0,0.0,1.05,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.99,0.99,0.99,0.99,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,0.99,1.0,1.01,1.01,1.01,1.0,0.0,0.0,1.0,0.0,1.01,0.99,1.01,2.0,1.0,1.0,0.0,1.01,1.0,0.0,1.0,1.01,0.99,1.01,1.01,0.0,2.0,1.0,1.98,14.67,18.67,0.0,1.01,0.0,1.0,0.0,10.99,1.0,0.0,1.01,1.0,0.0,9.09,20.59,1.02,1.0,1.0,0.99,0.99,12.86,2.0,4.23,0.0,0.0,1.01,0.0,0.0,4.95
349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.99,0.0,0.0,40.91,3.12,2.11,1.01,2.0,1.01,2.0,0.0,0.0,0.0,1.0,1.0,10.89,1.01,14.0,1.33,0.0,1.98,1.01,0.0,0.0,0.99,10.0,0.0,0.0,0.0,1.0,1.0,13.13,1.0,1.0,1.0,1.01,1.01,2.0,3.0,0.0,15.84,1.02,1.0,16.67,1.01,1.0,1.01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.0,1.01,0.0,1.0,1.0,0.99,1.0,0.99,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,1.0,1.01,0.0,1.01,0.99,1.01,2.0,15.0,1.0,1.01,0.99,1.01,1.0,0.99,1.98,1.0,14.0,1.0,1.0,0.99,2.02,0.0,1.01,0.0,0.99,1.0,1.01,2.0,1.0,3.53,0.0,0.0,9.8,1.0,1.98,2.63,0.0,0.0,2.08,1.0,1.0,1.0,0.0,38.46,1.0,1.0,0.0,0.0,1.0,3.92,1.0,30.56,1.01,0.0,0.99,1.01,1.0,1.0
350,0.99,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,1.0,23.08,27.27,0.0,0.0,0.0,0.0,0.97,0.99,0.0,1.0,1.0,1.01,15.15,2.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.99,0.0,0.98,1.0,1.0,2.02,1.0,0.0,0.0,0.0,15.0,1.0,0.99,0.0,1.01,1.01,0.99,0.0,1.0,0.99,0.0,11.11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.96,0.0,0.0,1.0,13.13,15.0,12.0,13.0,12.87,13.13,14.14,13.13,13.13,12.12,11.11,11.88,1.0,11.11,11.22,11.88,8.25,12.12,10.1,11.11,13.59,1.01,12.12,11.11,11.11,11.0,12.24,10.0,12.0,12.24,10.1,10.1,11.11,11.11,1.98,1.01,2.02,32.26,1.0,9.09,41.94,1.0,1.0,30.0,10.91,0.0,1.0,1.98,0.0,1.0,1.0,1.01,1.0,1.0,0.0,0.0,0.0,4.35,0.0,2.02,1.0,1.0,0.0
351,1.0,12.12,10.0,12.12,12.12,13.0,8.82,11.11,15.0,10.0,12.28,1.01,6.06,3.92,2.0,1.0,1.96,1.06,3.03,0.99,9.09,0.0,0.99,1.01,1.01,0.0,14.29,1.0,1.96,2.0,12.24,11.0,1.01,1.01,11.0,1.0,1.0,1.14,13.13,1.01,1.98,4.0,10.1,1.96,0.0,1.05,16.33,0.0,0.0,1.01,0.99,1.0,1.0,9.8,0.99,10.89,12.87,8.0,10.0,11.11,11.0,8.16,12.0,11.11,11.11,12.0,12.87,11.0,9.8,9.09,9.9,12.0,12.75,1.0,11.11,13.73,12.24,1.0,0.98,0.0,1.96,0.99,1.0,0.0,0.0,1.98,1.01,1.01,1.01,1.01,1.01,1.0,1.98,0.0,0.0,0.99,1.01,1.01,1.02,2.0,4.0,3.96,3.03,3.03,2.02,2.02,0.99,1.0,1.01,1.98,1.98,0.0,0.99,0.0,1.0,1.01,13.13,1.01,0.0,1.98,1.05,10.14,0.99,1.01,2.0,1.98,0.0,2.53,0.99,0.99,1.01,1.98,1.0,0.97,32.43,2.0,1.0,0.0,1.01,1.96
352,10.89,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,23.08,0.0,1.0,2.0,0.0,1.01,2.04,3.96,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.25,10.53,0.0,0.0,0.99,1.01,1.0,0.0,0.0,1.06,1.0,1.0,1.82,9.8,0.99,1.01,1.98,1.01,1.0,0.99,1.0,15.15,1.01,1.01,1.01,1.01,0.0,1.0,0.0,0.0,0.99,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,1.0,0.0,1.0,0.0,1.01,1.0,0.0,1.0,1.0,1.98,0.0,1.0,0.0,0.99,1.01,1.0,1.0,1.01,0.0,1.96,0.0,1.01,1.01,1.01,0.99,1.01,1.01,1.0,1.98,1.0,1.0,0.0,1.01,0.0,1.0,1.01,1.01,1.0,0.0,1.96,0.99,0.0,0.0,1.0,1.0,31.25,1.0,0.0,8.11,1.0,0.0,2.0,1.0,55.0,1.0,2.25,3.26,1.0,4.17,0.0,1.0,17.74,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,1.0,0.99,0.99,1.0,1.0,0.0,1.01,1.0,2.02,0.0,1.0,0.0,13.0,12.24,1.96,12.0,1.0,4.04,1.33,1.0,1.01,1.96,1.98,24.49,25.64,11.0,1.01,0.0,0.0,1.0,0.0,10.89,1.06,10.0,1.0,0.0,3.03,0.0,0.0,2.0,0.0,16.0,1.0,1.01,1.01,0.0,13.13,1.0,4.55,0.0,0.0,0.99,0.0,0.0,1.0,0.99,1.0,0.0,1.0,1.0,0.0,0.98,0.0,1.0,1.0,1.0,0.98,0.0,1.0,0.0,0.99,1.0,1.01,0.99,0.0,0.0,2.0,1.01,1.0,0.0,1.98,1.98,1.0,1.01,1.01,2.0,1.01,1.98,1.01,1.98,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.01,1.0,1.01,0.0,2.0,0.99,1.01,1.0,0.99,0.99,4.0,1.0,37.5,0.0,1.0,0.0,2.02,0.0,2.0,44.83,1.0,2.0,1.01,1.0,4.04,1.01,44.44,38.89,0.0,10.0,1.0,1.0,10.0,22.39,23.44,10.34,1.98
354,0.99,1.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.99,0.0,1.02,1.0,1.98,23.81,1.0,0.99,0.99,0.0,1.01,1.0,14.14,14.14,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.11,1.98,2.0,0.98,0.99,0.0,0.99,1.82,11.11,0.99,0.0,0.0,2.5,1.0,1.0,14.0,1.0,0.99,0.0,2.0,9.0,0.0,1.01,0.0,0.98,0.0,0.0,0.0,0.99,0.99,0.0,1.0,1.0,0.99,0.0,1.98,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.99,0.0,2.0,1.01,0.0,1.01,1.0,0.99,1.01,0.99,0.0,0.0,0.0,1.0,1.0,0.0,1.01,1.01,1.0,1.96,0.0,1.01,0.99,1.01,1.0,1.0,1.01,1.96,1.0,0.0,1.01,0.0,1.01,0.0,0.0,0.0,1.0,53.33,2.0,0.0,0.99,1.01,1.0,1.0,0.99,1.01,0.0,12.5,1.0,1.98,7.14,0.99,1.96,4.0,3.06,1.0,1.02,0.0,1.0,1.0,0.0,1.0,8.99,18.97
355,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.96,1.01,1.02,10.0,21.05,1.01,1.01,1.96,1.01,1.0,0.0,0.0,0.0,2.02,1.96,1.01,1.0,0.99,1.01,0.0,1.0,0.0,0.0,0.0,0.99,10.0,2.0,1.01,3.03,1.0,0.99,0.0,1.0,4.08,1.0,0.0,1.01,1.0,1.01,0.0,2.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,1.0,0.99,0.99,0.0,1.0,1.0,1.0,0.99,0.0,0.0,0.98,1.0,1.0,1.01,1.0,1.0,1.98,0.0,2.0,1.0,1.0,1.01,0.0,1.01,1.01,1.01,1.0,0.0,1.0,1.0,0.0,1.01,0.99,1.01,1.0,1.0,1.0,0.0,1.01,2.0,0.0,0.99,41.38,4.0,1.01,1.0,0.0,1.0,33.33,1.01,0.0,1.0,1.0,28.57,2.6,1.0,10.84,0.99,1.23,0.0,1.0,0.0,1.96,1.0,0.99,2.02,1.01,1.01,2.0,23.08
356,0.98,1.0,0.0,0.0,0.0,0.98,0.0,0.99,0.0,0.0,1.0,1.14,1.0,1.98,0.0,12.0,1.01,1.0,0.0,1.01,1.0,0.0,1.0,0.0,1.01,13.27,0.98,0.99,1.01,0.99,0.0,0.0,11.22,1.08,2.0,1.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,3.0,11.11,0.0,1.0,1.0,14.14,1.01,0.0,0.0,1.0,1.0,0.99,1.0,0.0,0.0,0.99,0.0,0.0,1.0,1.0,0.0,1.0,0.96,0.0,0.98,0.0,1.98,0.0,0.0,1.0,1.0,1.0,0.0,1.98,1.01,0.0,0.99,1.01,0.0,1.01,1.01,0.0,1.01,1.01,1.01,0.0,1.01,1.01,1.0,1.0,0.0,0.0,1.0,1.0,0.99,1.0,1.98,0.99,1.0,0.0,0.0,1.01,1.01,1.01,2.0,0.99,0.0,1.01,33.33,3.06,0.0,3.0,2.02,1.0,2.0,1.02,2.02,2.0,1.0,1.01,1.0,31.82,2.6,1.01,0.0,42.86,2.0,1.01,6.45,1.0,11.11,1.02,2.0,1.01,1.01,1.98,1.0
357,0.0,0.0,2.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,1.0,30.43,2.2,1.01,1.98,0.99,0.0,0.0,1.0,1.0,0.0,2.0,1.02,23.53,1.06,2.02,1.01,0.0,1.01,1.01,0.0,0.0,1.0,10.0,0.0,0.97,1.0,2.0,5.0,0.0,1.0,0.99,1.01,18.37,2.0,1.01,1.0,1.98,1.0,1.01,1.01,16.67,0.99,0.99,1.01,1.0,0.0,1.0,0.0,0.99,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.98,1.0,1.01,0.0,0.99,1.01,0.0,0.99,1.0,2.0,1.0,1.0,11.0,1.01,0.0,1.0,1.0,1.0,1.98,2.0,1.0,5.1,1.0,0.0,1.01,2.0,0.0,1.0,0.99,1.0,2.0,1.0,1.01,0.0,4.0,1.0,1.01,40.0,1.01,5.21,26.09,0.0,0.0,19.15,3.03,1.0,1.96,4.0,38.1,1.0,1.0,8.0,1.0,1.0,10.1,1.01,11.49,1.96,1.01,0.0,1.01,1.01,1.01
358,1.0,15.84,15.84,16.0,15.0,16.33,11.76,16.83,17.17,16.16,0.0,8.91,43.48,13.33,1.01,3.03,1.0,0.0,0.98,2.0,15.15,1.0,1.01,1.0,23.08,2.0,1.08,0.0,0.99,0.0,1.06,15.31,0.0,1.0,1.98,1.01,1.01,0.0,13.0,1.01,0.99,0.99,12.12,0.0,1.01,1.0,14.0,1.0,1.01,1.01,0.99,14.0,1.01,10.1,4.6,15.0,10.2,9.9,11.88,13.0,10.0,16.0,13.27,13.46,12.87,11.76,14.0,14.14,13.0,15.84,13.73,12.0,12.12,1.0,10.0,12.12,1.01,11.11,11.11,11.11,12.0,9.09,12.0,11.0,12.0,10.78,15.15,13.0,12.12,0.0,10.0,12.0,2.04,5.0,3.96,4.0,4.0,4.04,7.07,4.08,3.96,4.04,0.0,1.01,2.02,0.99,1.01,0.0,3.06,3.0,1.01,1.0,0.0,1.01,8.0,1.0,8.79,1.98,1.0,1.96,4.55,0.0,1.0,0.0,0.99,2.97,1.0,0.0,0.0,1.01,1.01,0.99,1.01,0.99,28.57,1.98,1.98,0.99,1.0,1.0
