svctm,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
129,90.91,111.11,166.67,125.0,45.45,166.67,76.92,250.0,35.71,500.0,0.0,250.0,111.11,50.0,500.0,166.67,47.62,0.0,90.91,200.0,40.16,20.08,500.0,100.4,125.0,76.92,200.0,166.0,71.43,142.86,125.0,66.67,52.63,166.67,142.86,83.33,66.67,111.11,250.0,250.0,0.0,58.82,71.43,90.91,125.0,47.62,500.0,83.33,0.0,500.0,142.86,500.0,0.0,200.0,76.92,100.0,0.0,200.0,66.67,26.32,142.86,76.92,90.91,125.0,90.91,166.67,71.43,55.56,66.67,142.86,55.56,71.43,90.91,52.63,83.33,33.33,37.04,166.67,0.0,66.67,125.0,142.86,200.0,0.0,50.0,52.84,166.67,1000.0,71.43,83.33,0.0,32.26,71.43,0.0,142.86,0.0,100.0,45.45,333.33,111.11,100.0,1000.0,333.33,90.91,250.0,43.48,0.0,125.0,45.45,125.0,200.0,166.67,1000.0,333.33,1000.0,0.0,200.0,250.0,71.43,333.33,333.33,76.92,0.0,30.3,200.0,125.0,333.33,66.67,166.67,333.33,0.0,0.0,333.33,91.27,500.0,0.0,47.62,200.0,0.0,166.67
130,90.91,33.33,41.67,66.67,35.71,28.57,50.0,37.04,142.86,83.33,66.67,250.0,47.81,500.0,250.0,0.0,0.0,45.45,100.0,500.0,55.56,100.0,0.0,0.0,71.43,142.86,1000.0,59.06,126.5,41.67,200.0,50.0,500.0,142.86,62.5,0.0,111.11,142.86,200.0,83.33,1000.0,0.0,34.48,0.0,0.0,111.56,142.86,166.67,1000.0,111.11,0.0,0.0,0.0,166.67,333.33,35.71,142.86,58.82,40.0,62.5,111.11,1000.0,52.63,62.5,100.0,125.0,32.26,66.67,18.18,111.11,0.0,47.62,76.92,200.0,21.74,125.0,62.5,76.92,1000.0,50.0,62.5,66.67,333.33,166.67,500.0,90.91,142.86,100.0,0.0,1000.0,1000.0,90.91,55.56,333.33,45.45,83.33,166.67,111.11,200.0,0.0,40.0,1000.0,1000.0,1000.0,91.27,66.67,1004.0,0.0,250.0,125.0,125.0,1000.0,0.0,0.0,333.33,76.92,52.63,0.0,200.0,0.0,0.0,1000.0,0.0,502.0,50.0,333.33,128.0,141.78,1000.0,0.0,43.48,66.67,0.0,90.91,111.11,99.6,0.0,76.92,90.91,0.0
131,100.0,76.92,71.43,333.33,0.0,200.0,333.33,0.0,34.48,125.0,125.0,0.0,125.0,90.91,200.0,333.33,45.45,250.0,250.0,500.0,71.43,333.33,1000.0,33.47,166.67,0.0,0.0,1000.0,494.0,200.0,0.0,76.92,71.43,250.0,200.0,76.92,76.92,142.86,500.0,76.92,47.62,125.0,0.0,1000.0,500.0,100.0,0.0,90.91,333.33,0.0,100.0,90.55,66.67,0.0,250.0,0.0,500.0,58.82,62.5,0.0,41.67,29.41,0.0,76.92,58.82,40.0,0.0,500.0,333.33,500.0,47.62,1000.0,0.0,43.48,0.0,0.0,111.11,166.67,55.56,250.0,166.67,125.0,0.0,142.86,500.0,45.45,333.33,111.11,83.33,1000.0,1000.0,500.0,55.56,90.91,1000.0,71.43,55.56,1000.0,37.04,111.11,200.0,166.67,200.0,250.0,90.91,0.0,0.0,500.0,125.0,200.0,41.67,111.11,47.81,166.67,58.82,333.33,142.86,125.0,0.0,125.0,334.67,166.67,0.0,47.43,90.91,142.86,200.0,109.09,1000.0,200.0,250.0,76.92,142.86,250.0,0.0,502.0,250.0,0.0,40.0,1000.0
132,166.67,333.33,111.11,111.11,90.91,200.0,29.41,200.0,500.0,200.0,166.67,498.0,71.43,100.0,104.0,1000.0,0.0,100.0,76.92,125.0,0.0,142.86,38.46,100.0,500.0,83.33,58.82,90.91,1000.0,0.0,41.67,0.0,0.0,1000.0,142.86,111.11,0.0,100.0,66.67,333.33,142.86,166.67,111.11,0.0,28.57,100.0,0.0,200.0,62.5,90.91,0.0,47.81,50.0,100.0,71.43,1000.0,71.43,500.0,333.33,90.91,0.0,333.33,200.0,500.0,83.33,0.0,111.11,111.11,52.63,333.33,1000.0,45.45,76.92,1000.0,250.0,100.0,1000.0,90.91,250.0,142.86,142.86,1000.0,166.67,125.0,1000.0,111.11,76.92,200.0,0.0,142.86,250.0,142.86,125.0,250.0,66.67,76.92,0.0,142.86,100.0,250.0,71.43,333.33,250.0,166.67,76.92,250.0,111.11,500.0,500.0,26.32,142.86,1000.0,0.0,0.0,111.11,0.0,0.0,58.82,29.41,0.0,0.0,90.91,25.0,52.84,166.67,0.0,100.0,142.86,111.11,0.0,56.44,500.0,47.62,83.33,40.0,100.0,200.0,76.92,250.0,0.0
133,125.0,142.86,0.0,200.0,0.0,500.0,333.33,58.82,250.0,90.91,166.67,0.0,1000.0,0.0,246.0,40.43,50.0,125.0,250.0,0.0,166.67,200.0,333.33,111.11,0.0,32.26,142.86,250.0,0.0,250.0,55.56,100.0,142.86,125.0,142.86,111.11,83.33,37.04,200.0,166.67,142.86,100.0,250.0,200.0,58.82,0.0,83.33,166.67,166.67,76.92,125.0,125.0,500.0,77.23,1000.0,200.0,50.0,333.33,100.0,250.0,250.0,200.0,111.11,38.46,250.0,76.92,200.0,111.11,50.0,0.0,111.11,0.0,0.0,43.48,1000.0,166.67,125.0,200.0,83.33,200.0,66.67,1000.0,166.67,100.0,333.33,71.43,200.0,166.67,142.86,142.86,200.0,111.11,333.33,1000.0,100.0,66.67,47.62,334.67,55.56,250.0,200.0,200.0,125.0,100.0,333.33,100.0,31.25,29.41,166.67,83.33,200.8,43.48,45.27,100.0,55.56,167.33,250.0,125.0,71.43,34.48,333.33,1000.0,333.33,142.86,0.0,333.33,0.0,166.67,100.0,73.43,0.0,1000.0,333.33,90.91,125.0,142.86,0.0,83.33,32.26,33.33
134,200.0,0.0,90.91,166.67,142.86,200.0,0.0,0.0,71.43,200.0,500.0,45.44,500.0,333.33,47.62,111.11,250.0,142.86,90.91,30.3,71.43,200.0,45.45,0.0,71.43,125.0,83.33,55.56,90.91,43.48,62.5,200.8,142.86,55.56,125.0,71.43,0.0,71.43,40.0,100.0,0.0,1000.0,200.0,83.33,166.67,333.33,50.0,43.48,250.0,125.0,125.0,37.04,55.56,32.26,1000.0,111.11,111.11,1000.0,250.0,200.0,200.0,250.0,200.0,166.67,66.67,500.0,500.0,333.33,100.0,111.11,166.67,0.0,76.92,83.33,1000.0,142.86,142.86,333.33,500.0,0.0,166.67,166.67,333.33,250.0,0.0,200.0,0.0,0.0,0.0,500.0,500.0,0.0,100.0,0.0,0.0,0.0,0.0,500.0,0.0,1000.0,0.0,0.0,0.0,125.0,0.0,71.43,166.67,0.0,52.63,500.0,0.0,250.0,111.56,100.0,1000.0,0.0,0.0,71.43,100.0,166.67,38.46,333.33,142.86,1000.0,71.43,0.0,100.0,200.0,333.33,111.11,200.0,0.0,500.0,58.82,166.67,0.0,142.86,50.0,100.0,1000.0
135,125.0,90.91,1000.0,50.0,100.0,500.0,58.82,50.0,250.0,142.86,200.0,500.0,0.0,0.0,76.92,1000.0,500.0,1000.0,1000.0,111.11,500.0,100.0,0.0,333.33,250.0,66.67,250.0,0.0,58.82,28.57,1000.0,250.0,58.82,90.91,250.0,0.0,0.0,166.67,83.33,71.43,111.11,0.0,83.33,250.0,1000.0,1000.0,200.0,333.33,200.0,333.33,166.67,111.11,0.0,111.11,45.45,500.0,62.5,251.0,1004.0,500.0,500.0,111.11,100.0,1000.0,0.0,100.0,27.78,125.0,166.67,38.46,125.0,58.82,47.62,250.0,47.62,0.0,166.67,0.0,500.0,1000.0,500.0,0.0,500.0,200.0,58.82,200.0,200.0,83.33,333.33,250.0,250.0,83.33,142.86,0.0,111.11,125.0,66.67,200.0,500.0,111.11,83.33,111.11,83.33,0.0,1000.0,200.0,83.33,83.33,0.0,250.0,500.0,66.67,142.86,58.82,250.0,200.8,165.78,200.0,111.11,71.43,166.67,0.0,200.0,1000.0,500.0,37.04,200.0,0.0,0.0,71.43,76.92,55.56,0.0,500.0,50.0,125.0,1000.0,90.91,166.67,200.0
136,62.5,125.0,62.5,333.33,0.0,0.0,0.0,0.0,47.62,0.0,0.0,125.0,69.86,94.57,76.92,502.0,200.0,0.0,66.67,166.67,500.0,43.48,250.0,125.0,62.5,76.92,500.0,47.62,500.0,500.0,1000.0,142.86,111.11,142.86,0.0,71.43,500.0,0.0,200.0,83.33,1000.0,100.0,62.5,1000.0,250.0,166.67,83.33,58.82,250.0,0.0,125.0,90.91,100.0,500.0,76.92,0.0,0.0,83.33,142.86,0.0,0.0,52.63,0.0,0.0,47.62,90.91,0.0,0.0,0.0,0.0,52.63,0.0,500.0,111.11,0.0,0.0,500.0,1000.0,35.71,0.0,166.67,333.33,40.0,62.5,58.82,1000.0,32.26,24.39,43.48,43.48,83.33,111.11,76.92,76.92,76.92,47.62,50.0,38.62,83.33,166.67,47.62,37.04,333.33,0.0,111.11,111.11,166.67,35.71,0.0,250.0,76.92,1000.0,76.92,166.67,125.0,76.92,125.0,111.11,500.0,111.11,166.67,85.67,62.5,0.0,166.67,200.0,76.92,62.5,118.91,111.11,250.0,76.92,333.33,166.67,333.33,0.0,35.68,0.0,0.0,40.0
137,0.0,250.0,0.0,76.92,142.86,77.23,125.0,58.82,0.0,38.46,183.5,52.63,14.67,200.0,40.0,66.67,1000.0,33.33,30.3,500.0,0.0,83.33,125.0,71.43,250.0,250.0,333.33,250.0,90.91,100.0,142.86,0.0,250.0,251.0,250.0,1000.0,90.91,166.67,62.5,125.0,333.33,0.0,55.56,166.67,0.0,142.86,1000.0,1000.0,100.0,0.0,1000.0,166.67,1000.0,250.0,111.11,50.0,142.86,0.0,1000.0,47.62,0.0,0.0,71.43,142.86,0.0,0.0,142.86,37.04,142.86,90.91,0.0,50.0,91.27,0.0,37.04,250.0,41.67,111.11,83.33,38.46,45.45,37.04,0.0,83.33,250.0,40.0,166.67,333.33,500.0,111.11,66.67,200.0,142.86,0.0,66.67,1000.0,166.67,55.56,125.5,142.86,100.0,500.0,333.33,250.0,200.0,125.0,500.0,0.0,30.3,142.86,166.67,250.0,0.0,0.0,166.67,333.33,500.0,0.0,250.0,1000.0,333.33,333.33,0.0,0.0,62.5,37.04,1000.0,333.33,120.0,0.0,0.0,200.0,0.0,125.0,111.11,49.22,166.67,111.11,228.4,90.91
138,166.67,125.0,166.67,333.33,100.0,1000.0,83.33,83.33,333.33,125.0,0.0,1000.0,0.0,250.0,111.11,125.0,31.25,76.92,166.67,45.45,58.82,166.67,250.0,500.0,0.0,0.0,142.86,500.0,500.0,250.0,500.0,41.67,142.86,111.11,0.0,76.92,55.56,250.0,111.11,500.0,43.48,47.62,43.48,333.33,166.67,200.0,333.33,90.91,250.0,198.4,90.91,100.0,111.11,100.0,100.0,58.82,500.0,90.91,83.33,83.33,90.91,55.56,333.33,166.67,111.11,111.11,66.67,45.45,500.0,250.0,77.23,200.0,333.33,40.0,0.0,83.33,71.43,250.0,76.92,100.0,71.43,1000.0,52.63,55.56,66.67,200.0,76.92,166.67,100.0,83.33,47.62,47.62,111.11,111.11,250.0,500.0,90.91,83.33,125.0,250.0,500.0,333.33,166.67,142.86,52.63,100.0,142.86,166.67,250.0,52.63,111.11,0.0,333.33,200.0,500.0,58.82,83.33,500.0,0.0,0.0,166.67,250.0,654.0,55.56,200.0,111.11,500.0,0.0,0.0,500.0,111.11,142.86,103.64,439.33,0.0,333.33,76.92,0.0,62.5,142.86
139,166.67,76.92,125.0,71.43,166.67,90.91,38.46,166.67,333.33,76.92,1000.0,125.0,142.86,166.67,47.62,0.0,250.0,500.0,38.46,111.11,50.0,71.43,62.5,125.0,0.0,111.11,66.67,500.0,100.0,500.0,66.67,142.86,0.0,1000.0,39.23,250.0,142.86,0.0,66.67,125.0,71.43,500.0,1000.0,0.0,37.04,66.67,0.0,0.0,100.0,83.33,0.0,158.29,50.46,250.0,111.11,0.0,100.0,250.0,100.0,111.11,142.86,40.0,71.43,125.0,111.11,38.46,142.86,111.11,71.43,90.91,500.0,66.93,200.0,250.0,125.0,76.92,111.56,83.33,1000.0,62.5,111.11,71.43,125.0,142.86,0.0,90.91,1000.0,250.0,166.67,0.0,0.0,0.0,1000.0,0.0,500.0,333.33,0.0,0.0,200.0,125.0,142.86,333.33,200.0,250.0,0.0,333.33,333.33,125.0,142.86,200.0,0.0,413.33,0.0,250.0,0.0,1000.0,500.0,500.0,200.0,0.0,111.11,166.67,50.0,30.3,166.67,111.11,250.0,0.0,0.0,125.0,91.27,0.0,988.0,47.62,250.0,1000.0,125.0,55.56,125.0,166.67
140,111.11,142.86,1000.0,142.86,100.0,250.0,100.0,125.0,90.91,111.11,76.92,100.0,111.11,45.45,142.86,90.91,333.33,90.91,0.0,55.56,66.67,333.33,200.0,71.43,125.0,43.48,34.48,142.86,55.56,333.33,58.82,125.0,83.33,83.33,75.69,125.0,66.67,76.92,0.0,333.33,142.86,1000.0,76.92,50.0,90.91,250.0,58.82,0.0,500.0,52.63,200.0,142.86,0.0,1000.0,142.86,142.86,125.0,66.67,166.67,90.91,250.0,166.67,143.43,83.33,83.33,55.56,333.33,66.67,66.67,52.63,111.11,76.92,71.43,50.0,142.86,83.33,200.0,0.0,250.0,166.67,90.91,0.0,166.67,166.67,200.0,333.33,43.48,125.0,0.0,250.0,142.86,125.0,200.0,200.0,166.67,62.5,250.0,500.0,0.0,250.0,502.0,166.67,200.0,100.0,500.0,1000.0,1000.0,166.67,1000.0,125.0,500.0,500.0,66.67,373.6,250.0,76.92,250.0,208.57,333.33,164.0,432.8,100.0,77.23,166.67,71.43,250.0,71.43,111.11,66.67,166.67,250.0,100.0,1000.0,62.5,250.0,111.11,100.0,1000.0,71.43,244.0
141,250.0,1000.0,100.0,0.0,250.0,333.33,250.0,1000.0,66.67,111.11,90.91,83.33,0.0,333.33,500.0,0.0,111.11,500.0,58.0,66.67,166.67,1000.0,111.11,1000.0,143.43,0.0,333.33,500.0,134.61,75.43,333.33,142.86,125.0,58.82,111.11,37.04,125.0,1000.0,58.82,142.86,334.67,100.0,1000.0,43.48,33.33,125.0,43.48,47.62,37.04,333.33,250.0,126.0,76.92,0.0,71.43,100.0,0.0,83.33,1000.0,0.0,0.0,66.67,0.0,0.0,100.0,71.43,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,76.92,1000.0,250.0,0.0,250.0,250.0,333.33,0.0,0.0,333.33,100.0,1000.0,500.0,1000.0,125.0,0.0,166.67,1000.0,0.0,0.0,500.0,166.67,0.0,0.0,90.91,0.0,0.0,0.0,166.67,0.0,50.0,0.0,0.0,83.67,142.86,0.0,500.0,282.0,500.0,125.0,111.11,125.0,166.67,500.0,111.11,0.0,500.0,142.86,76.92,62.5,250.0,125.0,34.48,200.0,0.0,0.0,142.86,50.0,90.91,90.91,125.0,100.0,125.0,166.67,90.91
142,500.0,1000.0,166.67,1000.0,500.0,142.86,76.92,71.43,1000.0,1000.0,125.0,250.0,111.11,0.0,166.67,0.0,47.62,90.91,400.0,111.11,0.0,166.67,100.0,166.67,43.48,166.67,76.92,100.0,333.33,125.0,111.11,500.0,250.0,125.0,52.63,83.33,83.33,125.0,50.0,100.0,99.6,111.11,200.0,83.33,166.67,111.11,0.0,111.11,142.86,200.0,500.0,125.0,52.63,1000.0,556.0,500.0,250.0,100.0,333.33,76.92,0.0,166.67,1004.0,1000.0,1000.0,500.0,166.67,71.43,1000.0,500.0,500.0,166.67,71.43,0.0,333.33,142.86,1000.0,66.67,0.0,125.0,166.67,200.0,250.0,71.43,40.16,500.0,62.5,40.0,83.33,62.5,111.11,55.56,100.0,76.92,111.11,76.92,50.0,52.63,100.0,37.04,45.45,166.67,90.91,0.0,47.62,111.11,100.0,125.0,0.0,58.82,200.0,0.0,58.82,333.33,0.0,90.91,55.56,500.0,76.92,55.56,142.86,40.0,1000.0,500.0,76.92,142.86,91.27,58.82,125.0,0.0,35.71,52.63,1000.0,250.0,333.33,166.67,200.0,166.67,125.5,100.0
143,142.86,250.0,333.33,0.0,0.0,0.0,0.0,1000.0,125.0,500.0,52.63,0.0,76.92,125.0,66.67,76.92,200.0,85.56,51.56,111.11,142.86,26.32,142.86,1000.0,498.0,166.67,250.33,236.8,1000.0,66.67,111.11,250.0,76.92,83.33,111.11,55.56,0.0,142.86,111.11,58.82,142.86,76.92,0.0,66.67,111.11,83.33,76.92,100.0,166.67,166.67,40.0,40.0,90.91,0.0,0.0,250.0,250.0,250.0,200.0,0.0,333.33,166.67,0.0,1000.0,111.11,500.0,333.33,0.0,333.33,0.0,250.0,1000.0,142.86,125.0,500.0,0.0,500.0,52.63,50.0,50.0,66.67,111.11,35.71,71.43,27.67,50.0,201.6,37.04,90.91,50.0,47.62,90.91,71.43,62.5,50.0,38.46,333.33,166.67,62.5,41.67,76.92,62.5,35.71,47.81,52.63,66.67,71.43,47.62,111.11,111.11,142.86,0.0,76.92,166.67,90.91,0.0,0.0,100.0,66.67,166.67,125.0,166.67,100.0,111.11,0.0,0.0,142.86,76.92,58.82,0.0,76.92,125.0,0.0,200.0,500.0,66.67,45.45,0.0,45.45,43.48
144,200.0,41.67,500.0,58.82,45.45,38.46,40.0,22.22,0.0,41.67,500.0,333.33,125.0,166.67,41.67,66.67,56.22,27.06,99.11,500.0,0.0,0.0,142.86,74.0,167.33,166.67,384.67,118.75,333.33,200.0,50.0,0.0,0.0,1000.0,100.0,166.67,333.33,333.33,43.48,333.33,76.92,334.67,125.0,0.0,250.0,416.8,100.0,125.0,111.11,333.33,111.56,40.0,500.0,43.48,62.75,58.82,33.33,0.0,142.86,35.71,0.0,1000.0,24.39,58.82,166.67,0.0,66.67,45.45,83.33,45.45,0.0,25.64,90.91,0.0,27.78,142.86,71.43,83.33,142.86,38.46,111.11,58.82,250.0,142.86,502.0,66.67,58.82,111.11,333.33,100.0,1000.0,83.33,200.0,1000.0,250.0,0.0,0.0,333.33,0.0,0.0,500.0,0.0,0.0,41.5,333.33,25.0,125.0,0.0,66.67,200.0,142.86,142.86,76.92,166.67,250.0,0.0,500.0,1000.0,1000.0,166.67,76.92,333.33,333.33,66.67,333.33,0.0,55.33,1000.0,250.0,0.0,55.56,500.0,71.43,111.11,52.63,66.67,1000.0,0.0,0.0,111.11
145,26.32,33.33,22.73,90.91,66.67,250.0,100.0,66.67,37.19,334.67,0.0,66.67,500.0,1000.0,90.91,83.33,64.4,133.5,0.0,71.43,166.67,58.82,41.67,126.67,250.0,90.91,333.33,125.0,125.0,166.67,111.11,50.0,0.0,250.0,333.33,245.82,65.18,500.0,0.0,142.86,124.44,380.0,55.56,58.82,119.08,58.82,1000.0,250.0,142.86,125.0,153.0,62.5,71.43,71.43,111.11,125.0,166.67,76.92,45.45,76.92,52.63,142.86,76.92,66.67,250.0,41.67,0.0,250.0,37.04,90.91,30.3,250.0,333.33,200.0,111.11,500.0,100.0,111.11,100.0,90.91,1000.0,24.39,200.0,66.67,71.43,83.33,500.0,90.91,62.5,250.0,90.91,166.67,100.0,90.91,41.67,142.86,76.92,52.63,83.33,55.56,111.11,500.0,58.82,334.67,52.63,0.0,83.33,83.33,83.33,125.0,142.86,166.67,250.0,1000.0,500.0,50.0,0.0,1000.0,200.0,200.0,0.0,0.0,83.33,333.33,38.46,200.0,0.0,18.59,200.0,66.67,66.67,66.67,50.2,166.67,250.0,0.0,125.0,166.67,1004.0,500.0
146,58.82,47.62,125.0,166.67,250.0,500.0,333.33,83.67,40.0,125.0,100.0,55.56,83.33,100.0,1000.0,500.0,0.0,0.0,52.63,500.0,50.0,1000.0,1116.0,53.26,0.0,45.85,100.0,167.33,32.26,142.86,35.71,125.0,58.82,111.11,300.0,37.04,0.0,62.5,142.86,125.0,195.2,71.43,333.33,385.0,71.43,52.63,76.92,58.82,250.0,370.67,1154.0,371.43,172.0,500.0,200.0,250.0,500.0,52.63,125.0,250.0,333.33,500.0,250.0,0.0,111.11,166.67,200.0,90.91,38.46,55.56,166.67,166.67,43.48,500.0,76.92,250.0,200.0,0.0,76.92,1000.0,90.91,100.0,111.11,250.0,200.0,66.67,0.0,142.86,142.86,1000.0,111.11,0.0,142.86,500.0,333.33,111.11,1000.0,0.0,1000.0,200.0,333.33,62.5,0.0,45.45,166.67,111.11,250.0,0.0,200.0,111.11,250.0,0.0,55.56,125.0,500.0,37.04,55.56,100.0,0.0,66.67,250.0,166.67,111.11,71.43,71.43,50.0,0.0,0.0,333.33,1000.0,200.0,125.0,0.0,250.0,66.67,1000.0,76.92,500.0,500.0,111.11
147,333.33,40.0,50.2,62.5,76.92,71.43,66.67,50.0,1000.0,55.56,52.63,166.67,27.03,142.86,25.64,55.56,132.57,250.0,100.0,41.67,166.67,166.67,0.0,22.98,193.33,952.0,38.46,199.2,291.56,40.0,356.0,250.0,83.33,50.0,41.67,25.64,111.11,119.11,1000.0,166.67,151.33,100.0,125.0,250.0,125.0,111.11,58.82,55.56,111.11,0.0,250.0,125.56,375.33,83.33,125.0,100.0,125.0,250.0,100.0,250.0,0.0,200.0,200.0,100.0,58.82,166.67,55.56,250.0,125.0,142.86,100.0,125.0,166.67,1000.0,111.11,41.67,58.82,62.5,166.67,76.92,166.67,100.0,76.92,83.33,166.67,58.82,166.67,76.92,83.33,142.86,55.56,0.0,43.48,111.11,200.0,111.11,76.92,71.43,38.46,166.67,38.46,62.5,250.0,500.0,166.67,100.0,100.0,90.91,500.0,125.0,111.11,0.0,62.5,500.0,66.67,500.0,90.91,250.0,100.0,1000.0,71.43,143.43,0.0,0.0,90.91,83.33,1000.0,0.0,62.5,125.0,66.67,0.0,251.0,125.0,200.0,142.86,200.0,0.0,35.71,38.77
148,250.0,167.33,71.43,500.0,0.0,0.0,100.0,250.0,142.86,111.11,90.91,142.86,142.86,250.0,622.67,101.2,29.41,66.67,333.33,419.2,333.33,83.33,904.0,166.67,90.91,83.33,50.0,100.4,204.73,69.18,0.0,45.45,66.67,134.0,125.0,500.0,41.67,0.0,142.86,61.78,41.67,111.56,0.0,0.0,500.0,111.11,379.2,305.71,52.63,512.0,83.33,333.33,500.0,500.0,125.0,90.91,0.0,142.86,333.33,166.67,55.56,90.91,100.0,1000.0,166.67,90.91,0.0,200.0,142.86,55.56,62.5,111.11,111.11,58.82,166.67,100.0,100.0,125.0,71.43,500.0,66.67,90.91,0.0,142.86,125.0,58.82,1000.0,0.0,500.0,500.0,142.86,90.91,500.0,333.33,66.67,166.67,62.5,333.33,500.0,100.0,250.0,200.0,142.86,166.67,200.0,71.43,250.0,333.33,500.0,142.86,83.33,111.11,100.0,500.0,500.0,76.92,166.67,55.56,100.0,0.0,500.0,142.29,100.0,250.0,66.67,100.0,1000.0,0.0,500.0,62.5,545.33,100.0,500.0,100.0,0.0,32.26,111.11,0.0,111.11,0.0
149,111.11,142.86,333.33,100.0,142.86,250.0,62.5,83.33,76.92,125.0,166.67,29.65,50.0,66.67,125.0,154.0,71.43,62.5,111.11,50.2,500.0,0.0,142.86,58.82,77.23,83.33,142.86,20.41,250.0,0.0,200.0,142.86,0.0,0.0,142.86,0.0,76.92,105.33,178.0,1000.0,52.63,250.0,125.0,500.0,111.11,41.67,125.0,500.0,97.09,44.55,0.0,500.0,0.0,55.56,651.0,0.0,143.43,500.0,142.86,76.92,333.33,111.11,125.0,142.86,90.91,142.86,333.33,142.86,250.0,0.0,200.0,250.0,0.0,55.56,334.67,166.67,0.0,500.0,90.91,166.67,500.0,0.0,62.5,47.62,200.0,1000.0,71.43,166.67,45.45,250.0,90.91,30.3,142.86,334.67,50.0,32.26,333.33,45.45,142.86,58.82,142.86,90.91,34.48,166.67,40.0,1000.0,45.45,111.11,50.0,91.27,333.33,47.62,0.0,111.11,1000.0,71.43,250.0,125.0,250.0,166.67,250.0,83.33,71.43,71.43,58.82,90.91,166.67,125.0,100.0,265.71,0.0,66.67,50.0,200.0,91.27,125.0,58.82,333.33,76.92,250.0
150,111.56,250.0,52.63,1000.0,125.0,66.67,55.56,58.82,66.67,111.11,41.67,116.0,55.56,62.5,250.0,91.27,166.67,83.33,76.92,58.59,125.0,92.67,125.0,55.56,250.0,62.5,71.43,156.31,0.0,280.0,76.92,100.0,166.67,62.93,90.91,47.62,500.0,125.0,0.0,58.82,0.0,58.82,142.86,200.0,37.04,55.56,71.43,200.0,0.0,62.5,76.92,1000.0,0.0,0.0,225.6,250.0,66.67,250.0,52.63,333.33,90.91,333.33,71.43,111.11,333.33,111.11,76.92,83.33,77.23,58.82,125.0,1000.0,71.43,125.0,71.43,142.86,100.0,125.0,66.67,1000.0,200.0,1004.0,52.63,66.93,41.67,35.71,333.33,76.92,40.0,111.11,62.5,200.0,38.46,200.0,142.86,83.33,142.86,125.0,40.0,66.67,100.0,500.0,250.0,111.11,500.0,167.33,142.86,500.0,166.67,0.0,0.0,62.5,125.0,76.92,1000.0,90.91,34.48,66.67,71.43,83.33,38.46,41.83,142.86,333.33,76.77,90.91,142.86,76.92,55.56,500.0,62.5,0.0,166.67,125.0,83.33,35.71,31.25,62.5,76.92,38.46
151,125.0,76.92,99.6,0.0,250.0,76.92,76.92,0.0,83.33,100.0,100.0,333.33,55.56,226.4,55.56,0.0,38.46,58.82,52.63,1000.0,100.0,492.0,71.43,66.67,35.71,90.91,166.67,946.67,142.86,100.0,55.56,200.0,22.73,50.0,333.33,25.64,47.62,40.0,166.67,66.67,90.91,22.22,500.0,32.26,500.0,54.32,166.67,333.33,200.0,250.0,76.92,50.0,0.0,111.11,125.0,55.56,50.0,200.0,47.62,125.0,333.33,52.63,76.92,40.0,41.83,58.82,55.56,166.67,200.0,167.33,71.43,333.33,62.5,62.5,125.0,125.0,100.0,76.92,0.0,55.56,52.63,111.11,0.0,0.0,0.0,111.11,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,500.0,0.0,333.33,0.0,166.67,0.0,0.0,166.67,0.0,200.0,200.0,62.5,250.0,71.43,174.67,76.92,35.71,1000.0,125.0,142.86,24.39,1000.0,90.91,90.91,209.78,111.11,0.0,41.67,500.0,83.33,0.0,250.0,111.11,66.67,250.0,276.0,45.45,30.3,66.67
