kbactive,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
10,112236.0,115692.0,117844.0,116336.0,115740.0,123620.0,124796.0,122540.0,124612.0,118116.0,111096.0,111856.0,111544.0,111712.0,111688.0,111888.0,111812.0,111316.0,121580.0,112508.0,118592.0,112724.0,120580.0,111552.0,120884.0,120772.0,111284.0,111580.0,112004.0,111308.0,123560.0,118568.0,111324.0,112092.0,112024.0,112032.0,112168.0,110300.0,118804.0,111636.0,111580.0,110332.0,112932.0,111212.0,109616.0,112216.0,110664.0,118012.0,118584.0,107356.0,110812.0,112440.0,111352.0,112024.0,111528.0,111024.0,111912.0,112196.0,112052.0,111220.0,111660.0,111840.0,112252.0,110992.0,112040.0,111136.0,111508.0,111916.0,111312.0,112292.0,111264.0,111876.0,110468.0,112056.0,111468.0,109400.0,111628.0,111768.0,111828.0,112448.0,111492.0,111800.0,109400.0,112260.0,110376.0,109592.0,111480.0,112372.0,111840.0,110404.0,111892.0,110348.0,111252.0,112428.0,111944.0,111624.0,111316.0,112372.0,109144.0,112468.0,112192.0,112760.0,109872.0,112500.0,112364.0,111896.0,111536.0,112280.0,112120.0,112908.0,111796.0,110976.0,121344.0,111488.0,109544.0,111776.0,111568.0,111472.0,105792.0,111380.0,111632.0,105668.0,111468.0,111436.0,111488.0,111452.0,111360.0,111924.0,112564.0,110108.0,110976.0,111372.0,112176.0,111220.0,118724.0,111196.0,111616.0,111284.0,111484.0,112440.0
11,117760.0,110380.0,111552.0,111584.0,111440.0,111784.0,111272.0,110696.0,112264.0,111824.0,111108.0,111868.0,111564.0,111720.0,111708.0,111912.0,111824.0,111336.0,111948.0,111452.0,112180.0,111516.0,113132.0,111568.0,112960.0,112820.0,111300.0,111588.0,112024.0,111328.0,111784.0,112160.0,111344.0,112104.0,112024.0,112032.0,112180.0,110308.0,111528.0,111640.0,118860.0,110348.0,112212.0,111204.0,109624.0,112216.0,117052.0,111668.0,113236.0,107364.0,109684.0,112440.0,111364.0,111304.0,111536.0,110100.0,111196.0,111500.0,112064.0,111232.0,111660.0,111852.0,112252.0,111008.0,112040.0,111156.0,111524.0,111916.0,111312.0,112320.0,111264.0,111892.0,110472.0,112784.0,111488.0,109420.0,111636.0,111788.0,111824.0,112456.0,111504.0,111820.0,109408.0,112268.0,110400.0,109604.0,111484.0,112392.0,111848.0,110404.0,111912.0,110372.0,111276.0,112448.0,111952.0,111648.0,111324.0,112392.0,109152.0,112476.0,112212.0,112760.0,109880.0,112512.0,112376.0,111908.0,111548.0,112300.0,112140.0,112920.0,111796.0,110976.0,111264.0,111496.0,109564.0,111792.0,111592.0,111500.0,105816.0,111380.0,111644.0,105676.0,111468.0,111456.0,111504.0,111468.0,111376.0,111924.0,112564.0,110108.0,110976.0,111388.0,112176.0,111220.0,111424.0,111216.0,111628.0,111276.0,111508.0,112452.0
12,112256.0,110392.0,111568.0,111596.0,111448.0,111796.0,111292.0,110716.0,112272.0,111840.0,111116.0,111880.0,111576.0,111720.0,111716.0,111916.0,111824.0,111356.0,111912.0,111448.0,112184.0,111520.0,111808.0,111568.0,111728.0,111612.0,111308.0,111608.0,112024.0,111340.0,111792.0,112160.0,111352.0,112112.0,112044.0,112052.0,112192.0,110320.0,111520.0,111640.0,112560.0,110348.0,112224.0,111212.0,109652.0,112236.0,110696.0,111668.0,112308.0,107376.0,109680.0,112456.0,119596.0,111316.0,111536.0,110120.0,111204.0,111496.0,112072.0,111240.0,111672.0,111860.0,112276.0,111016.0,112064.0,111160.0,111532.0,111940.0,111336.0,112316.0,111288.0,111900.0,110492.0,112076.0,111488.0,109420.0,111648.0,111796.0,111836.0,112456.0,111512.0,111820.0,109408.0,112276.0,110408.0,109612.0,111492.0,112392.0,111848.0,110420.0,111912.0,110380.0,111284.0,112456.0,111960.0,111656.0,111332.0,112400.0,109160.0,112476.0,112220.0,112768.0,109888.0,112516.0,112384.0,111920.0,111564.0,112300.0,112144.0,112936.0,111812.0,110988.0,111272.0,111508.0,109564.0,111792.0,111592.0,111512.0,105816.0,111396.0,111644.0,105692.0,111476.0,111456.0,111504.0,111468.0,111376.0,111944.0,112576.0,110124.0,110996.0,111396.0,112184.0,111240.0,111436.0,111216.0,111636.0,111288.0,111520.0,112464.0
13,112264.0,110400.0,111568.0,111604.0,111456.0,111804.0,111292.0,110716.0,112276.0,111848.0,111116.0,111892.0,111588.0,111740.0,111724.0,111928.0,111848.0,111356.0,111908.0,111456.0,112192.0,111524.0,111796.0,111584.0,111736.0,111608.0,111308.0,111608.0,112036.0,111340.0,111800.0,112176.0,111352.0,112120.0,112052.0,112052.0,112192.0,110320.0,111528.0,111660.0,111620.0,110364.0,112232.0,111224.0,109660.0,112236.0,110704.0,111688.0,112316.0,107388.0,109708.0,112456.0,111396.0,111316.0,111552.0,110120.0,111212.0,111504.0,112072.0,111240.0,111684.0,111868.0,112284.0,111016.0,112064.0,111160.0,111540.0,111948.0,111344.0,112316.0,111296.0,111912.0,110496.0,112084.0,111504.0,109432.0,111656.0,111796.0,111844.0,112464.0,111520.0,111836.0,109424.0,112284.0,110408.0,109612.0,111500.0,112408.0,111864.0,110420.0,111928.0,110392.0,111292.0,112464.0,111968.0,111656.0,111332.0,112400.0,109168.0,112492.0,112228.0,112784.0,109888.0,112528.0,112392.0,111928.0,111564.0,112316.0,112152.0,112944.0,111812.0,110996.0,111280.0,111516.0,109576.0,111808.0,111608.0,111512.0,105832.0,111404.0,111656.0,105700.0,111492.0,111472.0,111524.0,111484.0,111392.0,111944.0,112596.0,110132.0,111008.0,111404.0,112192.0,111240.0,111444.0,111232.0,111644.0,111304.0,111528.0,112464.0
14,112272.0,110408.0,111584.0,111612.0,111464.0,111812.0,111308.0,110732.0,112288.0,111848.0,111132.0,111892.0,111588.0,111740.0,111724.0,111928.0,111848.0,111372.0,111908.0,111468.0,112192.0,111532.0,111804.0,111604.0,111744.0,111616.0,111324.0,111624.0,112828.0,111364.0,111808.0,112176.0,111368.0,112128.0,112060.0,112068.0,112204.0,110336.0,111540.0,111668.0,111620.0,110372.0,112232.0,111224.0,109660.0,112256.0,110704.0,111696.0,112316.0,107400.0,109720.0,113268.0,111396.0,111332.0,111552.0,110136.0,111220.0,111504.0,112088.0,111256.0,111692.0,111876.0,112292.0,111032.0,112080.0,111176.0,111540.0,111956.0,111344.0,112332.0,111304.0,111912.0,110508.0,112092.0,111504.0,109432.0,111664.0,111812.0,111852.0,112480.0,111528.0,111836.0,109424.0,112292.0,110424.0,109628.0,111508.0,112416.0,111876.0,110436.0,111928.0,110396.0,111300.0,112472.0,111976.0,111672.0,111348.0,112420.0,109176.0,112492.0,112236.0,112792.0,109904.0,112536.0,112400.0,111936.0,111580.0,112316.0,112160.0,112956.0,111828.0,111008.0,111280.0,111524.0,109592.0,111816.0,111620.0,111536.0,105844.0,111416.0,111668.0,105708.0,111492.0,111472.0,111536.0,111492.0,112176.0,111960.0,112604.0,110916.0,111008.0,111412.0,112200.0,111260.0,111452.0,111240.0,111644.0,111304.0,111528.0,112480.0
15,112280.0,110416.0,111584.0,111624.0,111472.0,111820.0,111308.0,110732.0,112292.0,111864.0,111140.0,112136.0,111604.0,111788.0,111740.0,111944.0,111876.0,111380.0,111924.0,111476.0,112200.0,111540.0,111804.0,111596.0,111752.0,111616.0,111324.0,112408.0,112072.0,111364.0,111816.0,112192.0,111376.0,112136.0,112060.0,112076.0,112216.0,110344.0,111552.0,111668.0,111636.0,110372.0,112248.0,111248.0,121556.0,112272.0,110720.0,111704.0,112324.0,107408.0,109720.0,112496.0,111396.0,111340.0,112356.0,110136.0,111220.0,111520.0,112088.0,111264.0,111692.0,111876.0,112292.0,111040.0,112080.0,111176.0,111556.0,111956.0,111360.0,112332.0,111312.0,111924.0,110520.0,112092.0,111520.0,109448.0,111672.0,111812.0,111860.0,112480.0,111536.0,111844.0,109440.0,112300.0,110424.0,109636.0,111516.0,112424.0,111884.0,110444.0,111948.0,110404.0,111308.0,112480.0,111976.0,111680.0,111348.0,112428.0,109184.0,112504.0,112236.0,112800.0,109904.0,112544.0,112408.0,111944.0,111588.0,112332.0,112168.0,112964.0,111828.0,111008.0,111288.0,111532.0,109592.0,111824.0,111628.0,111544.0,105852.0,111424.0,111676.0,117580.0,112472.0,111488.0,111544.0,112704.0,111420.0,112744.0,112612.0,111392.0,111792.0,111416.0,112208.0,111264.0,111460.0,111248.0,111664.0,111316.0,111544.0,112488.0
16,112288.0,110424.0,111600.0,111624.0,111472.0,111828.0,111324.0,110748.0,112304.0,111872.0,111148.0,111924.0,112304.0,118900.0,111748.0,111944.0,111876.0,115552.0,111924.0,111484.0,112216.0,111552.0,111820.0,111608.0,111760.0,111632.0,112108.0,111652.0,112068.0,111376.0,111824.0,112192.0,123248.0,124016.0,123948.0,112084.0,112216.0,122252.0,111564.0,111692.0,111644.0,110384.0,112256.0,111256.0,109704.0,124156.0,110728.0,111712.0,112340.0,107416.0,109744.0,112492.0,111404.0,111340.0,111592.0,110152.0,111236.0,111520.0,112104.0,111272.0,111708.0,111892.0,112308.0,111052.0,112096.0,111192.0,111564.0,111972.0,111360.0,112348.0,111312.0,111932.0,110524.0,112108.0,111520.0,109456.0,111684.0,111828.0,111868.0,112488.0,111544.0,111852.0,109440.0,112308.0,110440.0,109636.0,111516.0,112424.0,111892.0,110452.0,111948.0,110404.0,111308.0,112480.0,111984.0,111688.0,111364.0,112428.0,109192.0,112516.0,112244.0,112808.0,109920.0,112552.0,112416.0,111952.0,111596.0,112332.0,112180.0,112972.0,111844.0,111020.0,111304.0,111540.0,109600.0,111824.0,112752.0,125124.0,106636.0,111432.0,111684.0,105732.0,111520.0,111492.0,111556.0,111500.0,111416.0,111976.0,113396.0,110164.0,111044.0,111428.0,112216.0,111276.0,111468.0,111248.0,111672.0,111340.0,115632.0,112488.0
17,112296.0,110432.0,111608.0,111640.0,111484.0,111836.0,111324.0,110748.0,112308.0,111880.0,111756.0,111924.0,115688.0,111788.0,112392.0,114072.0,123772.0,119612.0,112484.0,112496.0,112216.0,123436.0,111820.0,111608.0,111772.0,111632.0,111364.0,111652.0,112076.0,112200.0,111832.0,112200.0,111396.0,112152.0,112076.0,112084.0,112240.0,110380.0,111576.0,115780.0,111652.0,110392.0,112264.0,123128.0,109704.0,112288.0,110736.0,111720.0,112340.0,119300.0,111028.0,112500.0,111428.0,111356.0,111580.0,110152.0,111244.0,111536.0,112112.0,111280.0,111708.0,111900.0,112308.0,111060.0,112096.0,111200.0,111572.0,111972.0,111376.0,112348.0,111328.0,111940.0,110532.0,112108.0,111536.0,109456.0,111692.0,111828.0,111876.0,112504.0,111552.0,111868.0,109456.0,112316.0,110440.0,109652.0,111532.0,112440.0,111900.0,120208.0,111964.0,110420.0,111324.0,112496.0,111992.0,111696.0,111364.0,112444.0,109920.0,112516.0,112256.0,112816.0,109920.0,112560.0,112424.0,111960.0,111604.0,112348.0,112180.0,112972.0,111844.0,111032.0,111312.0,111548.0,121460.0,111840.0,111668.0,111568.0,105880.0,111444.0,111692.0,105732.0,111528.0,111504.0,123428.0,111524.0,111416.0,111976.0,112640.0,110168.0,111044.0,111440.0,112464.0,111500.0,111476.0,111264.0,111680.0,111340.0,111584.0,113400.0
18,112300.0,110440.0,111644.0,111640.0,111504.0,111856.0,111352.0,110776.0,112320.0,111888.0,119132.0,111944.0,111628.0,111788.0,117220.0,111972.0,111900.0,111420.0,111948.0,111508.0,112236.0,111588.0,111844.0,111624.0,123644.0,123524.0,111356.0,111660.0,112084.0,111412.0,111860.0,112208.0,111408.0,112152.0,112088.0,112100.0,112240.0,110376.0,111584.0,123564.0,111652.0,110404.0,112288.0,111276.0,109716.0,112300.0,110736.0,113256.0,112348.0,107444.0,109780.0,112508.0,112028.0,111356.0,111588.0,110168.0,111252.0,111544.0,112120.0,111304.0,111756.0,112748.0,112324.0,112260.0,113316.0,112460.0,123368.0,123748.0,122472.0,124264.0,112516.0,113124.0,111828.0,112124.0,112796.0,119624.0,111700.0,111864.0,111884.0,112540.0,111560.0,111868.0,109456.0,112352.0,111800.0,110912.0,123332.0,123064.0,121124.0,110464.0,113000.0,111288.0,112052.0,113224.0,112728.0,112452.0,112240.0,113200.0,109216.0,113260.0,113000.0,113548.0,109940.0,112564.0,112432.0,111968.0,111616.0,112356.0,112192.0,112992.0,111860.0,111040.0,111320.0,111556.0,109628.0,111840.0,111656.0,111576.0,105880.0,112200.0,112932.0,105752.0,111536.0,111516.0,111584.0,111532.0,111436.0,111996.0,112644.0,110168.0,111044.0,111692.0,119576.0,119936.0,112268.0,112524.0,118456.0,112132.0,111576.0,112560.0
19,112324.0,110448.0,111644.0,111660.0,111504.0,111864.0,111348.0,110776.0,112324.0,111896.0,111180.0,111944.0,111640.0,111808.0,111796.0,111980.0,111920.0,111420.0,111960.0,111520.0,112244.0,111584.0,111852.0,111636.0,111800.0,111692.0,111372.0,111660.0,112084.0,111404.0,111852.0,112220.0,111408.0,112172.0,112112.0,112112.0,112252.0,110376.0,111584.0,111732.0,111664.0,110412.0,112288.0,111288.0,109728.0,112300.0,111864.0,111756.0,112364.0,107444.0,109776.0,113244.0,111440.0,111372.0,111608.0,110168.0,111264.0,111552.0,112132.0,111300.0,111744.0,111920.0,112336.0,111084.0,112112.0,111216.0,111592.0,111996.0,111396.0,112364.0,111340.0,111964.0,110540.0,113328.0,111560.0,109484.0,111708.0,111860.0,111900.0,112540.0,111584.0,111888.0,109480.0,112340.0,110456.0,109672.0,111544.0,112464.0,111924.0,110480.0,111984.0,110444.0,111348.0,112520.0,112024.0,111716.0,111392.0,112472.0,109224.0,112532.0,112272.0,112848.0,109940.0,112592.0,112460.0,111996.0,111616.0,112376.0,112220.0,112992.0,111860.0,111048.0,111320.0,111568.0,109628.0,111860.0,111668.0,111584.0,105888.0,111480.0,111716.0,105760.0,111548.0,111516.0,111596.0,111536.0,111436.0,111996.0,112652.0,110184.0,111060.0,120668.0,112244.0,111312.0,111508.0,111296.0,111708.0,112344.0,111576.0,112524.0
20,112324.0,110460.0,111644.0,111672.0,111516.0,111872.0,111348.0,110788.0,112340.0,111908.0,111188.0,111968.0,111648.0,111808.0,111788.0,111980.0,111920.0,111420.0,111968.0,111528.0,112244.0,111604.0,111852.0,112848.0,111804.0,111692.0,111376.0,111680.0,112108.0,111412.0,111864.0,112236.0,111424.0,112172.0,112112.0,112112.0,112264.0,110400.0,111608.0,111740.0,111668.0,110420.0,112300.0,111288.0,109736.0,112316.0,110788.0,111760.0,112364.0,107444.0,109788.0,112528.0,111464.0,111372.0,111616.0,110188.0,111272.0,111552.0,112140.0,111308.0,111756.0,111928.0,112336.0,111092.0,112132.0,111216.0,111604.0,112008.0,111396.0,112384.0,111352.0,111964.0,110560.0,112148.0,111560.0,109492.0,111720.0,111868.0,111900.0,112532.0,111584.0,111888.0,109488.0,112348.0,110476.0,109672.0,111560.0,112464.0,111924.0,110488.0,111984.0,110452.0,111348.0,112532.0,112032.0,111724.0,111392.0,112476.0,109224.0,112552.0,112280.0,112848.0,109956.0,112592.0,112452.0,111988.0,111624.0,112376.0,112216.0,113000.0,111880.0,111056.0,111332.0,111580.0,109640.0,111860.0,111676.0,111592.0,105896.0,111472.0,111724.0,105760.0,111560.0,111536.0,111608.0,111548.0,111456.0,112012.0,112664.0,110184.0,111060.0,111484.0,112252.0,111316.0,111508.0,111288.0,111716.0,111380.0,111592.0,112524.0
21,112332.0,110468.0,111644.0,111680.0,111516.0,111880.0,111364.0,110788.0,112344.0,111908.0,111196.0,111968.0,111656.0,111824.0,111800.0,111996.0,111940.0,111440.0,111976.0,111536.0,112252.0,111604.0,111872.0,111664.0,111812.0,111684.0,111388.0,111688.0,112120.0,111424.0,111872.0,112248.0,111424.0,112184.0,112128.0,112132.0,112264.0,110400.0,111616.0,111740.0,111692.0,110428.0,112300.0,111304.0,109744.0,112316.0,110788.0,111768.0,112384.0,107468.0,109800.0,112536.0,111464.0,111392.0,111624.0,110196.0,111280.0,111572.0,112148.0,111316.0,111756.0,111936.0,112352.0,111100.0,112132.0,111236.0,111604.0,112008.0,111412.0,112384.0,111364.0,111980.0,110560.0,112148.0,111576.0,109492.0,111728.0,111868.0,111916.0,112532.0,111592.0,111896.0,109488.0,112356.0,110484.0,109688.0,111568.0,112480.0,111940.0,110496.0,112000.0,110452.0,111364.0,112532.0,112032.0,111732.0,111408.0,112476.0,109240.0,112560.0,112280.0,112856.0,109964.0,112600.0,112460.0,111996.0,111640.0,112392.0,112224.0,113016.0,111880.0,111064.0,111340.0,111592.0,109640.0,111876.0,111684.0,111600.0,105904.0,111480.0,111732.0,105768.0,111560.0,111536.0,111620.0,111556.0,111456.0,112016.0,112676.0,110200.0,111076.0,111472.0,112260.0,111324.0,111508.0,111300.0,111716.0,111384.0,111600.0,112540.0
22,112340.0,110476.0,111660.0,111688.0,111532.0,111888.0,111376.0,110804.0,112356.0,111924.0,111204.0,112016.0,111664.0,111824.0,111804.0,111996.0,111948.0,111448.0,111984.0,111544.0,112252.0,111620.0,111876.0,111664.0,111820.0,111692.0,111396.0,111696.0,112132.0,111424.0,111880.0,112248.0,111436.0,112196.0,112128.0,112132.0,112280.0,110412.0,111624.0,111756.0,111692.0,110440.0,112316.0,111304.0,109752.0,112332.0,110796.0,111776.0,112392.0,107468.0,109800.0,112548.0,111480.0,111392.0,111624.0,110204.0,111288.0,111572.0,112156.0,111324.0,111768.0,111944.0,112360.0,111108.0,112148.0,111244.0,111616.0,112024.0,111412.0,112400.0,111364.0,111980.0,110576.0,112164.0,111576.0,109508.0,111736.0,111884.0,111924.0,112540.0,111608.0,111904.0,109504.0,112364.0,110484.0,109696.0,111568.0,112480.0,111948.0,110508.0,112000.0,110460.0,111372.0,112548.0,112040.0,111732.0,111416.0,112492.0,109240.0,112568.0,112296.0,112864.0,109964.0,112608.0,112468.0,112004.0,111648.0,112392.0,112232.0,113016.0,111896.0,111076.0,111356.0,111604.0,109652.0,111876.0,111692.0,112340.0,105916.0,111488.0,111732.0,105788.0,111572.0,111552.0,111632.0,111556.0,111476.0,112028.0,112684.0,110228.0,111112.0,111488.0,112268.0,111332.0,111524.0,111308.0,111724.0,111392.0,111600.0,112548.0
23,112348.0,110484.0,111668.0,111696.0,111540.0,111896.0,111384.0,110804.0,112360.0,111932.0,111204.0,112012.0,111664.0,111868.0,111816.0,112012.0,111964.0,111448.0,111996.0,111556.0,112268.0,111628.0,111892.0,111688.0,111828.0,111692.0,111400.0,111696.0,112140.0,111444.0,111880.0,112256.0,111452.0,113496.0,112148.0,112148.0,112280.0,111264.0,111624.0,111756.0,111708.0,110448.0,112316.0,111316.0,109752.0,124120.0,110796.0,111776.0,112392.0,107488.0,109820.0,112564.0,111496.0,111408.0,111632.0,110212.0,111296.0,111584.0,112164.0,111332.0,111768.0,111944.0,112360.0,111116.0,112148.0,111252.0,111624.0,112024.0,111428.0,112400.0,111376.0,111996.0,110576.0,112172.0,111592.0,109508.0,111744.0,111884.0,111932.0,112560.0,111620.0,111924.0,109516.0,112372.0,110500.0,109704.0,111588.0,112496.0,111956.0,110508.0,112020.0,110480.0,111384.0,112556.0,112060.0,111740.0,111424.0,112492.0,109260.0,112572.0,112316.0,112864.0,109980.0,112616.0,112480.0,112012.0,111660.0,112412.0,112240.0,113024.0,111900.0,111100.0,111356.0,111616.0,109668.0,111892.0,112436.0,111624.0,105916.0,111496.0,111748.0,105788.0,111596.0,111552.0,111644.0,111572.0,111476.0,112028.0,112684.0,110224.0,111100.0,111496.0,112276.0,111340.0,111524.0,111308.0,111740.0,111400.0,111620.0,112556.0
24,112356.0,110496.0,111680.0,111708.0,111552.0,111908.0,111384.0,110824.0,112376.0,111932.0,111224.0,112020.0,111712.0,111852.0,111824.0,112012.0,111964.0,111480.0,112004.0,111564.0,112288.0,111628.0,111900.0,111688.0,111836.0,111712.0,111408.0,111696.0,112140.0,111468.0,111900.0,112276.0,111452.0,112216.0,112156.0,112164.0,112320.0,110452.0,111648.0,111776.0,111708.0,110456.0,112336.0,111328.0,109764.0,112352.0,110816.0,111800.0,112408.0,108804.0,109820.0,112564.0,111508.0,111408.0,111640.0,110212.0,111296.0,111592.0,112164.0,111344.0,111784.0,111964.0,112380.0,111128.0,112168.0,111252.0,111624.0,112044.0,111440.0,112420.0,111392.0,112008.0,110588.0,112172.0,111604.0,109528.0,111752.0,111904.0,111944.0,112568.0,111628.0,111924.0,109516.0,112384.0,110512.0,109704.0,111588.0,112508.0,111968.0,111252.0,112020.0,110480.0,111384.0,112568.0,112068.0,111760.0,111436.0,112512.0,115624.0,112584.0,112324.0,112876.0,109992.0,112624.0,112492.0,112024.0,111668.0,112412.0,112252.0,113048.0,111916.0,111096.0,111376.0,111624.0,109668.0,111904.0,111736.0,111632.0,105936.0,111508.0,111760.0,105804.0,111596.0,111572.0,111660.0,111584.0,111492.0,112048.0,112704.0,110232.0,111100.0,111496.0,112288.0,111340.0,111544.0,111328.0,111744.0,111412.0,111632.0,112556.0
25,112368.0,110504.0,111680.0,111716.0,111552.0,111916.0,111404.0,110824.0,112380.0,111952.0,111224.0,112020.0,111696.0,111860.0,111840.0,112032.0,114064.0,111480.0,112012.0,111596.0,112296.0,111648.0,111900.0,111708.0,111844.0,111720.0,111420.0,111716.0,112164.0,111464.0,113112.0,112280.0,111468.0,112216.0,112156.0,112164.0,112308.0,110448.0,111648.0,111776.0,111756.0,110464.0,112336.0,111336.0,109776.0,112352.0,110816.0,111800.0,112424.0,107504.0,109840.0,112584.0,112712.0,111428.0,111652.0,110232.0,111316.0,111608.0,112184.0,111344.0,111796.0,111972.0,112388.0,111136.0,112168.0,111272.0,111644.0,112052.0,111448.0,112420.0,111392.0,112016.0,110596.0,112192.0,111604.0,109528.0,111764.0,121144.0,120464.0,118772.0,117852.0,117480.0,116532.0,118720.0,116868.0,116080.0,118576.0,117212.0,112808.0,110524.0,112932.0,111412.0,112128.0,116244.0,113028.0,116404.0,117792.0,118868.0,109280.0,118892.0,116272.0,116336.0,113464.0,116024.0,113564.0,113212.0,113060.0,113240.0,113044.0,114836.0,112728.0,111104.0,111376.0,112392.0,121456.0,111912.0,111724.0,111644.0,105944.0,111516.0,111760.0,105812.0,111620.0,111572.0,111660.0,111588.0,111500.0,112048.0,112712.0,110240.0,111120.0,111508.0,112300.0,111380.0,111544.0,112616.0,111764.0,111412.0,111636.0,112600.0
26,112376.0,111772.0,123540.0,118808.0,117924.0,113100.0,112664.0,112044.0,113572.0,113212.0,111240.0,112048.0,111704.0,111860.0,111844.0,112032.0,111984.0,111480.0,112012.0,111588.0,113552.0,111648.0,111924.0,111720.0,111868.0,111720.0,111428.0,111732.0,112164.0,111472.0,111908.0,113492.0,111480.0,112232.0,112172.0,112180.0,112316.0,110456.0,111664.0,111792.0,111744.0,110472.0,124196.0,111344.0,109776.0,112376.0,110840.0,111832.0,112428.0,107504.0,109840.0,114028.0,111532.0,123888.0,111668.0,122028.0,122572.0,122696.0,123972.0,123148.0,124096.0,123756.0,124188.0,122920.0,123916.0,119784.0,123432.0,123904.0,123292.0,120416.0,120856.0,123720.0,121704.0,112200.0,119068.0,117972.0,121492.0,111928.0,111960.0,112588.0,111664.0,111952.0,109532.0,112404.0,110536.0,109724.0,111604.0,112524.0,111984.0,110544.0,112036.0,110504.0,111400.0,112576.0,112076.0,111780.0,111460.0,112532.0,109280.0,112604.0,112352.0,112900.0,110008.0,112648.0,112520.0,112036.0,111688.0,112440.0,112276.0,113072.0,111940.0,111116.0,111412.0,111648.0,109696.0,111920.0,111732.0,111660.0,105956.0,116228.0,111768.0,105812.0,111620.0,111588.0,111684.0,111604.0,111500.0,112064.0,112712.0,110240.0,111120.0,111516.0,112308.0,111368.0,111556.0,111368.0,111772.0,111432.0,111636.0,112584.0
27,113756.0,110528.0,111724.0,111736.0,111568.0,111936.0,111432.0,110840.0,112396.0,111996.0,111244.0,112048.0,111704.0,111880.0,111852.0,112048.0,111992.0,111496.0,112024.0,111596.0,112320.0,111656.0,111936.0,111732.0,111864.0,111740.0,111436.0,111740.0,112184.0,111484.0,111924.0,112312.0,111480.0,112248.0,112172.0,112188.0,112316.0,110468.0,111676.0,111804.0,111752.0,110484.0,112360.0,111352.0,109788.0,112384.0,110852.0,111844.0,112436.0,107520.0,109856.0,112604.0,111532.0,111452.0,111676.0,110240.0,111336.0,111644.0,112204.0,111360.0,111812.0,111992.0,112404.0,111156.0,112184.0,111292.0,111664.0,112060.0,111464.0,112436.0,111420.0,112032.0,110616.0,122812.0,111628.0,109552.0,111788.0,111928.0,111972.0,112600.0,111664.0,111952.0,109552.0,112404.0,110544.0,109748.0,111628.0,112536.0,111992.0,110556.0,112060.0,110516.0,111420.0,112596.0,112084.0,111780.0,111472.0,112544.0,109300.0,112612.0,112352.0,112912.0,110008.0,112652.0,112528.0,112056.0,111696.0,112452.0,112276.0,113072.0,111940.0,111124.0,111400.0,111656.0,109696.0,111928.0,111744.0,111660.0,105956.0,111532.0,111784.0,105832.0,111636.0,111588.0,111696.0,111612.0,111744.0,112064.0,112732.0,110260.0,111140.0,111524.0,112316.0,111376.0,111572.0,111352.0,111780.0,111432.0,111656.0,112592.0
