%iowait,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
221,100.0,98.0,99.0,97.06,99.0,100.0,99.0,100.0,99.0,99.0,87.21,98.02,95.83,98.99,97.06,98.0,98.0,98.31,97.03,99.0,99.0,98.99,98.99,63.64,97.33,98.02,61.0,98.0,98.99,98.99,81.0,100.0,98.0,98.0,69.31,100.0,99.0,98.99,67.68,98.99,98.99,98.0,99.0,98.02,97.78,97.03,99.0,98.99,97.0,98.99,100.0,98.0,98.02,100.0,97.98,98.04,100.0,100.0,100.0,99.01,99.0,100.0,98.02,99.0,99.0,100.0,100.0,100.0,99.0,97.06,99.0,100.0,100.0,99.01,100.0,100.0,98.0,98.0,99.0,98.99,98.99,97.03,98.0,98.99,97.98,98.02,98.99,98.0,98.0,98.99,98.99,97.03,98.99,99.0,98.99,98.0,98.99,97.98,98.99,98.02,98.99,98.0,98.02,98.0,98.02,99.0,100.0,99.0,98.99,98.02,99.0,98.99,96.08,98.99,97.03,98.0,96.0,99.0,98.99,98.99,99.0,64.0,97.98,99.0,64.36,52.0,98.0,98.99,99.0,98.99,98.0,98.0,98.99,98.0,99.0,100.0,98.0,100.0,97.06,98.99
222,98.99,98.04,98.02,99.0,99.0,99.0,99.0,100.0,98.02,100.0,97.0,98.99,48.15,99.0,98.99,97.06,60.0,100.0,98.02,98.99,100.0,96.12,98.0,98.02,99.0,100.0,98.99,98.02,98.02,100.0,98.99,98.04,100.0,99.0,98.99,99.0,99.0,99.0,98.0,96.04,87.0,63.64,99.0,98.99,98.88,97.03,98.0,98.0,98.84,65.0,65.31,77.55,78.57,99.0,100.0,100.0,100.0,100.0,99.0,99.0,100.0,99.0,99.0,98.02,99.0,99.0,99.0,99.01,100.0,100.0,100.0,99.0,100.0,99.0,100.0,99.0,98.0,98.0,98.99,98.02,98.0,98.0,99.0,97.06,99.0,97.98,98.99,98.02,98.99,96.12,98.0,98.99,100.0,98.99,99.0,98.02,98.99,99.0,98.99,98.0,98.0,99.0,98.99,99.0,98.0,98.99,99.0,98.99,98.02,100.0,98.99,97.03,98.0,98.02,98.0,75.76,98.0,99.0,98.99,98.02,98.99,98.0,99.0,99.0,98.99,98.0,100.0,98.02,93.75,98.02,99.0,98.0,98.0,98.0,98.99,63.33,98.02,98.99,46.34,99.0
223,99.01,99.0,100.0,99.0,98.02,98.02,99.0,100.0,100.0,100.0,98.99,99.0,98.02,97.03,75.0,98.98,98.99,97.03,64.65,98.02,100.0,100.0,86.73,97.98,98.0,99.0,98.99,99.0,99.0,98.0,99.0,98.99,75.25,98.99,98.02,76.0,98.99,99.0,99.0,97.89,75.76,98.0,99.0,98.02,97.03,97.03,98.99,98.99,96.77,98.0,98.99,98.0,97.03,99.0,98.99,99.0,100.0,98.02,100.0,99.0,98.04,100.0,99.0,99.0,100.0,98.02,100.0,99.0,99.0,98.02,98.02,99.0,98.02,100.0,100.0,99.0,99.0,96.08,98.0,98.99,98.0,98.99,98.99,100.0,98.99,97.03,98.99,98.99,98.99,96.94,98.99,98.0,98.0,99.0,98.0,98.99,98.99,98.0,87.13,98.99,99.0,98.99,98.99,98.99,98.02,98.99,99.0,97.06,100.0,98.0,98.02,98.0,97.06,98.99,98.02,97.03,97.98,98.0,98.99,100.0,98.02,99.0,93.75,100.0,97.03,97.03,97.98,98.0,24.14,100.0,98.99,99.0,98.99,98.99,98.02,92.93,39.47,59.7,92.86,98.0
224,100.0,80.0,81.0,84.0,85.0,70.71,85.86,70.0,71.72,76.47,97.03,98.99,97.98,97.03,98.99,76.0,97.03,66.67,98.99,63.0,76.47,99.0,75.25,97.03,63.64,98.99,98.02,98.99,63.27,98.99,97.03,77.23,98.99,98.02,99.0,98.02,76.77,74.49,97.03,97.89,98.0,98.99,84.0,99.0,86.0,98.99,88.89,99.0,98.0,98.02,98.0,99.0,98.0,86.0,98.02,85.86,87.88,88.0,86.0,84.85,86.73,79.8,78.79,80.81,80.0,80.0,75.0,74.75,79.0,78.22,79.8,80.0,80.0,99.0,85.86,85.0,100.0,71.29,74.75,72.55,75.0,87.76,74.75,74.26,73.74,73.74,79.0,93.94,94.0,75.25,95.0,95.92,94.95,92.86,93.94,89.0,85.15,85.86,86.73,88.0,88.89,91.0,91.0,90.0,90.91,90.1,90.0,92.78,85.86,84.69,86.0,95.0,97.98,98.0,98.0,98.44,98.0,100.0,63.41,98.02,98.99,97.06,68.35,99.0,98.0,98.99,98.99,75.76,98.02,98.99,98.99,97.98,35.14,75.71,98.99,99.0,88.0,84.42,98.02,99.0
225,79.8,87.25,88.89,79.61,79.41,93.07,98.0,96.0,92.16,91.92,97.98,98.02,99.0,100.0,98.0,98.99,98.99,92.08,98.0,98.99,92.93,97.06,97.98,98.99,96.04,64.65,98.99,98.99,98.0,98.0,100.0,92.93,98.0,76.77,98.0,98.99,98.0,98.0,98.99,98.0,98.99,98.0,86.0,99.0,74.0,97.98,97.98,98.02,68.37,98.99,98.02,98.0,98.99,82.18,99.0,87.13,86.0,86.87,85.0,90.91,87.13,87.0,89.11,86.14,83.0,85.86,88.0,97.0,86.0,86.14,90.0,89.0,90.91,76.0,100.0,89.0,74.26,98.0,99.0,98.0,98.0,98.0,97.03,98.99,98.99,98.02,93.94,76.0,77.0,97.98,74.0,78.22,79.8,81.0,80.81,84.85,84.16,86.0,98.0,84.0,85.0,82.83,81.0,83.84,82.83,83.84,79.8,79.0,83.84,87.88,81.0,69.77,98.02,73.0,98.0,98.99,98.02,99.0,6.25,98.99,98.99,100.0,99.0,83.33,98.99,98.99,98.0,98.0,98.99,76.77,77.55,98.99,94.95,0.0,97.03,98.99,98.0,99.0,98.0,69.35
226,87.13,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,97.98,72.0,98.0,97.0,98.99,98.99,98.0,96.08,100.0,98.99,100.0,98.99,98.0,97.0,98.0,98.99,98.0,69.31,98.0,76.0,98.02,99.0,100.0,99.0,98.0,100.0,98.0,99.0,98.02,60.78,99.0,99.0,99.0,62.63,98.99,98.0,99.0,99.0,92.0,98.99,98.99,98.0,100.0,99.0,99.0,99.0,98.04,100.0,100.0,99.0,100.0,99.0,100.0,100.0,98.02,100.0,100.0,98.02,99.0,99.0,99.01,99.0,97.09,95.0,100.0,98.02,96.08,98.99,98.99,98.0,97.03,100.0,99.0,98.0,98.02,98.99,98.99,98.99,97.03,100.0,100.0,99.0,98.99,98.99,98.99,99.0,98.0,98.02,99.0,98.99,97.03,98.0,98.99,98.99,97.03,100.0,98.02,99.0,98.0,98.0,98.02,95.45,95.05,98.02,97.03,98.0,98.98,87.5,99.0,46.55,49.15,98.0,98.0,64.79,98.99,98.0,46.43,99.0,98.0,98.02,98.0,47.27,98.02,94.95,46.0,98.99,97.98,98.99,98.99,86.36
227,100.0,99.0,98.02,99.0,100.0,100.0,100.0,99.0,99.0,99.0,67.0,99.0,100.0,76.0,98.0,98.0,98.99,98.0,98.99,98.02,99.0,63.64,97.03,98.0,96.08,97.06,98.99,92.93,98.99,98.99,77.55,99.0,98.0,98.99,97.03,98.02,99.0,98.99,63.27,98.0,98.0,98.99,99.0,98.99,97.03,99.0,63.64,98.99,98.99,99.0,98.0,98.02,98.02,99.0,98.99,99.0,99.0,99.0,98.04,98.04,99.01,100.0,99.0,99.0,100.0,99.01,100.0,99.0,98.02,99.0,100.0,100.0,100.0,100.0,100.0,99.0,98.99,98.02,98.99,97.03,98.99,98.02,98.99,98.0,98.99,97.03,98.0,98.99,97.03,99.0,98.0,98.0,98.02,97.03,98.02,98.02,98.99,100.0,99.0,98.0,97.98,98.99,98.0,98.02,99.0,97.03,100.0,98.99,98.0,98.0,98.99,97.03,70.59,100.0,71.88,99.0,72.0,76.77,98.99,96.0,96.0,73.74,98.0,98.0,75.76,75.76,87.64,100.0,99.0,98.99,98.0,98.44,98.0,98.0,99.0,98.02,98.99,98.99,98.02,98.0
228,100.0,99.0,99.0,98.02,99.0,99.0,99.01,99.0,99.01,99.0,93.88,98.99,98.0,98.99,97.03,98.0,99.0,98.0,97.03,98.0,100.0,98.0,96.04,98.0,98.0,98.0,99.0,98.99,99.0,98.99,98.98,99.01,100.0,98.02,100.0,98.99,99.0,98.02,98.0,97.98,98.99,98.0,99.0,98.0,98.99,66.0,96.04,63.37,99.0,98.99,98.02,100.0,99.0,100.0,72.0,99.0,100.0,99.01,99.0,100.0,98.99,99.0,99.0,100.0,99.0,100.0,99.0,99.0,100.0,99.0,98.02,99.0,100.0,100.0,99.0,99.01,98.0,100.0,99.0,97.06,99.0,98.0,98.99,99.0,98.0,97.06,100.0,98.02,98.0,97.98,99.0,98.99,98.0,98.0,98.0,98.0,97.03,97.03,98.02,98.02,100.0,98.99,100.0,100.0,100.0,100.0,97.06,98.99,98.99,98.99,97.03,96.08,98.02,97.03,98.95,98.99,98.0,98.0,99.0,98.99,97.98,100.0,98.98,98.0,98.99,98.99,99.0,98.99,97.03,100.0,100.0,98.0,97.03,99.0,98.0,98.99,98.99,99.0,98.99,99.0
229,99.0,99.0,99.0,100.0,100.0,100.0,98.99,100.0,100.0,100.0,98.0,97.06,71.72,98.98,98.99,97.0,98.0,98.98,98.99,98.99,100.0,98.0,97.98,64.65,97.98,99.0,62.0,98.99,98.99,98.0,98.02,100.0,98.0,99.0,75.0,98.02,98.99,99.0,98.99,97.03,98.99,98.99,100.0,98.99,97.0,91.92,98.99,98.99,98.99,98.02,98.99,25.93,22.22,100.0,98.99,99.0,100.0,99.0,99.0,99.0,100.0,100.0,99.0,100.0,99.01,98.02,100.0,99.0,99.01,98.02,98.02,100.0,99.0,99.0,99.0,98.02,99.0,98.02,98.99,97.98,97.03,98.02,99.0,97.03,100.0,100.0,97.03,98.99,98.0,100.0,98.99,98.0,100.0,98.99,100.0,98.99,97.03,97.06,100.0,98.99,98.02,98.99,99.0,98.02,97.98,97.03,98.0,98.0,98.99,98.99,100.0,97.03,100.0,98.99,100.0,98.99,98.0,98.0,98.0,99.0,98.99,98.99,98.99,97.03,98.0,97.98,98.0,98.0,100.0,97.0,97.0,98.99,100.0,97.03,98.99,67.0,98.99,98.0,71.43,98.0
230,100.0,99.0,98.02,98.02,98.99,99.0,99.01,98.02,100.0,98.02,97.03,98.0,98.99,97.98,99.0,98.99,60.0,96.08,100.0,98.02,98.02,98.02,98.0,91.09,100.0,98.0,98.0,97.03,77.78,100.0,100.0,100.0,99.0,100.0,99.0,100.0,98.0,98.0,98.99,97.03,91.84,60.0,99.0,98.02,97.98,98.0,99.0,99.0,98.0,62.24,61.62,94.06,96.0,99.0,98.99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.01,98.02,98.99,99.0,99.0,99.0,99.0,99.01,100.0,100.0,99.0,100.0,100.0,100.0,98.0,98.0,98.99,97.06,98.99,98.99,98.0,100.0,98.02,98.99,100.0,98.0,98.0,98.99,98.99,98.99,98.0,98.0,99.0,98.02,98.99,98.99,98.0,99.0,98.99,97.06,99.0,98.99,99.0,98.99,100.0,98.99,98.02,99.0,98.0,97.03,97.03,99.0,98.02,69.61,97.03,98.0,99.0,99.0,98.0,99.0,98.99,98.99,100.0,99.0,99.0,98.99,76.77,99.0,99.0,98.0,98.0,98.02,99.0,98.99,69.7,98.0,98.0,98.0
231,99.0,99.0,97.06,99.0,99.01,100.0,99.0,100.0,99.0,99.01,97.98,98.99,98.0,98.0,85.96,98.02,98.99,98.99,58.25,98.99,99.01,98.99,89.9,98.0,98.0,98.99,99.0,99.0,0.0,98.0,98.02,100.0,75.76,98.99,98.0,75.0,99.0,99.0,98.02,98.0,69.0,98.0,99.0,98.99,98.0,98.99,97.98,98.99,98.99,98.02,98.0,98.99,98.0,99.01,98.99,99.0,100.0,100.0,99.01,100.0,99.0,99.0,98.99,99.0,100.0,99.0,100.0,99.0,99.0,98.0,100.0,99.01,99.0,100.0,99.0,99.0,97.03,75.51,82.83,85.0,98.0,98.99,100.0,97.03,98.99,98.99,98.0,98.99,98.99,76.77,98.0,98.0,97.98,98.99,98.98,98.99,98.02,98.0,77.23,98.0,98.0,98.99,98.99,98.99,98.0,98.0,98.0,98.0,98.0,97.03,100.0,98.99,98.02,98.0,98.0,98.0,98.99,98.02,98.0,98.0,98.98,98.99,72.28,96.08,99.0,97.98,98.99,94.44,98.02,100.0,98.99,98.0,68.69,98.99,97.98,98.02,99.0,71.29,98.99,100.0
232,100.0,69.0,68.32,68.69,64.65,62.38,81.19,61.76,63.0,66.67,98.99,100.0,99.0,98.99,81.0,36.36,100.0,70.0,97.03,60.0,70.41,98.0,71.0,98.99,61.39,97.06,98.0,99.0,94.12,98.0,98.99,70.71,99.0,99.0,100.0,97.03,72.45,73.74,98.99,98.0,98.99,98.99,74.0,98.99,90.91,98.99,98.0,99.0,99.0,98.99,98.99,98.02,99.0,72.73,98.99,71.0,72.0,74.75,74.75,74.75,74.0,69.39,68.0,67.68,66.67,65.66,62.0,66.67,61.39,63.0,67.0,68.0,69.7,99.0,72.0,72.28,74.75,99.0,90.1,85.29,75.76,87.88,76.0,76.77,76.0,76.77,76.53,76.0,73.0,98.99,75.0,75.25,73.74,76.77,81.0,76.77,73.0,79.8,96.97,82.0,82.0,82.83,85.71,83.0,86.0,87.88,85.0,86.73,78.22,77.0,81.0,95.05,98.99,96.12,98.99,97.03,98.0,98.0,73.0,98.99,97.03,98.99,98.99,80.0,98.0,98.0,100.0,65.71,100.0,90.0,88.24,98.0,97.98,65.35,99.0,98.0,97.98,98.0,99.0,69.61
233,70.41,99.0,100.0,98.99,99.0,98.02,99.0,98.99,98.99,100.0,98.99,97.0,97.98,97.03,99.0,78.79,98.0,86.14,98.99,98.99,97.06,97.06,98.99,98.0,98.98,62.63,98.99,52.94,98.0,62.71,99.0,98.0,97.03,71.72,98.02,98.99,97.03,98.0,98.99,96.08,98.99,97.03,100.0,99.0,68.32,98.99,99.0,98.99,71.72,98.98,98.99,97.0,99.0,98.02,99.0,98.0,100.0,98.02,98.0,98.02,99.0,99.0,99.0,99.0,99.0,100.0,98.02,98.99,98.99,99.0,99.0,99.0,98.02,74.75,99.0,98.99,96.12,98.0,98.99,99.0,98.0,98.0,98.0,98.99,99.0,98.99,98.02,98.0,100.0,98.99,99.0,98.99,99.0,98.0,93.0,98.02,97.0,93.94,97.98,91.0,91.09,88.89,89.0,91.0,88.0,85.86,89.0,89.11,94.95,96.94,94.0,72.0,98.0,68.0,97.03,97.03,98.99,73.74,98.99,74.0,72.73,98.0,99.0,91.09,98.99,97.03,79.0,100.0,100.0,78.79,78.57,98.0,99.0,98.02,98.99,98.99,98.0,100.0,95.96,98.0
234,99.0,99.0,100.0,100.0,99.0,99.0,100.0,99.01,99.0,98.04,96.08,68.0,98.02,55.93,98.99,98.0,98.0,97.03,98.0,99.0,100.0,100.0,98.0,100.0,97.98,98.0,98.99,93.07,98.0,94.0,98.0,100.0,99.0,98.99,100.0,98.02,99.0,98.0,98.0,59.0,97.03,98.99,98.02,61.62,98.0,98.0,98.98,98.99,88.0,98.02,98.0,97.98,95.92,100.0,98.02,99.0,99.0,99.0,100.0,99.0,100.0,100.0,100.0,99.0,99.0,99.0,98.99,98.04,98.02,98.99,99.0,100.0,100.0,100.0,100.0,98.04,100.0,98.0,99.0,97.0,98.0,98.0,98.99,98.0,98.0,98.99,97.03,98.99,98.02,98.0,98.99,98.0,98.99,98.0,97.03,98.0,98.0,98.0,98.02,97.03,98.0,98.99,98.99,98.0,100.0,97.03,98.99,98.0,98.0,98.02,97.03,97.03,98.0,96.08,97.06,98.99,58.62,99.0,98.99,98.0,100.0,90.0,98.99,100.0,61.4,94.74,94.0,98.99,97.03,99.0,98.0,67.68,98.99,98.0,61.39,98.0,98.99,98.99,98.02,98.02
235,100.0,99.0,98.02,99.0,99.01,100.0,99.0,99.0,100.0,98.99,35.14,98.0,100.0,100.0,99.0,99.0,98.0,98.99,98.02,98.99,100.0,62.0,98.0,96.08,98.0,97.98,75.76,99.0,100.0,98.0,76.53,100.0,98.99,98.02,78.0,98.99,98.99,98.02,60.61,98.02,98.99,98.99,100.0,98.0,97.0,61.36,61.0,98.0,98.99,98.0,99.0,99.0,99.0,100.0,26.92,99.01,99.0,100.0,99.0,99.0,99.0,100.0,99.0,98.99,100.0,99.01,100.0,99.0,99.0,100.0,100.0,99.01,100.0,98.02,99.0,100.0,98.0,98.0,98.0,98.99,99.0,99.0,98.0,98.02,98.0,100.0,98.99,98.0,98.99,98.99,98.0,98.99,98.0,98.0,98.99,98.99,98.02,99.0,98.99,98.0,98.99,98.0,98.99,97.0,98.0,99.0,97.03,98.99,98.99,98.0,100.0,98.0,70.0,98.0,70.0,97.03,95.15,98.99,99.0,97.03,98.0,68.69,98.0,98.0,96.97,71.43,98.99,99.0,98.99,98.0,99.0,100.0,97.03,98.99,98.99,98.02,98.02,98.0,98.99,98.0
236,100.0,100.0,100.0,99.0,99.0,99.0,98.02,100.0,100.0,98.04,96.92,98.99,97.0,98.02,98.99,98.0,78.57,98.02,98.0,98.0,99.0,98.99,97.98,50.77,98.99,99.0,66.0,98.99,98.0,100.0,98.02,100.0,98.0,98.99,95.0,98.99,100.0,100.0,98.0,97.03,98.0,93.07,98.02,98.99,98.0,98.02,98.0,62.63,98.99,78.0,77.78,76.24,75.76,100.0,95.96,98.99,99.01,98.02,99.0,100.0,100.0,99.0,99.0,100.0,98.99,100.0,99.0,98.02,99.01,98.99,99.0,100.0,100.0,99.01,100.0,99.0,100.0,98.0,98.99,96.12,98.0,98.0,97.06,98.99,98.99,97.03,98.02,100.0,98.99,98.99,98.99,98.02,98.99,99.0,98.99,98.99,98.99,98.0,100.0,98.0,98.0,98.02,97.03,98.99,100.0,97.0,98.99,98.0,98.02,100.0,98.02,97.03,98.0,97.03,98.02,98.02,97.83,98.0,97.03,98.99,96.04,98.0,98.99,98.99,98.99,98.99,98.0,98.99,100.0,99.0,100.0,98.0,100.0,98.02,98.99,95.6,100.0,99.0,100.0,98.98
237,100.0,100.0,99.0,100.0,98.02,98.02,98.02,99.0,98.99,100.0,98.99,98.0,43.48,98.99,99.0,98.99,82.42,97.98,77.32,100.0,99.0,98.0,98.0,95.0,97.03,100.0,98.99,97.03,98.99,97.98,98.99,99.0,78.0,98.99,100.0,77.55,99.0,98.02,98.0,98.0,64.04,66.29,100.0,98.0,98.99,98.88,98.99,98.0,98.0,85.0,87.0,98.99,98.99,99.01,98.0,100.0,99.0,100.0,100.0,98.02,99.0,100.0,100.0,99.01,99.01,100.0,100.0,99.0,100.0,97.09,99.0,99.0,100.0,98.99,99.0,99.0,98.99,98.02,98.99,98.99,98.99,95.15,100.0,98.0,98.0,98.02,98.0,99.0,98.99,98.99,98.99,98.99,100.0,98.0,98.99,98.02,98.0,98.99,98.02,98.99,98.0,98.98,100.0,98.02,98.0,100.0,98.0,98.02,98.99,98.99,98.0,97.98,98.99,98.0,98.0,75.25,100.0,98.0,98.98,99.0,97.98,99.0,98.0,97.98,99.0,98.99,100.0,100.0,72.97,97.03,98.02,98.0,99.0,98.99,98.0,48.94,98.02,97.06,16.13,98.02
238,99.0,99.01,100.0,99.0,99.0,99.0,98.02,100.0,99.01,98.02,99.0,98.99,98.02,98.02,69.7,99.0,99.0,98.0,0.0,77.89,99.0,100.0,64.77,98.02,93.9,98.99,98.02,98.99,87.13,98.99,99.0,100.0,95.56,99.0,98.99,96.97,77.55,78.35,97.03,98.0,94.0,98.0,99.0,97.03,97.03,99.0,100.0,98.99,98.99,100.0,98.51,100.0,98.0,100.0,99.0,100.0,100.0,99.0,98.02,99.0,98.02,99.0,98.02,98.99,98.99,98.0,98.99,99.0,100.0,98.02,100.0,100.0,98.02,99.01,99.0,100.0,99.0,98.0,98.0,97.03,98.99,97.03,98.02,99.0,98.0,97.0,98.98,98.99,98.99,74.26,97.0,98.99,98.0,98.0,99.0,97.03,98.99,98.0,69.7,98.0,98.0,97.06,98.0,98.99,98.99,98.99,98.0,98.99,100.0,97.03,98.99,96.12,98.0,98.0,97.03,98.02,98.0,99.0,99.0,99.0,98.0,98.0,46.15,97.98,99.0,99.0,98.0,79.0,65.12,99.0,100.0,97.0,91.94,98.02,98.99,98.0,16.0,97.98,87.88,98.99
239,98.02,100.0,97.06,100.0,99.0,98.02,100.0,99.0,100.0,99.0,96.97,99.0,100.0,98.99,98.0,77.78,97.06,50.67,96.04,0.0,100.0,98.0,78.57,98.99,76.77,76.77,98.02,100.0,75.51,98.0,98.99,100.0,94.12,77.55,98.99,99.0,96.0,95.96,98.99,98.0,100.0,99.0,100.0,97.03,65.91,98.0,97.03,98.99,98.0,98.99,97.03,98.0,99.0,98.02,98.0,98.02,100.0,99.0,99.0,99.01,100.0,100.0,100.0,99.01,100.0,99.01,100.0,100.0,99.0,99.0,100.0,98.02,99.0,100.0,99.0,99.01,98.99,68.69,68.0,71.0,69.7,85.71,72.16,71.72,71.72,72.0,70.71,72.45,74.0,97.98,74.0,74.75,75.76,75.76,76.53,75.76,69.7,71.43,98.0,72.0,71.0,74.0,72.0,69.31,72.73,72.28,74.75,73.0,75.0,75.76,75.0,97.96,98.0,100.0,97.06,94.79,100.0,98.0,90.32,98.0,97.03,98.99,86.0,90.11,98.99,98.99,99.0,93.07,97.06,72.73,73.27,98.0,48.89,96.63,98.99,98.02,94.0,0.0,99.0,98.0
240,99.0,70.0,70.0,63.37,67.33,64.0,82.18,63.37,63.0,68.69,98.0,73.47,98.99,97.03,100.0,98.0,97.03,98.0,97.03,96.0,70.71,97.0,98.0,99.0,98.0,40.0,98.0,63.0,98.02,73.74,98.0,71.72,98.99,95.05,100.0,98.0,100.0,98.02,99.0,96.91,97.0,98.0,69.61,92.86,93.62,98.02,98.0,97.03,61.11,99.0,98.02,98.99,99.0,72.73,95.1,71.0,74.75,71.29,75.0,76.53,74.75,66.34,68.69,68.37,65.66,66.0,61.0,69.31,60.0,64.29,67.68,69.7,71.72,99.0,70.59,71.29,67.68,98.99,98.99,97.03,98.99,97.03,97.03,97.98,97.03,98.99,97.03,98.0,98.0,98.0,98.99,98.0,98.0,98.99,98.99,98.99,98.0,98.99,98.02,98.0,98.99,98.99,97.03,98.0,98.99,98.0,98.0,98.99,97.98,97.03,98.0,57.97,96.12,63.93,97.03,98.99,98.99,70.59,64.13,93.75,87.72,98.0,99.0,79.12,100.0,99.0,98.92,100.0,99.0,98.02,98.99,97.03,100.0,9.09,98.0,97.03,99.0,88.89,99.0,40.91
241,71.0,97.06,98.02,100.0,98.02,98.02,99.0,97.06,98.99,98.0,98.0,98.99,98.0,77.78,98.0,99.0,98.99,96.08,98.99,98.0,98.02,75.76,98.99,98.99,98.99,98.02,99.0,98.0,98.0,98.02,77.78,98.02,98.0,94.12,98.0,100.0,99.0,98.0,78.57,63.33,99.0,98.0,98.99,66.67,98.96,98.0,80.21,98.0,98.94,98.99,98.0,99.0,98.0,98.02,98.99,98.02,100.0,99.0,99.0,99.0,100.0,98.99,100.0,99.0,99.0,100.0,98.02,99.0,100.0,99.0,99.0,99.0,99.0,72.0,99.0,100.0,98.99,97.03,98.0,98.0,98.99,98.99,98.0,98.02,98.99,98.0,99.0,99.0,100.0,98.99,98.0,97.03,98.99,98.99,98.99,98.99,98.99,98.0,98.0,97.03,98.02,97.03,98.99,98.99,98.99,100.0,98.0,100.0,98.99,98.99,98.99,100.0,97.0,94.51,98.0,96.12,97.06,88.04,98.0,71.29,75.0,68.0,98.0,100.0,78.0,78.22,22.73,98.99,100.0,98.99,99.0,63.75,99.0,94.0,69.35,100.0,100.0,98.0,98.0,83.84
242,98.99,100.0,100.0,99.0,99.0,99.0,98.02,99.0,100.0,97.06,72.73,98.0,98.02,98.0,100.0,98.0,98.0,99.0,99.0,98.99,99.0,37.93,98.0,99.0,98.99,98.0,99.0,99.0,98.99,98.99,97.0,100.0,99.0,98.99,98.02,98.02,98.0,100.0,84.0,98.02,98.99,97.98,98.02,97.8,97.03,97.03,86.0,93.0,96.55,98.99,98.99,98.0,98.99,99.0,78.79,98.99,99.01,99.0,100.0,99.0,98.02,99.01,99.01,100.0,99.0,99.0,100.0,100.0,99.0,98.02,99.0,100.0,100.0,99.0,100.0,99.0,98.99,99.0,98.99,98.0,97.06,98.02,98.99,98.99,98.99,98.0,98.0,97.03,98.99,98.99,98.99,100.0,98.99,99.0,98.0,98.0,98.99,99.0,99.0,98.99,96.08,98.0,98.02,98.0,98.02,98.0,98.99,97.03,98.99,98.0,98.0,98.02,45.28,98.04,89.29,98.99,67.35,98.99,98.0,98.99,98.67,98.99,100.0,97.03,79.0,94.95,90.91,99.0,98.99,98.02,98.0,99.0,100.0,99.0,81.33,97.06,98.99,99.0,98.99,99.0
243,99.0,99.0,100.0,98.02,99.0,99.0,99.0,100.0,98.99,100.0,98.0,99.0,100.0,99.0,98.0,98.99,98.99,98.99,98.0,97.03,99.0,98.98,98.0,61.0,98.0,98.99,62.24,98.99,99.0,99.0,88.24,100.0,98.0,98.99,73.74,98.99,99.0,98.0,98.02,97.78,97.03,98.0,99.01,100.0,98.99,62.24,98.94,65.93,98.0,98.0,97.03,87.5,94.44,98.02,98.0,100.0,98.99,99.01,98.02,100.0,98.02,100.0,98.99,99.0,97.06,99.0,100.0,99.0,99.0,99.0,100.0,98.02,98.0,100.0,100.0,99.0,97.06,98.0,97.06,98.02,98.99,98.99,98.99,98.0,100.0,99.0,98.99,98.99,98.0,99.0,98.0,98.0,98.0,98.0,98.99,99.0,98.0,97.03,98.99,98.99,97.98,98.99,100.0,98.0,100.0,98.0,98.02,98.0,98.0,97.06,98.0,98.0,99.01,99.01,78.0,98.99,96.08,98.02,100.0,98.02,98.0,98.99,98.0,99.0,98.99,97.03,99.0,98.02,98.99,98.99,99.0,100.0,99.0,98.99,98.99,100.0,98.02,97.98,98.02,98.99
