stat_bytes_avail,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
267,694900043776,694260461568,702534877184,715883294720,697721450496,672386359296,769117708288,673734180864,704667230208,664923942912,742607720448,709398310912,716829511680,663820795904,645729009664,732046606336,708786814976,736346275840,657498251264,698327666688,714249461760,711997677568,677292023808,669272289280,710216962048,728533204992,702585573376,622187147264,723144245248,682167676928,729985077248,725084643328,698207567872,681431441408,692025667584,705329664000,712487497728,653069975552,657177645056,735390728192
268,694900043776,694260461568,702534897664,715883294720,697721450496,672386064384,769117708288,673734180864,704667230208,664923942912,742607720448,709398310912,716829511680,663820795904,645729009664,732046606336,708786814976,736346275840,657498251264,698327666688,714249461760,711993446400,677292023808,669272289280,710216962048,728533204992,702585573376,622187147264,723144245248,682166648832,729985101824,725084643328,698207567872,681431441408,692025667584,705329664000,712487497728,653069975552,657177645056,735388602368
269,694900043776,694260461568,702533824512,715883294720,697721450496,672386064384,769117708288,673734180864,704667230208,664923942912,742606647296,709398310912,716829511680,663820795904,645729009664,732046606336,708786814976,736346275840,657498251264,698327666688,714249461760,711993483264,677292023808,669272289280,710216962048,728533204992,702583447552,622187147264,723144245248,682166648832,729985101824,725084643328,698207567872,681431441408,692025667584,705329664000,712483266560,653069975552,657177645056,735388602368
270,694900043776,694260461568,702533824512,715883294720,697721450496,672386064384,769117708288,673734180864,704667230208,664923942912,742606647296,709398310912,716829511680,663820795904,645729009664,732046606336,708786814976,736346275840,657498251264,698327666688,714249461760,711993483264,677292023808,669278924800,710216962048,728533204992,702583447552,622182916096,723144245248,682166648832,729985101824,725084643328,698207567872,681438158848,692025667584,705329664000,712483266560,653070008320,657177645056,735388631040
271,694900043776,694260461568,702533824512,715883294720,697721450496,672386064384,769117708288,673733152768,704667230208,664923942912,742606647296,709398310912,716829511680,663820795904,645729009664,732046606336,708786814976,736346275840,657498251264,698327666688,714249461760,711993483264,677292023808,669278924800,710216962048,728533204992,702583447552,622182916096,723144245248,682166648832,729985101824,725084643328,698207567872,681438158848,692025667584,705329664000,712483266560,653070008320,657177645056,735388631040
272,694900043776,694260461568,702533824512,715883294720,697721450496,672386064384,769117708288,673733152768,704667230208,664923942912,742606647296,709398310912,716829511680,663820795904,645729009664,732042375168,708786814976,736345772032,657498251264,698327666688,714249461760,711993483264,677292023808,669278924800,710216962048,728533204992,702583447552,622182916096,723144245248,682166648832,729982976000,725084643328,698207567872,681438158848,692025667584,705329664000,712483266560,653070008320,657177645056,735388631040
273,694900043776,694259412992,702533849088,715883294720,697721450496,672391430144,769117708288,673733152768,704667230208,664923942912,742606671872,709398310912,716829511680,663820795904,645729009664,732042375168,708786814976,736345772032,657498251264,698327666688,714249461760,711993483264,677292023808,669278924800,710216962048,728533204992,702583447552,622182916096,723144245248,682166648832,729982976000,725084643328,698207567872,681438158848,692025667584,705329664000,712483303424,653070008320,657177645056,735388631040
274,694900043776,694259412992,702533849088,715883294720,697721450496,672391430144,769117708288,673733152768,704667230208,664921870336,742606671872,709398310912,716829511680,663820795904,645729009664,732042375168,708786814976,736344698880,657498251264,698327666688,714249461760,711993483264,677292023808,669278924800,710216962048,728533204992,702583447552,622182916096,723144245248,682166648832,729982976000,725083557888,698207567872,681438158848,692025667584,705329664000,712483303424,653070008320,657177645056,735388631040
275,694900043776,694259412992,702533849088,715883294720,697721450496,672391430144,769117708288,673733152768,704662999040,664921870336,742606671872,709398310912,716829511680,663831298048,645729009664,732042375168,708786814976,736344698880,657498251264,698327666688,714249461760,711993483264,677292023808,669277372416,710216962048,728533204992,702583447552,622182916096,723144245248,682166648832,729982976000,725084405760,698207567872,681438158848,692025667584,705329664000,712483303424,653070008320,657177645056,735388631040
276,694906687488,694259412992,702533849088,715883294720,697721450496,672391430144,769113477120,673733152768,704662999040,664921870336,742606671872,709398310912,716829511680,663831298048,645735124992,732042375168,708786102272,736344698880,657498251264,698327666688,714249461760,711993483264,677292023808,669277372416,710212730880,728533204992,702583447552,622182916096,723144245248,682166648832,729982976000,725084405760,698207567872,681436581888,692025667584,705329664000,712483303424,653070008320,657176821760,735388631040
277,694906687488,694259412992,702531723264,715879063552,697732149248,672391430144,769113477120,673733152768,704662999040,664921870336,742604546048,709406838784,716829511680,663831298048,645735124992,732042375168,708786102272,736344698880,657498251264,698326110208,714249461760,711993483264,677292023808,669277372416,710212730880,728533204992,702583447552,622182916096,723144245248,682164523008,729983004672,725084405760,698207567872,681436581888,692025667584,705329664000,712483303424,653070008320,657176821760,735388631040
278,694906687488,694257287168,702531723264,715879063552,697732149248,672391430144,769113477120,673733152768,704662999040,664921870336,742604546048,709406838784,716829511680,663831298048,645735145472,732042412032,708786102272,736344698880,657498251264,698326110208,714249461760,711993483264,677292023808,669277372416,710212730880,728539844608,702583447552,622182916096,723144245248,682164523008,729983004672,725084405760,698207567872,681436581888,692025667584,705328590848,712483303424,653065777152,657176821760,735388631040
279,694906163200,694257287168,702531723264,715879063552,697732149248,672391430144,769113513984,673733152768,704663035904,664921870336,742604546048,709410512896,716829511680,663831298048,645735145472,732042412032,708786102272,736344698880,657498251264,698326110208,714249461760,711993483264,677298135040,669277372416,710212730880,728539844608,702583476224,622182952960,723144245248,682164551680,729983004672,725090758656,698207567872,681436581888,692032233472,705328590848,712483303424,653065777152,657176821760,735388631040
280,694906163200,694257287168,702531723264,715879063552,697731624960,672391430144,769113513984,673731026944,704663035904,664921870336,742604546048,709410512896,716829511680,663830794240,645735145472,732042412032,708785979392,736344723456,657498251264,698339020800,714249461760,711993483264,677298135040,669277372416,710212730880,728539844608,702583476224,622182952960,723144245248,682164551680,729983004672,725090758656,698203373568,681436581888,692032233472,705326518272,712483303424,653065777152,657176821760,735388631040
281,694906163200,694257287168,702531723264,715879063552,697731645440,672389332992,769113513984,673731026944,704663035904,664921870336,742604546048,709410512896,716829511680,663830794240,645735145472,732042412032,708785979392,736344723456,657497575424,698339020800,714249461760,711993483264,677298155520,669275246592,710212730880,728539844608,702583476224,622182952960,723144245248,682164551680,729983004672,725090758656,698203373568,681436581888,692032233472,705326518272,712483303424,653065777152,657183764480,735388631040
282,694906163200,694257287168,702531723264,715879063552,697731645440,672389332992,769113513984,673731026944,704663035904,664921870336,742604574720,709410512896,716829511680,663829721088,645735145472,732042412032,708785979392,736344723456,657497575424,698339020800,714249461760,711993483264,677298155520,669275246592,710212730880,728539844608,702583476224,622182952960,723144245248,682164551680,729983004672,725090758656,698203373568,681436581888,692032233472,705326518272,712483303424,653065777152,657183764480,735388631040
283,694906163200,694257315840,702531723264,715879100416,697730572288,672389332992,769113513984,673731026944,704663035904,664921870336,742604574720,709408956416,716829511680,663829721088,645734096896,732042412032,708785979392,736344723456,657497575424,698337992704,714248368128,711993483264,677298155520,669275246592,710212730880,728539340800,702583476224,622182952960,723144245248,682164551680,729983004672,725090758656,698203373568,681436581888,692032233472,705326518272,712483303424,653065777152,657183764480,735384399872
284,694905110528,694257315840,702531723264,715879100416,697730572288,672389332992,769113513984,673731026944,704663035904,664921870336,742604574720,709408956416,716829511680,663829721088,645734096896,732042412032,708784967680,736344723456,657497575424,698337992704,714248368128,711993483264,677298155520,669275246592,710212730880,728539340800,702583476224,622182952960,723144245248,682164551680,729983004672,725089730560,698203373568,681434480640,692030656512,705326518272,712483303424,653065777152,657182736384,735384399872
285,694905110528,694257315840,702531723264,715879100416,697730572288,672389332992,769113513984,673731026944,704663035904,664921870336,742604574720,709408956416,716827922432,663829721088,645734096896,732042412032,708784967680,736342597632,657503305728,698337992704,714248368128,711993483264,677297082368,669275246592,710212730880,728539340800,702579245056,622182952960,723150360576,682164551680,729983004672,725089730560,698203373568,681434480640,692030656512,705326518272,712483303424,653065777152,657182736384,735384399872
286,694905110528,694257315840,702531723264,715879100416,697730572288,672389332992,769113513984,673731026944,704663035904,664921870336,742604574720,709408956416,716827922432,663829721088,645734096896,732042412032,708784967680,736342597632,657503305728,698337992704,714248368128,711993483264,677297082368,669275246592,710212730880,728539340800,702579245056,622182952960,723150360576,682164551680,729983004672,725089730560,698203373568,681434480640,692030656512,705326518272,712483303424,653065777152,657182736384,735384399872
287,694905110528,694257315840,702531751936,715879100416,697730572288,672389332992,769113513984,673731026944,704663035904,664917639168,742604574720,709408956416,716835655680,663829721088,645734096896,732042412032,708784967680,736342597632,657503330304,698337992704,714254520320,711993483264,677297082368,669275246592,710212767744,728539340800,702579245056,622189588480,723150360576,682164551680,729983004672,725089730560,698203373568,681434480640,692030656512,705326518272,712483303424,653065777152,657182736384,735384399872
288,694905110528,694257315840,702531751936,715879100416,697730572288,672389332992,769113513984,673731026944,704663035904,664917639168,742604574720,709408980992,716835655680,663829721088,645731999744,732042412032,708797493248,736342597632,657503330304,698337992704,714254520320,711993483264,677297082368,669275275264,710212767744,728538292224,702579245056,622189588480,723150360576,682164551680,729978810368,725089730560,698203373568,681434509312,692030681088,705326518272,712483303424,653065814016,657182736384,735384436736
289,694905110528,694257315840,702531751936,715879100416,697730572288,672389332992,769113513984,673731026944,704663035904,664917639168,742604574720,709408980992,716834582528,663829721088,645731999744,732042412032,708797493248,736342597632,657503330304,698337992704,714254520320,711993483264,677297082368,669275275264,710212767744,728538292224,702579245056,622189588480,723150360576,682160320512,729978810368,725089730560,698203373568,681434509312,692030681088,705326518272,712483303424,653065814016,657180610560,735384436736
290,694905135104,694257315840,702531751936,715879100416,697730572288,672389332992,769113513984,673726824448,704663035904,664917639168,742604574720,709408980992,716834582528,663829721088,645731999744,732042412032,708797493248,736342597632,657503330304,698335866880,714254544896,711993483264,677295009792,669275275264,710212767744,728538292224,702579245056,622189588480,723149332480,682160320512,729978810368,725089730560,698203373568,681434509312,692030681088,705326518272,712490201088,653065814016,657180610560,735384436736
291,694905135104,694257315840,702531751936,715879100416,697730572288,672389332992,769113513984,673726824448,704663035904,664917676032,742604574720,709408980992,716834582528,663829721088,645731999744,732042412032,708797493248,736342626304,657503330304,698335866880,714254544896,711992389632,677295009792,669275275264,710212767744,728538292224,702579245056,622189588480,723149332480,682160320512,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712490201088,653065814016,657180610560,735384436736
292,694905135104,694257315840,702531751936,715879100416,697728471040,672389332992,769113513984,673726824448,704663035904,664917676032,742604574720,709406855168,716834582528,663829721088,645731999744,732042412032,708797493248,736342626304,657503330304,698335866880,714254544896,711992389632,677295009792,669275275264,710212767744,728538292224,702579281920,622189588480,723149332480,682160320512,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712490201088,653065814016,657180639232,735384436736
293,694905135104,694253084672,702531751936,715879100416,697728471040,672389332992,769113513984,673726824448,704663035904,664917676032,742604574720,709406855168,716834607104,663827648512,645731999744,732042412032,708797517824,736342626304,657503330304,698335895552,714254544896,711992389632,677295009792,669275275264,710212767744,728538292224,702579281920,622188011520,723149332480,682160357376,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712490201088,653065814016,657180639232,735384436736
294,694905135104,694253084672,702531751936,715879100416,697728471040,672389332992,769113513984,673726824448,704663035904,664917676032,742604574720,709406855168,716834607104,663827648512,645731999744,732042412032,708797517824,736342626304,657503330304,698335895552,714254544896,711992389632,677295009792,669275275264,710212767744,728536166400,702579281920,622188011520,723149332480,682160357376,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712490201088,653065814016,657180639232,735384436736
295,694905135104,694253084672,702531751936,715879100416,697728471040,672389332992,769113513984,673726861312,704663035904,664917676032,742604574720,709406883840,716834607104,663827648512,645731999744,732053413888,708797517824,736342626304,657503330304,698335895552,714254544896,711992389632,677295009792,669275275264,710212767744,728536166400,702579281920,622188011520,723149332480,682160357376,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712490201088,653077893120,657180639232,735384436736
296,694905135104,694253084672,702527557632,715879100416,697728471040,672389332992,769113513984,673726861312,704663035904,664917676032,742600343552,709406883840,716834607104,663827648512,645731999744,732053413888,708795420672,736342626304,657503330304,698335895552,714254544896,711999594496,677295009792,669275275264,710212767744,728536166400,702579281920,622188011520,723149332480,682160357376,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712489938944,653077630976,657180639232,735384436736
297,694905135104,694253084672,702527557632,715886006272,697728471040,672385101824,769113513984,673726861312,704669667328,664917676032,742600343552,709406883840,716834607104,663827648512,645731999744,732053413888,708795420672,736342626304,657503330304,698335895552,714254544896,711999594496,677295009792,669275275264,710212767744,728536166400,702579281920,622188036096,723149332480,682160357376,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712489414656,653077630976,657180639232,735384436736
298,694903009280,694253084672,702527557632,715886006272,697728471040,672385101824,769113513984,673726861312,704669667328,664917676032,742600343552,709406883840,716834607104,663827648512,645731999744,732053413888,708795420672,736342626304,657503330304,698335895552,714254544896,711999594496,677295009792,669271044096,710212767744,728536195072,702579281920,622188036096,723147206656,682160357376,729978810368,725087633408,698203373568,681434509312,692028555264,705326518272,712489435136,653077630976,657180639232,735384436736
299,694903009280,694253121536,702527557632,715886006272,697728471040,672385101824,769113513984,673726861312,704669667328,664917676032,742600343552,709406883840,716834607104,663827648512,645731999744,732053413888,708795420672,736342626304,657503330304,698335895552,714254544896,711999594496,677295009792,669271044096,710212767744,728536195072,702579281920,622188036096,723147206656,682160357376,729978810368,725087633408,698203373568,681434509312,692028555264,705322287104,712489435136,653077630976,657180639232,735384436736
300,694903009280,694253121536,702527557632,715886006272,697728499712,672385101824,769113513984,673726861312,704669667328,664917676032,742600343552,709406883840,716834607104,663827648512,645731999744,732052627456,708795420672,736342626304,657503330304,698335895552,714254544896,711999594496,677295009792,669271044096,710212767744,728536195072,702579281920,622188036096,723147206656,682160357376,729978810368,725087633408,698214035456,681430278144,692028583936,705322287104,712489435136,653077147648,657180639232,735384436736
