%usr,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
338,0.0,0.0,1.0,0.0,0.98,0.0,0.99,0.0,1.0,0.0,1.0,0.0,1.01,1.01,33.33,1.0,22.58,15.62,33.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,1.98,0.0,1.98,0.0,0.0,0.0,0.0,19.35,0.0,0.0,0.0,26.19,4.0,1.01,0.0,20.21,0.0,0.0,0.99,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,1.01,0.0,1.0,0.0,0.0,0.0,1.0,1.01,0.99,0.99,1.0,0.0,1.0,0.0,0.0,0.0,0.98,1.01,0.0,0.0,0.0,0.0,2.0,0.99,0.99,1.01,1.01,0.0,0.99,0.0,1.0,0.99,2.0,13.0,1.0,0.0,0.0,5.88,0.99,0.0,4.49,2.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,15.0,0.99
339,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,16.16,14.29,0.0,23.4,1.94,0.0,0.0,1.0,34.33,1.01,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.98,0.0,0.0,0.0,1.0,0.0,18.97,1.0,1.01,23.16,0.0,0.0,0.0,0.0,1.67,0.0,16.0,0.0,0.99,16.85,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.99,0.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.98,0.0,0.98,0.0,0.99,0.0,0.99,0.0,1.01,1.01,1.01,0.99,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.01,0.0,0.0,0.0,1.0,0.0,1.01,0.0,1.01,12.24,0.0,14.0,1.01,1.01,1.0,1.94,0.0,2.08,1.01,15.15,4.26,1.0,44.0,0.0,3.92,1.0,0.0,0.0,0.99,1.01,0.0,13.13,9.09,0.0,1.0,12.24
340,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,13.86,0.0,0.0,0.0,3.57,0.0,29.58,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,1.01,1.01,20.83,23.4,3.06,0.99,0.99,1.09,0.0,0.0,1.0,23.91,0.0,1.0,9.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.98,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.98,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.99,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.99,1.0,0.0,13.13,2.0,0.99,1.01,0.0,0.99,15.31,1.01,0.0,0.0,1.0,1.0,69.23,2.04,1.02,1.01,61.54,0.0,0.0,0.99,0.0,0.99,0.0,1.98,4.0,0.0,0.0,1.01
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,64.29,3.17,0.0,1.01,0.0,0.0,1.0,1.0,11.11,0.0,1.0,0.0,0.0,0.0,0.99,1.01,0.99,0.0,0.0,0.0,0.0,24.49,1.0,0.99,3.03,3.0,1.0,1.0,22.83,2.17,0.0,1.0,0.0,1.35,0.99,0.99,0.0,0.0,0.0,0.0,13.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.99,0.99,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.01,0.0,0.0,0.99,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.98,0.0,0.99,2.0,0.99,1.0,0.0,0.0,1.01,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,1.0,5.94,73.33,0.98,0.0,2.97,1.01,0.0,11.11,0.0,12.12,1.0,0.0,1.0,0.0,0.99,0.99
342,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,2.0,70.0,30.0,1.01,1.0,1.96,0.0,0.0,0.99,0.0,0.0,0.0,19.0,0.0,41.3,0.99,1.0,0.99,1.01,0.0,0.0,4.04,21.43,0.0,0.0,0.0,0.0,0.0,1.35,1.0,0.0,0.0,25.53,1.54,0.0,0.0,0.0,23.66,0.0,0.0,1.0,2.0,0.0,11.22,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,0.0,0.99,0.99,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.84,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,2.0,12.0,1.0,1.01,15.0,2.02,0.99,17.0,2.06,0.0,1.01,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,2.94,1.01,0.99,2.5,1.0,0.0,0.0
343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.56,1.0,4.04,17.0,0.0,1.0,0.0,1.0,1.01,0.0,0.0,1.01,1.0,0.0,21.0,2.02,0.0,0.0,1.01,0.99,1.0,0.0,0.0,2.02,18.0,0.0,1.0,0.0,23.4,2.17,0.0,0.0,0.0,1.0,0.0,0.99,1.0,1.0,1.14,0.0,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,13.13,14.14,15.0,16.0,16.0,13.13,16.0,16.0,14.0,13.13,15.0,16.16,1.01,15.15,12.0,13.86,16.16,15.0,11.11,18.0,18.18,2.0,18.81,17.0,16.16,17.0,14.14,12.37,16.0,13.86,13.13,16.0,14.85,13.0,1.01,1.0,0.0,1.0,0.0,22.45,1.02,1.0,0.0,0.0,17.44,0.0,0.0,1.0,0.0,0.0,5.56,0.0,0.99,1.01,0.99,0.0,0.98,12.12,0.0,0.0,1.01,0.0,1.01
344,0.0,20.0,19.0,21.0,20.79,21.43,5.94,18.81,18.0,17.82,51.85,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,22.45,1.49,9.9,15.31,23.53,12.37,0.0,1.35,1.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,24.42,0.0,0.0,22.22,0.0,0.98,0.0,14.29,0.99,12.0,12.87,13.0,13.13,16.0,14.14,18.18,21.0,20.2,21.57,22.77,21.21,21.78,21.21,20.59,18.0,16.83,18.0,0.0,12.75,13.13,16.33,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.01,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.01,0.0,0.0,1.0,1.01,1.01,0.99,0.0,0.0,1.0,1.98,1.0,0.0,1.98,2.17,0.0,0.98,0.0,0.0,5.05,0.0,0.0,5.71,1.02,0.0,10.2,0.99,0.0,1.0,1.0,48.0,0.0,2.86,32.56,1.72,28.12,0.0,1.0,20.0,2.0,1.0,1.01,0.99
345,14.0,0.0,0.0,0.99,0.0,0.99,0.0,0.99,1.0,0.0,3.06,0.0,0.0,1.98,1.04,0.0,2.02,0.99,14.0,0.0,1.0,0.0,1.01,0.0,1.0,0.0,1.0,19.8,11.0,1.0,4.0,1.0,0.98,0.0,0.0,1.0,0.0,0.0,1.0,1.01,0.99,15.0,0.0,1.01,0.0,23.0,0.0,1.0,0.0,0.0,18.0,1.01,10.89,0.0,0.0,1.0,1.01,1.0,0.0,0.0,0.99,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,15.15,0.0,0.0,0.99,0.0,0.98,1.0,1.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.99,0.0,1.0,0.99,1.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,1.0,1.01,2.22,0.0,48.28,0.98,0.0,12.05,1.0,0.98,0.0,1.0,0.0,0.0,48.0,0.99,0.0,2.97,0.0,1.01,4.76,0.0,2.0,3.92,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,36.84,1.01,20.0,20.2,10.1,20.41,0.0,0.0,16.16,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.99,13.86,0.0,15.0,0.0,0.0,7.0,6.06,0.0,0.0,1.01,1.0,1.0,25.26,0.0,1.0,1.0,1.96,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.99,1.0,0.0,1.0,0.0,0.99,0.0,1.0,0.0,1.0,0.97,0.99,0.0,1.01,1.0,1.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.0,1.98,0.99,0.99,0.98,1.0,1.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,1.01,15.49,0.99,1.25,0.0,1.0,0.0,1.01,0.0,1.0,0.99,17.39,0.0,0.0,1.28,0.99,0.99,1.01,0.0,0.99,0.0,0.98,0.99,0.0,8.47,65.38,26.47,3.64
347,0.0,0.0,0.0,0.0,0.98,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,45.83,1.01,0.99,0.0,0.0,0.0,21.43,0.0,4.17,0.0,0.0,0.0,0.99,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.99,17.17,0.0,0.0,0.0,2.02,1.0,0.0,3.64,1.0,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.01,1.01,1.0,1.01,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.0,1.0,0.0,1.01,0.0,2.0,7.45,25.0,0.0,12.12,1.0,0.0,23.26,0.0,0.0,1.0,1.01,33.33,31.25,0.0,57.14,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,1.01,17.0,3.03,0.0,57.14
348,1.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.98,1.01,2.7,1.01,1.01,1.0,1.98,0.0,1.0,0.0,1.0,0.99,0.0,1.01,8.25,2.2,1.01,0.0,0.0,0.0,1.0,0.0,0.0,14.29,0.0,0.98,0.0,0.0,0.0,1.0,8.08,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.99,1.0,2.91,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.98,1.01,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,1.01,1.0,1.01,0.0,1.98,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,18.67,13.33,0.0,0.0,0.0,0.0,1.01,6.59,0.0,0.0,0.0,0.0,1.01,4.55,29.41,1.02,0.0,1.0,0.99,0.99,21.43,0.0,2.82,1.0,1.01,0.0,1.0,1.01,2.97
349,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,59.09,0.0,1.05,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,12.87,0.0,22.0,1.33,0.0,0.99,0.0,0.0,0.0,0.99,14.0,1.0,1.0,0.0,0.0,1.0,14.14,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,21.78,0.0,0.0,20.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,11.0,1.0,0.0,0.99,0.0,1.0,0.99,0.0,1.0,15.0,0.0,0.0,1.98,0.0,1.98,0.0,0.0,0.99,1.0,0.0,0.0,0.0,3.53,0.0,0.0,23.53,0.0,0.0,5.26,0.0,1.01,3.12,1.0,1.0,0.0,1.0,23.08,0.0,1.0,1.0,0.0,1.0,3.92,0.0,47.22,0.0,1.0,0.99,0.0,1.0,1.0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,57.69,54.55,1.01,1.01,0.0,1.0,1.94,0.99,0.99,0.0,1.0,0.0,20.2,0.0,1.01,1.01,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.99,0.0,21.0,0.0,1.98,1.0,0.0,0.0,0.99,1.04,1.0,0.99,0.0,12.12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.96,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.98,1.0,0.0,0.0,17.17,13.0,14.0,14.0,12.87,12.12,12.12,12.12,12.12,14.14,14.14,13.86,1.0,14.14,12.24,11.88,15.46,12.12,16.16,19.19,18.45,0.0,14.14,11.11,11.11,12.0,10.2,12.0,12.0,12.24,14.14,14.14,13.13,13.13,0.0,1.01,1.01,19.35,0.0,18.18,58.06,1.0,1.0,42.5,20.0,1.01,0.0,0.99,1.01,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.35,0.0,0.0,1.0,0.0,1.01
351,0.0,12.12,15.0,12.12,12.12,15.0,3.92,14.14,11.0,16.0,29.82,0.0,4.04,1.96,0.0,0.0,0.98,0.0,11.11,0.99,15.15,1.01,0.99,0.0,0.0,0.0,20.41,0.0,0.98,0.0,11.22,13.0,0.0,0.0,13.0,0.0,0.0,1.14,21.21,0.0,0.99,9.0,13.13,0.98,1.01,0.0,21.43,0.0,1.01,0.0,0.99,0.0,1.0,13.73,0.99,12.87,12.87,17.0,14.0,13.13,14.0,15.31,11.0,12.12,13.13,11.0,12.87,13.0,14.71,15.15,13.86,12.0,11.76,0.0,12.12,9.8,18.37,1.0,1.96,1.0,0.98,0.0,1.0,1.01,2.0,0.0,0.0,1.01,1.01,0.0,0.0,1.0,0.99,1.01,1.01,1.98,0.0,0.0,0.0,2.0,2.0,1.98,3.03,1.01,3.03,2.02,0.99,1.0,0.0,0.99,0.0,0.0,0.99,0.0,1.0,0.0,11.11,1.01,1.01,0.0,0.0,5.8,0.99,0.0,0.0,0.99,0.0,2.53,0.99,0.99,0.0,0.0,1.0,0.97,45.95,0.0,0.0,0.0,0.0,0.98
352,14.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,1.0,1.0,0.0,1.01,1.01,10.2,11.88,10.0,10.0,1.0,1.15,1.15,1.0,1.0,1.01,0.0,2.0,2.5,10.53,1.01,1.0,0.99,0.0,0.0,0.0,0.0,1.06,2.0,1.0,0.0,16.67,0.99,0.0,0.99,0.0,1.0,0.99,0.0,23.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.99,0.0,0.99,0.99,0.0,1.01,0.0,0.0,1.0,0.0,1.0,1.0,12.87,0.0,1.0,1.0,0.0,0.0,0.0,1.01,1.0,0.0,0.99,0.0,1.0,2.0,0.99,0.0,1.0,1.0,0.0,0.0,0.98,1.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.98,0.0,1.98,1.0,1.0,0.0,39.58,1.0,1.0,5.41,1.0,0.0,0.0,1.0,45.0,1.0,2.25,3.26,0.0,8.33,1.0,1.0,29.03,1.01,1.01,1.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,13.27,0.98,10.0,0.0,10.1,0.0,1.0,0.0,0.0,0.99,34.69,38.46,15.0,0.0,0.0,1.01,0.0,1.0,14.85,1.06,16.0,0.0,1.01,10.1,1.0,0.0,0.0,1.06,22.0,0.0,0.0,0.0,1.0,25.25,1.0,15.91,1.0,1.01,0.99,0.0,1.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,2.0,1.98,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,9.0,1.0,33.33,0.99,0.0,1.0,2.02,1.01,0.0,48.28,0.0,0.0,0.0,0.0,0.0,0.0,55.56,61.11,0.0,13.0,1.0,0.0,7.5,23.88,28.12,25.86,0.99
354,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,14.29,1.0,0.99,0.99,0.0,0.0,0.0,8.08,20.2,0.0,0.0,1.39,0.0,1.54,0.0,1.0,0.0,0.0,1.05,0.99,0.0,0.0,0.99,0.0,0.99,0.0,14.14,0.0,0.0,1.01,0.0,1.0,0.0,23.0,1.0,0.99,1.01,0.0,7.0,0.0,1.01,0.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99,0.0,0.0,0.0,1.01,0.0,1.0,1.98,0.0,0.0,1.01,1.98,1.98,1.0,0.0,1.01,0.0,0.0,1.0,0.98,1.01,0.0,0.99,0.0,1.0,0.0,0.0,0.98,1.0,1.0,0.0,1.01,0.0,1.0,1.01,0.0,0.0,46.67,0.0,1.01,0.0,0.0,0.0,0.0,0.99,0.0,0.0,37.5,1.0,0.99,3.57,0.0,0.98,2.0,1.02,1.0,0.0,0.0,1.0,1.0,1.1,2.0,6.74,27.59
355,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.98,1.01,0.0,12.0,10.53,0.0,0.0,0.0,0.0,0.0,1.0,1.98,1.0,0.0,0.98,1.01,0.0,0.99,0.0,1.01,0.0,1.01,2.04,1.01,0.0,14.0,0.0,0.0,10.1,1.0,0.99,0.0,0.0,8.16,1.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.01,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,1.0,1.01,0.0,0.0,1.0,0.99,37.93,1.0,0.0,0.0,0.0,1.0,35.56,0.0,0.0,0.0,1.0,10.71,1.3,1.0,13.25,0.99,1.23,1.01,1.0,0.0,0.98,0.0,0.99,0.0,0.0,0.0,1.0,15.38
356,0.98,0.0,0.0,0.0,0.0,0.98,0.0,0.99,0.99,1.0,1.0,0.0,1.0,0.99,1.01,12.0,0.0,0.0,1.98,0.0,0.0,1.01,0.0,0.0,0.0,20.41,1.96,0.0,0.0,0.0,1.01,0.0,13.27,0.0,0.0,0.0,1.01,0.0,1.0,12.0,1.0,0.0,0.99,11.0,15.15,1.01,1.0,1.0,23.23,0.0,0.0,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,1.01,1.0,0.0,0.99,1.0,0.0,0.99,1.0,1.01,2.0,0.0,0.0,0.0,0.0,1.98,1.0,0.0,43.33,2.04,1.01,5.0,0.0,1.0,0.0,1.02,0.0,0.0,1.0,1.01,1.0,68.18,1.3,0.0,0.0,0.0,0.0,0.0,6.45,1.0,33.33,0.0,0.0,0.0,0.0,0.99,1.0
357,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,52.17,1.1,0.0,0.0,1.98,1.01,1.01,0.0,1.0,0.99,0.0,0.0,26.47,1.06,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.0,16.0,1.01,0.97,1.0,0.0,9.0,1.01,0.0,0.99,0.0,21.43,1.0,0.0,0.0,0.99,1.0,0.0,0.0,8.33,1.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,1.0,0.0,0.99,1.0,0.99,0.0,0.0,0.0,0.99,0.0,1.01,0.99,0.0,0.0,1.0,1.0,14.0,0.0,1.01,1.0,1.0,0.0,0.99,1.0,1.0,11.22,1.0,1.02,0.0,0.0,1.01,1.0,0.99,1.0,0.0,0.0,0.0,1.01,2.0,0.0,0.0,60.0,0.0,8.33,43.48,1.01,1.01,38.3,0.0,0.0,0.0,1.0,61.9,0.0,0.0,13.0,0.0,0.0,13.13,0.0,14.94,0.0,0.0,1.01,1.01,0.0,0.0
358,0.0,15.84,16.83,17.0,20.0,20.41,5.88,20.79,19.19,17.17,1.01,0.99,39.13,6.67,0.0,0.0,1.0,1.01,0.98,0.0,14.14,1.0,0.0,1.0,61.54,1.0,1.08,0.0,0.99,1.01,1.06,12.24,0.0,0.0,0.99,0.0,0.0,1.0,13.0,0.0,0.99,0.0,17.17,2.0,0.0,1.0,24.0,0.0,0.0,0.0,0.99,23.0,0.0,15.15,9.2,13.0,14.29,15.84,13.86,13.0,15.0,17.0,19.39,17.31,21.78,19.61,23.0,19.19,24.0,21.78,20.59,18.0,16.16,0.0,14.0,14.14,0.0,12.12,12.12,13.13,12.0,14.14,13.0,13.0,13.0,15.69,12.12,13.0,14.14,0.0,14.0,13.0,7.14,9.0,6.93,12.0,11.0,12.12,2.02,10.2,7.92,9.09,2.0,0.0,0.0,1.98,0.0,2.0,4.08,8.0,3.03,1.0,1.01,0.0,2.0,1.0,5.49,0.99,1.0,0.98,7.58,0.0,1.0,1.01,0.99,1.98,1.0,1.0,0.0,0.0,0.0,0.99,0.0,0.99,14.29,0.99,0.99,0.99,0.0,1.0
359,18.81,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.98,0.99,0.0,1.0,2.0,14.14,0.0,0.0,0.0,0.0,5.81,1.0,0.99,0.0,0.99,0.99,4.08,1.0,45.71,0.0,0.0,1.98,15.0,1.0,2.0,0.0,13.1,1.0,0.96,0.0,1.0,1.0,0.0,12.5,0.0,0.0,1.0,0.0,0.0,1.32,1.0,1.0,1.0,0.0,0.0,0.0,15.71,1.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.99,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,10.0,6.0,6.06,3.03,5.05,3.03,0.99,4.95,5.88,4.0,14.0,14.0,13.86,12.12,12.0,14.0,8.0,8.16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.99,16.47,1.0,0.0,1.01,0.0,0.99,3.7,1.0,0.99,0.99,0.99,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.99
360,0.0,0.0,0.0,0.0,1.0,1.01,0.97,1.0,0.0,0.0,48.48,1.0,0.0,1.0,0.99,0.99,10.99,7.06,63.64,6.98,0.0,0.0,0.0,0.0,0.99,0.0,0.99,1.01,1.1,19.0,1.01,0.0,0.0,1.0,0.99,1.96,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.99,0.0,0.0,1.01,0.0,0.0,22.67,1.01,0.99,1.0,0.99,0.0,1.0,1.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.0,0.0,0.0,1.01,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.01,1.0,0.98,1.98,0.0,0.99,0.99,0.99,1.0,0.99,0.99,1.0,10.71,0.99,1.67,1.3,1.0,0.0,0.0,0.0,10.1,0.0,3.51,11.29,0.0,53.85,1.0,0.0,0.0,1.01,0.97,2.0,0.0
