subop_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
421,160752202000,188435070762,163079765010,154837375759,186781090772,195866412687,133921714754,166445254118,173379220533,167850299593,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208452751,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400198,125797701540,126315333346,189009290257,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027309865,194727382016,135759045561,147655251963
422,160752202000,188435070762,163079765010,154837375759,186781090772,195866412687,133921714754,166445254118,173379220533,167850299593,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208452751,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400198,125797701540,126315333346,189009290926,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
423,160752202000,188435070762,163079765010,154837375759,186781090772,195866412687,133921715423,166445254118,173379221202,167850299593,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208452751,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009290926,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
424,160752202000,188435070762,163079765010,154837375759,186781090772,195866412687,133921715423,166445254787,173379221202,167850299593,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208452751,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009290926,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
425,160752202000,188435070762,163079765010,154837375759,186781091440,195866412687,133921715423,166445254787,173379221202,167850299593,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208452751,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
426,160752202000,188435070762,163079765010,154837376428,186781092109,195866412687,133921715423,166445255456,173379221202,167850299593,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208452751,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
427,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921715423,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
428,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716092,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207701785,138992969793,167053222699,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
429,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207701785,138992969793,167053223367,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
430,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
431,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266778672,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893317,172244548469,152200830933,159027310534,194727382016,135759045561,147655251963
432,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
433,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
434,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572118,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
435,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572787,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
436,160752202000,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929118523,182139831137,186711451272,134512572787,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
437,160752202669,188435070762,163079765010,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929119192,182139831137,186711451272,134512572787,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
438,160752202669,188435070762,163079765679,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929119192,182139831137,186711451272,134512572787,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
439,160752202669,188435070762,163079765679,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929119192,182139831137,186711451272,134512572787,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
440,160752202669,188435070762,163079765679,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929119192,182139831137,186711451272,134512572787,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
441,160752202669,188435070762,163079766348,154837376428,186781092778,195866412687,133921716760,166445255456,173379221202,167850300262,159758739566,162264712567,144929119192,182139831137,186711451272,134512572787,160208453420,102970591086,201396919619,145266779341,160536298516,148042262273,172275568565,161763400867,125797701540,126315334015,189009291594,205207702454,138992969793,167053223367,138966741201,166530188783,157799175296,154873893986,172244548469,152200830933,159027310534,194727382016,135759045561,147655252632
