op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
161,164833599856,138456215760,154577318008,148265156952,135659589784,154577548888,112664580304,181581738536,142498009568,189633683960,115312271776,147777573184,157191684688,177145881184,191378141512,151536484576,150473347208,178371920168,164170715448,177575526872,144448987416,159487770936,172292350072,191549874416,183896576608,163556938024,128858767640,198241075896,156752851256,172433395952,148986397056,126992188160,164076327176,185470575112,156638875888,162559795600,148073984432,175800860984,229966176880,134865772768
162,164833669488,138456215760,154577350776,148265165144,135659597976,154577548888,112664617168,181581763112,142498038240,189633741304,115312365984,147777638720,157191754320,177145934432,191378141512,151536509152,150473396360,178371965224,164170817848,177575559640,144449319192,159488012600,172293046392,191550111984,183896887904,163557191976,128859054360,198241280696,156753060152,172433801456,148986442112,126992220928,164076368136,185470628360,156638892272,162559857040,148074004912,175800893752,229966213744,134865772768
163,164833952112,138456629456,154577543288,148265349464,135659778200,154578069080,112664756432,181582029352,142498226656,189634085368,115312476576,147777802560,157191959120,177146188384,191378141512,151536738528,150473543816,178372276520,164170907960,177575760344,144449364248,159488106808,172293165176,191550111984,183896945248,163557265704,128859115800,198241317560,156753137976,172433907952,148986597760,126992220928,164076671240,185470939656,156639195376,162559906192,148074246576,175801139512,229966520944,134866034912
164,164834103664,138456789200,154577698936,148265484632,135659876504,154578331224,112664842448,181582172712,142498353632,189634220536,115312550304,147777872192,157192053328,177146389088,191378854216,151536832736,150473658504,178372440360,164170944824,177575760344,144449544472,159488352568,172293443704,191550210288,183897244256,163557511464,128859283736,198241350328,156753305912,172434112752,148986835328,126992220928,164076806408,185471152648,156639367408,162560012688,148074406320,175801278776,229966725744,134866190560
165,164834234736,138456891600,154577703032,148265599320,135659974808,154578507352,112664891600,181582311976,142498509280,189634376184,115312624032,147777872192,157192168016,177146507872,191379059016,151536853216,150473797768,178372596008,164171616568,177575760344,144449569048,159488385336,172293472376,191550353648,183897285216,163557527848,128859291928,198241350328,156753338680,172434133232,148986958208,126992220928,164076962056,185471287816,156639465712,162560393616,148074500528,175801413944,229966881392,134866309344
166,164834292080,138456928464,154577735800,148265644376,135660003480,154578536024,112664928464,181582365224,142498521568,189634425336,115312660896,147777872192,157192213072,177146577504,191379112264,151536853216,150473834632,178372645160,164171678008,177575760344,144449728792,159488536888,172293750904,191550353648,183897404000,163557736744,128859390232,198241350328,156753469752,172434264304,148986970496,126992229120,164076994824,185471341064,156639506672,162560442768,148074549680,175801442616,229966926448,134866338016
167,164834472304,138457096400,154577948792,148265771352,135660126360,154578740824,112665047248,181582619176,142498664928,189634626040,115312783776,147777872192,157192467024,177146765920,191379345736,151536853216,150474023048,178372878632,164171837752,177576083928,144449806616,159488659768,172293841016,191550353648,183897502304,163557810472,128859488536,198241350328,156753572152,172434407664,148987117952,126992769792,164077175048,185471525384,156639641840,162560631184,148074647984,175801622840,229967123056,134866542816
168,164834541936,138457120976,154578079864,148265812312,135660150936,154578789976,112665071824,181582619176,142498705888,189634695672,115312804256,147777872192,157192491600,177146810976,191379439944,151536853216,150474047624,178372911400,164171911480,177576427992,144449954072,159488893240,172294127736,191550456048,183897793120,163558015272,128859648280,198241493688,156753793336,172434616560,148987146624,126992786176,164077211912,185471562248,156639666416,162560672144,148074684848,175801688376,229967237744,134866583776
169,164834730352,138457317584,154578202744,148266004824,135660310680,154579027544,112665211088,181582619176,142498947552,189635056120,115312943520,147778388288,157192688208,177147048544,191379673416,151536853216,150474281096,178373185832,164172153144,177576608216,144449954072,159489143096,172294398072,191551013104,183897956960,163558269224,128859894040,198242308792,156753924408,172434911472,148987359616,126992945920,164077408520,185471820296,156639928560,162560844176,148075008432,175801864504,229967471216,134866817248
170,164834988400,138457534672,154578251896,148266201432,135660507288,154579261016,112665407696,181582643752,142499103200,189635326456,115313099168,147778670912,157192794704,177147327072,191379984712,151537627360,150474416264,178373398824,164172370232,177576862168,144449954072,159489175864,172294426744,191551295728,183897956960,163558289704,128859922712,198242464440,156753924408,172434952432,148987597184,126993212160,164077453576,185472098824,156640211184,162561098128,148075106736,175802073400,229967802992,134866981088
171,164835041648,138457583824,154578579576,148266213720,135660585112,154579334744,112665444560,181582643752,142499152352,189635387896,115313144224,147778748736,157192802896,177147384416,191380050248,151537664224,150474416264,178373468456,164172419384,177576903128,144449954072,159489237304,172294508664,191551475952,183897956960,163558408488,128860016920,198242570936,156753961272,172435063024,148987679104,126993273600,164077474056,185472172552,156640243952,162561143184,148075340208,175802130744,229967839856,134867034336
172,164835090800,138457641168,154578616440,148266213720,135660605592,154579383896,112665469136,181582688808,142499193312,189635445240,115313197472,147778797888,157192802896,177147458144,191380123976,151537721568,150474416264,178373533992,164172509496,177576989144,144450416920,159489425720,172294725752,191551676656,183897985632,163558617384,128860176664,198242849464,156754313528,172435276016,148987720064,126993302272,164077474056,185472229896,156640293104,162561188240,148075385264,175802188088,229967893104,134867075296
173,164835320176,138457768144,154578813048,148266213720,135660785816,154579617368,112665628880,181582688808,142499299808,189635744248,115313361312,147778990400,157192802896,177147609696,191380386120,151537955040,150474530952,178373714216,164172738872,177577152984,144450662680,159489671480,172295020664,191551930608,183898587744,163558842664,128860422424,198243173048,156754653496,172435489008,148987863424,126993429248,164077932808,185472377352,156640420080,162561335696,148075532720,175802335544,229968069232,134867247328
174,164835598704,138458054864,154578993272,148266656088,135660978328,154579859032,112665809104,181583491624,142499299808,189636039160,115313586592,147779260736,157192868432,177147925088,191380767048,151538311392,150474530952,178374013224,164173033784,177577451992,144450715928,159489741112,172295086200,191552041200,183898669664,163558900008,128860487960,198243279544,156754714936,172435554544,148988121472,126993687296,164078211336,185472561672,156640702704,162561638800,148075794864,175802343736,229968470640,134867411168
175,164835643760,138458075344,154579075192,148266672472,135661031576,154579920472,112665837776,181583782440,142499299808,189636137464,115313611168,147779305792,157192868432,177147966048,191380832584,151538364640,150474592392,178374091048,164173107512,177577558488,144450744600,159489761592,172295114872,191552094448,183898714720,163558924584,128860500248,198243345080,156754719032,172435575024,148988182912,126993748736,164078272776,185472561672,156640768240,162561716624,148075852208,175802462520,229968540272,134867460320
176,164835697008,138458140880,154579148920,148266709336,135661068440,154579940952,112665854160,181583860264,142499299808,189636162040,115313648032,147779354944,157192872528,177148031584,191380844872,151538405600,150474592392,178374123816,164173119800,177577603544,144451047704,159489888568,172295499896,191552622832,183899259488,163559235880,128860786968,198243771064,156755116344,172435644656,148988211584,126993752832,164078309640,185472561672,156640788720,162561765776,148075893168,175802462520,229968609904,134867464416
177,164836168048,138458403024,154579398776,148267045208,135661215896,154580280920,112666128592,181584347688,142499332576,189636592120,115313840544,147779649856,157193753168,177148412512,191381274952,151538720992,150475374728,178374398248,164173431096,177577996760,144451252504,159489888568,172295762040,191552852208,183899578976,163559563560,128860946712,198244119224,156755411256,172435656944,148988531072,126993969920,164078706952,185472614920,156641091824,162562085264,148076233136,175802790200,229969093232,134867767520
178,164836364656,138458583248,154579538040,148267258200,135661240472,154580469336,112666235088,181584585256,142500159968,189636813304,115314016672,147779846464,157194019408,177148543584,191381508424,151538925792,150475554952,178374398248,164173635896,177578299864,144451309848,159489888568,172295803000,191552934128,183899656800,163559616808,128860983576,198244172472,156755460408,172435656944,148988707200,126994113280,164078883080,185472672264,156641362160,162562298256,148076343728,175803322680,229969367664,134867972320
179,164836409712,138458607824,154579591288,148267295064,135661240472,154580514392,112666280144,181584663080,142500205024,189636887032,115314065824,147779891520,157194064464,177148543584,191381557576,151538995424,150475587720,178374770984,164173693240,177578369496,144451375384,159489974584,172295848056,191552999664,183899669088,163559670056,128861016344,198244225720,156755476792,172435726576,148988748160,126994203392,164078928136,185472672264,156641423600,162562339216,148076396976,175803396408,229969461872,134868017376
180,164836524400,138458726608,154579710072,148267450712,135661248664,154580604504,112666362064,181584818728,142500278752,189637014008,115314164128,147779993920,157194203728,177148543584,191381741896,151539085536,150475649160,178374869288,164173840696,177578459608,144451404056,159490183480,172295913592,191553106160,183899767392,163559739688,128861077784,198244332216,156755550520,172435726576,148988834176,126994305792,164079063304,185472733704,156641558768,162562433424,148076482992,175803552056,229969584752,134868070624
181,164836524400,138458738896,154579730552,148267467096,135661248664,154580612696,112666382544,181584839208,142500307424,189637063160,115314188704,147780022592,157194236496,177148543584,191381770568,151539134688,150475669640,178374914344,164173881656,177578516952,144451645720,159490777400,172296130680,191553392880,183900103264,163559887144,128861233432,198244491960,156755743032,172435738864,148988887424,126994346752,164079100168,185472840200,156641599728,162562519440,148076573104,175803642168,229969699440,134868136160
