op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
284,164851003392,138470580224,154593071104,148280524800,135673466880,154594029568,112676032512,181601091584,142512451584,189653102592,115324026880,147792809984,157207482368,177163874304,191398137856,151552483328,150488502272,178390200320,164187582464,177593659392,144463896576,159504785408,172310925312,191570210816,183916294144,163574349824,128872017920,198261444608,156769148928,172451201024,149001961472,127005392896,164093050880,185489977344,156655448064,162576875520,148089294848,175818452992,229989535744,134879428608
285,164851298304,138470842368,154593341440,148280524800,135673729024,154594340864,112676278272,181601542144,142512533504,189653614592,115324239872,147793031168,157207482368,177164169216,191398604800,151552811008,150488838144,178390523904,164187836416,177594023936,144463990784,159504953344,172311162880,191570345984,183916474368,163574353920,128872202240,198261624832,156769628160,172451352576,149002260480,127005605888,164093431808,185490186240,156655751168,162577149952,148089573376,175818452992,229989818368,134879604736
286,164851699712,138471067648,154593681408,148281315328,135673913344,154594619392,112676511744,181601800192,142512578560,189653946368,115324358656,147793182720,157207949312,177164349440,191398768640,151552954368,150488887296,178390712320,164188020736,177594179584,144464306176,159505121280,172311506944,191570780160,183916789760,163574353920,128872411136,198262108160,156769988608,172451799040,149002436608,127005757440,164094083072,185490186240,156655964160,162577358848,148089761792,175818452992,229990133760,134879760384
287,164851777536,138471186432,154593759232,148281593856,135673913344,154594742272,112676618240,181602074624,142513049600,189654142976,115324579840,147793522688,157208379392,177164726272,191399071744,151553323008,150488887296,178391101440,164188344320,177594531840,144464408576,159505121280,172311621632,191570919424,183916924928,163574415360,128872501248,198262214656,156770152448,172451930112,149002752000,127006035968,164094345216,185490186240,156656295936,162577719296,148090036224,175819247616,229990653952,134880055296
288,164851871744,138471374848,154593964032,148281831424,135673937920,154594922496,112676749312,181602312192,142513049600,189654401024,115324661760,147793616896,157208485888,177164816384,191399202816,151553421312,150489387008,178391224320,164188479488,177594720256,144464650240,159505121280,172311859200,191571255296,183917195264,163575099392,128872669184,198262411264,156770324480,172452147200,149002842112,127006142464,164094492672,185490186240,156656451584,162577850368,148090183680,175819247616,229990862848,134880210944
289,164851871744,138471415808,154594004992,148281884672,135673937920,154594992128,112676839424,181602377728,142513364992,189654401024,115324870656,147793817600,157208793088,177164820480,191399436288,151553572864,150489583616,178391461888,164188659712,177594863616,144464650240,159505121280,172311871488,191571271680,183917207552,163575111680,128872689664,198262435840,156770369536,172452147200,149003038720,127006298112,164094656512,185491152896,156656615424,162578006016,148090310656,175819247616,229991116800,134880399360
290,164851871744,138471415808,154594004992,148281884672,135673937920,154594992128,112676839424,181602377728,142513364992,189654401024,115324887040,147793854464,157208801280,177164820480,191399464960,151553609728,150489636864,178391461888,164188684288,177594900480,144464699392,159505121280,172311953408,191571308544,183917244416,163575160832,128872710144,198262464512,156770394112,172452147200,149003042816,127006306304,164094681088,185491230720,156656644096,162578026496,148090335232,175819247616,229991186432,134880428032
291,164852011008,138471538688,154594164736,148282085376,135673937920,154595168256,112676950016,181602557952,142513504256,189654401024,115324911616,147793887232,157208846336,177164840960,191399510016,151553630208,150489649152,178391470080,164188712960,177594916864,144464797696,159505891328,172312096768,191571484672,183917420544,163575328768,128872779776,198262575104,156770557952,172452147200,149003100160,127006334976,164094726144,185491361792,156656672768,162578092032,148090363904,175819407360,229991223296,134880468992
292,164852011008,138471723008,154594324480,148282220544,135673937920,154595315712,112677040128,181602738176,142513655808,189654425600,115325026304,147793997824,157209006080,177164840960,191399702528,151553740800,150489817088,178391486464,164188864512,177595092992,144464936960,159506083840,172312244224,191571705856,183917617152,163575549952,128872910848,198262841344,156770799616,172452544512,149003227136,127006416896,164094918656,185491521536,156656803840,162578235392,148090494976,175820046336,229991264256,134880571392
293,164852011008,138471890944,154594426880,148282380288,135674753024,154595315712,112677228544,181602975744,142513872896,189654425600,115325116416,147794169856,157209145344,177165500416,191399927808,151553961984,150489993216,178391916544,164188999680,177595252736,144465039360,159506243584,172312371200,191571881984,183917764608,163575697408,128873111552,198262968320,156770947072,172452671488,149003411456,127006605312,164095123456,185491701760,156656934912,162578341888,148090654720,175820201984,229991264256,134880698368
294,164852011008,138471948288,154594508800,148282449920,135674818560,154595336192,112677277696,181603041280,142513938432,189654474752,115325243392,147794325504,157209276416,177165500416,191400210432,151554105344,150490148864,178392117248,164189093888,177595416576,144465203200,159506354176,172312444928,191571980288,183917883392,163575767040,128873160704,198263050240,156771000320,172452720640,149003481088,127006752768,164095320064,185491927040,156657082368,162578481152,148090798080,175820398592,229991399424,134880854016
295,164852011008,138472009728,154594533376,148282486784,135674875904,154595336192,112677289984,181603090432,142513995776,189654474752,115325349888,147794399232,157209362432,177165500416,191400321024,151554215936,150490222592,178392215552,164189093888,177595535360,144465252352,159506395136,172312494080,191572017152,183917940736,163575812096,128873213952,198263095296,156771045376,172452769792,149003481088,127006826496,164095410176,185492058112,156657160192,162578558976,148090888192,175820488704,229992017920,134880903168
296,164852011008,138472022016,154594615296,148282535936,135674986496,154595336192,112677318656,181603160064,142514020352,189654474752,115325362176,147794460672,157209391104,177165500416,191400374272,151554248704,150490263552,178392281088,164189294592,177595584512,144465289216,159506448384,172312518656,191572082688,183917969408,163575873536,128873254912,198263156736,156771115008,172452818944,149003608064,127006863360,164095451136,185492111360,156657188864,162578587648,148090904576,175820554240,229992120320,134880944128
297,164852588544,138472022016,154594709504,148282630144,135675060224,154595336192,112677408768,181603237888,142514081792,189654528000,115325386752,147794493440,157209427968,177165578240,191400398848,151554281472,150490300416,178392305664,164189294592,177595617280,144465420288,159506591744,172312518656,191572246528,183918055424,163576004608,128873365504,198263394304,156771221504,172452970496,149003714560,127006892032,164095488000,185492164608,156657233920,162578624512,148090957824,175820603392,229992177664,134880968704
298,164852973568,138472022016,154594840576,148282753024,135675174912,154595336192,112677486592,181603348480,142514208768,189655506944,115325489152,147794599936,157209600000,177165578240,191400398848,151554437120,150490411008,178392481792,164189294592,177595768832,144465481728,159506735104,172312518656,191572381696,183918182400,163576119296,128873426944,198263533568,156771344384,172453093376,149003853824,127007043584,164095606784,185492471808,156657352704,162578837504,148091129856,175820791808,229992357888,134881087488
299,164853075968,138472022016,154594983936,148282859520,135675301888,154595872768,112677576704,181603467264,142514319360,189655650304,115325542400,147794661376,157209763840,177166118912,191400398848,151554551808,150490513408,178392637440,164189294592,177595891712,144465633280,159506862080,172312518656,191572537344,183918309376,163576238080,128873549824,198263689216,156771487744,172453294080,149003902976,127007076352,164095643648,185492578304,156657401856,162578853888,148091211776,175820886016,229992472576,134881124352
300,164853178368,138472071168,154595151872,148282957824,135675432960,154596126720,112677666816,181603586048,142514470912,189655855104,115325624320,147794755584,157209931776,177166327808,191400398848,151554674688,150490710016,178392760320,164189294592,177596051456,144465747968,159506968576,172312518656,191572709376,183918477312,163576356864,128873693184,198263840768,156771692544,172453437440,149004075008,127007223808,164095823872,185492828160,156657647616,162578853888,148091428864,175821074432,229992796160,134881325056
301,164853317632,138472071168,154595258368,148283113472,135675604992,154596319232,112677806080,181603876864,142514659328,189656064000,115325726720,147794907136,157210075136,177166512128,191400497152,151554809856,150490824704,178392915968,164189294592,177596194816,144465862656,159507058688,172313231360,191572709376,183918649344,163576524800,128873791488,198264008704,156771819520,172453560320,149004132352,127007277056,164095922176,185492926464,156657741824,162579021824,148091486208,175821172736,229992931328,134881382400
302,164853805056,138472849408,154595450880,148283379712,135675871232,154596651008,112677953536,181604114432,142514823168,189656387584,115325804544,147795013632,157210251264,177166745600,191401177088,151554940928,150490963968,178393047040,164189294592,177596239872,144466157568,159507439616,172313681920,191572709376,183919013888,163576823808,128874037248,198264131584,156772077568,172453904384,149004464128,127007354880,164096204800,185493278720,156657942528,162579021824,148091654144,175821410304,229993402368,134881632256
303,164853932032,138472964096,154595491840,148283633664,135676076032,154596802560,112678109184,181604397056,142515081216,189656678400,115325980672,147795181568,157210513408,177167056896,191401226240,151555104768,150491144192,178393288704,164190314496,177596239872,144466292736,159507640320,172313919488,191572709376,183919181824,163577061376,128874213376,198264606720,156772331520,172454133760,149004656640,127007617024,164096438272,185493553152,156658229248,162579742720,148091736064,175821676544,229993754624,134881841152
304,164853932032,138472964096,154595491840,148283633664,135676076032,154596802560,112678117376,181604401152,142515085312,189656682496,115326140416,147795181568,157210710016,177167294464,191401811968,151555104768,150491344896,178393595904,164190613504,177596370944,144466296832,159507640320,172313923584,191572709376,183919194112,163577069568,128874213376,198264610816,156772343808,172454133760,149004742656,127007707136,164096536576,185493663744,156658327552,162579853312,148091736064,175821799424,229993934848,134881980416
305,164854411264,138473418752,154595491840,148283953152,135676366848,154597171200,112678453248,181604777984,142515372032,189657182208,115326148608,147795181568,157210710016,177167294464,191401816064,151555104768,150491348992,178393600000,164190613504,177596370944,144466665472,159508008960,172314423296,191573356544,183919632384,163577417728,128874532864,198265061376,156772687872,172454449152,149004845056,127007752192,164096622592,185493753856,156658446336,162579939328,148091760640,175821840384,229993988096,134882037760
