bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
61,326311755113,327587090130,318356695655,303771613378,323125516393,351197297277,247121921396,348805680620,316559957670,358287907205,275656554346,310720489608,302796800245,360077929644,378928539308,286694404412,311363729563,282011307089,366353787108,323578281295,305652211657,308218653467,345330056447,354113525342,310415500759,290536343611,318537470421,404337416548,296412513900,340242920017,288597836841,294149826187,322590168097,341118101794,329603087868,315464747798,307775335234,371336449314,366591009068,283140376514
62,326311964307,327587385717,318357007676,303771812581,323125734872,351197547887,247122127026,348805831991,316560111889,358288065001,275656689291,310721884742,302796935185,360078122421,378928744935,286694600764,311363845230,282011422755,366353893498,323578448369,305652243787,308218659893,345330069298,354113576749,310415520037,290536356463,318537476847,404337429399,296412513900,340242932869,288598061745,294150038241,322590168097,341118323851,329603287068,315464927724,307775512312,371336552126,366591121884,283140447198
63,326312157083,327587565643,318357139768,303772043914,323126043317,351197911315,247122281247,348805831991,316560366075,358288351310,275656817807,310722605163,302796935185,360078360178,378929082656,286694822823,311363993024,282011689788,366354259771,323578657576,305652571499,308219046174,345330464850,354114206478,310415520037,290536697755,318537907382,404337979898,296412513900,340243418381,288598190261,294150273152,322590174523,341118529483,329603627637,315465181906,307775775775,371336847716,366591526717,283140682106
64,326312616882,327588147545,318357680267,303772423044,323126480271,351198406827,247122705352,348807066480,316560565278,358288778988,275657209792,310723080671,302796935185,360078903523,378929590303,286695137691,311363993024,282012081756,366354799537,323579113818,305652571499,308219412454,345330863974,354114499217,310415532889,290536996919,318538290089,404338398307,296412915882,340243579029,288598556525,294150729392,322592611356,341118934316,329604142434,315465745254,307776161330,371336847716,366592109350,283141086941
65,326313134521,327588588081,318358130085,303772461598,323126897950,351198960180,247123017373,348808208159,316560565278,358289273779,275657640331,310723563339,302796935185,360079337637,378930098665,286695604661,311364928355,282012522290,366355242925,323579618617,305653532531,308219962234,345331491580,354115378171,310416024832,290537508132,318538769183,404339262954,296413845500,340244308726,288598993479,294151159926,322593186835,341119223484,329604602977,315466179360,307776604718,371336847716,366592700534,283141421817
66,326313867067,327589384882,318358727686,303772461598,323127646927,351199668475,247123698517,348810035272,316560565278,358289987775,275658360032,310724232360,302798753009,360080180145,378931018281,286696180144,311365664486,282013239854,366356166134,323580306909,305653821688,308220521291,345332324083,354116114298,310417674162,290538032197,318539428201,404340202576,296414311738,340245066974,288599748870,294151893201,322594035774,341119223484,329605403364,315467041146,307777347272,371336847716,366593468798,283141926612
67,326314175501,327589789714,318359062556,303773933122,323127672630,351199989771,247123965554,348810452953,316561249997,358290364049,275658694182,310724617912,302799067872,360080584976,378931542348,286696450032,311366015063,282013551866,366356596670,323580670336,305654551384,308220617680,345332777467,354116544835,310418005461,290538135011,318539807329,404340864433,296414703713,340245478228,288600160121,294152265903,322594427741,341119474095,329605769640,315467453124,307777739253,371336924824,366593835076,283142212923
68,326314194779,327589808992,318359120389,303773978103,323127672630,351200092581,247123984832,348810536490,316561249997,358290476865,275658713460,310724637190,302799080724,360080668512,378931619459,286696482161,311366092173,282013628976,366356667353,323580728168,305654589939,308220617680,345332893132,354116596241,310418044017,290538514139,318539852309,404340973670,296414742268,340245536060,288600185825,294152298032,322594440593,341119486947,329605846749,315467478828,307777839218,371336931250,366593905761,283142283609
69,326314580331,327590111008,318359409551,303774273691,323127672630,351200446005,247124267568,348810867786,316562674418,358290868841,275659021905,310725010614,302799479127,360081083346,378931982881,286696687793,311366419895,282013982397,366356995072,323580985203,305654904801,308220617680,345333218002,354116998221,310418278927,290538736194,318540064362,404341292110,296414932196,340245844504,288600472134,294152645034,322594800439,341119486947,329606168048,315467767985,307778119103,371336931250,366594162799,283142473536
70,326314580331,327590117434,318359415977,303774273691,323127672630,351200471708,247124267568,348810919194,316562751528,358290881692,275659034757,310725029890,302799479127,360081089772,378932008583,286696694219,311366497007,282014001675,366357033627,323581062313,305654962633,308220617680,345333295109,354117088185,310418356037,290538896842,318540218582,404341504890,296415054290,340246011576,288600497834,294152664312,322594806865,341119486947,329606213030,315467819390,307778176937,371336931250,366594265614,283142595628
71,326314927331,327591047069,318360161382,303775061223,323127672630,351201317068,247124875178,348811864517,316563619024,358290881692,275659780888,310725772440,302800247371,360081832322,378932988888,286697465337,311367262423,282014708520,366357830414,323581817721,305655683052,308220617680,345334085482,354118017094,310419156414,290539642236,318540948281,404342363103,296415690444,340246018002,288601082581,294153500404,322595597240,341121893144,329606923448,315468481256,307778825954,371340730387,366595128138,283143180388
72,326314927331,327591622551,318360762561,303775803775,323129803171,351201895395,247125334991,348812442849,316564310174,358290881692,275660247128,310726495714,302800967063,360082543465,378933816430,286698114351,311367872889,282014708520,366358595817,323582463885,305656319211,308222549027,345334843734,354118788934,310419789724,290540281969,318541643729,404343199188,296416313743,340246018002,288601716607,294154168698,322596278381,341122896314,329607026262,315469198091,307779392158,371341505063,366595128138,283143810853
73,326314927331,327591763918,318360826820,303775951567,323129918837,351201978933,247125405677,348812545663,316564374432,358290881692,275660574852,310726836285,302801146981,360082909731,378934199135,286698275000,311368104223,282015325399,366358904258,323582692366,305656332063,308222574731,345334856585,354118814638,310419802576,290540294821,318541656581,404343212040,296416313743,340246018002,288601870828,294154297216,322596413317,341123044110,329607026262,315469288050,307779482121,371341556469,366595320918,283143926519
74,326314933757,327592320120,318361430851,303776439934,323130468611,351202429468,247125797653,348813134002,316564888496,358290881692,275660819039,310727103318,302801442563,360082999694,378934485450,286698635579,311368493354,282015801632,366359302665,323583084345,305656897544,308223018845,345335332092,354119193769,310420320222,290540661094,318542125672,404343755383,296416635036,340248000734,288602108578,294154708474,322596908099,341123664574,329608286463,315469735013,307779989768,371342138377,366595320918,283144312077
75,326314933757,327592493620,318361559369,303776639864,323130648536,351202429468,247125971879,348813394613,316565145533,358290881692,275660993264,310727218980,302801635337,360082999694,378934716781,286698802655,311368731110,282016007261,366359366923,323583257845,305657145307,308223237327,345335621256,354119482933,310420602966,290540943827,318542132098,404344134507,296416876368,340248379857,288602108578,294154834143,322597075171,341123812369,329608286463,315469905661,307780099009,371342398991,366596760319,283144450599
76,326317423478,327592686398,318362067016,303777170366,323131108355,351202429468,247126312447,348813828722,316565608919,358292440334,275661391668,310727749470,302802098719,360082999694,378935025952,286699243198,311369113815,282016386385,366359366923,323583691955,305657566561,308223793535,345336071061,354120058413,310420930689,290541345806,318542132098,404344607173,296417191237,340248762562,288602507701,294155303235,322597605662,341124250055,329608286463,315470477563,307780516694,371343109418,366597232988,283144861854
77,326317558421,327592686398,318362250517,303777279604,323131275428,351202429468,247126479521,348814034352,316565763140,358294050376,275661635853,310727965101,302802336473,360082999694,378935025952,286699416698,311369406557,282016624143,366359366923,323583897583,305657874997,308224076276,345336385928,354120412563,310421264837,290541609261,318542132098,404344922040,296417512533,340249128839,288602507701,294155406050,322597824140,341124494240,329608286463,315470751020,307780715898,371343295772,366597303673,283145003226
78,326317757622,327592686398,318362481846,303777543791,323131500335,351202429468,247126633743,348814304240,316565994470,358294275283,275661873613,310728222140,302802522824,360084433388,378935025952,286699609475,311369625037,282016775513,366359366923,323584135342,305658138456,308224236925,345336636534,354120586063,310421476892,290541763478,318542138524,404345166219,296417811695,340249385875,288603246671,294155611681,322598029765,341124738422,329608286463,315470789574,307780870118,371343514253,366597654247,283145253837
79,326318345954,327592724954,318363038042,303778029303,323132275020,351203451176,247127151390,348815011822,316566624207,358295072087,275662034262,310728939708,302803098295,360085147380,378935704245,286700104270,311370309762,282017280309,366359373348,323584797213,305658774616,308224855267,345337361251,354121267209,310422030248,290542300396,318543912067,404345845235,296418332910,340249967778,288603747881,294156170733,322598624520,341125407448,329609990786,315470821703,307781368489,371344141140,366598364675,283145607263
80,326318683676,327592724954,318363320780,303778440560,323132647723,351203451176,247127421274,348815455937,316566913372,358295529049,275662622598,310729283852,302803442439,360085520082,378935704245,286700461270,311370666764,282017608026,366361880893,323585195617,305659215149,308225266530,345337554028,354121614207,310422422954,290542737356,318544323322,404346382161,296418789149,340250385454,288604114157,294156479178,322599093607,341125976504,329610440600,315470821703,307781721915,371344590949,366598904449,283145607263
81,326319169198,327592724954,318363783445,303778922506,323133068983,351205312557,247127803973,348815990007,316567427444,358296133804,275663123821,310729772220,302803908674,360086136967,378935704245,286700949643,311371168712,282017980726,366362440669,323585755398,305659849186,308225716344,345338357986,354121614207,310422815656,290543245000,318544821693,404347066879,296419303214,340250693900,288604471151,294156941842,322599549838,341126462745,329610954670,315470821703,307782268118,371345269235,366599469928,283146584004
82,326319847482,327594974733,318363834853,303779423728,323133545951,351205849478,247128234508,348816430543,316567710179,358296567912,275663506525,310730138494,302804278521,360086568224,378936527488,286701020328,311371471456,282018250611,366362804094,323585755398,305660279717,308226121174,345338807795,354121614207,310423091965,290543572723,318545124435,404347298212,296419653788,340250970213,288604889553,294156941842,322599916114,341126976821,329611572276,315472148995,307782615121,371345789732,366599942592,283146937427
83,326319995274,327595627314,318363834853,303779584374,323133847965,351206157918,247128402304,348816764689,316568012920,358296983468,275663741436,310730215605,302804635514,360086915214,378938032594,286701052458,311371847734,282018594758,366363289610,323585755398,305660585307,308226645247,345339190495,354121614207,310423654592,290543997551,318545458581,404347594528,296420148585,340251548534,288605082324,294156941842,322600305238,341127214582,329611932853,315472148995,307783014254,371346136731,366600383132,283147204467
