%util,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
340,99.01,100.0,100.0,99.01,100.0,100.0,100.0,101.01,100.0,99.01,200.82,101.01,101.01,100.0,100.0,100.0,107.53,101.01,97.09,100.0,101.01,101.01,107.47,100.0,100.56,239.13,101.01,102.04,101.01,99.01,100.0,100.0,100.0,99.01,99.01,99.01,270.64,101.01,101.01,100.0,105.79,99.09,100.4,100.0,148.33,97.6,100.0,101.01,101.01,99.01,101.01,101.01,99.01,101.01,101.01,100.0,101.01,101.01,100.0,101.01,100.0,100.0,100.0,100.0,101.01,99.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,98.04,99.01,102.04,98.04,101.01,99.01,102.04,101.01,100.0,101.01,100.0,99.01,101.01,100.4,100.0,99.01,101.01,100.0,101.01,98.04,100.0,101.01,99.01,99.01,101.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,99.01,101.01,100.0,101.01,100.0,107.6,101.01,100.0,102.04,100.0,101.01,100.0,102.04,100.0,208.33,204.08,537.14,99.41,800.0,614.12,100.0,99.01,104.55,99.01,101.01,100.0,151.6,101.01,101.01,102.04
341,99.01,100.0,101.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01,100.0,101.01,101.01,101.82,102.22,99.01,102.04,101.01,101.01,905.71,100.0,100.0,100.4,100.0,100.0,128.08,99.41,99.01,100.0,101.01,100.0,101.01,101.01,102.04,100.0,101.01,127.2,101.01,99.01,101.01,108.5,101.01,101.01,101.01,100.0,100.0,99.01,101.01,101.01,101.01,101.41,238.8,102.04,100.0,102.04,100.0,100.0,101.01,100.0,100.4,99.01,101.01,100.0,99.01,100.0,101.01,100.0,100.0,101.01,100.0,100.0,100.0,101.01,100.0,100.0,100.0,101.01,100.0,101.01,101.01,98.04,100.0,100.0,102.04,99.01,99.01,100.0,100.0,101.01,100.0,100.0,100.0,101.01,102.04,99.01,102.04,100.0,101.01,100.0,101.01,101.01,101.41,100.0,101.01,99.01,100.0,100.0,101.01,102.04,101.41,101.01,100.0,99.01,100.4,100.0,99.35,101.01,101.01,101.01,100.0,100.0,101.01,272.14,105.2,773.33,831.43,400.0,600.0,99.01,99.01,102.04,101.01,108.51,101.01,101.01,101.01,206.67,100.0,107.35,101.01
342,99.01,100.0,99.01,99.01,100.0,99.01,99.01,100.0,101.01,98.04,100.0,136.8,102.04,98.22,99.8,100.4,100.0,98.04,99.01,101.01,100.0,185.56,100.0,101.01,102.04,100.0,101.01,100.0,100.0,101.01,101.41,101.01,99.01,99.01,101.01,100.4,100.0,239.3,101.41,101.01,223.11,99.01,100.0,106.38,100.0,101.01,100.0,101.01,99.01,101.01,98.61,101.01,101.01,101.01,100.0,101.01,101.01,99.01,100.0,100.0,100.0,99.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,101.01,101.01,101.01,101.01,99.01,100.0,100.0,98.04,100.0,98.04,98.04,101.01,98.04,100.0,100.0,99.41,102.04,101.01,102.04,100.0,100.0,101.01,100.0,98.04,100.4,100.0,100.0,100.0,100.0,101.01,101.01,100.0,100.4,102.04,100.0,101.01,100.0,101.01,100.4,100.4,100.0,101.01,100.0,101.01,100.0,101.01,100.0,100.0,99.01,101.57,104.16,98.04,99.01,100.0,101.01,99.01,100.0,102.04,400.0,101.01,100.0,100.0,99.01,100.0,98.04,100.0,440.0,99.41,101.01,99.01,104.16
343,99.01,100.0,100.0,101.01,99.01,102.04,101.01,101.01,100.0,99.01,102.04,210.67,173.97,101.01,101.01,99.6,100.0,100.0,100.0,99.01,100.0,126.8,101.01,101.01,100.0,102.04,98.61,106.26,104.55,99.01,249.41,101.01,260.41,101.01,100.4,99.6,100.4,128.0,100.0,100.0,100.0,101.01,102.04,100.0,101.01,99.01,114.47,99.01,101.01,101.01,101.01,100.0,99.01,101.01,99.01,101.01,101.01,101.01,100.0,99.01,100.0,101.01,100.0,101.01,100.0,102.04,100.0,100.0,103.09,99.01,100.0,100.0,100.0,100.0,99.01,100.0,101.01,101.01,102.04,101.01,101.01,101.01,99.01,101.41,102.04,101.01,99.01,100.0,101.01,101.01,102.04,99.01,100.0,100.0,102.45,99.01,101.01,100.0,100.0,100.0,101.01,102.04,99.01,100.0,102.04,99.01,98.04,100.0,100.0,100.0,100.0,150.4,101.01,137.6,100.0,100.0,101.01,100.0,100.42,100.0,102.04,204.08,101.01,100.0,100.0,100.0,98.04,102.04,99.01,101.01,101.01,102.04,100.0,108.63,106.0,99.8,100.61,106.67,101.01,100.0
344,101.01,100.0,100.0,99.01,100.0,99.01,99.01,97.09,99.01,99.01,273.17,217.39,547.37,119.08,100.0,100.0,98.04,101.01,101.01,100.0,102.45,100.0,99.01,101.01,100.0,101.01,101.01,132.28,133.6,102.04,128.08,102.04,128.08,100.0,99.01,99.01,99.01,100.56,104.84,137.83,99.01,100.0,100.0,100.0,100.0,102.45,176.0,101.01,137.63,100.0,100.0,100.0,106.0,101.01,102.04,100.0,99.01,101.01,101.01,100.0,100.4,101.01,101.01,100.0,99.41,99.01,101.01,99.01,99.01,100.0,99.22,100.0,100.0,100.0,99.01,101.01,103.09,100.0,99.01,100.0,99.01,100.0,101.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,100.4,101.01,101.01,101.01,99.01,102.04,99.01,101.01,99.01,99.01,99.01,99.01,101.01,102.04,102.04,101.01,101.01,100.0,101.01,99.01,99.01,115.35,100.0,100.65,99.01,305.45,424.49,100.0,100.0,100.0,149.02,123.46,100.0,99.01,101.01,100.0,101.01,99.01,100.0,99.01,100.0,141.44,100.0,100.22,98.95,100.0,100.0,100.0,100.0,101.41
345,100.0,102.04,102.04,101.01,99.01,100.0,100.0,100.0,100.0,99.01,388.15,100.0,101.01,1044.0,112.5,101.01,100.0,98.04,101.01,101.01,99.01,101.01,101.01,99.01,99.01,99.01,101.41,99.1,100.61,101.01,99.01,100.0,101.2,264.17,101.63,99.01,100.0,100.0,100.4,174.25,101.01,100.0,101.01,101.41,100.0,99.01,100.8,170.67,117.22,101.01,100.0,102.04,98.95,101.01,99.01,100.0,101.01,101.01,100.0,100.0,100.0,99.01,100.0,100.0,99.01,98.04,100.0,101.01,100.0,101.01,99.01,101.01,99.01,101.01,100.0,100.0,98.04,101.01,98.04,100.0,101.01,100.0,101.01,98.04,100.0,101.01,100.0,100.0,99.01,100.0,99.01,99.01,99.01,101.01,100.0,100.0,100.0,100.0,101.41,99.01,99.01,101.01,100.0,97.09,99.01,102.04,99.01,101.01,99.01,101.01,100.0,101.01,100.0,100.0,104.16,101.01,101.01,101.01,101.01,99.01,101.01,101.01,200.0,100.0,100.0,101.01,101.01,102.04,97.09,101.01,257.14,101.29,157.68,107.53,101.01,101.01,416.0,100.0,101.01,98.61
346,99.01,99.01,99.01,99.01,98.04,100.0,100.0,100.4,100.0,101.01,102.04,101.01,102.45,100.0,263.16,109.09,101.01,100.0,100.0,100.0,100.0,99.01,101.01,101.01,101.01,101.01,99.01,100.0,100.0,101.01,101.01,101.01,100.82,128.08,99.41,100.0,101.01,101.01,100.0,100.0,101.01,101.01,99.01,101.01,102.04,100.0,100.0,234.81,141.29,101.01,101.01,98.04,101.01,101.01,106.94,99.01,101.01,100.0,101.01,101.01,99.01,102.04,100.0,100.0,100.0,102.04,100.0,101.01,100.0,98.04,100.0,100.0,100.0,99.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.04,101.01,101.01,99.01,101.01,100.0,100.0,102.04,100.0,101.01,100.0,101.01,100.0,100.0,99.01,100.0,101.01,100.0,101.01,99.01,100.0,100.0,99.01,99.01,99.01,99.01,100.0,100.0,101.01,98.04,106.53,99.01,99.41,102.04,101.01,100.0,100.0,101.01,101.01,99.01,120.48,225.22,98.04,101.01,100.0,99.01,99.01,101.41,98.04,99.01,102.75,98.04,101.01,144.94,100.0,101.01,202.35,99.01
347,100.0,101.01,101.01,101.01,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,99.01,100.0,99.01,400.0,101.01,101.01,100.0,102.04,101.01,101.01,101.01,288.63,101.01,100.0,101.01,102.04,100.0,101.01,101.01,100.0,98.04,99.01,100.0,100.0,100.0,99.01,100.0,100.0,99.01,98.04,101.01,99.6,101.01,100.0,101.01,101.01,102.04,99.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,101.01,98.04,99.01,101.01,99.01,100.0,99.01,100.0,100.0,99.01,101.41,100.0,101.01,98.04,101.01,101.01,101.01,100.0,101.01,102.04,101.01,100.0,101.01,100.0,100.0,99.01,102.04,101.01,100.0,101.01,100.0,101.01,100.0,99.01,102.04,101.01,100.0,101.01,101.01,101.01,100.0,100.0,101.01,99.01,101.01,99.01,100.0,100.0,101.01,101.01,101.01,102.04,101.01,99.01,100.0,100.0,111.16,99.01,100.0,99.01,182.69,213.6,301.71,100.0,101.01,100.0,499.05,102.04,100.0,100.0,101.01,235.65,570.53,101.01,100.0,100.21,100.0,101.01,119.05,100.0,100.0,147.06,188.36
348,100.0,100.0,100.0,101.01,100.0,101.01,101.01,99.01,99.01,100.0,100.4,101.01,101.01,99.22,101.01,100.0,100.0,99.01,99.8,101.01,100.0,100.0,101.01,102.04,100.0,100.0,100.0,100.0,100.0,99.01,101.01,100.0,101.01,100.0,99.01,98.04,100.0,101.01,100.0,101.01,101.01,101.01,100.0,100.4,101.01,102.04,100.0,101.01,101.01,100.0,100.0,99.01,101.01,101.01,101.01,101.01,102.04,100.0,100.0,100.0,100.0,101.01,101.01,100.0,99.01,100.0,100.0,99.01,99.41,99.01,99.01,99.01,100.0,100.0,100.0,99.01,100.0,98.04,100.0,100.0,100.0,101.01,99.01,99.01,100.0,101.01,99.01,101.01,101.01,101.01,100.0,101.01,98.43,100.0,100.0,100.0,100.0,99.01,100.0,101.01,100.0,100.0,100.0,101.01,101.01,99.01,101.01,100.0,100.0,101.01,99.01,146.11,100.0,626.15,100.0,100.0,100.0,101.01,113.91,341.33,261.4,100.0,101.01,100.21,328.48,318.82,186.15,99.01,100.0,400.0,101.41,108.16,101.01,192.18,254.62,99.01,100.0,207.2,101.01,497.14
349,101.01,101.01,100.0,100.0,99.01,100.0,100.0,100.0,101.01,101.01,100.61,100.0,99.01,99.01,100.4,100.0,101.01,241.21,440.74,100.0,100.0,102.04,99.01,100.0,101.01,100.0,241.57,100.0,100.0,101.01,100.0,102.04,100.0,101.01,101.01,162.0,100.0,102.04,100.0,101.01,100.0,99.01,100.0,101.01,99.01,100.0,101.01,100.0,100.0,100.0,107.35,101.01,100.0,99.01,100.0,101.01,99.01,102.04,100.0,100.0,99.01,99.01,99.01,101.01,100.0,99.01,100.0,100.0,100.0,101.01,100.0,100.0,100.0,99.01,100.0,102.04,100.0,101.01,99.01,100.0,99.41,101.01,101.01,100.0,101.01,101.01,101.01,99.01,98.04,99.01,101.01,101.01,100.0,101.01,100.0,99.01,101.01,101.01,101.01,99.01,100.0,100.0,100.0,101.01,101.01,102.04,101.01,102.04,101.01,99.01,102.04,144.0,101.01,102.04,100.0,101.01,100.0,101.01,101.28,101.01,266.67,101.01,99.01,101.01,113.64,384.62,476.19,183.8,100.0,100.0,99.01,147.06,100.0,277.78,277.78,101.01,101.01,401.54,100.4,99.01
350,98.04,99.01,101.01,102.04,100.0,100.0,101.01,99.01,100.0,100.0,101.01,138.88,101.01,101.01,102.04,101.01,99.01,99.53,101.01,101.01,101.01,100.0,101.01,100.0,112.8,101.01,102.04,101.01,99.01,100.0,101.01,100.0,102.04,99.01,103.53,100.0,100.0,98.04,100.0,99.01,100.0,101.01,101.01,100.0,100.0,100.0,100.0,101.01,100.0,105.86,99.01,150.2,101.41,102.04,100.0,100.0,100.0,100.0,100.0,101.01,102.04,100.0,98.04,101.01,99.01,101.01,101.01,101.01,100.0,99.01,99.01,100.0,99.01,100.0,99.01,98.04,101.01,100.0,101.01,100.0,101.01,100.0,101.41,103.09,101.01,101.01,101.01,102.04,101.01,101.01,101.01,101.01,100.0,101.01,101.01,101.41,101.01,99.01,100.0,101.01,101.01,101.01,101.01,101.01,99.01,100.0,100.0,100.0,99.01,101.01,100.0,100.0,106.38,102.04,288.18,99.01,99.01,100.0,100.0,99.01,101.01,100.0,101.01,100.0,100.0,100.0,102.04,500.0,101.01,102.04,100.0,103.09,100.0,102.04,99.01,101.01,100.0,101.01,101.01,100.0
351,101.01,100.0,100.0,100.0,100.0,99.01,98.04,101.01,99.01,101.01,100.0,1053.33,348.39,101.01,99.01,100.0,101.01,100.61,100.0,99.01,100.0,100.0,112.77,100.0,742.22,98.04,101.01,102.04,102.04,100.0,101.01,101.01,99.01,101.01,100.43,99.01,100.0,101.01,101.01,102.04,101.01,1380.0,100.0,99.01,107.07,104.17,101.01,99.01,100.0,99.01,101.01,234.0,99.6,98.04,102.04,99.01,99.01,101.01,100.0,101.01,99.01,101.01,101.01,100.4,100.0,99.01,99.01,101.01,99.01,101.41,99.01,100.0,100.0,100.0,103.09,101.01,103.09,102.04,99.01,99.01,98.04,98.04,100.0,98.04,101.01,100.0,101.01,100.0,101.01,100.0,100.0,100.0,99.01,101.01,101.01,101.01,101.01,99.01,101.01,101.01,101.01,101.01,100.0,100.4,101.01,100.0,101.01,101.01,102.04,100.0,99.01,100.0,214.93,100.2,312.5,227.5,1738.18,259.53,101.01,100.0,100.0,254.69,100.0,101.01,99.01,100.0,100.0,101.01,99.01,99.01,100.0,99.01,100.0,98.04,101.41,100.0,101.41,100.0,99.01,102.45
352,99.01,101.01,100.0,101.01,101.01,99.01,100.0,101.01,100.0,101.01,190.18,101.01,384.62,114.04,101.01,101.01,102.04,100.0,99.01,236.83,99.01,100.0,128.64,101.01,101.01,276.11,100.0,101.01,98.04,709.47,101.01,100.0,102.04,100.0,101.01,98.04,174.65,101.01,102.04,99.01,100.0,99.68,100.0,100.0,213.58,101.01,100.0,100.0,101.01,101.01,101.01,99.01,100.0,100.0,100.0,100.0,101.01,99.01,99.01,100.0,100.0,100.0,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,99.01,101.01,100.4,99.01,99.01,99.01,99.01,100.0,100.4,101.01,100.0,100.0,99.01,101.01,98.04,99.41,100.0,100.0,101.01,101.01,101.01,100.0,101.01,100.0,101.01,99.01,100.0,102.04,102.04,100.0,100.0,98.04,100.0,100.0,100.0,101.01,100.0,99.01,100.0,100.0,100.0,99.41,101.01,101.22,100.0,100.89,102.04,338.06,100.4,101.01,99.41,100.0,99.01,99.01,101.01,100.0,100.0,99.01,100.0,101.01,101.01,99.01,100.0,100.0,100.0,102.04,163.03,101.01,101.01,97.65
353,100.0,100.0,101.01,101.01,100.0,100.4,100.0,99.01,100.0,100.0,384.62,100.0,101.01,454.55,100.0,100.0,200.4,100.0,99.01,99.41,100.0,101.01,101.01,101.01,101.01,99.01,100.0,99.01,102.04,100.0,100.0,100.0,101.01,99.01,100.0,99.01,106.38,99.01,99.01,102.04,241.21,99.6,101.01,101.01,100.0,100.0,102.04,101.01,100.0,101.01,101.01,101.01,100.4,100.0,100.0,100.0,100.0,102.04,101.01,99.01,100.0,100.0,100.0,100.0,101.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,99.01,100.0,100.0,101.01,101.01,99.01,100.0,99.01,101.01,101.01,99.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.01,99.01,100.0,100.0,100.0,100.0,99.01,100.0,99.01,100.0,101.01,100.0,100.0,101.01,101.01,101.01,100.0,101.01,101.01,99.6,101.01,98.04,100.0,99.01,100.0,101.01,99.01,100.0,99.6,100.0,347.78,101.01,101.01,100.0,102.04,100.4,101.01,101.01,113.04,100.0,700.0,99.01,99.01,100.0,100.0,100.0,100.0,101.41
354,101.01,101.01,99.01,99.01,99.01,101.01,100.0,100.0,101.01,100.0,101.01,101.01,99.41,98.43,685.71,100.0,101.29,101.01,99.01,100.0,100.0,275.4,99.01,101.01,101.01,101.01,100.0,294.55,294.55,100.0,101.01,101.01,99.01,102.04,101.01,100.0,99.01,111.68,101.01,99.01,100.0,100.0,101.01,101.01,101.01,101.01,99.01,100.0,100.0,100.0,100.0,100.0,100.0,101.01,102.04,101.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,99.01,99.01,98.04,99.01,100.0,100.0,100.0,99.01,100.0,101.01,101.01,100.0,100.0,98.04,100.0,100.0,100.0,99.01,100.0,101.01,100.0,101.01,99.01,100.0,101.01,99.01,100.0,100.0,102.04,99.01,100.0,101.01,100.0,100.0,102.04,101.01,100.0,102.04,100.0,101.01,100.0,101.01,100.0,101.01,100.0,101.01,100.0,101.01,101.01,99.8,102.04,99.41,101.01,98.04,100.0,101.01,99.01,99.41,100.0,344.83,304.86,100.0,99.01,101.01,99.6,98.04,99.01,780.0,99.01,100.0,102.04,101.01,181.94,101.01,102.04,307.59,99.01
355,99.01,99.01,100.0,101.01,99.01,98.61,100.0,100.0,100.0,99.01,102.04,100.0,101.01,100.0,100.0,689.52,100.61,101.01,99.01,101.01,100.0,101.01,98.04,101.01,100.0,101.01,100.0,99.01,100.0,101.01,107.07,100.0,106.0,100.0,100.0,97.09,100.0,361.54,99.01,101.01,101.01,98.04,101.01,202.0,101.01,99.01,101.01,99.01,101.01,99.01,102.04,100.0,114.94,100.0,100.0,99.01,100.0,101.01,100.4,101.01,101.01,101.01,101.01,100.0,101.01,101.01,100.0,100.0,99.01,100.0,100.0,100.0,99.01,101.01,99.01,100.0,100.0,100.0,101.01,100.0,100.0,101.01,101.01,100.0,100.0,99.01,100.0,101.01,102.04,99.01,100.0,100.0,100.0,102.04,101.01,98.04,101.01,99.01,101.01,100.0,101.01,101.01,99.01,100.0,100.0,100.0,101.01,101.01,100.0,101.01,100.0,99.01,101.22,497.14,101.01,101.01,99.01,100.0,364.9,225.83,101.01,101.01,101.01,357.14,100.4,101.01,99.01,100.4,179.26,116.85,102.04,101.01,102.04,144.16,143.92,250.0,100.0,101.01,112.81,183.05
356,100.0,100.0,101.01,100.0,100.0,100.4,101.01,100.0,100.0,102.04,100.0,102.04,100.0,102.04,101.01,101.01,99.01,101.01,99.01,101.01,99.01,100.0,101.01,207.67,101.01,100.4,99.01,100.0,99.01,99.01,108.05,101.01,106.82,100.4,100.0,101.01,101.01,100.22,101.01,241.21,100.0,100.0,99.01,101.01,101.01,102.04,260.54,101.01,101.01,101.01,101.01,100.0,140.85,99.01,100.0,101.01,101.01,101.01,100.0,100.0,100.0,99.01,100.0,100.0,100.0,96.15,100.0,99.01,100.0,100.0,101.01,100.0,99.01,99.01,100.0,100.0,100.0,99.01,100.0,99.01,100.0,102.04,101.01,101.01,99.01,101.01,100.0,101.01,100.0,102.04,101.01,101.01,101.01,99.01,100.0,102.04,100.0,101.01,100.0,102.04,101.01,101.01,101.01,100.0,100.0,102.04,100.0,100.0,100.0,100.0,101.01,618.06,99.01,100.0,101.01,101.01,102.04,101.01,101.01,101.01,234.78,100.0,100.0,100.0,188.05,188.57,248.57,100.0,1428.57,780.0,100.0,285.39,99.01,1217.78,1788.57,100.0,101.01,169.38,101.01,384.62
357,101.01,100.0,99.01,98.04,99.01,101.01,99.01,100.0,100.4,100.0,100.0,99.01,101.01,99.01,100.0,100.0,101.01,100.0,99.01,100.0,100.0,101.41,102.04,147.06,100.0,101.01,100.0,101.01,101.01,101.01,98.04,101.01,100.0,168.11,101.01,100.0,100.0,101.01,198.82,100.81,100.0,98.04,101.01,101.01,100.0,100.0,100.0,196.83,621.43,101.01,99.01,100.0,100.0,101.01,163.64,100.0,101.01,101.01,99.01,101.01,101.01,101.01,98.04,98.04,100.0,101.01,101.01,99.01,101.01,100.0,99.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.04,100.0,99.01,100.0,101.01,100.0,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,100.0,99.01,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,101.01,98.04,99.01,100.0,100.0,100.0,102.04,100.0,101.01,101.01,145.2,100.0,99.01,100.8,101.01,100.0,135.14,101.01,100.0,98.04,454.55,454.55,120.48,372.59,100.0,100.0,101.01,101.41,99.01,114.94,100.0,101.01,100.0,100.0,98.04,100.0
358,100.0,102.04,100.0,102.04,100.0,101.01,99.01,99.01,100.0,101.01,100.0,101.01,100.0,101.01,100.0,100.8,101.01,135.26,122.76,101.01,101.01,99.6,101.01,101.01,101.01,99.01,110.43,101.01,101.01,101.01,102.04,100.0,102.04,106.38,100.0,98.04,101.01,99.01,100.4,99.6,100.0,100.0,101.01,100.0,100.0,99.01,101.01,100.0,100.0,101.01,100.0,101.01,102.04,101.01,86.87,100.0,101.01,100.4,100.0,100.0,100.0,99.01,102.04,99.01,99.01,101.01,98.04,101.01,100.0,99.01,99.01,99.01,101.01,100.0,102.04,100.0,100.0,101.01,102.04,102.04,98.04,99.01,102.04,101.01,99.01,99.01,101.01,100.0,100.0,101.01,101.01,100.0,102.04,101.01,99.01,100.0,100.0,101.01,101.01,101.01,100.0,101.01,100.4,100.0,101.41,101.01,100.0,101.01,101.01,101.01,100.0,101.82,638.67,101.01,845.33,99.01,108.33,99.2,100.0,101.01,99.41,101.01,101.01,101.01,100.0,100.0,101.01,101.01,101.01,101.01,100.0,99.01,101.01,99.01,103.09,100.0,101.01,101.01,101.01,101.01
359,99.01,98.04,99.01,101.01,99.01,100.0,100.0,99.01,100.0,100.0,101.01,537.33,160.89,100.0,101.01,100.4,100.0,116.28,454.55,100.0,101.01,101.41,100.0,99.01,101.01,101.01,285.71,99.01,99.01,301.18,100.0,100.0,100.0,100.0,100.0,253.33,96.15,101.01,100.0,101.01,100.0,100.0,101.01,100.0,100.0,102.04,100.0,100.0,101.01,101.01,101.01,316.25,99.01,100.0,100.0,99.01,101.01,98.04,101.01,100.0,100.0,101.01,101.01,101.01,100.0,96.15,101.01,101.01,100.0,100.0,98.04,101.01,100.0,100.0,100.0,99.01,101.01,101.01,100.0,99.01,101.01,101.01,101.01,100.0,101.01,100.0,101.01,100.0,102.04,101.01,101.01,99.01,99.01,101.01,100.0,101.01,100.0,101.41,100.0,100.0,98.04,100.0,100.0,101.01,100.0,99.01,101.01,99.01,100.0,101.01,100.4,99.01,102.04,101.01,99.01,327.79,109.89,235.65,101.01,101.01,99.01,118.18,100.0,101.01,100.0,101.01,100.0,99.01,100.0,100.0,101.01,99.01,101.01,101.01,100.0,101.01,100.0,101.01,100.0,100.0
360,100.0,101.01,100.0,100.0,99.01,101.01,99.41,101.01,97.09,101.01,161.33,99.01,434.78,101.01,99.01,101.01,101.01,101.01,101.01,101.01,99.01,100.0,101.01,101.01,108.09,100.0,99.01,100.0,102.04,100.0,102.04,102.04,102.04,101.01,99.01,135.14,101.01,101.01,100.0,101.01,99.01,245.14,101.01,99.01,101.01,100.0,101.01,102.04,100.0,100.0,173.87,100.0,101.01,100.0,101.39,101.01,99.41,100.0,99.01,100.0,101.01,100.0,100.0,100.0,101.01,100.0,101.01,99.01,100.0,101.01,100.0,99.01,99.01,100.0,99.01,101.01,100.0,99.01,100.0,99.01,100.0,101.01,99.01,100.0,101.01,101.01,100.0,101.01,100.0,99.01,100.0,102.04,100.0,98.04,101.01,100.0,101.01,100.0,101.01,101.01,99.01,101.01,101.01,101.01,99.01,101.01,101.01,101.41,100.0,99.01,100.0,99.01,100.0,99.01,101.01,101.41,100.0,99.01,100.0,101.01,100.0,139.41,100.0,100.0,101.41,100.0,100.0,100.0,99.01,100.0,99.01,99.01,100.0,100.0,98.04,99.01,113.48,101.01,101.01,99.01
361,100.0,100.0,99.01,101.01,101.01,100.0,101.01,99.01,101.01,100.0,303.03,100.0,100.0,962.67,101.01,100.0,100.0,100.0,100.0,148.84,100.0,101.01,109.89,100.0,440.0,99.01,102.04,201.57,149.41,102.04,100.0,99.01,99.01,100.0,119.05,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,99.01,188.18,101.01,99.01,101.01,172.11,100.87,102.04,99.01,99.01,99.59,100.0,101.01,101.01,101.01,100.0,100.0,100.0,99.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,98.04,101.01,100.0,100.0,100.0,101.01,101.01,101.41,101.01,101.01,98.04,100.0,100.0,101.01,99.01,97.09,100.0,101.01,101.01,100.0,101.01,100.0,101.01,102.04,101.01,101.01,100.0,100.0,100.0,100.0,101.01,101.01,99.01,100.0,100.0,99.01,100.0,100.0,100.0,100.0,101.01,99.01,101.01,99.01,100.0,101.01,99.01,101.01,101.01,98.04,102.04,102.07,135.06,101.01,99.6,100.0,99.01,100.0,98.04,100.0,325.81,100.0,620.0,100.0,101.01,100.0,1755.0,99.01,100.0,101.01
362,99.01,100.0,99.01,99.01,99.01,101.01,99.01,100.0,100.0,100.0,98.04,100.4,100.0,101.01,243.81,100.0,132.31,101.01,100.0,117.65,99.01,100.8,324.76,101.01,102.04,232.56,100.0,421.67,1706.67,100.0,101.01,101.01,101.01,101.01,100.0,100.0,392.65,100.0,101.01,100.0,157.71,99.01,101.01,100.0,303.11,142.86,101.01,102.04,100.0,100.29,99.01,100.4,100.0,101.01,99.01,100.0,98.04,100.0,99.01,100.0,101.01,100.0,100.0,100.0,100.0,101.01,101.01,101.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,100.0,101.01,100.0,99.01,99.01,99.01,102.04,100.0,100.0,100.0,100.0,100.0,101.01,102.04,100.4,101.01,101.01,100.0,100.0,99.01,100.0,100.0,99.01,101.01,101.01,100.0,99.01,96.15,102.04,99.01,101.01,100.0,99.01,101.01,100.0,100.0,100.4,101.01,100.0,100.0,99.01,101.01,99.01,100.0,102.04,100.0,99.01,150.56,135.06,100.0,101.01,101.01,100.0,101.01,100.0,99.01,101.01,100.0,100.0,101.01,109.47,100.0,102.04,386.96,100.0
