kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
205,223928.0,225592.0,227500.0,225824.0,224592.0,228200.0,228044.0,225876.0,228420.0,228188.0,224496.0,226788.0,224464.0,226420.0,226864.0,224220.0,226440.0,230372.0,226636.0,225596.0,227684.0,226504.0,225712.0,223728.0,221524.0,226708.0,223820.0,226264.0,225380.0,226332.0,226948.0,229052.0,226912.0,226616.0,226120.0,223852.0,226392.0,223108.0,223692.0,226724.0,223288.0,223896.0,228128.0,222772.0,222832.0,226716.0,224404.0,225068.0,224680.0,216708.0,223860.0,221056.0,227232.0,228504.0,223116.0,223392.0,224956.0,227188.0,228996.0,226804.0,225516.0,227232.0,228100.0,224392.0,223720.0,223624.0,227196.0,226904.0,224188.0,227784.0,223904.0,225904.0,224820.0,228252.0,227524.0,222596.0,224912.0,226216.0,224988.0,226892.0,225240.0,226504.0,221964.0,226880.0,223336.0,224048.0,227004.0,228380.0,224568.0,224064.0,228068.0,224660.0,226168.0,227396.0,228400.0,225696.0,226232.0,226712.0,220716.0,226596.0,226532.0,227124.0,222828.0,226808.0,227452.0,225500.0,226396.0,224484.0,226776.0,227888.0,226364.0,223524.0,224724.0,226292.0,221140.0,225964.0,228660.0,226540.0,209912.0,224032.0,223400.0,211388.0,225956.0,225820.0,223188.0,226504.0,223488.0,225596.0,226172.0,223880.0,223928.0,223236.0,226168.0,226764.0,225956.0,223816.0,227068.0,226320.0,226780.0,225936.0
206,223948.0,225620.0,227540.0,225824.0,224632.0,228224.0,228084.0,225920.0,228444.0,228228.0,224536.0,226788.0,224476.0,226444.0,226864.0,224260.0,226460.0,230404.0,226660.0,225616.0,227708.0,226496.0,225744.0,223728.0,221544.0,226740.0,223848.0,226300.0,225412.0,226364.0,226972.0,229076.0,226916.0,226616.0,226136.0,223876.0,226440.0,223132.0,223716.0,226764.0,223304.0,223916.0,228132.0,222788.0,222876.0,226764.0,224444.0,225092.0,224680.0,216728.0,223904.0,221096.0,227248.0,228544.0,223144.0,223424.0,224956.0,227228.0,229036.0,226848.0,225540.0,227256.0,228100.0,224408.0,223760.0,223648.0,227196.0,226928.0,224228.0,227812.0,223924.0,225904.0,224860.0,228268.0,227552.0,222640.0,224968.0,226232.0,225008.0,226908.0,225240.0,226524.0,221964.0,226896.0,223340.0,224052.0,227020.0,228384.0,224588.0,224104.0,228068.0,224704.0,226188.0,227396.0,228400.0,225740.0,226268.0,226728.0,220736.0,226600.0,226560.0,227164.0,222848.0,226832.0,227472.0,225500.0,226396.0,224500.0,226796.0,227904.0,226364.0,223548.0,224728.0,226320.0,221144.0,225968.0,228700.0,226556.0,209912.0,224072.0,223400.0,211416.0,225956.0,225856.0,223192.0,226544.0,223488.0,225588.0,226216.0,223904.0,223948.0,223236.0,226192.0,226776.0,225956.0,223836.0,227068.0,226320.0,226780.0,225960.0
207,223972.0,225636.0,227544.0,225864.0,224632.0,228240.0,228088.0,225920.0,228484.0,228232.0,224536.0,226828.0,224508.0,226460.0,226904.0,224284.0,226476.0,230404.0,226684.0,225636.0,227708.0,226540.0,225744.0,223776.0,221560.0,226752.0,223848.0,226300.0,225420.0,226360.0,227012.0,229112.0,226936.0,226656.0,226160.0,223908.0,226456.0,223132.0,223740.0,226744.0,223304.0,223956.0,228148.0,222816.0,222876.0,226776.0,224444.0,225092.0,224720.0,216748.0,223920.0,221100.0,227276.0,228548.0,223148.0,223436.0,224992.0,227232.0,229036.0,226848.0,225564.0,227256.0,228144.0,224448.0,223764.0,223668.0,227236.0,226928.0,224232.0,227828.0,223968.0,225948.0,224860.0,228268.0,227568.0,222640.0,224956.0,226248.0,225040.0,226932.0,225260.0,226544.0,222004.0,226896.0,223360.0,224076.0,227040.0,228404.0,224612.0,224124.0,228108.0,224736.0,226208.0,227436.0,228416.0,225760.0,226296.0,226744.0,220756.0,226640.0,226592.0,227160.0,222868.0,226864.0,227496.0,225524.0,226432.0,224524.0,226816.0,227924.0,226396.0,223564.0,224756.0,226336.0,221164.0,225992.0,228704.0,226576.0,209948.0,224060.0,223416.0,211428.0,225996.0,225856.0,223216.0,226552.0,223528.0,225632.0,226248.0,223920.0,223968.0,223276.0,226208.0,226804.0,225980.0,223860.0,227108.0,226360.0,226812.0,225980.0
208,223988.0,225656.0,227576.0,225896.0,224668.0,228244.0,228088.0,225960.0,228484.0,228272.0,224580.0,226860.0,224524.0,226488.0,226896.0,224284.0,226500.0,230452.0,226728.0,225660.0,227740.0,226540.0,225760.0,223792.0,221584.0,226752.0,223884.0,226336.0,225456.0,226392.0,227020.0,229136.0,226976.0,226656.0,226196.0,223944.0,226456.0,223168.0,223740.0,226788.0,223336.0,223960.0,228172.0,222836.0,222920.0,226796.0,224468.0,225132.0,224744.0,216748.0,223960.0,221100.0,227296.0,228580.0,223180.0,223464.0,225020.0,227264.0,229060.0,226888.0,225596.0,227308.0,228164.0,224484.0,223764.0,223668.0,227260.0,226964.0,224264.0,227852.0,223988.0,225948.0,224900.0,228312.0,227608.0,222680.0,224992.0,226272.0,225048.0,226948.0,225272.0,226560.0,222004.0,226936.0,223360.0,224108.0,227060.0,228424.0,224628.0,224124.0,228108.0,224724.0,226224.0,227468.0,228456.0,225752.0,226308.0,226768.0,220756.0,226640.0,226600.0,227200.0,222888.0,226868.0,227512.0,225536.0,226452.0,224540.0,226836.0,227944.0,226404.0,223584.0,224776.0,226356.0,221164.0,226008.0,228720.0,226576.0,209972.0,224096.0,223444.0,211428.0,225996.0,225896.0,223236.0,226572.0,223552.0,225652.0,226256.0,223944.0,223988.0,223276.0,226224.0,226824.0,226000.0,223872.0,227148.0,226380.0,226840.0,225980.0
209,224012.0,225676.0,227584.0,225904.0,224676.0,228280.0,228128.0,225952.0,228520.0,228272.0,224600.0,226872.0,224548.0,226504.0,226944.0,224324.0,226516.0,230472.0,226744.0,225676.0,227764.0,226576.0,225784.0,223808.0,221600.0,226792.0,223884.0,226356.0,225464.0,226412.0,227052.0,229152.0,226980.0,226700.0,226196.0,223944.0,226496.0,223180.0,223776.0,226788.0,223376.0,223960.0,228172.0,222856.0,222920.0,226796.0,224500.0,225152.0,224764.0,216780.0,223960.0,221140.0,227316.0,228588.0,223196.0,223480.0,225020.0,227272.0,229080.0,226904.0,225596.0,227296.0,228156.0,224488.0,223804.0,223704.0,227276.0,226984.0,224272.0,227872.0,223988.0,225984.0,224900.0,228344.0,227608.0,222680.0,224992.0,226292.0,225068.0,226968.0,225320.0,226584.0,222044.0,226956.0,223400.0,224112.0,227080.0,228444.0,224648.0,224172.0,228148.0,224764.0,226224.0,227484.0,228456.0,225776.0,226328.0,226788.0,220800.0,226660.0,226640.0,227200.0,222908.0,226908.0,227532.0,225560.0,226472.0,224564.0,226876.0,227964.0,226444.0,223608.0,224796.0,226368.0,221204.0,226028.0,228744.0,226600.0,209992.0,224108.0,223444.0,211468.0,226040.0,225912.0,223236.0,226596.0,223568.0,225652.0,226280.0,223964.0,224020.0,223316.0,226248.0,226844.0,226000.0,223900.0,227148.0,226396.0,226852.0,226020.0
210,224028.0,225696.0,227604.0,225944.0,224696.0,228300.0,228148.0,226000.0,228560.0,228312.0,224620.0,226872.0,224568.0,226524.0,226984.0,224344.0,226540.0,230492.0,226776.0,225708.0,227784.0,226600.0,225836.0,223828.0,221616.0,226832.0,223904.0,226376.0,225464.0,226436.0,227060.0,229176.0,227012.0,226720.0,226216.0,223976.0,226520.0,223212.0,223796.0,226828.0,223388.0,224004.0,228208.0,222876.0,222972.0,226836.0,224504.0,225168.0,224784.0,216808.0,223960.0,221160.0,227336.0,228628.0,223216.0,223496.0,225052.0,227292.0,229100.0,226924.0,225636.0,227336.0,228204.0,224488.0,223824.0,223744.0,227276.0,227008.0,224292.0,227872.0,224028.0,226024.0,224956.0,228348.0,227632.0,222720.0,225032.0,226320.0,225092.0,226968.0,225320.0,226624.0,222064.0,226980.0,223416.0,224152.0,227100.0,228484.0,224688.0,224192.0,228188.0,224764.0,226268.0,227484.0,228516.0,225840.0,226356.0,226812.0,220820.0,226700.0,226676.0,227220.0,222928.0,226908.0,227556.0,225600.0,226492.0,224592.0,226876.0,227988.0,226452.0,223628.0,224816.0,226396.0,221224.0,226028.0,228764.0,226640.0,210024.0,224136.0,223476.0,211468.0,226060.0,225936.0,223276.0,226628.0,223592.0,225688.0,226296.0,223988.0,224036.0,223340.0,226276.0,226864.0,226040.0,223916.0,227180.0,226424.0,226880.0,226020.0
211,224052.0,225712.0,227644.0,225948.0,224736.0,228328.0,228148.0,226000.0,228544.0,228316.0,224620.0,226916.0,224580.0,226556.0,226984.0,224376.0,226560.0,230512.0,226764.0,225724.0,227812.0,226612.0,225840.0,223852.0,221644.0,226836.0,223944.0,226404.0,225508.0,226444.0,227076.0,229176.0,227020.0,226736.0,226240.0,223976.0,226520.0,223232.0,223808.0,226852.0,223388.0,224020.0,228248.0,222892.0,222972.0,226836.0,224504.0,225188.0,224824.0,216808.0,224000.0,221180.0,227344.0,228636.0,223236.0,223516.0,225080.0,227312.0,229120.0,226948.0,225644.0,227356.0,228228.0,224552.0,223864.0,223748.0,227324.0,227028.0,224316.0,227916.0,224068.0,226032.0,224944.0,228388.0,227632.0,222760.0,225072.0,226336.0,225112.0,226992.0,225360.0,226624.0,222084.0,226980.0,223444.0,224152.0,227100.0,228488.0,224692.0,224192.0,228188.0,224784.0,226292.0,227520.0,228524.0,225824.0,226372.0,226832.0,220836.0,226704.0,226676.0,227260.0,222952.0,226932.0,227576.0,225604.0,226516.0,224608.0,226900.0,227988.0,226468.0,223644.0,224836.0,226424.0,221256.0,226072.0,228784.0,226640.0,210032.0,224160.0,223500.0,211508.0,226076.0,225976.0,223276.0,226636.0,223592.0,225716.0,226312.0,224000.0,224040.0,223380.0,226288.0,226876.0,226048.0,223936.0,227192.0,226424.0,226904.0,226068.0
212,224076.0,225740.0,227656.0,225948.0,224736.0,228348.0,228188.0,226040.0,228564.0,228356.0,224648.0,226920.0,224608.0,226564.0,226976.0,224384.0,226580.0,230532.0,226784.0,225748.0,227812.0,226648.0,225864.0,223872.0,221664.0,226856.0,223944.0,226404.0,225508.0,226484.0,227076.0,229216.0,227060.0,226760.0,226276.0,224028.0,226560.0,223252.0,223848.0,226884.0,223432.0,224044.0,228252.0,222932.0,223004.0,226880.0,224544.0,225204.0,224828.0,216848.0,224020.0,221212.0,227376.0,228652.0,223264.0,223544.0,225080.0,227336.0,229144.0,226948.0,225664.0,227376.0,228228.0,224552.0,223868.0,223772.0,227344.0,227052.0,224356.0,227936.0,224052.0,226032.0,224988.0,228392.0,227672.0,222764.0,225056.0,226348.0,225120.0,227032.0,225380.0,226656.0,222116.0,227016.0,223452.0,224172.0,227140.0,228488.0,224692.0,224228.0,228220.0,224824.0,226292.0,227536.0,228544.0,225864.0,226388.0,226840.0,220876.0,226704.0,226672.0,227264.0,222968.0,226952.0,227592.0,225624.0,226528.0,224628.0,226920.0,228024.0,226488.0,223668.0,224864.0,226440.0,221264.0,226088.0,228800.0,226676.0,210052.0,224180.0,223520.0,211548.0,226108.0,225980.0,223316.0,226636.0,223648.0,225732.0,226312.0,224032.0,224056.0,223380.0,226308.0,226908.0,226088.0,223956.0,227208.0,226464.0,226920.0,226068.0
213,224096.0,225756.0,227688.0,225988.0,224772.0,228364.0,228220.0,226040.0,228604.0,228340.0,224688.0,226932.0,224628.0,226604.0,227024.0,224384.0,226600.0,230532.0,226824.0,225764.0,227828.0,226660.0,225880.0,223912.0,221684.0,226872.0,223964.0,226440.0,225548.0,226492.0,227120.0,229232.0,227060.0,226776.0,226272.0,224036.0,226560.0,223252.0,223840.0,226892.0,223432.0,224036.0,228284.0,222920.0,223036.0,226896.0,224572.0,225220.0,224844.0,216868.0,224040.0,221216.0,227392.0,228668.0,223264.0,223556.0,225112.0,227368.0,229136.0,226984.0,225696.0,227408.0,228268.0,224552.0,223900.0,223804.0,227344.0,227084.0,224356.0,227952.0,224092.0,226072.0,224980.0,228412.0,227688.0,222796.0,225068.0,226376.0,225152.0,227052.0,225400.0,226664.0,222124.0,227040.0,223480.0,224184.0,227164.0,228528.0,224732.0,224248.0,228228.0,224844.0,226328.0,227568.0,228576.0,225896.0,226412.0,226872.0,220876.0,226744.0,226716.0,227300.0,222988.0,226972.0,227616.0,225644.0,226548.0,224648.0,226920.0,228048.0,226488.0,223684.0,224876.0,226456.0,221284.0,226112.0,228832.0,226676.0,210072.0,224200.0,223544.0,211556.0,226116.0,225980.0,223348.0,226680.0,223652.0,225756.0,226356.0,224044.0,224072.0,223396.0,226332.0,226924.0,226100.0,223976.0,227228.0,226464.0,226936.0,226104.0
214,224116.0,225776.0,227692.0,225988.0,224780.0,228388.0,228228.0,226080.0,228636.0,228380.0,224696.0,226948.0,224644.0,226604.0,227040.0,224420.0,226620.0,230576.0,226824.0,225776.0,227868.0,226680.0,225904.0,223912.0,221704.0,226872.0,224008.0,226440.0,225568.0,226512.0,227140.0,229256.0,227100.0,226776.0,226316.0,224036.0,226604.0,223284.0,223900.0,226892.0,223468.0,224080.0,228292.0,222960.0,223024.0,226920.0,224588.0,225256.0,224868.0,216868.0,224080.0,221248.0,227416.0,228692.0,223304.0,223576.0,225136.0,227376.0,229184.0,227008.0,225700.0,227396.0,228288.0,224596.0,223908.0,223812.0,227384.0,227092.0,224396.0,227972.0,224092.0,226104.0,225024.0,228432.0,227708.0,222804.0,225116.0,226392.0,225152.0,227068.0,225416.0,226664.0,222124.0,227040.0,223480.0,224212.0,227164.0,228544.0,224748.0,224248.0,228228.0,224844.0,226328.0,227576.0,228580.0,225884.0,226428.0,226888.0,220916.0,226760.0,226736.0,227320.0,223012.0,226992.0,227632.0,225660.0,226568.0,224664.0,226956.0,228048.0,226524.0,223708.0,224896.0,226468.0,221284.0,226144.0,228840.0,226716.0,210092.0,224224.0,223544.0,211576.0,226116.0,226016.0,223356.0,226696.0,223664.0,225756.0,226396.0,224072.0,224100.0,223420.0,226344.0,226944.0,226124.0,224008.0,227244.0,226496.0,226956.0,226104.0
215,224136.0,225796.0,227712.0,226024.0,224796.0,228404.0,228228.0,226096.0,228640.0,228396.0,224696.0,226976.0,224660.0,226608.0,227040.0,224444.0,226636.0,230592.0,226864.0,225804.0,227884.0,226696.0,225920.0,223912.0,221720.0,226912.0,224048.0,226480.0,225568.0,226512.0,227140.0,229272.0,227100.0,226816.0,226336.0,224096.0,226604.0,223308.0,223896.0,226932.0,223508.0,224100.0,228292.0,222976.0,223044.0,226920.0,224608.0,225268.0,224868.0,216908.0,224088.0,221260.0,227432.0,228708.0,223324.0,223596.0,225136.0,227376.0,229200.0,227024.0,225700.0,227416.0,228288.0,224616.0,223924.0,223828.0,227400.0,227092.0,224396.0,227992.0,224112.0,226112.0,225024.0,228432.0,227728.0,222820.0,225116.0,226412.0,225188.0,227092.0,225440.0,226704.0,222164.0,227076.0,223520.0,224232.0,227200.0,228568.0,224772.0,224288.0,228268.0,224884.0,226368.0,227596.0,228580.0,225900.0,226452.0,226908.0,220916.0,226780.0,226736.0,227340.0,223028.0,226992.0,227672.0,225700.0,226588.0,224688.0,226996.0,228068.0,226564.0,223724.0,224896.0,226496.0,221324.0,226152.0,228860.0,226716.0,210084.0,224240.0,223580.0,211584.0,226156.0,226036.0,223356.0,226704.0,223688.0,225792.0,226396.0,224088.0,224140.0,223436.0,226368.0,226964.0,226140.0,224016.0,227284.0,226520.0,226976.0,226144.0
216,224156.0,225816.0,227732.0,226024.0,224816.0,228428.0,228268.0,226120.0,228640.0,228436.0,224740.0,226988.0,224692.0,226644.0,227080.0,224460.0,226660.0,230632.0,226888.0,225828.0,227912.0,226712.0,225948.0,223952.0,221752.0,226912.0,224024.0,226500.0,225608.0,226528.0,227180.0,229296.0,227120.0,226816.0,226336.0,224096.0,226648.0,223348.0,223916.0,226952.0,223516.0,224120.0,228332.0,222988.0,223084.0,226956.0,224608.0,225288.0,224904.0,216932.0,224104.0,221284.0,227448.0,228748.0,223340.0,223624.0,225172.0,227412.0,229200.0,227048.0,225732.0,227432.0,228328.0,224616.0,223948.0,223868.0,227400.0,227132.0,224416.0,228012.0,224152.0,226112.0,225044.0,228472.0,227756.0,222820.0,225152.0,226432.0,225208.0,227108.0,225456.0,226704.0,222164.0,227096.0,223540.0,224248.0,227200.0,228568.0,224772.0,224328.0,228284.0,224884.0,226368.0,227596.0,228620.0,225924.0,226468.0,226928.0,220944.0,226780.0,226760.0,227340.0,223048.0,227028.0,227672.0,225700.0,226604.0,224704.0,226996.0,228104.0,226564.0,223744.0,224916.0,226516.0,221316.0,226152.0,228880.0,226760.0,210132.0,224240.0,223600.0,211624.0,226196.0,226056.0,223396.0,226744.0,223716.0,225824.0,226412.0,224128.0,224148.0,223460.0,226392.0,226976.0,226172.0,224032.0,227284.0,226560.0,227000.0,226176.0
217,224176.0,225836.0,227732.0,226064.0,224848.0,228444.0,228308.0,226136.0,228664.0,228436.0,224740.0,227016.0,224692.0,226660.0,227120.0,224484.0,226676.0,230640.0,226908.0,225840.0,227928.0,226736.0,225960.0,223968.0,221760.0,226952.0,224064.0,226520.0,225624.0,226572.0,227196.0,229312.0,227160.0,226868.0,226376.0,224092.0,226660.0,223352.0,223948.0,226972.0,223532.0,224144.0,228348.0,223028.0,223124.0,226956.0,224648.0,225304.0,224944.0,216948.0,224104.0,221316.0,227476.0,228748.0,223352.0,223624.0,225192.0,227432.0,229240.0,227044.0,225760.0,227472.0,228344.0,224636.0,223948.0,223868.0,227440.0,227148.0,224436.0,228032.0,224168.0,226148.0,225080.0,228472.0,227756.0,222860.0,225172.0,226444.0,225228.0,227128.0,225480.0,226744.0,222204.0,227116.0,223572.0,224272.0,227240.0,228612.0,224824.0,224324.0,228316.0,224932.0,226408.0,227640.0,228640.0,225980.0,226488.0,226944.0,220952.0,226828.0,226796.0,227360.0,223068.0,227052.0,227704.0,225740.0,226628.0,224732.0,227016.0,228144.0,226592.0,223764.0,224952.0,226536.0,221364.0,226188.0,228880.0,226780.0,210132.0,224260.0,223620.0,211632.0,226200.0,226092.0,223396.0,226752.0,223732.0,225824.0,226440.0,224132.0,224172.0,223480.0,226416.0,227008.0,226180.0,224056.0,227312.0,226560.0,227016.0,226184.0
218,224192.0,225864.0,227776.0,226096.0,224856.0,228468.0,228316.0,226168.0,228720.0,228468.0,224780.0,227032.0,224732.0,226680.0,227124.0,224524.0,226700.0,230652.0,226908.0,225864.0,227960.0,226776.0,225980.0,223968.0,221780.0,226972.0,224096.0,226560.0,225624.0,226612.0,227220.0,229344.0,227164.0,226884.0,226404.0,224112.0,226680.0,223376.0,223936.0,227012.0,223544.0,224164.0,228380.0,223056.0,223124.0,226996.0,224648.0,225332.0,224956.0,216972.0,224140.0,221324.0,227496.0,228780.0,223380.0,223656.0,225224.0,227464.0,229272.0,227084.0,225784.0,227496.0,228384.0,224668.0,223992.0,223900.0,227480.0,227180.0,224468.0,228060.0,224192.0,226172.0,225104.0,228508.0,227792.0,222892.0,225204.0,226472.0,225248.0,227148.0,225496.0,226764.0,222204.0,227148.0,223576.0,224280.0,227256.0,228628.0,224832.0,224344.0,228316.0,224940.0,226400.0,227656.0,228660.0,225984.0,226512.0,226984.0,220980.0,226836.0,226816.0,227392.0,223088.0,227068.0,227712.0,225740.0,226636.0,224744.0,227036.0,228116.0,226604.0,223792.0,224952.0,226568.0,221384.0,226188.0,228916.0,226800.0,210164.0,224280.0,223644.0,211648.0,226224.0,226092.0,223436.0,226752.0,223760.0,225876.0,226460.0,224164.0,224212.0,223500.0,226436.0,227048.0,226216.0,224076.0,227328.0,226600.0,227040.0,226224.0
219,224216.0,225876.0,227788.0,226108.0,224876.0,228484.0,228328.0,226176.0,228720.0,228472.0,224780.0,227084.0,224756.0,226704.0,227144.0,224528.0,226732.0,230672.0,226928.0,225876.0,227956.0,226784.0,226004.0,224012.0,221804.0,226996.0,224084.0,226564.0,225664.0,226596.0,227212.0,229356.0,227180.0,226900.0,226404.0,224152.0,226712.0,223408.0,223976.0,227016.0,223572.0,224164.0,228392.0,223052.0,223124.0,227016.0,224688.0,225332.0,224972.0,216988.0,224140.0,221344.0,227516.0,228784.0,223400.0,223672.0,225232.0,227468.0,229280.0,227084.0,225784.0,227496.0,228388.0,224676.0,224004.0,223908.0,227480.0,227192.0,224472.0,228068.0,224212.0,226188.0,225104.0,228540.0,227808.0,222900.0,225212.0,226496.0,225288.0,227148.0,225520.0,226764.0,222244.0,227160.0,223616.0,224308.0,227284.0,228648.0,224856.0,224364.0,228360.0,224940.0,226448.0,227684.0,228660.0,225984.0,226512.0,226992.0,220980.0,226860.0,226816.0,227436.0,223112.0,227088.0,227732.0,225764.0,226668.0,224768.0,227056.0,228168.0,226628.0,223808.0,225016.0,226568.0,221412.0,226232.0,228944.0,226832.0,210180.0,224340.0,223684.0,211668.0,226224.0,226124.0,223436.0,226796.0,223796.0,225876.0,226460.0,224176.0,224208.0,223524.0,226452.0,227052.0,226216.0,224100.0,227368.0,226596.0,227056.0,226232.0
220,224236.0,225900.0,227828.0,226108.0,224916.0,228508.0,228348.0,226200.0,228720.0,228496.0,224816.0,227096.0,224756.0,226736.0,227144.0,224536.0,226728.0,230700.0,226984.0,225908.0,227996.0,226784.0,226020.0,224032.0,221824.0,226996.0,224104.0,226588.0,225688.0,226632.0,227260.0,229356.0,227212.0,226932.0,226444.0,224152.0,226720.0,223420.0,224000.0,227016.0,223572.0,224208.0,228416.0,223076.0,223140.0,227040.0,224688.0,225404.0,224992.0,217020.0,224192.0,221344.0,227536.0,228812.0,223420.0,223700.0,225256.0,227508.0,229304.0,227128.0,225808.0,227516.0,228408.0,224716.0,224028.0,223928.0,227480.0,227232.0,224512.0,228096.0,224232.0,226228.0,225144.0,228548.0,227832.0,222924.0,225236.0,226512.0,225288.0,227172.0,225520.0,226784.0,222264.0,227176.0,223620.0,224348.0,227284.0,228648.0,224876.0,224384.0,228360.0,224964.0,226448.0,227684.0,228684.0,226004.0,226548.0,227008.0,221016.0,226880.0,226836.0,227440.0,223128.0,227112.0,227752.0,225780.0,226668.0,224788.0,227096.0,228168.0,226628.0,223828.0,225028.0,226604.0,221412.0,226232.0,228984.0,226844.0,210220.0,224352.0,223688.0,211692.0,226268.0,226144.0,223476.0,226816.0,223796.0,225908.0,226500.0,224196.0,224248.0,223540.0,226480.0,227052.0,226256.0,224100.0,227364.0,226636.0,227084.0,226232.0
221,224256.0,225920.0,227832.0,226152.0,224916.0,228524.0,228372.0,226200.0,228768.0,228516.0,224836.0,227112.0,224796.0,226748.0,227188.0,224572.0,226768.0,230700.0,226988.0,225924.0,227996.0,226816.0,226056.0,224064.0,221856.0,227032.0,224160.0,226604.0,225720.0,226664.0,227276.0,229392.0,227204.0,226944.0,226464.0,224176.0,226720.0,223420.0,224020.0,227056.0,223612.0,224208.0,228456.0,223088.0,223164.0,227060.0,224728.0,225392.0,224992.0,217020.0,224196.0,221384.0,227568.0,228828.0,223440.0,223716.0,225256.0,227512.0,229320.0,227144.0,225828.0,227536.0,228408.0,224736.0,224028.0,223952.0,227524.0,227232.0,224516.0,228112.0,224232.0,226232.0,225164.0,228548.0,227856.0,222924.0,225236.0,226540.0,225312.0,227208.0,225556.0,226828.0,222288.0,227200.0,223640.0,224352.0,227328.0,228692.0,224876.0,224404.0,228400.0,225008.0,226492.0,227724.0,228728.0,226024.0,226576.0,227048.0,221040.0,226904.0,226876.0,227440.0,223148.0,227152.0,227776.0,225820.0,226712.0,224812.0,227100.0,228224.0,226668.0,223848.0,225028.0,226620.0,221448.0,226276.0,228980.0,226868.0,210228.0,224372.0,223708.0,211736.0,226268.0,226164.0,223516.0,226852.0,223796.0,225924.0,226524.0,224216.0,224256.0,223540.0,226500.0,227092.0,226256.0,224136.0,227392.0,226644.0,227100.0,226268.0
222,224276.0,225944.0,227856.0,226152.0,224940.0,228552.0,228396.0,226244.0,228788.0,228556.0,224852.0,227132.0,224836.0,226748.0,227204.0,224572.0,226808.0,230732.0,226988.0,225944.0,228036.0,226844.0,226068.0,224076.0,221868.0,227064.0,224144.0,226644.0,225728.0,226668.0,227316.0,229432.0,227244.0,226944.0,226484.0,224212.0,226768.0,223460.0,224040.0,227088.0,223652.0,224248.0,228460.0,223128.0,223188.0,227076.0,224728.0,225412.0,225032.0,217072.0,224232.0,221412.0,227576.0,228868.0,223456.0,223744.0,225300.0,227540.0,229348.0,227172.0,225848.0,227580.0,228452.0,224736.0,224072.0,223992.0,227548.0,227272.0,224540.0,228136.0,224276.0,226232.0,225188.0,228592.0,227884.0,222968.0,225280.0,226548.0,225344.0,227208.0,225556.0,226860.0,222280.0,227220.0,223664.0,224376.0,227320.0,228708.0,224916.0,224432.0,228432.0,225040.0,226492.0,227724.0,228744.0,226048.0,226592.0,227044.0,221060.0,226904.0,226872.0,227464.0,223176.0,227156.0,227796.0,225824.0,226728.0,224828.0,227132.0,228228.0,226688.0,223848.0,225068.0,226644.0,221448.0,226316.0,229004.0,226860.0,210228.0,224392.0,223740.0,211736.0,226308.0,226184.0,223508.0,226860.0,223836.0,225940.0,226556.0,224236.0,224276.0,223584.0,226520.0,227092.0,226288.0,224180.0,227392.0,226644.0,227136.0,226268.0
