kbinact,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
333,157108.0,158164.0,159696.0,157772.0,157380.0,159920.0,160336.0,158976.0,159824.0,160084.0,157232.0,158976.0,156068.0,159172.0,159500.0,155628.0,158612.0,160536.0,158692.0,157908.0,159948.0,158836.0,157612.0,156232.0,155076.0,159312.0,155992.0,158448.0,157700.0,158676.0,159196.0,160600.0,158364.0,158824.0,158372.0,156684.0,157996.0,157084.0,156040.0,158736.0,155984.0,156668.0,159312.0,156456.0,157264.0,158412.0,156692.0,157512.0,158596.0,153360.0,157768.0,154844.0,159772.0,161348.0,156432.0,157396.0,158124.0,159952.0,160636.0,159364.0,158000.0,159128.0,159848.0,157064.0,156560.0,156196.0,159324.0,159328.0,156644.0,159856.0,156864.0,158108.0,158056.0,160292.0,159508.0,156680.0,156576.0,158404.0,157400.0,158296.0,157448.0,158360.0,156412.0,159224.0,156344.0,157996.0,158380.0,159532.0,157012.0,157512.0,160236.0,158708.0,158540.0,157888.0,160076.0,158256.0,158312.0,158172.0,156384.0,158000.0,157808.0,158132.0,157036.0,157968.0,158488.0,157740.0,158988.0,155380.0,157708.0,159372.0,158900.0,157392.0,157724.0,158904.0,155644.0,158172.0,160772.0,158380.0,148016.0,156404.0,156044.0,149032.0,158024.0,158880.0,155520.0,158848.0,156232.0,157656.0,158292.0,157648.0,156484.0,156308.0,158400.0,158840.0,158892.0,155944.0,159448.0,158616.0,158436.0,158284.0
334,157128.0,158172.0,159688.0,157772.0,157380.0,159936.0,160352.0,159008.0,159824.0,160100.0,157248.0,158976.0,156084.0,159172.0,159516.0,155640.0,158628.0,160548.0,158692.0,157920.0,159948.0,158848.0,157624.0,156240.0,155080.0,159336.0,156004.0,158468.0,157716.0,158688.0,159220.0,160616.0,158380.0,158840.0,158388.0,156688.0,158012.0,157116.0,156052.0,158744.0,156004.0,156676.0,159324.0,156464.0,157284.0,158412.0,156724.0,157532.0,158616.0,153368.0,157772.0,154860.0,159772.0,161376.0,156432.0,157424.0,158132.0,159980.0,160664.0,159372.0,157992.0,159136.0,159856.0,157096.0,156564.0,156212.0,159356.0,159328.0,156644.0,159888.0,156864.0,158108.0,158084.0,160316.0,159508.0,156692.0,156604.0,158428.0,157412.0,158312.0,157456.0,158360.0,156412.0,159256.0,156376.0,158000.0,158392.0,159552.0,157032.0,157512.0,160236.0,158720.0,158540.0,157904.0,160104.0,158268.0,158332.0,158192.0,156384.0,158016.0,157808.0,158144.0,157068.0,157996.0,158500.0,157776.0,159012.0,155408.0,157716.0,159372.0,158932.0,157388.0,157724.0,158912.0,155656.0,158172.0,160772.0,158396.0,148016.0,156428.0,156052.0,149044.0,158028.0,158904.0,155536.0,158872.0,156260.0,157656.0,158304.0,157648.0,156520.0,156332.0,158420.0,158836.0,158912.0,155968.0,159448.0,158616.0,158436.0,158300.0
335,157136.0,158188.0,159696.0,157792.0,157388.0,159952.0,160376.0,159020.0,159856.0,160112.0,157252.0,158996.0,156084.0,159176.0,159516.0,155640.0,158648.0,160548.0,158716.0,157920.0,159948.0,158868.0,157652.0,156264.0,155092.0,159356.0,156004.0,158476.0,157728.0,158688.0,159236.0,160628.0,158396.0,158856.0,158400.0,156696.0,158028.0,157132.0,156072.0,158764.0,156016.0,156692.0,159324.0,156464.0,157296.0,158436.0,156732.0,157544.0,158628.0,153392.0,157772.0,154872.0,159776.0,161392.0,156436.0,157424.0,158132.0,159996.0,160680.0,159388.0,158020.0,159136.0,159884.0,157112.0,156564.0,156240.0,159368.0,159352.0,156664.0,159888.0,156876.0,158136.0,158084.0,160316.0,159532.0,156704.0,156604.0,158440.0,157420.0,158340.0,157476.0,158380.0,156436.0,159264.0,156384.0,158028.0,158400.0,159560.0,157032.0,157536.0,160260.0,158744.0,158564.0,157912.0,160108.0,158288.0,158332.0,158200.0,156412.0,158016.0,157820.0,158156.0,157068.0,158008.0,158500.0,157784.0,159012.0,155412.0,157744.0,159384.0,158932.0,157416.0,157756.0,158924.0,155656.0,158196.0,160800.0,158396.0,148048.0,156444.0,156068.0,149064.0,158028.0,158904.0,155536.0,158896.0,156268.0,157672.0,158316.0,157672.0,156536.0,156340.0,158432.0,158860.0,158912.0,155968.0,159472.0,158644.0,158452.0,158300.0
336,157152.0,158196.0,159724.0,157792.0,157416.0,159960.0,160376.0,159032.0,159856.0,160112.0,157268.0,158996.0,156112.0,159204.0,159548.0,155676.0,158652.0,160576.0,158716.0,157940.0,159980.0,158880.0,157652.0,156272.0,155108.0,159364.0,156032.0,158484.0,157728.0,158708.0,159244.0,160628.0,158404.0,158864.0,158428.0,156704.0,158036.0,157140.0,156084.0,158760.0,156028.0,156700.0,159344.0,156496.0,157312.0,158436.0,156732.0,157544.0,158640.0,153404.0,157796.0,154872.0,159804.0,161400.0,156448.0,157448.0,158160.0,160004.0,160680.0,159396.0,158012.0,159164.0,159892.0,157124.0,156584.0,156240.0,159380.0,159352.0,156672.0,159912.0,156908.0,158152.0,158108.0,160336.0,159532.0,156716.0,156628.0,158452.0,157436.0,158340.0,157484.0,158380.0,156452.0,159280.0,156400.0,158040.0,158400.0,159560.0,157064.0,157540.0,160260.0,158744.0,158580.0,157936.0,160136.0,158320.0,158356.0,158220.0,156428.0,158040.0,157844.0,158172.0,157096.0,158004.0,158524.0,157796.0,159044.0,155412.0,157740.0,159408.0,158956.0,157416.0,157756.0,158940.0,155684.0,158196.0,160812.0,158424.0,148060.0,156444.0,156076.0,149072.0,158056.0,158928.0,155564.0,158904.0,156276.0,157672.0,158332.0,157672.0,156544.0,156364.0,158448.0,158860.0,158936.0,155988.0,159472.0,158652.0,158468.0,158320.0
337,157164.0,158212.0,159736.0,157816.0,157428.0,159976.0,160384.0,159044.0,159864.0,160132.0,157276.0,159016.0,156124.0,159204.0,159556.0,155680.0,158668.0,160592.0,158728.0,157940.0,159992.0,158880.0,157688.0,156272.0,155132.0,159364.0,156032.0,158484.0,157752.0,158712.0,159244.0,160656.0,158416.0,158876.0,158428.0,156712.0,158048.0,157140.0,156100.0,158760.0,156044.0,156712.0,159360.0,156512.0,157312.0,158460.0,156756.0,157568.0,158652.0,153412.0,157808.0,154900.0,159804.0,161412.0,156476.0,157448.0,158172.0,160012.0,160708.0,159416.0,158044.0,159176.0,159908.0,157124.0,156584.0,156260.0,159400.0,159376.0,156688.0,159928.0,156908.0,158168.0,158108.0,160336.0,159560.0,156732.0,156628.0,158460.0,157448.0,158352.0,157512.0,158400.0,156456.0,159280.0,156412.0,158052.0,158420.0,159584.0,157064.0,157552.0,160284.0,158768.0,158588.0,157940.0,160140.0,158316.0,158356.0,158224.0,156436.0,158044.0,157844.0,158172.0,157096.0,158036.0,158532.0,157808.0,159044.0,155436.0,157760.0,159408.0,158968.0,157428.0,157776.0,158948.0,155692.0,158220.0,160812.0,158424.0,148068.0,156468.0,156088.0,149088.0,158068.0,158952.0,155572.0,158904.0,156300.0,157692.0,158332.0,157704.0,156564.0,156364.0,158452.0,158896.0,158956.0,156008.0,159492.0,158652.0,158492.0,158320.0
338,157176.0,158216.0,159740.0,157832.0,157448.0,159984.0,160404.0,159056.0,159888.0,160132.0,157300.0,159016.0,156136.0,159224.0,159556.0,155680.0,158676.0,160600.0,158748.0,157960.0,159992.0,158900.0,157688.0,156280.0,155128.0,159396.0,156052.0,158504.0,157752.0,158740.0,159276.0,160664.0,158416.0,158888.0,158444.0,156732.0,158064.0,157160.0,156104.0,158792.0,156048.0,156712.0,159376.0,156512.0,157340.0,158460.0,156768.0,157568.0,158660.0,153424.0,157812.0,154912.0,159828.0,161440.0,156476.0,157472.0,158184.0,160040.0,160716.0,159428.0,158056.0,159192.0,159912.0,157132.0,156604.0,156260.0,159404.0,159384.0,156688.0,159940.0,156920.0,158172.0,158132.0,160364.0,159560.0,156748.0,156648.0,158472.0,157464.0,158380.0,157512.0,158424.0,156484.0,159296.0,156408.0,158044.0,158440.0,159584.0,157084.0,157572.0,160284.0,158784.0,158588.0,157956.0,160156.0,158336.0,158384.0,158236.0,156436.0,158072.0,157876.0,158200.0,157112.0,158052.0,158556.0,157804.0,159060.0,155436.0,157788.0,159424.0,158988.0,157448.0,157784.0,158964.0,155692.0,158220.0,160840.0,158448.0,148068.0,156472.0,156108.0,149088.0,158068.0,158960.0,155572.0,158924.0,156300.0,157720.0,158356.0,157708.0,156564.0,156384.0,158468.0,158900.0,158964.0,156020.0,159500.0,158684.0,158500.0,158344.0
339,157188.0,158240.0,159768.0,157832.0,157460.0,160004.0,160416.0,159056.0,159908.0,160164.0,157300.0,159048.0,156156.0,159224.0,159572.0,155680.0,158692.0,160616.0,158752.0,157960.0,160004.0,158916.0,157704.0,156304.0,155148.0,159396.0,156052.0,158508.0,157776.0,158740.0,159276.0,160684.0,158448.0,158908.0,158460.0,156744.0,158080.0,157188.0,156116.0,158792.0,156064.0,156728.0,159376.0,156536.0,157348.0,158488.0,156768.0,157600.0,158680.0,153424.0,157828.0,154924.0,159828.0,161444.0,156500.0,157472.0,158200.0,160044.0,160728.0,159440.0,158056.0,159192.0,159928.0,157160.0,156628.0,156276.0,159428.0,159408.0,156720.0,159940.0,156952.0,158196.0,158160.0,160380.0,159584.0,156748.0,156660.0,158488.0,157476.0,158380.0,157524.0,158424.0,156488.0,159296.0,156436.0,158060.0,158452.0,159616.0,157100.0,157584.0,160312.0,158792.0,158620.0,157968.0,160156.0,158352.0,158392.0,158256.0,156460.0,158076.0,157876.0,158200.0,157112.0,158052.0,158560.0,157816.0,159080.0,155468.0,157796.0,159456.0,158988.0,157464.0,157800.0,158980.0,155712.0,158256.0,160840.0,158448.0,148100.0,156500.0,156108.0,149108.0,158092.0,158960.0,155596.0,158952.0,156328.0,157728.0,158356.0,157728.0,156568.0,156384.0,158484.0,158916.0,158964.0,156032.0,159512.0,158696.0,158516.0,158364.0
340,157200.0,158252.0,159768.0,157856.0,157456.0,160016.0,160440.0,159084.0,159908.0,160172.0,157320.0,159048.0,156156.0,159256.0,159584.0,155704.0,158708.0,160616.0,158752.0,157972.0,160028.0,158940.0,157724.0,156304.0,155160.0,159420.0,156072.0,158528.0,157776.0,158756.0,159288.0,160684.0,158448.0,158920.0,158460.0,156744.0,158092.0,157192.0,156136.0,158812.0,156080.0,156752.0,159400.0,156544.0,157348.0,158492.0,156796.0,157608.0,158692.0,153452.0,157844.0,154924.0,159852.0,161444.0,156508.0,157500.0,158208.0,160056.0,160740.0,159440.0,158068.0,159200.0,159944.0,157160.0,156640.0,156292.0,159436.0,159420.0,156720.0,159968.0,156952.0,158204.0,158164.0,160392.0,159584.0,156768.0,156680.0,158504.0,157488.0,158388.0,157540.0,158444.0,156500.0,159328.0,156452.0,158076.0,158452.0,159616.0,157112.0,157592.0,160312.0,158808.0,158620.0,157980.0,160172.0,158352.0,158408.0,158256.0,156460.0,158088.0,157880.0,158224.0,157144.0,158076.0,158572.0,157848.0,159092.0,155468.0,157808.0,159468.0,159008.0,157472.0,157800.0,158988.0,155736.0,158264.0,160864.0,158472.0,148100.0,156508.0,156128.0,149120.0,158100.0,158980.0,155596.0,158952.0,156336.0,157728.0,158356.0,157728.0,156600.0,156404.0,158484.0,158912.0,158988.0,156044.0,159540.0,158708.0,158532.0,158372.0
341,157212.0,158264.0,159772.0,157872.0,157480.0,160028.0,160440.0,159084.0,159932.0,160188.0,157328.0,159080.0,156176.0,159256.0,159600.0,155728.0,158716.0,160644.0,158780.0,157984.0,160040.0,158940.0,157724.0,156332.0,155172.0,159432.0,156072.0,158536.0,157800.0,158756.0,159288.0,160708.0,158476.0,158920.0,158496.0,156752.0,158096.0,157192.0,156148.0,158828.0,156080.0,156768.0,159412.0,156572.0,157380.0,158496.0,156796.0,157620.0,158704.0,153452.0,157860.0,154960.0,159880.0,161468.0,156508.0,157500.0,158208.0,160056.0,160752.0,159464.0,158076.0,159212.0,159944.0,157188.0,156640.0,156316.0,159448.0,159432.0,156740.0,159980.0,156960.0,158220.0,158164.0,160392.0,159608.0,156780.0,156680.0,158512.0,157496.0,158412.0,157556.0,158456.0,156508.0,159340.0,156460.0,158100.0,158472.0,159640.0,157112.0,157592.0,160336.0,158816.0,158640.0,157988.0,160200.0,158364.0,158416.0,158280.0,156492.0,158096.0,157904.0,158232.0,157152.0,158076.0,158584.0,157860.0,159100.0,155488.0,157820.0,159476.0,159008.0,157488.0,157828.0,159000.0,155744.0,158264.0,160864.0,158472.0,148120.0,156508.0,156128.0,149144.0,158128.0,158980.0,155616.0,158972.0,156344.0,157752.0,158380.0,157756.0,156616.0,156432.0,158500.0,158936.0,158988.0,156060.0,159556.0,158724.0,158532.0,158372.0
342,157224.0,158272.0,159800.0,157872.0,157492.0,160036.0,160464.0,159108.0,159932.0,160188.0,157328.0,159080.0,156176.0,159268.0,159616.0,155728.0,158724.0,160652.0,158792.0,158008.0,160052.0,158940.0,157752.0,156332.0,155188.0,159432.0,156100.0,158556.0,157800.0,158772.0,159312.0,160708.0,158480.0,158940.0,158500.0,156764.0,158104.0,157220.0,156156.0,158844.0,156108.0,156768.0,159424.0,156576.0,157392.0,158524.0,156820.0,157620.0,158716.0,153476.0,157868.0,154944.0,159880.0,161468.0,156540.0,157520.0,158228.0,160076.0,160760.0,159472.0,158092.0,159224.0,159968.0,157188.0,156664.0,156316.0,159460.0,159440.0,156752.0,159980.0,156984.0,158228.0,158176.0,160412.0,159608.0,156792.0,156704.0,158524.0,157512.0,158412.0,157564.0,158468.0,156508.0,159352.0,156472.0,158116.0,158472.0,159640.0,157132.0,157616.0,160336.0,158828.0,158640.0,158004.0,160196.0,158376.0,158436.0,158292.0,156500.0,158096.0,157904.0,158232.0,157168.0,158080.0,158596.0,157872.0,159112.0,155488.0,157840.0,159492.0,159024.0,157488.0,157828.0,159012.0,155744.0,158288.0,160884.0,158516.0,148124.0,156532.0,156156.0,149152.0,158132.0,159008.0,155632.0,158976.0,156372.0,157752.0,158404.0,157756.0,156624.0,156440.0,158516.0,158956.0,159016.0,156084.0,159556.0,158724.0,158556.0,158396.0
343,157232.0,158276.0,159800.0,157900.0,157492.0,160052.0,160464.0,159108.0,159940.0,160208.0,157356.0,159080.0,156192.0,159296.0,159624.0,155756.0,158744.0,160664.0,158792.0,158028.0,160072.0,158968.0,157748.0,156336.0,155204.0,159468.0,156112.0,158556.0,157824.0,158772.0,159336.0,160712.0,158500.0,158964.0,158524.0,156776.0,158132.0,157220.0,156172.0,158844.0,156112.0,156800.0,159424.0,156584.0,157392.0,158544.0,156828.0,157632.0,158740.0,153496.0,157880.0,154972.0,159880.0,161500.0,156552.0,157520.0,158252.0,160100.0,160760.0,159496.0,158124.0,159264.0,159980.0,157192.0,156664.0,156348.0,159472.0,159444.0,156772.0,160004.0,157000.0,158244.0,158216.0,160424.0,159640.0,156812.0,156732.0,158524.0,157528.0,158424.0,157592.0,158488.0,156548.0,159352.0,156468.0,158124.0,158500.0,159660.0,157132.0,157640.0,160368.0,158856.0,158668.0,158012.0,160224.0,158388.0,158436.0,158304.0,156520.0,158128.0,157940.0,158268.0,157168.0,158116.0,158612.0,157884.0,159112.0,155516.0,157840.0,159492.0,159024.0,157496.0,157856.0,159032.0,155764.0,158300.0,160908.0,158516.0,148136.0,156532.0,156172.0,149164.0,158152.0,159024.0,155648.0,158992.0,156376.0,157784.0,158416.0,157780.0,156624.0,156456.0,158524.0,158964.0,159016.0,156084.0,159584.0,158752.0,158572.0,158396.0
344,157252.0,158308.0,159836.0,157900.0,157524.0,160076.0,160496.0,159148.0,159960.0,160236.0,157360.0,159112.0,156192.0,159296.0,159624.0,155764.0,158756.0,160664.0,158812.0,158044.0,160088.0,158980.0,157776.0,156364.0,155208.0,159464.0,156112.0,158568.0,157824.0,158808.0,159336.0,160752.0,158500.0,158964.0,158524.0,156804.0,158132.0,157248.0,156188.0,158860.0,156140.0,156800.0,159456.0,156584.0,157412.0,158540.0,156852.0,157660.0,158740.0,153496.0,157896.0,154972.0,159904.0,161500.0,156560.0,157556.0,158252.0,160100.0,160792.0,159516.0,158136.0,159272.0,159980.0,157220.0,156692.0,156348.0,159492.0,159476.0,156772.0,160028.0,157000.0,158244.0,158220.0,160444.0,159640.0,156812.0,156728.0,158560.0,157548.0,158460.0,157620.0,158504.0,156560.0,159384.0,156504.0,158128.0,158512.0,159688.0,157164.0,157648.0,160384.0,158864.0,158680.0,158040.0,160224.0,158424.0,158464.0,158328.0,156528.0,158152.0,157952.0,158268.0,157208.0,158116.0,158632.0,157912.0,159144.0,155536.0,157868.0,159508.0,159064.0,157524.0,157848.0,159052.0,155780.0,158300.0,160908.0,158524.0,148164.0,156556.0,156188.0,149172.0,158160.0,159032.0,155648.0,159004.0,156376.0,157784.0,158436.0,157780.0,156644.0,156464.0,158552.0,158964.0,159040.0,156084.0,159592.0,158756.0,158572.0,158432.0
345,157268.0,158316.0,159836.0,157924.0,157536.0,160084.0,160492.0,159152.0,159988.0,160240.0,157376.0,159124.0,156220.0,159324.0,159648.0,155764.0,158768.0,160688.0,158828.0,158052.0,160100.0,158980.0,157800.0,156364.0,155224.0,159464.0,156140.0,158584.0,157860.0,158816.0,159352.0,160764.0,158520.0,158972.0,158544.0,156804.0,158156.0,157260.0,156204.0,158876.0,156148.0,156812.0,159468.0,156608.0,157412.0,158572.0,156860.0,157680.0,158740.0,153520.0,157896.0,154988.0,159904.0,161520.0,156580.0,157556.0,158284.0,160120.0,160800.0,159524.0,158136.0,159272.0,160012.0,157228.0,156708.0,156356.0,159504.0,159488.0,156796.0,160036.0,157028.0,158272.0,158220.0,160468.0,159668.0,156840.0,156740.0,158560.0,157556.0,158460.0,157612.0,158508.0,156560.0,159388.0,156516.0,158156.0,158516.0,159692.0,157172.0,157660.0,160388.0,158872.0,158680.0,158048.0,160240.0,158424.0,158464.0,158328.0,156536.0,158156.0,157956.0,158288.0,157208.0,158128.0,158640.0,157904.0,159144.0,155544.0,157868.0,159528.0,159064.0,157524.0,157884.0,159056.0,155780.0,158328.0,160916.0,158524.0,148164.0,156556.0,156200.0,149184.0,158168.0,159032.0,155672.0,159004.0,156400.0,157804.0,158436.0,157792.0,156668.0,156464.0,158548.0,158992.0,159052.0,156104.0,159608.0,158756.0,158600.0,158432.0
346,157280.0,158332.0,159844.0,157936.0,157536.0,160096.0,160520.0,159168.0,159988.0,160252.0,157376.0,159124.0,156220.0,159332.0,159648.0,155784.0,158780.0,160716.0,158848.0,158068.0,160104.0,159000.0,157804.0,156376.0,155232.0,159488.0,156152.0,158600.0,157860.0,158828.0,159372.0,160764.0,158520.0,158996.0,158544.0,156808.0,158156.0,157260.0,156212.0,158884.0,156148.0,156816.0,159480.0,156628.0,157452.0,158560.0,156860.0,157692.0,158760.0,153532.0,157920.0,154988.0,159936.0,161520.0,156588.0,157576.0,158288.0,160120.0,160816.0,159528.0,158148.0,159280.0,160016.0,157252.0,156720.0,156372.0,159508.0,159488.0,156796.0,160040.0,157028.0,158280.0,158240.0,160472.0,159676.0,156844.0,156760.0,158580.0,157564.0,158464.0,157620.0,158524.0,156560.0,159388.0,156524.0,158148.0,158528.0,159704.0,157180.0,157660.0,160388.0,158872.0,158680.0,158056.0,160240.0,158428.0,158484.0,158344.0,156556.0,158164.0,157972.0,158300.0,157220.0,158152.0,158648.0,157928.0,159156.0,155544.0,157888.0,159528.0,159080.0,157540.0,157884.0,159064.0,155808.0,158328.0,160916.0,158556.0,148176.0,156588.0,156200.0,149204.0,158184.0,159052.0,155672.0,159020.0,156408.0,157824.0,158456.0,157812.0,156676.0,156492.0,158564.0,159000.0,159056.0,156120.0,159620.0,158784.0,158600.0,158452.0
347,157288.0,158340.0,159848.0,157948.0,157544.0,160104.0,160520.0,159176.0,160008.0,160264.0,157400.0,159148.0,156240.0,159344.0,159672.0,155784.0,158788.0,160724.0,158856.0,158076.0,160120.0,159000.0,157804.0,156400.0,155252.0,159504.0,156152.0,158624.0,157872.0,158828.0,159380.0,160764.0,158544.0,159008.0,158568.0,156848.0,158180.0,157284.0,156224.0,158900.0,156168.0,156828.0,159488.0,156628.0,157452.0,158580.0,156888.0,157700.0,158784.0,153532.0,157940.0,155008.0,159936.0,161544.0,156588.0,157576.0,158288.0,160144.0,160824.0,159540.0,158156.0,159288.0,160016.0,157264.0,156720.0,156392.0,159524.0,159504.0,156816.0,160040.0,157048.0,158280.0,158240.0,160472.0,159684.0,156856.0,156760.0,158580.0,157576.0,158488.0,157628.0,158532.0,156584.0,159412.0,156524.0,158172.0,158540.0,159716.0,157188.0,157684.0,160404.0,158892.0,158704.0,158068.0,160260.0,158444.0,158500.0,158356.0,156568.0,158164.0,157972.0,158308.0,157232.0,158160.0,158660.0,157936.0,159156.0,155564.0,157904.0,159540.0,159088.0,157564.0,157904.0,159068.0,155816.0,158336.0,160944.0,158548.0,148192.0,156596.0,156200.0,149216.0,158192.0,159052.0,155700.0,159032.0,156436.0,157828.0,158464.0,157832.0,156688.0,156508.0,158568.0,159020.0,159080.0,156132.0,159624.0,158792.0,158612.0,158452.0
348,157300.0,158344.0,159868.0,157948.0,157576.0,160112.0,160532.0,159184.0,160008.0,160272.0,157400.0,159148.0,156252.0,159348.0,159688.0,155800.0,158800.0,160724.0,158856.0,158092.0,160136.0,159024.0,157816.0,156400.0,155264.0,159504.0,156172.0,158624.0,157884.0,158856.0,159380.0,160792.0,158544.0,159020.0,158576.0,156852.0,158180.0,157292.0,156236.0,158916.0,156180.0,156828.0,159508.0,156648.0,157464.0,158580.0,156896.0,157700.0,158800.0,153552.0,157944.0,155012.0,159960.0,161544.0,156616.0,157600.0,158320.0,160148.0,160828.0,159560.0,158172.0,159304.0,160040.0,157264.0,156728.0,156392.0,159524.0,159524.0,156820.0,160064.0,157056.0,158300.0,158252.0,160492.0,159704.0,156876.0,156792.0,158604.0,157596.0,158516.0,157636.0,158552.0,156604.0,159424.0,156548.0,158188.0,158560.0,159728.0,157188.0,157684.0,160432.0,158920.0,158704.0,158080.0,160280.0,158452.0,158512.0,158368.0,156576.0,158196.0,158000.0,158308.0,157244.0,158188.0,158688.0,157948.0,159180.0,155564.0,157900.0,159572.0,159108.0,157580.0,157904.0,159092.0,155816.0,158368.0,160956.0,158572.0,148192.0,156596.0,156220.0,149224.0,158204.0,159072.0,155700.0,159044.0,156440.0,157828.0,158484.0,157832.0,156688.0,156508.0,158584.0,159020.0,159080.0,156144.0,159644.0,158792.0,158624.0,158460.0
349,157316.0,158372.0,159896.0,157980.0,157592.0,160136.0,160560.0,159208.0,160040.0,160300.0,157428.0,159184.0,156252.0,159348.0,159688.0,155804.0,158820.0,160740.0,158876.0,158108.0,160144.0,159036.0,157836.0,156412.0,155264.0,159540.0,156188.0,158632.0,157904.0,158856.0,159408.0,160820.0,158556.0,159020.0,158576.0,156852.0,158208.0,157320.0,156248.0,158928.0,156196.0,156860.0,159508.0,156664.0,157464.0,158596.0,156912.0,157724.0,158820.0,153580.0,157956.0,155040.0,159960.0,161576.0,156628.0,157600.0,158332.0,160176.0,160856.0,159572.0,158204.0,159336.0,160052.0,157276.0,156760.0,156408.0,159552.0,159536.0,156848.0,160092.0,157080.0,158324.0,158272.0,160508.0,159704.0,156892.0,156792.0,158620.0,157604.0,158512.0,157668.0,158564.0,156616.0,159444.0,156548.0,158188.0,158560.0,159748.0,157220.0,157712.0,160436.0,158916.0,158728.0,158096.0,160300.0,158464.0,158524.0,158384.0,156592.0,158204.0,158012.0,158340.0,157260.0,158192.0,158692.0,157960.0,159196.0,155596.0,157916.0,159572.0,159120.0,157580.0,157912.0,159104.0,155844.0,158376.0,160964.0,158572.0,148216.0,156612.0,156248.0,149240.0,158220.0,159072.0,155716.0,159048.0,156452.0,157860.0,158496.0,157852.0,156720.0,156528.0,158596.0,159036.0,159096.0,156144.0,159652.0,158808.0,158636.0,158488.0
350,157328.0,158380.0,159904.0,157988.0,157592.0,160144.0,160572.0,159216.0,160048.0,160304.0,157444.0,159184.0,156288.0,159380.0,159708.0,155832.0,158828.0,160752.0,158896.0,158116.0,160152.0,159056.0,157836.0,156432.0,155284.0,159540.0,156188.0,158644.0,157912.0,158876.0,159420.0,160824.0,158576.0,159036.0,158608.0,156876.0,158208.0,157324.0,156272.0,158940.0,156196.0,156872.0,159532.0,156664.0,157484.0,158620.0,156912.0,157724.0,158820.0,153568.0,157956.0,155044.0,159984.0,161576.0,156628.0,157628.0,158332.0,160176.0,160864.0,159572.0,158212.0,159344.0,160052.0,157304.0,156768.0,156432.0,159552.0,159544.0,156860.0,160096.0,157080.0,158332.0,158292.0,160520.0,159724.0,156892.0,156804.0,158632.0,157620.0,158536.0,157668.0,158564.0,156628.0,159456.0,156572.0,158200.0,158584.0,159748.0,157220.0,157724.0,160436.0,158940.0,158728.0,158112.0,160316.0,158500.0,158540.0,158384.0,156600.0,158204.0,158012.0,158352.0,157276.0,158192.0,158704.0,157964.0,159220.0,155596.0,157940.0,159600.0,159132.0,157592.0,157944.0,159116.0,155864.0,158376.0,160976.0,158600.0,148216.0,156632.0,156256.0,149248.0,158228.0,159096.0,155716.0,159072.0,156452.0,157860.0,158508.0,157864.0,156720.0,156536.0,158608.0,159048.0,159108.0,156148.0,159652.0,158832.0,158656.0,158488.0
