kbbuffers,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
10,31552.0,30608.0,31476.0,31420.0,32148.0,31232.0,31468.0,31652.0,31036.0,31568.0,32056.0,32392.0,31488.0,32372.0,32248.0,31328.0,32160.0,29724.0,32132.0,32080.0,32056.0,32168.0,31980.0,32332.0,33544.0,32408.0,31600.0,32080.0,32392.0,32056.0,32452.0,31476.0,31032.0,32528.0,32304.0,32696.0,31788.0,32076.0,32068.0,31824.0,32712.0,31272.0,31112.0,32852.0,32116.0,32216.0,31388.0,32392.0,34112.0,32052.0,31812.0,34364.0,31940.0,31880.0,33068.0,31852.0,32148.0,31916.0,31168.0,31488.0,32060.0,31660.0,31984.0,31448.0,32400.0,31312.0,31640.0,32188.0,31420.0,31988.0,31980.0,31776.0,31556.0,31724.0,31404.0,31484.0,31240.0,31692.0,32296.0,31312.0,31556.0,31296.0,31568.0,32276.0,31160.0,31580.0,30868.0,31584.0,32172.0,31592.0,31900.0,32084.0,31344.0,30644.0,31716.0,31964.0,31112.0,31588.0,32200.0,31444.0,31456.0,31600.0,32108.0,31224.0,31248.0,31964.0,32288.0,31044.0,30868.0,32284.0,32152.0,32792.0,32512.0,32316.0,32124.0,32124.0,32064.0,31664.0,32344.0,32100.0,32440.0,31700.0,31868.0,32692.0,31856.0,31964.0,32348.0,31972.0,32444.0,31848.0,31716.0,32436.0,32448.0,31524.0,32532.0,31512.0,32196.0,31880.0,31392.0,33064.0
11,31552.0,30608.0,31476.0,31420.0,32148.0,31232.0,31468.0,31652.0,31036.0,31568.0,32064.0,32400.0,31488.0,32380.0,32256.0,31336.0,32160.0,29724.0,32132.0,32080.0,32056.0,32168.0,31980.0,32332.0,33544.0,32408.0,31608.0,32084.0,32392.0,32056.0,32452.0,31476.0,31040.0,32536.0,32312.0,32704.0,31796.0,32084.0,32068.0,31824.0,32712.0,31272.0,31112.0,32852.0,32116.0,32216.0,31388.0,32392.0,34112.0,32052.0,31812.0,34364.0,31940.0,31880.0,33068.0,31852.0,32148.0,31916.0,31168.0,31488.0,32060.0,31660.0,31984.0,31448.0,32400.0,31312.0,31640.0,32188.0,31420.0,31988.0,31980.0,31776.0,31556.0,31724.0,31404.0,31484.0,31240.0,31692.0,32296.0,31312.0,31556.0,31304.0,31576.0,32284.0,31168.0,31588.0,30876.0,31592.0,32180.0,31592.0,31908.0,32092.0,31352.0,30652.0,31720.0,31964.0,31112.0,31588.0,32208.0,31444.0,31456.0,31600.0,32112.0,31224.0,31248.0,31964.0,32288.0,31044.0,30868.0,32284.0,32152.0,32792.0,32512.0,32324.0,32132.0,32124.0,32064.0,31664.0,32344.0,32100.0,32448.0,31700.0,31868.0,32692.0,31856.0,31964.0,32348.0,31976.0,32444.0,31848.0,31716.0,32436.0,32448.0,31524.0,32532.0,31520.0,32196.0,31880.0,31392.0,33072.0
12,31552.0,30616.0,31484.0,31428.0,32156.0,31240.0,31476.0,31660.0,31044.0,31576.0,32064.0,32400.0,31496.0,32380.0,32256.0,31336.0,32168.0,29724.0,32140.0,32080.0,32060.0,32172.0,31980.0,32332.0,33544.0,32408.0,31608.0,32084.0,32392.0,32056.0,32460.0,31476.0,31040.0,32536.0,32312.0,32704.0,31796.0,32084.0,32076.0,31832.0,32712.0,31272.0,31120.0,32852.0,32124.0,32216.0,31388.0,32392.0,34112.0,32060.0,31820.0,34364.0,31940.0,31888.0,33068.0,31860.0,32156.0,31924.0,31176.0,31496.0,32068.0,31668.0,31992.0,31456.0,32408.0,31320.0,31648.0,32196.0,31428.0,31996.0,31984.0,31784.0,31564.0,31724.0,31412.0,31492.0,31248.0,31700.0,32304.0,31320.0,31564.0,31304.0,31576.0,32284.0,31168.0,31588.0,30876.0,31592.0,32180.0,31592.0,31908.0,32092.0,31352.0,30652.0,31724.0,31972.0,31120.0,31596.0,32208.0,31452.0,31464.0,31608.0,32116.0,31232.0,31256.0,31972.0,32296.0,31052.0,30876.0,32292.0,32160.0,32792.0,32512.0,32324.0,32132.0,32132.0,32072.0,31672.0,32344.0,32100.0,32448.0,31700.0,31876.0,32692.0,31856.0,31964.0,32348.0,31976.0,32444.0,31848.0,31716.0,32444.0,32456.0,31524.0,32540.0,31520.0,32204.0,31888.0,31392.0,33072.0
13,31560.0,30616.0,31484.0,31428.0,32156.0,31240.0,31476.0,31660.0,31044.0,31576.0,32064.0,32400.0,31496.0,32380.0,32256.0,31336.0,32168.0,29732.0,32140.0,32088.0,32064.0,32176.0,31988.0,32332.0,33552.0,32416.0,31608.0,32084.0,32392.0,32056.0,32460.0,31484.0,31040.0,32536.0,32312.0,32704.0,31796.0,32084.0,32076.0,31832.0,32720.0,31272.0,31120.0,32860.0,32124.0,32224.0,31388.0,32400.0,34120.0,32060.0,31820.0,34364.0,31940.0,31888.0,33068.0,31860.0,32156.0,31924.0,31176.0,31496.0,32068.0,31668.0,31992.0,31456.0,32408.0,31320.0,31648.0,32196.0,31428.0,31996.0,31988.0,31784.0,31564.0,31732.0,31412.0,31492.0,31248.0,31700.0,32304.0,31320.0,31564.0,31304.0,31576.0,32284.0,31168.0,31588.0,30876.0,31592.0,32180.0,31592.0,31908.0,32092.0,31352.0,30652.0,31724.0,31972.0,31120.0,31596.0,32208.0,31452.0,31464.0,31608.0,32116.0,31232.0,31256.0,31972.0,32296.0,31052.0,30876.0,32292.0,32160.0,32792.0,32512.0,32324.0,32132.0,32132.0,32072.0,31672.0,32344.0,32100.0,32448.0,31700.0,31876.0,32692.0,31856.0,31964.0,32348.0,31976.0,32452.0,31856.0,31716.0,32444.0,32456.0,31532.0,32540.0,31520.0,32204.0,31888.0,31392.0,33072.0
14,31560.0,30616.0,31484.0,31428.0,32156.0,31240.0,31476.0,31660.0,31044.0,31576.0,32064.0,32400.0,31496.0,32380.0,32256.0,31336.0,32168.0,29732.0,32140.0,32088.0,32064.0,32176.0,31988.0,32340.0,33552.0,32416.0,31608.0,32084.0,32400.0,32064.0,32460.0,31484.0,31040.0,32536.0,32312.0,32704.0,31796.0,32084.0,32076.0,31832.0,32720.0,31280.0,31120.0,32860.0,32124.0,32224.0,31396.0,32400.0,34120.0,32060.0,31820.0,34364.0,31948.0,31888.0,33068.0,31860.0,32156.0,31924.0,31176.0,31496.0,32068.0,31668.0,31992.0,31456.0,32408.0,31320.0,31648.0,32196.0,31428.0,31996.0,31988.0,31784.0,31564.0,31732.0,31412.0,31492.0,31248.0,31700.0,32304.0,31320.0,31564.0,31304.0,31576.0,32284.0,31168.0,31588.0,30876.0,31592.0,32180.0,31592.0,31908.0,32092.0,31352.0,30652.0,31724.0,31972.0,31120.0,31596.0,32208.0,31452.0,31464.0,31608.0,32116.0,31232.0,31256.0,31972.0,32296.0,31052.0,30876.0,32292.0,32160.0,32792.0,32520.0,32324.0,32132.0,32132.0,32072.0,31672.0,32344.0,32100.0,32448.0,31708.0,31876.0,32692.0,31864.0,31972.0,32348.0,31976.0,32452.0,31856.0,31724.0,32444.0,32456.0,31532.0,32540.0,31520.0,32204.0,31888.0,31392.0,33072.0
15,31560.0,30616.0,31484.0,31428.0,32156.0,31240.0,31476.0,31660.0,31044.0,31576.0,32064.0,32400.0,31496.0,32388.0,32256.0,31336.0,32168.0,29732.0,32140.0,32088.0,32064.0,32176.0,31988.0,32340.0,33552.0,32416.0,31608.0,32084.0,32400.0,32064.0,32460.0,31484.0,31040.0,32536.0,32312.0,32704.0,31796.0,32084.0,32076.0,31832.0,32720.0,31280.0,31120.0,32860.0,32124.0,32224.0,31396.0,32400.0,34120.0,32060.0,31820.0,34372.0,31948.0,31888.0,33076.0,31860.0,32156.0,31924.0,31176.0,31496.0,32068.0,31668.0,31992.0,31456.0,32408.0,31320.0,31648.0,32196.0,31428.0,31996.0,31988.0,31784.0,31564.0,31732.0,31412.0,31492.0,31248.0,31700.0,32304.0,31320.0,31564.0,31304.0,31576.0,32284.0,31168.0,31588.0,30876.0,31592.0,32180.0,31600.0,31908.0,32092.0,31352.0,30652.0,31724.0,31972.0,31120.0,31596.0,32208.0,31452.0,31464.0,31608.0,32116.0,31232.0,31256.0,31972.0,32296.0,31052.0,30876.0,32292.0,32160.0,32800.0,32520.0,32324.0,32132.0,32132.0,32072.0,31672.0,32344.0,32108.0,32448.0,31708.0,31876.0,32700.0,31864.0,31972.0,32356.0,31976.0,32452.0,31856.0,31724.0,32444.0,32456.0,31532.0,32540.0,31520.0,32204.0,31888.0,31400.0,33072.0
16,31560.0,30616.0,31484.0,31428.0,32156.0,31240.0,31476.0,31660.0,31044.0,31576.0,32072.0,32408.0,31504.0,32388.0,32256.0,31336.0,32168.0,29732.0,32140.0,32088.0,32064.0,32176.0,31988.0,32340.0,33552.0,32416.0,31608.0,32092.0,32400.0,32064.0,32460.0,31484.0,31048.0,32544.0,32320.0,32704.0,31796.0,32092.0,32076.0,31832.0,32720.0,31280.0,31120.0,32860.0,32132.0,32224.0,31396.0,32400.0,34120.0,32060.0,31820.0,34372.0,31948.0,31888.0,33076.0,31860.0,32156.0,31924.0,31176.0,31496.0,32068.0,31668.0,31992.0,31456.0,32408.0,31320.0,31648.0,32196.0,31428.0,31996.0,31988.0,31784.0,31564.0,31732.0,31412.0,31492.0,31248.0,31700.0,32304.0,31320.0,31564.0,31312.0,31584.0,32292.0,31176.0,31596.0,30884.0,31600.0,32188.0,31600.0,31908.0,32092.0,31356.0,30660.0,31724.0,31972.0,31120.0,31596.0,32216.0,31452.0,31464.0,31608.0,32116.0,31232.0,31256.0,31972.0,32296.0,31052.0,30876.0,32292.0,32160.0,32800.0,32520.0,32332.0,32140.0,32132.0,32072.0,31672.0,32352.0,32108.0,32456.0,31708.0,31876.0,32700.0,31864.0,31972.0,32356.0,31984.0,32452.0,31856.0,31724.0,32444.0,32456.0,31532.0,32540.0,31528.0,32204.0,31888.0,31400.0,33080.0
17,31560.0,30624.0,31492.0,31436.0,32164.0,31248.0,31484.0,31668.0,31052.0,31584.0,32072.0,32408.0,31504.0,32388.0,32264.0,31344.0,32168.0,29732.0,32140.0,32088.0,32064.0,32176.0,31988.0,32340.0,33552.0,32416.0,31616.0,32092.0,32408.0,32064.0,32468.0,31484.0,31048.0,32544.0,32320.0,32712.0,31804.0,32092.0,32084.0,31832.0,32728.0,31280.0,31128.0,32860.0,32132.0,32232.0,31396.0,32400.0,34120.0,32068.0,31828.0,34372.0,31956.0,31896.0,33076.0,31868.0,32164.0,31932.0,31184.0,31504.0,32076.0,31676.0,32000.0,31464.0,32416.0,31328.0,31656.0,32204.0,31436.0,32004.0,31988.0,31792.0,31568.0,31732.0,31420.0,31500.0,31256.0,31708.0,32312.0,31328.0,31572.0,31312.0,31584.0,32292.0,31176.0,31596.0,30884.0,31600.0,32188.0,31600.0,31916.0,32100.0,31360.0,30660.0,31732.0,31980.0,31128.0,31604.0,32216.0,31460.0,31472.0,31616.0,32124.0,31240.0,31264.0,31980.0,32304.0,31060.0,30884.0,32300.0,32168.0,32800.0,32520.0,32332.0,32140.0,32140.0,32080.0,31680.0,32352.0,32108.0,32456.0,31708.0,31884.0,32700.0,31864.0,31972.0,32356.0,31984.0,32452.0,31864.0,31724.0,32452.0,32464.0,31532.0,32548.0,31528.0,32212.0,31896.0,31400.0,33080.0
18,31568.0,30624.0,31492.0,31436.0,32164.0,31248.0,31484.0,31668.0,31052.0,31584.0,32072.0,32408.0,31504.0,32388.0,32264.0,31344.0,32176.0,29740.0,32148.0,32096.0,32072.0,32184.0,31988.0,32348.0,33552.0,32416.0,31616.0,32092.0,32408.0,32072.0,32468.0,31492.0,31048.0,32544.0,32320.0,32712.0,31804.0,32092.0,32084.0,31840.0,32728.0,31280.0,31128.0,32868.0,32132.0,32232.0,31396.0,32408.0,34128.0,32068.0,31828.0,34380.0,31956.0,31896.0,33076.0,31868.0,32164.0,31932.0,31184.0,31504.0,32076.0,31676.0,32000.0,31464.0,32416.0,31328.0,31656.0,32204.0,31436.0,32004.0,31996.0,31792.0,31572.0,31740.0,31420.0,31500.0,31256.0,31708.0,32312.0,31328.0,31572.0,31312.0,31584.0,32292.0,31176.0,31596.0,30884.0,31600.0,32188.0,31600.0,31916.0,32100.0,31360.0,30660.0,31732.0,31980.0,31128.0,31604.0,32216.0,31460.0,31472.0,31616.0,32124.0,31240.0,31264.0,31980.0,32304.0,31060.0,30884.0,32300.0,32168.0,32800.0,32520.0,32332.0,32140.0,32140.0,32080.0,31680.0,32352.0,32108.0,32456.0,31708.0,31884.0,32700.0,31864.0,31976.0,32356.0,31984.0,32460.0,31864.0,31732.0,32452.0,32464.0,31540.0,32548.0,31528.0,32212.0,31896.0,31400.0,33080.0
19,31568.0,30624.0,31492.0,31436.0,32164.0,31248.0,31484.0,31668.0,31052.0,31584.0,32072.0,32408.0,31504.0,32388.0,32264.0,31344.0,32176.0,29740.0,32148.0,32096.0,32072.0,32184.0,31996.0,32348.0,33560.0,32424.0,31616.0,32092.0,32408.0,32072.0,32468.0,31492.0,31048.0,32544.0,32328.0,32720.0,31804.0,32092.0,32084.0,31840.0,32728.0,31288.0,31128.0,32868.0,32132.0,32232.0,31404.0,32408.0,34128.0,32068.0,31828.0,34380.0,31956.0,31896.0,33084.0,31868.0,32164.0,31932.0,31184.0,31504.0,32076.0,31676.0,32000.0,31464.0,32416.0,31328.0,31656.0,32204.0,31436.0,32004.0,31996.0,31792.0,31572.0,31740.0,31420.0,31500.0,31256.0,31708.0,32312.0,31328.0,31572.0,31312.0,31584.0,32292.0,31176.0,31596.0,30884.0,31600.0,32188.0,31600.0,31916.0,32100.0,31360.0,30660.0,31732.0,31980.0,31128.0,31604.0,32216.0,31460.0,31472.0,31616.0,32124.0,31240.0,31264.0,31980.0,32304.0,31060.0,30884.0,32300.0,32168.0,32800.0,32528.0,32332.0,32140.0,32140.0,32080.0,31680.0,32352.0,32108.0,32456.0,31716.0,31884.0,32708.0,31872.0,31980.0,32360.0,31984.0,32460.0,31864.0,31732.0,32452.0,32464.0,31540.0,32548.0,31528.0,32212.0,31896.0,31400.0,33080.0
20,31568.0,30624.0,31492.0,31436.0,32164.0,31248.0,31484.0,31668.0,31052.0,31584.0,32072.0,32408.0,31504.0,32396.0,32264.0,31344.0,32176.0,29740.0,32148.0,32096.0,32072.0,32184.0,31996.0,32348.0,33560.0,32424.0,31616.0,32092.0,32408.0,32072.0,32468.0,31492.0,31048.0,32544.0,32328.0,32720.0,31812.0,32096.0,32084.0,31840.0,32728.0,31288.0,31128.0,32868.0,32132.0,32232.0,31404.0,32408.0,34128.0,32068.0,31836.0,34380.0,31956.0,31896.0,33084.0,31868.0,32164.0,31932.0,31184.0,31504.0,32076.0,31676.0,32000.0,31464.0,32416.0,31328.0,31656.0,32204.0,31436.0,32004.0,31996.0,31792.0,31572.0,31740.0,31420.0,31500.0,31256.0,31708.0,32312.0,31328.0,31572.0,31312.0,31584.0,32292.0,31176.0,31596.0,30884.0,31600.0,32188.0,31608.0,31916.0,32100.0,31360.0,30660.0,31732.0,31980.0,31128.0,31604.0,32216.0,31460.0,31472.0,31616.0,32124.0,31240.0,31264.0,31980.0,32304.0,31060.0,30884.0,32300.0,32168.0,32808.0,32528.0,32332.0,32140.0,32140.0,32080.0,31680.0,32360.0,32116.0,32464.0,31716.0,31884.0,32708.0,31872.0,31980.0,32364.0,31988.0,32460.0,31864.0,31732.0,32452.0,32464.0,31540.0,32548.0,31528.0,32212.0,31896.0,31408.0,33080.0
21,31568.0,30624.0,31492.0,31436.0,32164.0,31248.0,31484.0,31668.0,31052.0,31584.0,32080.0,32416.0,31504.0,32396.0,32268.0,31344.0,32176.0,29740.0,32148.0,32096.0,32072.0,32184.0,31996.0,32348.0,33560.0,32424.0,31616.0,32100.0,32408.0,32072.0,32468.0,31492.0,31056.0,32552.0,32328.0,32720.0,31812.0,32100.0,32088.0,31840.0,32728.0,31288.0,31128.0,32868.0,32132.0,32240.0,31404.0,32408.0,34128.0,32072.0,31836.0,34380.0,31956.0,31896.0,33084.0,31868.0,32164.0,31932.0,31184.0,31504.0,32076.0,31676.0,32000.0,31464.0,32416.0,31328.0,31656.0,32204.0,31436.0,32004.0,31996.0,31792.0,31572.0,31740.0,31420.0,31500.0,31256.0,31708.0,32312.0,31328.0,31572.0,31320.0,31592.0,32300.0,31184.0,31604.0,30892.0,31604.0,32196.0,31608.0,31916.0,32100.0,31360.0,30660.0,31732.0,31980.0,31128.0,31604.0,32224.0,31460.0,31472.0,31616.0,32124.0,31240.0,31264.0,31980.0,32304.0,31060.0,30884.0,32300.0,32168.0,32808.0,32528.0,32340.0,32148.0,32140.0,32080.0,31688.0,32360.0,32116.0,32464.0,31716.0,31884.0,32708.0,31872.0,31980.0,32364.0,31992.0,32460.0,31864.0,31732.0,32452.0,32464.0,31540.0,32548.0,31536.0,32220.0,31896.0,31408.0,33088.0
22,31568.0,30632.0,31500.0,31444.0,32172.0,31256.0,31488.0,31672.0,31060.0,31592.0,32080.0,32416.0,31512.0,32396.0,32272.0,31352.0,32184.0,29740.0,32148.0,32096.0,32072.0,32192.0,31996.0,32348.0,33560.0,32424.0,31624.0,32100.0,32412.0,32072.0,32468.0,31492.0,31056.0,32552.0,32328.0,32720.0,31812.0,32100.0,32092.0,31848.0,32736.0,31288.0,31136.0,32868.0,32140.0,32240.0,31404.0,32408.0,34128.0,32076.0,31836.0,34380.0,31956.0,31904.0,33084.0,31876.0,32172.0,31936.0,31192.0,31512.0,32084.0,31684.0,32008.0,31472.0,32424.0,31336.0,31664.0,32212.0,31444.0,32012.0,31996.0,31796.0,31572.0,31740.0,31424.0,31504.0,31264.0,31716.0,32320.0,31336.0,31580.0,31320.0,31592.0,32300.0,31184.0,31604.0,30892.0,31608.0,32196.0,31608.0,31924.0,32108.0,31368.0,30668.0,31740.0,31988.0,31136.0,31612.0,32224.0,31468.0,31480.0,31624.0,32132.0,31248.0,31272.0,31988.0,32312.0,31068.0,30892.0,32308.0,32176.0,32808.0,32528.0,32340.0,32148.0,32148.0,32088.0,31688.0,32360.0,32116.0,32464.0,31716.0,31892.0,32708.0,31872.0,31980.0,32364.0,31992.0,32460.0,31864.0,31732.0,32460.0,32472.0,31540.0,32556.0,31536.0,32220.0,31904.0,31408.0,33088.0
23,31576.0,30632.0,31500.0,31444.0,32172.0,31256.0,31492.0,31676.0,31060.0,31592.0,32080.0,32416.0,31512.0,32396.0,32272.0,31352.0,32184.0,29748.0,32156.0,32104.0,32080.0,32192.0,32004.0,32356.0,33560.0,32424.0,31624.0,32100.0,32416.0,32080.0,32476.0,31500.0,31056.0,32552.0,32328.0,32720.0,31812.0,32100.0,32092.0,31848.0,32736.0,31288.0,31136.0,32876.0,32140.0,32240.0,31404.0,32416.0,34136.0,32076.0,31836.0,34388.0,31964.0,31904.0,33084.0,31876.0,32172.0,31940.0,31192.0,31512.0,32084.0,31684.0,32008.0,31472.0,32424.0,31336.0,31664.0,32212.0,31444.0,32012.0,32004.0,31800.0,31580.0,31744.0,31428.0,31508.0,31264.0,31716.0,32320.0,31336.0,31580.0,31320.0,31592.0,32300.0,31184.0,31604.0,30892.0,31608.0,32196.0,31608.0,31924.0,32108.0,31368.0,30668.0,31740.0,31988.0,31136.0,31612.0,32224.0,31468.0,31480.0,31624.0,32132.0,31248.0,31272.0,31988.0,32312.0,31068.0,30892.0,32308.0,32176.0,32808.0,32528.0,32340.0,32148.0,32148.0,32088.0,31688.0,32360.0,32116.0,32464.0,31716.0,31892.0,32708.0,31872.0,31980.0,32364.0,31992.0,32464.0,31872.0,31732.0,32460.0,32472.0,31548.0,32556.0,31536.0,32220.0,31904.0,31408.0,33088.0
24,31576.0,30632.0,31500.0,31444.0,32172.0,31256.0,31492.0,31676.0,31060.0,31592.0,32080.0,32416.0,31512.0,32396.0,32272.0,31352.0,32184.0,29748.0,32156.0,32104.0,32080.0,32192.0,32004.0,32356.0,33568.0,32432.0,31624.0,32100.0,32416.0,32080.0,32476.0,31500.0,31056.0,32552.0,32328.0,32728.0,31812.0,32100.0,32092.0,31848.0,32736.0,31296.0,31136.0,32876.0,32140.0,32240.0,31412.0,32416.0,34136.0,32076.0,31836.0,34388.0,31964.0,31904.0,33092.0,31876.0,32172.0,31940.0,31192.0,31512.0,32084.0,31684.0,32008.0,31472.0,32424.0,31336.0,31664.0,32212.0,31444.0,32012.0,32004.0,31800.0,31580.0,31748.0,31428.0,31508.0,31264.0,31716.0,32320.0,31336.0,31580.0,31320.0,31592.0,32300.0,31184.0,31604.0,30892.0,31608.0,32196.0,31608.0,31924.0,32108.0,31368.0,30668.0,31740.0,31988.0,31136.0,31612.0,32224.0,31468.0,31480.0,31624.0,32132.0,31248.0,31272.0,31988.0,32312.0,31068.0,30892.0,32308.0,32176.0,32808.0,32536.0,32340.0,32148.0,32148.0,32088.0,31688.0,32360.0,32116.0,32464.0,31724.0,31892.0,32716.0,31872.0,31988.0,32368.0,31992.0,32468.0,31872.0,31740.0,32460.0,32472.0,31548.0,32556.0,31536.0,32220.0,31904.0,31408.0,33088.0
25,31576.0,30632.0,31500.0,31444.0,32172.0,31256.0,31492.0,31676.0,31060.0,31592.0,32080.0,32416.0,31512.0,32396.0,32272.0,31352.0,32184.0,29748.0,32156.0,32104.0,32080.0,32192.0,32004.0,32356.0,33568.0,32432.0,31624.0,32100.0,32416.0,32080.0,32476.0,31500.0,31056.0,32552.0,32336.0,32728.0,31816.0,32104.0,32092.0,31848.0,32736.0,31296.0,31136.0,32876.0,32140.0,32240.0,31412.0,32416.0,34136.0,32076.0,31844.0,34388.0,31964.0,31904.0,33092.0,31876.0,32172.0,31940.0,31192.0,31512.0,32084.0,31684.0,32008.0,31472.0,32424.0,31336.0,31664.0,32212.0,31444.0,32012.0,32004.0,31800.0,31580.0,31748.0,31428.0,31508.0,31264.0,31716.0,32320.0,31336.0,31580.0,31320.0,31592.0,32300.0,31184.0,31604.0,30892.0,31608.0,32196.0,31616.0,31924.0,32108.0,31368.0,30668.0,31740.0,31988.0,31136.0,31612.0,32224.0,31468.0,31480.0,31624.0,32132.0,31248.0,31272.0,31988.0,32312.0,31068.0,30892.0,32308.0,32176.0,32816.0,32536.0,32340.0,32148.0,32148.0,32088.0,31688.0,32368.0,32124.0,32464.0,31724.0,31892.0,32716.0,31880.0,31988.0,32372.0,31992.0,32468.0,31872.0,31740.0,32460.0,32472.0,31548.0,32556.0,31536.0,32220.0,31904.0,31416.0,33088.0
26,31576.0,30632.0,31500.0,31444.0,32172.0,31256.0,31492.0,31676.0,31060.0,31592.0,32084.0,32424.0,31512.0,32404.0,32276.0,31352.0,32184.0,29748.0,32156.0,32104.0,32080.0,32192.0,32004.0,32356.0,33568.0,32432.0,31624.0,32108.0,32416.0,32080.0,32476.0,31500.0,31064.0,32560.0,32336.0,32728.0,31820.0,32108.0,32096.0,31848.0,32736.0,31296.0,31136.0,32876.0,32140.0,32240.0,31412.0,32416.0,34136.0,32076.0,31844.0,34388.0,31964.0,31904.0,33092.0,31876.0,32172.0,31940.0,31192.0,31512.0,32084.0,31684.0,32008.0,31472.0,32424.0,31336.0,31664.0,32212.0,31444.0,32012.0,32004.0,31800.0,31580.0,31748.0,31428.0,31508.0,31264.0,31716.0,32320.0,31336.0,31580.0,31328.0,31600.0,32308.0,31192.0,31612.0,30900.0,31608.0,32196.0,31616.0,31924.0,32108.0,31368.0,30668.0,31740.0,31988.0,31136.0,31612.0,32232.0,31468.0,31480.0,31624.0,32132.0,31248.0,31272.0,31988.0,32312.0,31068.0,30892.0,32308.0,32176.0,32816.0,32536.0,32340.0,32156.0,32148.0,32088.0,31696.0,32368.0,32124.0,32472.0,31724.0,31892.0,32716.0,31880.0,31988.0,32372.0,32000.0,32468.0,31872.0,31740.0,32460.0,32472.0,31548.0,32556.0,31544.0,32228.0,31904.0,31416.0,33088.0
27,31576.0,30640.0,31508.0,31452.0,32180.0,31256.0,31492.0,31676.0,31060.0,31596.0,32088.0,32424.0,31520.0,32404.0,32280.0,31360.0,32184.0,29748.0,32156.0,32104.0,32080.0,32192.0,32004.0,32360.0,33568.0,32432.0,31632.0,32108.0,32424.0,32080.0,32480.0,31500.0,31064.0,32560.0,32336.0,32728.0,31820.0,32108.0,32100.0,31856.0,32744.0,31296.0,31144.0,32876.0,32148.0,32248.0,31412.0,32416.0,34136.0,32084.0,31844.0,34388.0,31964.0,31912.0,33092.0,31884.0,32176.0,31940.0,31200.0,31520.0,32088.0,31688.0,32012.0,31476.0,32428.0,31340.0,31668.0,32220.0,31452.0,32016.0,32004.0,31800.0,31580.0,31748.0,31428.0,31508.0,31272.0,31724.0,32328.0,31344.0,31588.0,31328.0,31600.0,32308.0,31192.0,31612.0,30900.0,31616.0,32204.0,31616.0,31932.0,32116.0,31376.0,30676.0,31748.0,31996.0,31144.0,31620.0,32232.0,31476.0,31488.0,31632.0,32140.0,31256.0,31280.0,31996.0,32320.0,31076.0,30900.0,32316.0,32184.0,32816.0,32536.0,32348.0,32156.0,32156.0,32096.0,31696.0,32368.0,32124.0,32472.0,31724.0,31900.0,32716.0,31880.0,31988.0,32372.0,32000.0,32468.0,31872.0,31740.0,32468.0,32480.0,31548.0,32564.0,31544.0,32228.0,31904.0,31416.0,33096.0
