journal_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
254,117280827333,135040650873,131682895109,114103488487,137395178129,117447244074,120219862508,145193435160,133045819147,131105597428,120310992351,136269563662,112607276429,128650911131,142091896575,133976623576,127201054423,130216810411,112153478395,115731273452,138208094558,127294697797,125634130729,142911818700,123909417848,131381085317,128155467866,135137967113,126945096041,128535124997,118959419860,145831172204,129257572903,121276482199,124253316477,118064900290,127787620921,142291024206,138769502923,112782502155
255,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133048218181,131106760476,120312667848,136272005715,112609806465,128653111935,142093743133,133978895270,127202623990,130218885262,112155246938,115733518678,138210496460,127297350976,125636559863,142915027973,123912092468,131383780678,128157964979,135140368330,126947667591,128538088789,118961904818,145833280715,129260363487,121279274933,124255895196,118067587093,127789638536,142292013316,138771790374,112784744519
256,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133051627837,131106760476,120315303828,136274671761,112612319333,128655699916,142096050590,133981166959,127205463935,130221118277,112158155614,115735761727,138212876162,127300247463,125639009056,142917779197,123914333370,131385881318,128160313951,135142918426,126949993664,128540802788,118963855137,145835619694,129263073179,121281121489,124257196370,118068784471,127791948867,142294492522,138773707062,112786747095
257,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133054438439,131106760476,120317292074,136277392217,112615238755,128658318694,142098114689,133983683417,127208018322,130223540961,112160661346,115738582372,138215232271,127302957879,125641422447,142920666432,123916501983,131388304006,128163410122,135145592357,126951682031,128543378654,118964223007,145838133322,129265206737,121281640382,124257667305,118069248959,127794704400,142294934112,138774215938,112787685389
258,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133057352088,131106760476,120320032544,136279873614,112618547531,128661819229,142100416455,133986368067,127210164770,130226228467,112163104065,115740862644,138217526126,127305621769,125643851595,142923518567,123919564524,131390746733,128165804880,135148205447,126953640957,128545879364,118964223007,145840640484,129267329535,121281640382,124257667305,118069248959,127797230909,142294934112,138774215938,112787685389
259,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133059978025,131106760476,120322379351,136281949205,112620581576,128663508313,142102724629,133988475160,127212994708,130228367728,112165389348,115743713345,138219943079,127307990070,125646832557,142926480193,123921878421,131393230988,128168489533,135150402708,126956022837,128548025802,118964223007,145843734535,129270197392,121281640382,124257667305,118069248959,127799954221,142294934112,138774215938,112787685389
260,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133062898857,131106760476,120324225890,136284557276,112623347075,128665744195,142104841693,133991420341,127215968507,130230508446,112167706091,115745939237,138222527515,127310445691,125649053415,142929602842,123924304691,131395909190,128170741167,135152665079,126958226524,128550723345,118964223007,145846241702,129272894207,121281640382,124257667305,118069248959,127801938917,142294934112,138774215938,112787685389
261,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133065547711,131106760476,120326241343,136286970678,112625454132,128668041621,142106907242,133993150250,127217267523,130232361423,112170626197,115748124318,138224760546,127312803988,125651388797,142932531553,123927085259,131398177987,128173659839,135154721331,126960400863,128552994316,118964223007,145848877698,129275520868,121281640382,124257667305,118069248959,127804881238,142294934112,138774215938,112787685389
262,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133067780715,131106760476,120328555267,136289581609,112628296225,128670712650,142109335688,133996333777,127219979369,130234936570,112173132634,115750802541,138226983557,127315616763,125653943910,142934980734,123929531587,131401233357,128175887146,135157086800,126962264573,128556056167,118964223007,145850740002,129277814723,121281640382,124257667305,118069248959,127807588793,142294934112,138774215938,112787685389
263,117281266069,135041247061,131683362471,114104107580,137395903861,117447820936,120220687021,145194102926,133070255654,131106760476,120330030375,136291711591,112630552910,128673047297,142112072567,133998293421,127222163751,130237232578,112175414341,115753025567,138229181508,127317975053,125656651445,142938225071,123932174001,131403710450,128178938238,135159587506,126964843289,128558944091,118964223007,145853384584,129280478596,121281640382,124257667305,118069248959,127810234815,142294934112,138774215938,112787685389
264,117281266069,135041249270,131683362471,114104107580,137395903861,117447823146,120220687021,145194102926,133071235464,131106760476,120331754530,136293432195,112632544747,128674604676,142113559099,134000082008,127223972350,130238876560,112177244420,115754746166,138231181194,127319946862,125658974661,142940989893,123934332616,131405949236,128181113312,135161862059,126967189385,128561396147,118964223007,145854977050,129282695882,121281640382,124257667305,118069248959,127812049872,142294934112,138774215938,112787685389
265,117281266069,135041249270,131683362471,114104107580,137395903861,117447823146,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178609997,115756166854,138232727836,127322575706,125661706565,142943149913,123936356651,131408072781,128183053602,135164475863,126969196953,128563467453,118964223007,145855144529,129285150040,121281640382,124257667305,118069248959,127812616734,142294934112,138774215938,112787685389
266,117281266069,135041249270,131683362471,114104107580,137395903861,117447823146,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127324892493,125664013332,142943633031,123936927075,131408530122,128183805100,135166625855,126971379162,128564356381,118964223007,145855144529,129286410405,121281640382,124257667305,118069248959,127812616734,142294936321,138774215938,112787685389
267,117281266069,135041249270,131683362471,114104111999,137395903861,117447823146,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127327121977,125666405249,142943633031,123936927075,131408530122,128183805100,135168853140,126973579969,128564356381,118964223007,145855144529,129286719592,121281640382,124257667305,118069248959,127812616734,142294936321,138774215938,112787685389
268,117281266069,135041249270,131683362471,114104111999,137395903861,117447825355,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127329458097,125668895939,142943633031,123936927075,131408530122,128183805100,135170938013,126975911026,128564356381,118964223007,145855144529,129286719592,121281640382,124257669515,118069251168,127812616734,142294936321,138774215938,112787685389
269,117281266069,135041249270,131683362471,114104111999,137395903861,117447825355,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127331736235,125671016590,142943633031,123936927075,131408530122,128183805100,135173676363,126978228490,128564356381,118964223007,145855144529,129286719592,121281640382,124257669515,118069251168,127812616734,142294936321,138774215938,112787685389
270,117281266069,135041249270,131683362471,114104111999,137395903861,117447825355,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127334660658,125673749916,142943633031,123936927075,131408530122,128183805100,135175751224,126980367763,128564356381,118964223007,145855144529,129286719592,121281640382,124257669515,118069251168,127812616734,142294936321,138774215938,112787685389
271,117281266069,135041249270,131683362471,114104111999,137395903861,117447827565,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127337167122,125675847691,142943633031,123936927075,131408530122,128183805100,135177813194,126982890633,128564356381,118964225217,145855144529,129286719592,121281640382,124257669515,118069251168,127812616734,142294936321,138774215938,112787687599
272,117281266069,135041249270,131683362471,114104111999,137395903861,117447827565,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127339587679,125678354122,142943633031,123936927075,131408530122,128183805100,135181038923,126984722129,128564356381,118964225217,145855144529,129286719592,121281640382,124257669515,118069251168,127812616734,142294936321,138774215938,112787687599
273,117281266069,135041249270,131683364680,114104111999,137395903861,117447827565,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127342285215,125680122657,142943633031,123936927075,131408530122,128183805100,135183107331,126986655260,128564356381,118964225217,145855144529,129286719592,121281640382,124257669515,118069253378,127812616734,142294936321,138774215938,112787687599
274,117281268279,135041249270,131683364680,114104111999,137395903861,117447827565,120220687021,145194102926,133071235464,131106760476,120332573306,136294411301,112633523858,128675661071,142114556090,134001220000,127224938572,130239783360,112178616438,115756166854,138233253172,127344541885,125680448302,142943633031,123936929285,131408530122,128183805100,135185162866,126987315861,128564356381,118964225217,145855144529,129286719592,121281640382,124257669515,118069253378,127812616734,142294936321,138774215938,112787687599
