%sys,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
214,13.59,0.0,14.85,11.88,0.0,1.0,0.0,0.0,13.0,0.0,1.0,7.0,9.0,11.11,8.16,9.18,0.99,11.88,1.0,12.0,18.0,10.1,11.22,0.0,13.86,15.0,1.0,0.99,12.12,7.0,11.11,17.0,1.01,1.0,11.0,0.0,9.0,10.1,13.0,1.0,13.13,0.0,0.0,1.0,0.99,2.0,13.13,1.0,15.31,12.24,1.0,9.09,1.0,0.0,8.08,0.0,11.0,8.08,1.0,1.01,8.0,9.18,1.0,11.88,9.8,11.88,0.0,1.0,0.0,10.1,7.0,11.0,9.9,9.9,0.0,9.9,16.0,11.22,0.99,15.0,10.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,12.12,9.09,10.1,10.0,1.0,8.16,7.0,10.1,9.09,9.0,11.22,9.0,10.1,12.87,2.0,0.0,10.0,10.1,8.0,9.9,8.08,1.01,13.86,9.9,1.0,12.12,1.01,13.0,0.0,12.0,11.0,0.0,0.0,11.0,9.09,10.1,0.0,7.14,7.07,0.0,8.08,10.0,9.09,9.8,10.1,1.01,12.24,9.18,1.98,12.12,11.0
215,0.0,0.0,0.0,0.0,1.0,1.0,0.99,1.0,0.0,0.0,1.0,1.0,1.0,1.98,2.0,1.0,1.01,2.0,1.98,2.02,0.99,0.99,1.0,1.0,1.01,1.01,0.0,1.0,0.0,1.0,1.0,0.99,1.01,1.01,1.01,1.01,1.01,0.0,1.0,0.0,1.0,2.0,1.0,1.01,0.0,0.0,1.02,2.0,1.01,2.97,1.0,1.01,1.98,1.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.02,1.01,2.0,0.0,2.0,0.99,1.01,1.0,1.98,0.0,0.0,1.01,0.0,1.01,0.0,0.0,0.99,0.0,0.0,1.01,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.01,2.0,0.0,1.0,1.01,0.0,0.0,1.98,1.01,1.0,1.01,1.01,1.0,0.99,0.0,1.01,0.0,0.99,1.0,1.0,1.98,1.01,0.98,0.0,1.0,0.0,0.99,1.0,1.0,1.01,1.0,0.0,2.0
216,1.0,1.98,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,2.0,1.01,1.01,1.01,0.0,0.0,0.98,0.0,0.0,1.0,1.0,1.0,1.01,0.99,0.99,0.0,2.02,1.0,0.99,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,2.0,1.0,0.0,1.0,0.0,1.02,1.01,1.01,1.01,2.02,1.01,1.01,1.0,1.01,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.99,1.0,1.0,1.0,0.99,1.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.01,1.0,1.0,0.0,1.0,1.02,1.0,1.0,1.0,0.0,1.0,1.01,2.0,0.0,1.0,0.99,0.0,1.0,1.0,0.99,1.01,1.0,1.98,1.98,2.02,1.98,1.01,0.0,0.99,1.0,0.0,1.0,1.01,0.99,1.01,0.0,0.99,0.0,1.01,1.01,1.01,0.0,1.01,2.0,1.0,1.01,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.02,0.99,1.01,2.0,1.01,1.0,1.02,1.01,0.0
217,0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,2.0,1.01,0.0,1.01,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.01,1.0,0.0,2.0,0.0,1.01,0.99,1.0,1.01,1.01,0.99,0.0,1.0,0.0,1.0,0.0,1.0,0.99,0.0,0.99,2.0,1.0,1.0,1.98,1.01,0.99,1.0,0.0,0.0,1.0,1.98,1.0,1.0,0.0,1.0,1.0,0.0,1.98,0.0,1.0,1.01,0.99,0.0,0.0,0.99,1.0,1.0,0.99,0.0,0.0,0.99,1.0,1.01,2.02,0.99,1.0,1.0,1.0,1.0,0.0,1.0,0.98,0.99,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.99,1.02,0.0,1.01,1.0,1.01,0.0,1.01,2.0,1.01,1.01,0.0,0.99,0.0,0.99,1.0,0.0,0.99,1.01,0.99,1.01,1.0,1.01,1.01,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.02,1.01,1.0,1.01,1.0,1.01,0.0
218,0.0,0.0,1.0,0.0,0.99,1.0,0.99,0.0,1.0,0.0,1.0,1.0,1.01,0.99,1.0,1.0,1.96,1.0,1.0,1.01,1.0,1.98,2.0,1.0,0.0,0.99,0.0,0.99,0.0,1.98,1.98,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.99,1.01,1.0,1.98,0.0,1.01,1.01,1.0,1.98,0.0,0.99,0.98,0.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,1.0,1.01,1.0,0.0,1.0,1.0,1.96,1.01,2.0,0.0,2.0,1.01,0.99,0.0,1.0,1.01,1.01,2.97,2.0,1.01,1.01,1.0,2.0,0.99,1.01,0.99,0.0,0.0,0.0,1.0,1.0,1.0,0.99,0.0,0.0,1.01,0.0,1.01,2.0,1.98,0.99,1.01,1.01,0.0,1.0,1.01,1.0,0.0,0.0,1.0,1.0,1.0,0.99,0.99,0.99,2.0,1.0,0.0,1.0,1.98
219,0.99,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.98,2.04,1.01,2.0,1.01,1.0,0.0,14.0,0.0,4.04,1.01,0.0,0.0,1.01,3.0,0.98,1.0,3.03,3.96,1.0,2.0,2.0,0.0,1.98,12.24,2.0,0.0,1.0,0.0,0.99,4.08,0.0,4.04,1.01,3.03,2.02,3.0,1.0,3.0,0.0,1.98,3.03,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.94,0.99,1.0,0.99,1.0,0.0,0.99,0.0,3.03,0.97,2.0,0.99,0.99,0.0,0.99,0.0,1.98,1.0,1.0,1.0,1.02,1.98,0.0,0.0,0.98,2.0,1.98,1.01,0.0,2.0,1.98,1.98,1.0,0.0,0.99,1.01,0.0,0.99,1.0,0.0,0.99,0.99,1.98,0.99,0.0,3.0,1.01,0.0,1.98,0.0,0.0,0.0,1.0,0.0,0.99,1.02,1.0,0.0,1.01,0.0,0.0,0.0,1.01,2.0,1.0,1.0,1.0,0.99,0.0,0.99,1.0,1.01,1.01,0.0,1.0,0.99,1.98,1.01,0.0,2.02,0.0,0.0
220,2.0,9.8,2.0,2.0,12.87,14.0,12.24,15.0,2.0,16.0,8.08,0.99,1.0,1.0,1.0,0.0,2.0,4.0,10.0,4.04,0.99,4.0,5.0,11.76,4.04,1.98,10.89,14.14,2.04,1.01,10.31,0.99,1.01,1.0,1.01,10.0,1.01,1.03,4.0,9.0,5.05,10.1,11.0,13.0,9.18,13.0,2.02,11.88,4.95,3.06,8.91,2.97,8.25,11.22,1.98,7.92,1.0,0.0,9.09,11.11,0.0,2.0,11.88,2.0,1.0,1.01,10.0,10.1,9.0,4.08,1.02,0.0,0.0,1.01,10.0,0.0,4.0,1.01,13.86,0.99,1.98,2.02,17.17,14.14,17.0,16.16,9.0,13.27,12.0,1.0,0.0,2.0,2.0,9.0,0.0,1.0,0.0,2.0,0.0,2.0,1.02,1.01,0.0,9.9,10.89,0.0,1.96,1.01,0.0,2.0,8.08,1.01,1.02,13.0,1.0,12.0,2.0,11.0,2.02,2.0,8.91,11.88,0.0,1.01,0.0,8.16,1.01,0.0,8.0,0.0,0.0,2.0,1.01,2.02,9.09,2.97,2.0,12.0,1.98,1.0
221,12.87,0.99,10.89,13.0,1.0,0.0,0.0,0.99,16.0,0.99,0.99,10.1,9.09,9.09,8.08,8.08,1.01,13.73,1.98,11.88,14.29,13.13,12.0,0.99,11.76,10.1,1.0,1.01,9.18,7.0,0.99,13.86,0.0,0.99,7.0,1.0,7.07,6.93,12.87,1.0,10.1,1.0,0.99,0.0,1.0,1.0,13.0,0.0,9.18,9.0,1.0,6.12,0.0,0.0,9.09,0.0,9.9,8.91,1.0,0.0,8.08,9.09,1.0,10.78,10.89,12.0,0.0,0.0,1.0,9.9,11.0,10.0,11.76,11.0,0.0,9.0,15.0,13.13,0.0,13.13,16.16,18.0,0.0,1.01,0.0,1.98,1.01,0.98,2.97,12.12,12.12,14.29,10.0,1.01,9.0,9.0,9.9,9.0,11.11,10.1,10.89,10.0,12.75,1.0,0.0,11.0,14.14,6.12,10.89,8.08,0.0,13.13,10.0,0.0,12.75,0.0,10.1,1.01,10.1,12.0,0.0,0.0,10.0,9.09,11.11,1.98,8.08,9.0,0.0,9.0,8.91,10.2,10.1,9.0,2.02,9.09,9.0,0.99,10.1,11.22
222,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.0,0.0,0.0,1.01,1.01,0.99,1.0,1.0,0.99,0.0,0.0,0.99,0.99,0.99,1.0,1.0,1.0,0.0,0.99,0.99,1.98,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.01,1.01,0.0,0.0,0.99,1.01,0.0,1.0,0.0,0.99,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.99,1.01,2.0,1.01,1.01,0.0,1.01,1.01,1.0,0.99,0.99,0.0,1.0,0.0,1.98,1.98,1.0,1.01,1.0,2.0,2.0,0.99,0.0,1.0,1.0,1.02,1.0,0.99,0.99,2.02,1.01,1.01,0.99,0.0,0.0,1.01,1.0,0.0,1.01,2.0,2.0,1.96,1.01,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,1.98,1.0,1.0,1.0,1.01,1.0,2.0,2.02,1.98
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.02,0.0,1.0,0.0,1.01,1.01,1.02,0.96,1.01,1.0,1.0,0.0,0.0,1.01,1.0,1.0,1.96,2.02,1.0,1.01,0.99,1.0,0.0,1.01,1.0,1.01,1.98,1.01,1.01,1.98,1.96,1.0,0.99,1.0,0.0,1.0,2.0,1.01,0.0,1.98,1.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.99,0.0,1.01,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.99,1.0,1.98,1.01,1.01,1.0,2.0,1.0,1.96,0.98,1.0,1.01,1.01,2.0,1.01,2.0,0.0,1.01,0.0,0.0,1.01,0.0,0.0,1.01,0.0,1.01,1.0,1.02,1.01,1.01,0.99,1.01,1.01,0.0,0.0,1.01,1.01,0.0,0.0,0.0,0.0,1.01,1.0,1.0,0.0,1.0,0.0,1.01,1.0,0.0,0.99,1.0,1.01,1.02,0.0,1.01
224,0.0,0.0,0.99,0.0,0.99,0.0,1.01,1.01,0.0,1.0,1.0,1.0,1.98,1.01,0.0,1.0,1.98,1.01,0.0,2.0,0.0,1.0,2.02,0.0,0.0,0.0,0.0,1.01,1.0,1.0,1.01,0.0,1.01,1.0,0.0,0.0,0.0,1.01,1.0,0.0,2.97,1.0,1.0,0.0,1.0,1.01,1.01,0.99,1.01,1.0,1.01,0.0,1.01,0.0,1.01,1.0,0.0,1.0,0.0,0.99,0.0,1.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.99,0.0,2.0,1.01,1.01,1.0,1.01,0.0,0.0,1.0,2.0,1.01,0.0,0.0,1.0,1.0,0.0,1.01,0.0,1.01,2.0,0.0,0.0,0.0,1.0,1.01,1.0,0.0,0.0,1.0,0.99,0.0,1.98,1.0,0.99,0.0,1.01,0.99,1.0,0.0,1.0,0.0,0.99,1.01,1.94,1.0,1.0,0.0,1.01,0.0,2.0,1.01,1.0,1.0,0.0,1.0,1.0,2.97,0.0,1.0,1.0,1.01,2.0,1.0,1.0,1.01
225,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,1.98,0.0,1.98,0.0,0.0,1.01,1.01,0.0,1.01,0.0,1.01,1.0,1.0,1.0,1.0,1.98,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,11.9,0.99,1.01,0.99,1.01,1.01,0.0,1.0,1.01,0.0,0.0,1.01,1.01,1.01,1.01,1.0,1.0,1.0,1.01,0.0,1.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.99,0.0,0.99,1.0,1.0,0.0,1.0,1.01,1.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.99,1.96,0.99,2.0,0.0,1.0,1.01,0.99,1.01,2.0,0.0,0.0,1.0,1.0,0.0,0.99,0.99,1.01,0.0,1.0,1.01,1.0,1.01,2.0,1.0,0.0,1.01,0.0,1.01,0.0,1.01,1.01,1.01,1.0,1.0,1.0,0.0,0.0,2.0,1.01,0.98,1.01,0.0,0.0,1.98,1.01,0.0,1.0,1.01,0.0,0.0,1.0,1.01,1.02,0.0,1.01,1.0,1.01,1.02
226,0.99,11.0,0.0,1.01,9.0,16.0,13.27,16.16,0.0,11.0,10.0,1.0,1.0,0.99,0.99,1.0,27.16,0.0,14.0,1.0,1.0,0.0,1.0,12.12,1.0,1.01,15.0,15.0,0.99,1.01,1.0,1.0,4.04,24.49,1.01,7.22,1.98,0.0,0.0,14.0,1.01,15.0,10.1,13.13,15.31,14.85,0.0,15.0,1.0,1.01,10.0,1.0,8.91,10.1,1.0,12.0,0.0,0.0,8.16,8.0,0.0,0.99,10.0,0.0,0.0,0.0,12.24,10.1,13.0,0.0,0.0,0.0,1.0,0.0,9.09,0.99,1.01,0.0,14.85,1.01,0.0,1.01,16.0,10.0,17.0,15.31,11.0,11.22,11.0,1.01,2.0,1.0,0.0,9.09,0.0,0.0,0.0,2.0,1.0,1.98,0.0,0.99,0.0,14.0,8.91,1.01,0.0,1.0,0.99,0.98,8.0,0.99,1.0,8.0,1.01,10.1,1.01,11.0,0.99,2.0,10.1,7.22,0.99,1.98,1.0,9.09,1.0,0.0,7.14,0.0,1.0,2.0,1.02,1.01,10.78,1.98,1.01,11.76,2.0,0.0
227,14.29,0.0,14.29,14.0,3.0,1.0,0.99,0.99,17.0,1.96,1.01,10.0,10.1,6.12,8.08,5.94,5.1,13.0,1.0,14.0,12.0,15.84,16.33,0.0,10.1,13.13,0.99,0.0,12.24,10.0,10.2,11.0,0.0,5.0,8.0,0.0,10.0,7.14,12.0,1.0,13.86,1.01,1.0,0.0,1.01,0.0,15.15,0.0,15.15,15.84,0.0,10.0,0.0,1.0,8.16,0.0,9.0,8.0,0.0,0.0,8.08,13.86,1.96,11.0,10.2,12.24,1.0,0.0,1.01,9.0,8.91,11.0,10.0,12.0,0.0,7.0,18.0,12.0,2.02,14.0,15.0,15.84,1.0,1.01,1.0,1.0,2.0,0.99,1.01,9.9,14.0,9.09,5.88,1.0,7.07,7.07,9.18,11.11,10.1,9.18,9.09,11.11,11.22,0.0,2.02,9.0,8.08,5.1,8.08,8.08,1.0,7.0,10.0,0.0,12.12,1.0,11.0,0.0,8.08,8.91,1.98,0.0,8.16,10.2,10.1,1.0,7.14,9.18,0.0,9.9,9.0,10.78,11.11,10.1,0.0,7.14,9.0,0.0,12.0,11.11
228,0.98,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.99,1.01,1.02,1.01,0.0,1.0,1.01,0.99,0.0,1.0,1.0,1.98,0.0,0.0,1.0,0.99,0.0,1.0,0.99,0.0,1.0,0.0,1.02,0.0,1.01,2.0,1.0,0.0,0.0,0.0,1.01,2.0,0.0,1.01,0.0,1.01,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.99,0.99,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.96,1.0,0.99,0.0,1.0,0.0,1.0,1.0,0.0,1.01,1.0,0.0,1.0,1.01,1.98,2.0,0.0,0.99,0.0,0.99,2.0,2.0,3.03,0.99,1.0,1.01,1.0,1.0,3.0,1.01,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.01,1.0,2.0,1.01,1.98,1.98,1.98,1.01,0.99,1.0,1.01,0.0,0.99,1.0,1.0,1.0,1.01,1.01,1.0,0.0,0.0,1.0,0.99,0.0,1.01,0.0,1.01,1.0,1.0,1.01,1.02
229,0.0,0.98,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.99,1.98,1.0,0.98,0.0,0.97,1.0,0.99,0.0,0.0,0.0,1.98,2.0,0.98,0.99,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,1.0,1.0,1.0,1.0,1.98,0.0,2.0,0.99,1.0,1.01,1.98,0.0,1.0,1.0,1.01,0.0,1.98,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.96,0.0,1.0,0.0,1.98,0.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,1.01,1.01,1.0,1.98,0.0,1.01,1.98,0.0,1.96,1.01,0.0,0.0,0.0,1.0,1.0,1.0,0.99,1.0,1.0,0.0,1.96,2.0,0.0,0.98,1.0,1.01,1.98,2.0,1.0,0.99,0.0,0.0,1.0,0.99,1.0,0.0,1.01,1.0,1.0,0.0,0.99,1.01,1.0,1.01,1.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,1.98,1.0,1.01,0.0,1.01,2.02,1.01,1.0
230,0.0,0.0,0.99,0.99,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,1.01,2.0,2.0,0.99,1.98,1.0,1.0,0.0,0.0,1.01,0.99,1.01,1.0,0.99,1.0,1.98,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.01,1.01,0.0,1.98,1.0,1.0,0.0,1.0,0.0,0.0,1.01,0.99,1.01,2.02,1.01,2.0,1.0,0.0,1.01,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.0,0.0,1.0,0.0,1.96,0.99,1.0,1.0,0.0,0.0,0.0,0.0,1.01,1.0,1.01,1.01,1.01,1.98,0.0,1.0,1.98,1.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,2.02,1.0,0.0,1.01,1.01,1.01,0.0,1.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.01,2.0,1.0,1.01,0.0,0.0,0.0,0.99,1.0,0.99,0.0,1.98,1.01,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.01,1.01,1.0,1.98,1.0,1.98,1.01
231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.96,0.0,1.0,1.98,1.0,1.01,0.0,0.0,1.01,1.01,1.01,1.0,1.0,1.0,1.01,0.0,0.98,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,10.1,1.0,1.01,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.01,1.0,0.0,2.0,1.0,1.01,0.0,0.0,0.0,0.99,0.0,0.0,1.0,1.0,0.0,0.99,0.0,0.0,0.0,0.99,0.99,0.0,0.0,1.0,0.0,0.98,0.99,1.0,0.0,1.0,0.99,1.01,1.0,0.0,1.01,0.98,1.01,0.0,0.0,2.0,0.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.0,2.0,1.0,2.0,2.0,1.01,0.99,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,1.01,1.01,0.0,1.01,1.01,1.0,1.98,0.0,0.99,0.0,0.99,0.0,0.0,1.01,0.0,0.0,1.01,1.0,2.0,0.0,2.02,1.01,0.0,1.0,0.0,2.0,1.0
232,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.98,0.0,0.0,1.0,2.0,1.01,0.99,1.01,0.0,2.0,1.0,0.0,0.0,0.99,1.0,1.01,1.0,2.0,0.0,1.0,1.01,0.0,0.0,9.9,1.0,1.0,1.0,0.0,1.96,1.0,1.0,1.01,1.0,0.0,1.0,1.96,2.0,0.0,1.0,2.97,0.99,2.0,0.0,1.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,0.99,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.02,0.0,0.0,1.0,0.0,1.0,0.99,0.99,1.98,0.99,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.99,0.0,0.99,1.0,0.0,0.0,0.99,1.0,1.01,0.99,1.01,0.0,0.99,0.0,0.0,1.0,0.0,2.0,2.0,1.01,0.0,0.0,2.0,0.99,1.01,0.0,2.0,0.0,0.97,1.01,2.0,2.0,1.01,0.0,1.01,1.0,0.0,1.01,1.01,1.0,1.0,2.02,2.0,2.0,0.0,1.01
233,1.01,11.88,0.0,0.99,15.15,13.86,15.0,15.0,1.0,15.53,11.11,1.0,1.01,0.0,0.0,0.0,10.1,1.0,14.0,0.99,0.0,1.02,2.0,13.27,1.0,1.01,16.16,12.0,0.0,0.0,2.97,0.0,1.01,1.01,1.0,8.0,2.0,2.0,0.0,13.0,0.0,14.29,9.09,16.0,12.0,15.31,0.0,14.0,2.0,1.01,12.12,1.01,8.08,14.0,0.0,14.85,1.0,1.0,8.0,6.93,0.0,1.01,10.89,1.0,1.0,0.0,8.91,12.0,12.0,0.0,0.99,0.0,0.99,0.0,8.91,0.0,1.98,1.01,15.84,1.01,2.02,0.0,14.85,15.31,15.31,15.0,12.87,15.69,10.1,1.0,0.0,1.01,0.98,9.0,0.0,0.99,1.0,1.0,2.0,2.0,1.01,1.01,0.0,12.12,10.0,0.0,2.0,1.01,1.01,0.0,9.0,0.0,0.0,12.87,1.01,11.11,1.01,9.09,0.0,1.01,10.1,9.09,1.0,2.0,0.0,9.09,2.0,1.0,11.0,0.98,2.0,1.01,1.0,1.0,10.1,1.0,2.0,12.0,1.01,1.01
234,12.87,0.0,14.0,13.0,0.0,1.0,0.0,0.0,15.0,0.0,1.98,10.0,9.0,10.1,9.09,10.1,1.96,16.0,1.01,13.13,17.65,15.0,15.15,1.0,14.14,15.0,2.0,1.01,11.88,7.07,8.08,18.18,1.01,1.0,9.0,0.0,8.08,8.08,13.0,0.0,13.13,1.98,1.0,0.0,1.0,0.0,15.84,0.0,14.0,14.0,0.0,9.0,1.98,0.0,9.09,0.0,9.09,9.09,0.99,0.0,11.11,12.0,0.0,9.0,11.88,11.88,0.99,0.0,1.0,13.59,13.13,12.12,10.0,11.11,1.0,8.16,14.85,10.89,1.01,11.11,13.0,16.33,1.0,0.0,1.0,1.0,0.99,0.0,0.99,10.0,12.0,8.0,11.11,1.0,9.18,6.06,12.0,15.0,9.18,9.28,9.0,13.0,11.88,0.0,1.98,10.1,8.16,10.0,11.11,8.16,1.0,9.9,12.0,2.0,11.22,2.0,9.9,0.0,12.0,9.09,1.98,0.99,10.0,9.09,10.1,0.0,7.07,6.06,0.0,8.08,8.08,10.0,13.0,11.0,2.02,10.0,11.0,1.01,9.0,11.0
235,0.0,1.0,0.99,0.0,0.99,0.0,0.99,1.0,0.99,1.0,1.98,2.0,0.0,1.0,1.0,1.0,1.01,1.01,1.0,0.0,1.0,1.0,1.01,1.01,0.99,1.0,1.01,2.0,1.01,1.01,1.0,0.0,1.0,1.0,1.01,1.0,1.01,1.01,1.0,0.99,2.0,1.0,0.0,2.0,0.0,0.99,1.0,1.01,1.0,1.01,1.01,1.01,0.0,0.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.02,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.99,2.0,0.0,1.0,1.0,1.01,0.0,1.0,0.0,1.01,1.0,1.01,0.0,0.99,1.0,1.0,1.01,1.01,1.01,1.96,0.0,1.0,1.98,0.0,1.0,1.0,1.0,1.01,0.0,0.99,0.97,0.0,1.98,1.01,1.0,1.01,0.0,0.0,0.0,0.99,1.01,1.01,1.0,1.01,1.01,0.0,1.01,1.0,1.02,1.0,1.0,1.01,1.01,1.0,1.01,1.0
236,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,1.96,1.01,0.0,0.0,1.94,1.01,0.0,0.0,1.01,0.0,1.0,1.98,0.0,2.02,1.98,1.0,1.0,0.0,1.0,0.0,1.0,1.01,2.0,0.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,0.0,1.01,1.0,1.0,1.0,1.98,1.98,1.0,0.99,2.02,1.0,0.99,0.0,1.01,0.0,0.99,1.0,1.0,1.0,0.0,0.0,0.0,1.01,0.99,1.0,0.0,1.0,0.0,1.0,1.98,1.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,1.0,1.0,2.02,1.01,1.0,0.0,2.0,1.0,0.0,0.0,0.99,1.01,0.0,0.0,1.0,0.98,0.0,1.0,0.0,1.01,2.0,2.0,1.01,1.98,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,1.98,1.0,1.0,2.0,0.0,0.0,0.0,1.01,2.0,0.98,0.0,0.0,0.0,0.0,2.0,0.0,1.01,1.0,1.98,1.01,1.0,0.99,1.01,0.0,1.0,0.0,2.0,1.0
