kbbuffers,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
18,24468.0,23100.0,24140.0,24136.0,24196.0,23616.0,23216.0,23724.0,24196.0,24012.0,24508.0,24584.0,24196.0,24404.0,24588.0,23768.0,24844.0,21436.0,24664.0,24840.0,24480.0,25244.0,24760.0,25156.0,27596.0,24660.0,24988.0,24864.0,25028.0,24612.0,24520.0,23436.0,23936.0,24844.0,24164.0,24720.0,24448.0,24116.0,25148.0,24196.0,26320.0,24384.0,23792.0,25928.0,24172.0,24512.0,24208.0,25592.0,27192.0,23548.0,23188.0,27236.0,23536.0,24092.0,25512.0,24360.0,24076.0,23944.0,23416.0,24128.0,24356.0,24264.0,24208.0,23620.0,24752.0,24360.0,23700.0,24276.0,24204.0,24328.0,24248.0,24916.0,24384.0,23812.0,23716.0,24344.0,23752.0,24028.0,24452.0,24556.0,24660.0,23956.0,24564.0,24516.0,24144.0,24204.0,23728.0,23980.0,24380.0,24284.0,24004.0,24092.0,24180.0,23136.0,23684.0,24600.0,24332.0,24596.0,24344.0,24336.0,24248.0,24196.0,24564.0,23980.0,23888.0,23816.0,24352.0,23940.0,23944.0,24392.0,24128.0,25228.0,24480.0,24620.0,25436.0,24936.0,24256.0,24924.0,25508.0,25068.0,25060.0,24716.0,24912.0,25316.0,24668.0,24508.0,25148.0,25192.0,24724.0,24060.0,24328.0,25400.0,25088.0,24348.0,24948.0,24432.0,24268.0,24668.0,24404.0,25336.0
19,24468.0,23100.0,24140.0,24136.0,24196.0,23616.0,23216.0,23724.0,24196.0,24012.0,24508.0,24592.0,24204.0,24412.0,24596.0,23776.0,24844.0,21436.0,24664.0,24840.0,24480.0,25244.0,24760.0,25156.0,27596.0,24660.0,24988.0,24864.0,25028.0,24620.0,24528.0,23436.0,23936.0,24852.0,24172.0,24720.0,24456.0,24124.0,25148.0,24196.0,26320.0,24384.0,23792.0,25928.0,24172.0,24512.0,24208.0,25592.0,27192.0,23548.0,23188.0,27244.0,23536.0,24092.0,25520.0,24360.0,24084.0,23952.0,23416.0,24128.0,24364.0,24264.0,24208.0,23620.0,24752.0,24360.0,23700.0,24284.0,24204.0,24328.0,24248.0,24916.0,24384.0,23812.0,23716.0,24344.0,23760.0,24036.0,24452.0,24556.0,24660.0,23980.0,24564.0,24516.0,24144.0,24204.0,23728.0,23980.0,24384.0,24292.0,24012.0,24100.0,24188.0,23136.0,23692.0,24608.0,24332.0,24604.0,24352.0,24344.0,24256.0,24204.0,24572.0,23980.0,23888.0,23824.0,24360.0,23948.0,23952.0,24400.0,24128.0,25228.0,24480.0,24620.0,25436.0,24944.0,24256.0,24924.0,25508.0,25076.0,25060.0,24716.0,24912.0,25316.0,24676.0,24508.0,25156.0,25200.0,24724.0,24060.0,24336.0,25408.0,25088.0,24348.0,24948.0,24432.0,24276.0,24668.0,24404.0,25336.0
20,24468.0,23100.0,24140.0,24136.0,24196.0,23616.0,23216.0,23724.0,24196.0,24012.0,24508.0,24592.0,24204.0,24412.0,24596.0,23776.0,24844.0,21436.0,24664.0,24840.0,24480.0,25244.0,24760.0,25156.0,27596.0,24660.0,24988.0,24864.0,25028.0,24620.0,24528.0,23436.0,23936.0,24852.0,24172.0,24720.0,24456.0,24124.0,25148.0,24196.0,26320.0,24384.0,23792.0,25928.0,24172.0,24512.0,24208.0,25592.0,27192.0,23548.0,23188.0,27244.0,23536.0,24092.0,25520.0,24360.0,24084.0,23952.0,23416.0,24128.0,24364.0,24264.0,24208.0,23620.0,24752.0,24360.0,23700.0,24284.0,24212.0,24328.0,24248.0,24924.0,24392.0,23820.0,23724.0,24344.0,23760.0,24036.0,24452.0,24556.0,24660.0,23980.0,24564.0,24516.0,24144.0,24204.0,23728.0,23980.0,24388.0,24292.0,24012.0,24100.0,24188.0,23136.0,23692.0,24608.0,24332.0,24604.0,24352.0,24344.0,24256.0,24204.0,24572.0,23980.0,23888.0,23824.0,24360.0,23948.0,23952.0,24400.0,24128.0,25228.0,24480.0,24620.0,25436.0,24944.0,24256.0,24924.0,25508.0,25076.0,25060.0,24724.0,24912.0,25316.0,24676.0,24508.0,25156.0,25200.0,24724.0,24060.0,24336.0,25408.0,25088.0,24348.0,24948.0,24432.0,24276.0,24668.0,24404.0,25336.0
21,24468.0,23100.0,24140.0,24136.0,24196.0,23616.0,23216.0,23724.0,24196.0,24012.0,24508.0,24592.0,24204.0,24412.0,24596.0,23776.0,24844.0,21436.0,24664.0,24840.0,24480.0,25244.0,24760.0,25156.0,27596.0,24660.0,24988.0,24864.0,25028.0,24620.0,24528.0,23436.0,23936.0,24852.0,24172.0,24720.0,24456.0,24124.0,25148.0,24196.0,26320.0,24384.0,23792.0,25928.0,24172.0,24512.0,24208.0,25592.0,27192.0,23548.0,23188.0,27244.0,23536.0,24092.0,25520.0,24360.0,24084.0,23952.0,23416.0,24128.0,24364.0,24264.0,24208.0,23620.0,24752.0,24360.0,23700.0,24284.0,24212.0,24336.0,24256.0,24924.0,24392.0,23820.0,23724.0,24352.0,23760.0,24036.0,24452.0,24556.0,24660.0,23996.0,24564.0,24516.0,24144.0,24204.0,23728.0,23980.0,24392.0,24292.0,24012.0,24100.0,24188.0,23136.0,23692.0,24608.0,24332.0,24604.0,24352.0,24344.0,24256.0,24204.0,24572.0,23980.0,23888.0,23824.0,24360.0,23948.0,23952.0,24400.0,24128.0,25236.0,24480.0,24620.0,25444.0,24944.0,24264.0,24932.0,25508.0,25076.0,25060.0,24724.0,24912.0,25316.0,24676.0,24508.0,25156.0,25200.0,24732.0,24060.0,24336.0,25408.0,25088.0,24348.0,24948.0,24432.0,24276.0,24668.0,24404.0,25336.0
22,24468.0,23108.0,24140.0,24136.0,24204.0,23624.0,23224.0,23732.0,24196.0,24020.0,24508.0,24592.0,24204.0,24412.0,24596.0,23776.0,24844.0,21436.0,24672.0,24840.0,24480.0,25244.0,24760.0,25164.0,27596.0,24660.0,24996.0,24872.0,25028.0,24620.0,24528.0,23436.0,23936.0,24852.0,24172.0,24720.0,24456.0,24124.0,25148.0,24204.0,26320.0,24392.0,23792.0,25936.0,24180.0,24520.0,24208.0,25600.0,27192.0,23548.0,23196.0,27244.0,23536.0,24092.0,25520.0,24368.0,24084.0,23952.0,23416.0,24128.0,24364.0,24264.0,24216.0,23620.0,24752.0,24360.0,23700.0,24284.0,24212.0,24336.0,24256.0,24924.0,24392.0,23820.0,23724.0,24352.0,23760.0,24036.0,24452.0,24556.0,24660.0,23996.0,24564.0,24516.0,24144.0,24204.0,23736.0,23980.0,24396.0,24292.0,24012.0,24100.0,24188.0,23136.0,23692.0,24608.0,24332.0,24604.0,24352.0,24344.0,24256.0,24204.0,24572.0,23980.0,23888.0,23824.0,24360.0,23948.0,23952.0,24400.0,24128.0,25236.0,24480.0,24620.0,25444.0,24944.0,24264.0,24932.0,25508.0,25076.0,25060.0,24724.0,24920.0,25316.0,24676.0,24508.0,25156.0,25200.0,24732.0,24060.0,24336.0,25408.0,25088.0,24348.0,24948.0,24432.0,24276.0,24676.0,24404.0,25336.0
23,24476.0,23108.0,24148.0,24144.0,24204.0,23624.0,23224.0,23732.0,24204.0,24020.0,24516.0,24592.0,24204.0,24412.0,24596.0,23776.0,24852.0,21444.0,24672.0,24848.0,24488.0,25252.0,24768.0,25164.0,27604.0,24668.0,24996.0,24872.0,25036.0,24620.0,24528.0,23444.0,23944.0,24852.0,24172.0,24728.0,24456.0,24124.0,25156.0,24204.0,26328.0,24392.0,23800.0,25936.0,24180.0,24520.0,24216.0,25600.0,27200.0,23556.0,23196.0,27244.0,23544.0,24100.0,25520.0,24368.0,24084.0,23952.0,23424.0,24136.0,24364.0,24272.0,24216.0,23628.0,24760.0,24368.0,23708.0,24284.0,24212.0,24336.0,24256.0,24924.0,24392.0,23820.0,23724.0,24352.0,23760.0,24036.0,24460.0,24564.0,24668.0,24008.0,24572.0,24524.0,24152.0,24212.0,23736.0,23988.0,24404.0,24292.0,24012.0,24100.0,24188.0,23144.0,23692.0,24608.0,24340.0,24604.0,24352.0,24344.0,24256.0,24204.0,24572.0,23988.0,23896.0,23824.0,24360.0,23948.0,23952.0,24400.0,24136.0,25236.0,24488.0,24628.0,25444.0,24944.0,24264.0,24932.0,25516.0,25076.0,25068.0,24724.0,24920.0,25324.0,24676.0,24516.0,25156.0,25200.0,24732.0,24068.0,24336.0,25408.0,25096.0,24356.0,24956.0,24440.0,24276.0,24676.0,24412.0,25344.0
24,24476.0,23108.0,24148.0,24144.0,24204.0,23624.0,23224.0,23732.0,24204.0,24020.0,24516.0,24600.0,24212.0,24420.0,24604.0,23784.0,24852.0,21444.0,24672.0,24848.0,24488.0,25252.0,24768.0,25164.0,27604.0,24668.0,24996.0,24872.0,25036.0,24628.0,24536.0,23444.0,23944.0,24860.0,24180.0,24728.0,24464.0,24132.0,25156.0,24204.0,26328.0,24392.0,23800.0,25936.0,24180.0,24520.0,24216.0,25600.0,27200.0,23556.0,23196.0,27252.0,23544.0,24100.0,25528.0,24368.0,24092.0,23960.0,23424.0,24136.0,24372.0,24272.0,24216.0,23628.0,24760.0,24368.0,23708.0,24292.0,24212.0,24336.0,24256.0,24924.0,24392.0,23820.0,23724.0,24352.0,23768.0,24044.0,24460.0,24564.0,24668.0,24016.0,24572.0,24524.0,24152.0,24212.0,23736.0,23988.0,24408.0,24300.0,24020.0,24108.0,24196.0,23144.0,23700.0,24616.0,24340.0,24612.0,24360.0,24352.0,24264.0,24212.0,24580.0,23988.0,23896.0,23832.0,24368.0,23956.0,23960.0,24408.0,24136.0,25236.0,24488.0,24628.0,25444.0,24952.0,24264.0,24932.0,25516.0,25084.0,25068.0,24724.0,24920.0,25324.0,24684.0,24516.0,25164.0,25208.0,24732.0,24068.0,24344.0,25416.0,25096.0,24356.0,24956.0,24440.0,24284.0,24676.0,24412.0,25344.0
25,24476.0,23108.0,24148.0,24144.0,24204.0,23624.0,23224.0,23732.0,24204.0,24020.0,24516.0,24600.0,24212.0,24420.0,24604.0,23784.0,24852.0,21444.0,24672.0,24848.0,24488.0,25252.0,24768.0,25164.0,27604.0,24668.0,24996.0,24872.0,25036.0,24628.0,24536.0,23444.0,23944.0,24860.0,24180.0,24728.0,24464.0,24132.0,25156.0,24204.0,26328.0,24392.0,23800.0,25936.0,24180.0,24520.0,24216.0,25600.0,27200.0,23556.0,23196.0,27252.0,23544.0,24100.0,25528.0,24368.0,24092.0,23960.0,23424.0,24136.0,24372.0,24272.0,24216.0,23628.0,24760.0,24368.0,23708.0,24292.0,24220.0,24336.0,24256.0,24932.0,24400.0,23828.0,23732.0,24352.0,23768.0,24044.0,24460.0,24564.0,24668.0,24032.0,24572.0,24524.0,24152.0,24212.0,23736.0,23988.0,24416.0,24300.0,24020.0,24108.0,24196.0,23144.0,23700.0,24616.0,24340.0,24612.0,24360.0,24352.0,24264.0,24212.0,24580.0,23988.0,23896.0,23832.0,24368.0,23956.0,23960.0,24408.0,24136.0,25236.0,24488.0,24628.0,25444.0,24952.0,24264.0,24932.0,25516.0,25084.0,25068.0,24732.0,24920.0,25324.0,24684.0,24516.0,25164.0,25208.0,24732.0,24068.0,24344.0,25416.0,25096.0,24356.0,24956.0,24440.0,24284.0,24676.0,24412.0,25344.0
26,24476.0,23108.0,24148.0,24144.0,24204.0,23624.0,23224.0,23732.0,24204.0,24020.0,24516.0,24600.0,24212.0,24420.0,24604.0,23784.0,24852.0,21444.0,24672.0,24848.0,24488.0,25252.0,24768.0,25164.0,27604.0,24668.0,24996.0,24872.0,25036.0,24628.0,24536.0,23444.0,23944.0,24860.0,24180.0,24728.0,24464.0,24132.0,25156.0,24204.0,26328.0,24392.0,23800.0,25936.0,24180.0,24520.0,24216.0,25600.0,27200.0,23556.0,23196.0,27252.0,23544.0,24100.0,25528.0,24368.0,24092.0,23960.0,23424.0,24136.0,24372.0,24272.0,24216.0,23628.0,24760.0,24368.0,23708.0,24292.0,24220.0,24344.0,24264.0,24932.0,24400.0,23828.0,23732.0,24360.0,23768.0,24044.0,24460.0,24564.0,24668.0,24036.0,24572.0,24524.0,24152.0,24212.0,23736.0,23988.0,24424.0,24300.0,24020.0,24108.0,24196.0,23144.0,23700.0,24616.0,24340.0,24612.0,24360.0,24352.0,24264.0,24212.0,24580.0,23988.0,23896.0,23832.0,24368.0,23956.0,23960.0,24408.0,24136.0,25244.0,24488.0,24628.0,25452.0,24952.0,24272.0,24940.0,25516.0,25084.0,25068.0,24732.0,24920.0,25324.0,24684.0,24516.0,25164.0,25208.0,24740.0,24068.0,24344.0,25416.0,25096.0,24356.0,24956.0,24440.0,24284.0,24676.0,24412.0,25344.0
27,24476.0,23116.0,24148.0,24144.0,24212.0,23632.0,23232.0,23740.0,24204.0,24028.0,24516.0,24600.0,24212.0,24420.0,24604.0,23784.0,24852.0,21444.0,24680.0,24848.0,24488.0,25252.0,24768.0,25172.0,27604.0,24668.0,25004.0,24880.0,25036.0,24628.0,24536.0,23444.0,23944.0,24860.0,24180.0,24728.0,24464.0,24132.0,25156.0,24212.0,26328.0,24400.0,23800.0,25944.0,24188.0,24528.0,24216.0,25608.0,27200.0,23556.0,23204.0,27252.0,23544.0,24100.0,25528.0,24376.0,24092.0,23960.0,23424.0,24136.0,24372.0,24272.0,24224.0,23628.0,24760.0,24368.0,23708.0,24292.0,24220.0,24344.0,24264.0,24932.0,24400.0,23828.0,23732.0,24360.0,23768.0,24044.0,24460.0,24564.0,24668.0,24044.0,24572.0,24524.0,24152.0,24212.0,23744.0,23988.0,24432.0,24300.0,24020.0,24108.0,24196.0,23144.0,23700.0,24616.0,24340.0,24612.0,24360.0,24352.0,24264.0,24212.0,24580.0,23988.0,23896.0,23832.0,24368.0,23956.0,23960.0,24408.0,24136.0,25244.0,24488.0,24628.0,25452.0,24952.0,24272.0,24940.0,25516.0,25084.0,25068.0,24732.0,24928.0,25324.0,24684.0,24516.0,25164.0,25208.0,24740.0,24068.0,24344.0,25416.0,25096.0,24356.0,24956.0,24440.0,24284.0,24684.0,24412.0,25344.0
28,24484.0,23116.0,24156.0,24152.0,24212.0,23632.0,23232.0,23740.0,24212.0,24028.0,24524.0,24600.0,24212.0,24420.0,24604.0,23784.0,24860.0,21452.0,24680.0,24856.0,24496.0,25260.0,24776.0,25172.0,27612.0,24676.0,25004.0,24880.0,25044.0,24628.0,24536.0,23452.0,23952.0,24860.0,24180.0,24736.0,24464.0,24132.0,25164.0,24212.0,26336.0,24400.0,23808.0,25944.0,24188.0,24528.0,24224.0,25608.0,27208.0,23564.0,23204.0,27252.0,23552.0,24108.0,25528.0,24376.0,24092.0,23960.0,23432.0,24144.0,24372.0,24280.0,24224.0,23636.0,24768.0,24376.0,23716.0,24292.0,24220.0,24344.0,24264.0,24932.0,24400.0,23828.0,23732.0,24360.0,23768.0,24044.0,24468.0,24572.0,24676.0,24056.0,24580.0,24532.0,24160.0,24220.0,23744.0,23996.0,24440.0,24300.0,24020.0,24108.0,24196.0,23152.0,23700.0,24616.0,24348.0,24612.0,24360.0,24352.0,24264.0,24212.0,24580.0,23992.0,23904.0,23832.0,24368.0,23956.0,23960.0,24408.0,24140.0,25244.0,24496.0,24636.0,25452.0,24952.0,24272.0,24940.0,25524.0,25084.0,25076.0,24732.0,24928.0,25332.0,24684.0,24524.0,25164.0,25208.0,24740.0,24076.0,24344.0,25416.0,25104.0,24364.0,24964.0,24448.0,24284.0,24684.0,24420.0,25352.0
29,24484.0,23116.0,24156.0,24152.0,24212.0,23632.0,23232.0,23740.0,24212.0,24028.0,24524.0,24608.0,24220.0,24428.0,24612.0,23792.0,24860.0,21452.0,24680.0,24856.0,24496.0,25260.0,24776.0,25172.0,27612.0,24676.0,25004.0,24880.0,25044.0,24636.0,24544.0,23452.0,23952.0,24868.0,24188.0,24736.0,24472.0,24140.0,25164.0,24212.0,26336.0,24400.0,23808.0,25944.0,24188.0,24528.0,24224.0,25608.0,27208.0,23564.0,23204.0,27260.0,23552.0,24108.0,25536.0,24376.0,24100.0,23968.0,23432.0,24144.0,24380.0,24280.0,24224.0,23636.0,24768.0,24376.0,23716.0,24300.0,24220.0,24344.0,24264.0,24932.0,24400.0,23828.0,23732.0,24360.0,23776.0,24052.0,24468.0,24572.0,24676.0,24056.0,24580.0,24532.0,24160.0,24220.0,23744.0,23996.0,24440.0,24308.0,24028.0,24116.0,24204.0,23152.0,23708.0,24620.0,24348.0,24620.0,24364.0,24356.0,24272.0,24220.0,24588.0,23996.0,23904.0,23840.0,24376.0,23964.0,23964.0,24412.0,24144.0,25244.0,24496.0,24636.0,25452.0,24960.0,24272.0,24940.0,25524.0,25092.0,25076.0,24732.0,24928.0,25332.0,24692.0,24524.0,25172.0,25216.0,24740.0,24076.0,24352.0,25424.0,25104.0,24364.0,24964.0,24448.0,24292.0,24684.0,24420.0,25352.0
30,24484.0,23116.0,24156.0,24152.0,24212.0,23632.0,23232.0,23740.0,24212.0,24028.0,24524.0,24608.0,24220.0,24428.0,24612.0,23792.0,24860.0,21452.0,24680.0,24856.0,24496.0,25260.0,24776.0,25172.0,27612.0,24676.0,25004.0,24880.0,25044.0,24636.0,24544.0,23452.0,23952.0,24868.0,24188.0,24736.0,24472.0,24140.0,25164.0,24212.0,26336.0,24400.0,23808.0,25944.0,24188.0,24528.0,24224.0,25608.0,27208.0,23564.0,23204.0,27260.0,23552.0,24108.0,25536.0,24376.0,24100.0,23968.0,23432.0,24144.0,24380.0,24280.0,24224.0,23636.0,24768.0,24376.0,23716.0,24300.0,24228.0,24344.0,24264.0,24940.0,24408.0,23836.0,23740.0,24360.0,23776.0,24052.0,24468.0,24572.0,24676.0,24056.0,24580.0,24532.0,24160.0,24220.0,23744.0,23996.0,24444.0,24308.0,24028.0,24116.0,24204.0,23152.0,23708.0,24624.0,24348.0,24620.0,24368.0,24360.0,24272.0,24220.0,24588.0,23996.0,23904.0,23840.0,24376.0,23964.0,23968.0,24416.0,24144.0,25244.0,24496.0,24636.0,25452.0,24960.0,24272.0,24940.0,25524.0,25092.0,25076.0,24740.0,24928.0,25332.0,24692.0,24524.0,25172.0,25216.0,24740.0,24076.0,24352.0,25424.0,25104.0,24364.0,24964.0,24448.0,24292.0,24684.0,24420.0,25352.0
31,24484.0,23116.0,24156.0,24152.0,24212.0,23632.0,23232.0,23740.0,24212.0,24028.0,24524.0,24608.0,24220.0,24428.0,24612.0,23792.0,24860.0,21452.0,24680.0,24856.0,24496.0,25260.0,24776.0,25172.0,27612.0,24676.0,25004.0,24880.0,25044.0,24636.0,24544.0,23452.0,23952.0,24868.0,24188.0,24736.0,24472.0,24140.0,25164.0,24212.0,26336.0,24400.0,23808.0,25944.0,24188.0,24528.0,24224.0,25608.0,27208.0,23564.0,23204.0,27260.0,23552.0,24108.0,25536.0,24376.0,24100.0,23968.0,23432.0,24144.0,24380.0,24280.0,24224.0,23636.0,24768.0,24376.0,23716.0,24300.0,24228.0,24352.0,24272.0,24940.0,24408.0,23836.0,23740.0,24368.0,23776.0,24052.0,24468.0,24572.0,24676.0,24060.0,24580.0,24532.0,24160.0,24220.0,23744.0,23996.0,24444.0,24308.0,24028.0,24116.0,24204.0,23152.0,23708.0,24624.0,24348.0,24620.0,24368.0,24360.0,24272.0,24220.0,24588.0,23996.0,23904.0,23840.0,24376.0,23964.0,23968.0,24416.0,24144.0,25252.0,24496.0,24636.0,25460.0,24960.0,24280.0,24948.0,25524.0,25092.0,25076.0,24740.0,24928.0,25332.0,24692.0,24524.0,25172.0,25216.0,24748.0,24076.0,24352.0,25424.0,25104.0,24364.0,24964.0,24448.0,24292.0,24684.0,24420.0,25352.0
32,24484.0,23124.0,24156.0,24152.0,24220.0,23640.0,23240.0,23748.0,24212.0,24036.0,24524.0,24608.0,24220.0,24428.0,24612.0,23792.0,24860.0,21452.0,24688.0,24856.0,24496.0,25260.0,24776.0,25180.0,27612.0,24676.0,25012.0,24888.0,25044.0,24636.0,24544.0,23452.0,23952.0,24868.0,24188.0,24736.0,24472.0,24140.0,25164.0,24220.0,26336.0,24408.0,23808.0,25952.0,24196.0,24536.0,24224.0,25616.0,27208.0,23564.0,23212.0,27260.0,23552.0,24108.0,25536.0,24384.0,24100.0,23968.0,23432.0,24144.0,24380.0,24280.0,24232.0,23636.0,24768.0,24376.0,23716.0,24300.0,24228.0,24352.0,24272.0,24940.0,24408.0,23836.0,23740.0,24368.0,23776.0,24052.0,24468.0,24572.0,24676.0,24064.0,24580.0,24532.0,24160.0,24220.0,23752.0,23996.0,24444.0,24308.0,24028.0,24116.0,24204.0,23152.0,23708.0,24624.0,24348.0,24620.0,24368.0,24360.0,24272.0,24220.0,24588.0,23996.0,23904.0,23840.0,24376.0,23964.0,23968.0,24416.0,24144.0,25252.0,24496.0,24636.0,25460.0,24960.0,24280.0,24948.0,25524.0,25092.0,25076.0,24740.0,24936.0,25332.0,24692.0,24524.0,25172.0,25216.0,24748.0,24076.0,24352.0,25424.0,25104.0,24364.0,24964.0,24448.0,24292.0,24692.0,24420.0,25352.0
33,24492.0,23124.0,24164.0,24160.0,24220.0,23640.0,23240.0,23748.0,24220.0,24036.0,24532.0,24608.0,24220.0,24428.0,24612.0,23792.0,24868.0,21460.0,24688.0,24864.0,24504.0,25268.0,24784.0,25180.0,27620.0,24684.0,25012.0,24888.0,25052.0,24636.0,24544.0,23460.0,23960.0,24868.0,24188.0,24744.0,24472.0,24140.0,25172.0,24220.0,26344.0,24408.0,23816.0,25952.0,24196.0,24536.0,24232.0,25616.0,27216.0,23572.0,23212.0,27260.0,23560.0,24116.0,25536.0,24384.0,24100.0,23968.0,23440.0,24152.0,24380.0,24288.0,24232.0,23644.0,24776.0,24384.0,23724.0,24300.0,24228.0,24352.0,24272.0,24940.0,24408.0,23836.0,23740.0,24368.0,23776.0,24052.0,24476.0,24580.0,24684.0,24072.0,24588.0,24540.0,24168.0,24228.0,23752.0,24004.0,24456.0,24308.0,24028.0,24116.0,24204.0,23160.0,23708.0,24624.0,24356.0,24620.0,24368.0,24360.0,24272.0,24220.0,24588.0,24000.0,23912.0,23840.0,24376.0,23964.0,23968.0,24416.0,24144.0,25252.0,24504.0,24644.0,25460.0,24960.0,24280.0,24948.0,25532.0,25092.0,25084.0,24740.0,24936.0,25340.0,24692.0,24532.0,25172.0,25216.0,24748.0,24084.0,24352.0,25424.0,25112.0,24372.0,24972.0,24456.0,24292.0,24692.0,24428.0,25360.0
34,24492.0,23124.0,24164.0,24160.0,24220.0,23640.0,23240.0,23748.0,24220.0,24036.0,24532.0,24616.0,24228.0,24436.0,24620.0,23800.0,24868.0,21460.0,24688.0,24864.0,24504.0,25268.0,24784.0,25180.0,27620.0,24684.0,25012.0,24888.0,25052.0,24644.0,24552.0,23460.0,23960.0,24876.0,24196.0,24744.0,24480.0,24148.0,25172.0,24220.0,26344.0,24408.0,23816.0,25952.0,24196.0,24536.0,24232.0,25616.0,27216.0,23572.0,23212.0,27268.0,23560.0,24116.0,25544.0,24384.0,24108.0,23976.0,23440.0,24152.0,24388.0,24288.0,24232.0,23644.0,24776.0,24384.0,23724.0,24308.0,24228.0,24352.0,24272.0,24940.0,24408.0,23836.0,23740.0,24368.0,23784.0,24060.0,24476.0,24580.0,24684.0,24076.0,24588.0,24540.0,24168.0,24228.0,23752.0,24004.0,24456.0,24316.0,24036.0,24124.0,24212.0,23160.0,23716.0,24632.0,24356.0,24628.0,24376.0,24368.0,24280.0,24228.0,24596.0,24004.0,23912.0,23848.0,24384.0,23972.0,23976.0,24416.0,24152.0,25252.0,24504.0,24644.0,25460.0,24968.0,24280.0,24948.0,25532.0,25100.0,25084.0,24740.0,24936.0,25340.0,24700.0,24532.0,25180.0,25224.0,24748.0,24084.0,24360.0,25432.0,25112.0,24372.0,24972.0,24456.0,24300.0,24692.0,24428.0,25360.0
35,24492.0,23124.0,24164.0,24160.0,24220.0,23640.0,23240.0,23748.0,24220.0,24036.0,24532.0,24616.0,24228.0,24436.0,24620.0,23800.0,24868.0,21460.0,24688.0,24864.0,24504.0,25268.0,24784.0,25180.0,27620.0,24684.0,25012.0,24888.0,25052.0,24644.0,24552.0,23460.0,23960.0,24876.0,24196.0,24744.0,24480.0,24148.0,25172.0,24220.0,26344.0,24408.0,23816.0,25952.0,24196.0,24536.0,24232.0,25616.0,27216.0,23572.0,23212.0,27268.0,23560.0,24116.0,25544.0,24384.0,24108.0,23976.0,23440.0,24152.0,24388.0,24288.0,24232.0,23644.0,24776.0,24384.0,23724.0,24308.0,24236.0,24352.0,24272.0,24948.0,24416.0,23844.0,23748.0,24368.0,23784.0,24060.0,24476.0,24580.0,24684.0,24076.0,24588.0,24540.0,24168.0,24228.0,23752.0,24004.0,24456.0,24316.0,24036.0,24124.0,24212.0,23160.0,23716.0,24632.0,24356.0,24628.0,24376.0,24368.0,24280.0,24228.0,24596.0,24004.0,23912.0,23848.0,24384.0,23972.0,23976.0,24424.0,24152.0,25252.0,24504.0,24644.0,25460.0,24968.0,24280.0,24948.0,25532.0,25100.0,25084.0,24748.0,24936.0,25340.0,24700.0,24532.0,25180.0,25224.0,24748.0,24084.0,24360.0,25432.0,25112.0,24372.0,24972.0,24456.0,24300.0,24692.0,24428.0,25360.0
