kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
18,97328.0,92256.0,92364.0,92328.0,92384.0,92404.0,92372.0,92456.0,92396.0,92340.0,97356.0,97336.0,97244.0,97532.0,97228.0,96960.0,97280.0,97372.0,97364.0,97372.0,92416.0,97624.0,97604.0,97372.0,97252.0,97356.0,97212.0,97516.0,97648.0,97516.0,97360.0,92292.0,97248.0,97480.0,97348.0,97560.0,97464.0,97484.0,97244.0,97336.0,97356.0,97240.0,92376.0,97672.0,97240.0,97236.0,97344.0,97360.0,97348.0,97476.0,97232.0,97236.0,97236.0,95232.0,97300.0,94964.0,95028.0,96992.0,93280.0,96864.0,94876.0,94964.0,97280.0,96972.0,96880.0,97184.0,97620.0,96964.0,96916.0,97084.0,96940.0,97000.0,97000.0,97084.0,97124.0,97220.0,96992.0,96860.0,96988.0,97004.0,96988.0,96988.0,97020.0,96996.0,97024.0,96868.0,96952.0,96956.0,97032.0,97016.0,96956.0,97088.0,96948.0,97088.0,96848.0,96928.0,96956.0,97020.0,96656.0,96776.0,96928.0,97232.0,96948.0,97108.0,97100.0,97052.0,96940.0,97052.0,97052.0,96940.0,96956.0,97380.0,97092.0,97260.0,97356.0,97372.0,97356.0,97096.0,97204.0,97628.0,97092.0,97088.0,97080.0,97376.0,97324.0,97212.0,96968.0,97080.0,97076.0,97480.0,97468.0,97352.0,97376.0,97672.0,97640.0,97584.0,97352.0,97236.0,97492.0,97380.0
19,97352.0,92256.0,92376.0,92368.0,92424.0,92408.0,92412.0,92456.0,92412.0,92356.0,97384.0,97372.0,97260.0,97548.0,97220.0,96952.0,97284.0,97376.0,97404.0,97372.0,92416.0,97612.0,97620.0,97392.0,97256.0,97356.0,97232.0,97516.0,97652.0,97508.0,97376.0,92296.0,97276.0,97512.0,97340.0,97588.0,97500.0,97496.0,97260.0,97352.0,97356.0,97260.0,92376.0,97696.0,97260.0,97276.0,97360.0,97380.0,97348.0,97500.0,97248.0,97228.0,97264.0,95280.0,97308.0,95004.0,95036.0,97008.0,93304.0,96900.0,94916.0,94968.0,97300.0,97000.0,96880.0,97188.0,97624.0,96996.0,96940.0,97100.0,96976.0,97000.0,97016.0,97084.0,97168.0,97252.0,96984.0,96876.0,97028.0,97004.0,97004.0,97008.0,97020.0,97016.0,97048.0,96892.0,96972.0,96976.0,97068.0,97032.0,96992.0,97124.0,96984.0,97088.0,96864.0,96964.0,96980.0,97012.0,96648.0,96796.0,96964.0,97248.0,96980.0,97148.0,97088.0,97064.0,96956.0,97088.0,97088.0,96932.0,96984.0,97380.0,97092.0,97300.0,97372.0,97396.0,97356.0,97116.0,97196.0,97644.0,97112.0,97112.0,97096.0,97380.0,97356.0,97232.0,96984.0,97096.0,97096.0,97484.0,97484.0,97368.0,97380.0,97676.0,97660.0,97600.0,97344.0,97256.0,97508.0,97384.0
20,97380.0,92292.0,92416.0,92372.0,92424.0,92448.0,92436.0,92496.0,92412.0,92404.0,97404.0,97372.0,97260.0,97572.0,97268.0,97000.0,97308.0,97400.0,97404.0,97412.0,92436.0,97652.0,97644.0,97412.0,97256.0,97396.0,97252.0,97560.0,97652.0,97556.0,97400.0,92296.0,97300.0,97536.0,97388.0,97608.0,97500.0,97520.0,97284.0,97416.0,97396.0,97280.0,92416.0,97736.0,97280.0,97276.0,97384.0,97400.0,97388.0,97520.0,97312.0,97276.0,97284.0,95304.0,97336.0,95028.0,95064.0,97032.0,93364.0,96912.0,94916.0,94968.0,97324.0,97020.0,96920.0,97188.0,97644.0,96996.0,96972.0,97100.0,97000.0,97040.0,97040.0,97124.0,97200.0,97272.0,97032.0,96900.0,97036.0,97044.0,97004.0,97028.0,97060.0,97036.0,97072.0,96940.0,96992.0,96996.0,97088.0,97052.0,96992.0,97148.0,96984.0,97152.0,96864.0,96964.0,97000.0,97060.0,96688.0,96816.0,96964.0,97248.0,96988.0,97172.0,97148.0,97088.0,96956.0,97088.0,97112.0,96980.0,97024.0,97420.0,97132.0,97304.0,97372.0,97412.0,97396.0,97136.0,97236.0,97668.0,97132.0,97144.0,97120.0,97404.0,97376.0,97252.0,97008.0,97120.0,97116.0,97484.0,97508.0,97392.0,97380.0,97676.0,97680.0,97600.0,97392.0,97276.0,97508.0,97384.0
21,97400.0,92324.0,92416.0,92392.0,92464.0,92448.0,92436.0,92536.0,92460.0,92424.0,97424.0,97420.0,97300.0,97596.0,97280.0,97016.0,97348.0,97440.0,97444.0,97432.0,92460.0,97672.0,97684.0,97432.0,97320.0,97412.0,97272.0,97600.0,97704.0,97572.0,97416.0,92336.0,97340.0,97560.0,97404.0,97628.0,97548.0,97568.0,97300.0,97424.0,97420.0,97300.0,92416.0,97716.0,97304.0,97316.0,97408.0,97420.0,97412.0,97540.0,97320.0,97292.0,97304.0,95320.0,97356.0,95044.0,95084.0,97072.0,93344.0,96936.0,94952.0,95004.0,97364.0,97044.0,96960.0,97236.0,97684.0,97036.0,96972.0,97148.0,97016.0,97080.0,97080.0,97136.0,97212.0,97296.0,97072.0,96916.0,97076.0,97084.0,97052.0,97052.0,97076.0,97056.0,97072.0,96940.0,97012.0,97016.0,97108.0,97076.0,97032.0,97188.0,97024.0,97144.0,96904.0,97008.0,97020.0,97100.0,96696.0,96880.0,97004.0,97288.0,97028.0,97192.0,97156.0,97140.0,96996.0,97128.0,97140.0,97000.0,97024.0,97436.0,97156.0,97324.0,97412.0,97432.0,97428.0,97148.0,97260.0,97684.0,97156.0,97152.0,97144.0,97420.0,97400.0,97272.0,97032.0,97136.0,97128.0,97532.0,97536.0,97432.0,97424.0,97716.0,97700.0,97652.0,97408.0,97296.0,97556.0,97424.0
22,97416.0,92316.0,92456.0,92432.0,92480.0,92480.0,92448.0,92516.0,92484.0,92440.0,97464.0,97436.0,97324.0,97596.0,97300.0,97044.0,97348.0,97444.0,97444.0,97452.0,92480.0,97696.0,97684.0,97444.0,97324.0,97436.0,97288.0,97580.0,97724.0,97600.0,97432.0,92360.0,97344.0,97580.0,97436.0,97652.0,97568.0,97568.0,97324.0,97440.0,97440.0,97320.0,92460.0,97760.0,97336.0,97312.0,97428.0,97436.0,97432.0,97564.0,97352.0,97324.0,97328.0,95320.0,97380.0,95076.0,95104.0,97072.0,93368.0,96936.0,94976.0,95032.0,97368.0,97068.0,96964.0,97256.0,97688.0,97040.0,97000.0,97148.0,97036.0,97080.0,97084.0,97164.0,97212.0,97336.0,97072.0,96944.0,97076.0,97080.0,97068.0,97072.0,97096.0,97080.0,97092.0,96976.0,97028.0,97036.0,97128.0,97092.0,97052.0,97188.0,97044.0,97172.0,96932.0,97028.0,97040.0,97100.0,96716.0,96856.0,97028.0,97316.0,97036.0,97192.0,97156.0,97160.0,97024.0,97148.0,97160.0,97024.0,97044.0,97468.0,97156.0,97364.0,97436.0,97452.0,97432.0,97176.0,97276.0,97708.0,97176.0,97172.0,97176.0,97444.0,97416.0,97292.0,97048.0,97160.0,97156.0,97548.0,97552.0,97428.0,97424.0,97744.0,97720.0,97652.0,97432.0,97308.0,97576.0,97464.0
23,97428.0,92356.0,92448.0,92428.0,92480.0,92492.0,92492.0,92540.0,92500.0,92460.0,97460.0,97456.0,97324.0,97632.0,97324.0,97044.0,97368.0,97460.0,97472.0,97472.0,92500.0,97712.0,97708.0,97484.0,97316.0,97468.0,97316.0,97624.0,97740.0,97616.0,97456.0,92380.0,97376.0,97580.0,97452.0,97664.0,97568.0,97604.0,97348.0,97460.0,97432.0,97344.0,92492.0,97780.0,97348.0,97352.0,97444.0,97464.0,97424.0,97580.0,97360.0,97340.0,97340.0,95336.0,97396.0,95084.0,95124.0,97072.0,93380.0,96968.0,94996.0,95040.0,97368.0,97100.0,96956.0,97272.0,97708.0,97064.0,97020.0,97172.0,97060.0,97080.0,97100.0,97164.0,97236.0,97340.0,97072.0,96964.0,97092.0,97104.0,97100.0,97100.0,97100.0,97080.0,97128.0,97008.0,97056.0,97060.0,97152.0,97112.0,97076.0,97208.0,97068.0,97204.0,96948.0,97048.0,97052.0,97120.0,96736.0,96880.0,97052.0,97336.0,97036.0,97216.0,97192.0,97160.0,97044.0,97172.0,97176.0,97044.0,97076.0,97484.0,97192.0,97360.0,97456.0,97476.0,97456.0,97200.0,97296.0,97728.0,97200.0,97192.0,97180.0,97464.0,97436.0,97316.0,97068.0,97180.0,97180.0,97568.0,97572.0,97448.0,97464.0,97760.0,97744.0,97688.0,97452.0,97340.0,97568.0,97468.0
24,97456.0,92356.0,92488.0,92456.0,92500.0,92492.0,92492.0,92580.0,92500.0,92460.0,97484.0,97488.0,97364.0,97652.0,97348.0,97084.0,97388.0,97480.0,97488.0,97492.0,92524.0,97712.0,97708.0,97492.0,97340.0,97476.0,97332.0,97624.0,97740.0,97636.0,97476.0,92400.0,97376.0,97620.0,97472.0,97688.0,97604.0,97636.0,97368.0,97460.0,97476.0,97360.0,92484.0,97780.0,97348.0,97356.0,97444.0,97480.0,97468.0,97608.0,97360.0,97360.0,97364.0,95376.0,97412.0,95104.0,95152.0,97112.0,93404.0,96992.0,95028.0,95072.0,97400.0,97104.0,97000.0,97272.0,97708.0,97084.0,97020.0,97188.0,97080.0,97120.0,97120.0,97204.0,97256.0,97356.0,97112.0,96996.0,97116.0,97124.0,97108.0,97108.0,97136.0,97116.0,97128.0,96996.0,97072.0,97076.0,97172.0,97136.0,97108.0,97240.0,97088.0,97212.0,96980.0,97080.0,97084.0,97140.0,96768.0,96896.0,97072.0,97356.0,97076.0,97248.0,97192.0,97172.0,97064.0,97192.0,97196.0,97064.0,97084.0,97504.0,97192.0,97384.0,97456.0,97492.0,97476.0,97216.0,97296.0,97760.0,97216.0,97212.0,97200.0,97484.0,97460.0,97332.0,97100.0,97212.0,97196.0,97568.0,97592.0,97472.0,97464.0,97760.0,97760.0,97688.0,97472.0,97356.0,97612.0,97468.0
25,97476.0,92396.0,92492.0,92456.0,92544.0,92536.0,92512.0,92580.0,92540.0,92480.0,97512.0,97496.0,97384.0,97672.0,97360.0,97104.0,97388.0,97480.0,97528.0,97492.0,92540.0,97732.0,97748.0,97516.0,97380.0,97496.0,97360.0,97644.0,97780.0,97636.0,97492.0,92400.0,97404.0,97640.0,97472.0,97716.0,97624.0,97624.0,97388.0,97480.0,97496.0,97388.0,92508.0,97824.0,97392.0,97380.0,97484.0,97508.0,97468.0,97624.0,97380.0,97360.0,97388.0,95380.0,97436.0,95128.0,95152.0,97132.0,93428.0,97032.0,95036.0,95072.0,97432.0,97120.0,97000.0,97312.0,97748.0,97084.0,97056.0,97224.0,97080.0,97140.0,97140.0,97216.0,97292.0,97380.0,97132.0,97004.0,97140.0,97124.0,97108.0,97132.0,97164.0,97144.0,97172.0,97016.0,97100.0,97104.0,97188.0,97152.0,97116.0,97248.0,97088.0,97212.0,96988.0,97088.0,97100.0,97140.0,96776.0,96920.0,97092.0,97376.0,97076.0,97272.0,97212.0,97196.0,97064.0,97212.0,97216.0,97064.0,97112.0,97524.0,97212.0,97424.0,97496.0,97520.0,97496.0,97244.0,97316.0,97768.0,97244.0,97236.0,97200.0,97504.0,97476.0,97356.0,97088.0,97220.0,97224.0,97608.0,97612.0,97488.0,97504.0,97800.0,97788.0,97728.0,97492.0,97384.0,97612.0,97500.0
26,97508.0,92420.0,92532.0,92500.0,92544.0,92536.0,92552.0,92624.0,92564.0,92524.0,97512.0,97496.0,97384.0,97696.0,97388.0,97128.0,97432.0,97524.0,97532.0,97536.0,92568.0,97776.0,97748.0,97536.0,97380.0,97496.0,97376.0,97684.0,97804.0,97680.0,97520.0,92444.0,97404.0,97664.0,97516.0,97732.0,97648.0,97668.0,97412.0,97520.0,97520.0,97404.0,92540.0,97824.0,97392.0,97400.0,97484.0,97524.0,97512.0,97652.0,97404.0,97404.0,97408.0,95420.0,97464.0,95128.0,95192.0,97132.0,93448.0,97036.0,95036.0,95112.0,97432.0,97152.0,97044.0,97336.0,97768.0,97120.0,97076.0,97256.0,97124.0,97164.0,97140.0,97244.0,97292.0,97396.0,97156.0,97028.0,97160.0,97168.0,97152.0,97152.0,97180.0,97144.0,97192.0,97056.0,97116.0,97120.0,97212.0,97176.0,97116.0,97272.0,97132.0,97236.0,96988.0,97088.0,97128.0,97184.0,96800.0,96940.0,97116.0,97376.0,97116.0,97272.0,97236.0,97216.0,97108.0,97236.0,97240.0,97104.0,97128.0,97548.0,97256.0,97428.0,97520.0,97536.0,97520.0,97252.0,97360.0,97768.0,97260.0,97252.0,97244.0,97504.0,97504.0,97376.0,97132.0,97244.0,97232.0,97632.0,97612.0,97520.0,97504.0,97800.0,97804.0,97728.0,97516.0,97400.0,97656.0,97528.0
27,97520.0,92452.0,92536.0,92500.0,92592.0,92568.0,92584.0,92656.0,92564.0,92532.0,97548.0,97520.0,97424.0,97696.0,97404.0,97128.0,97432.0,97524.0,97564.0,97556.0,92588.0,97776.0,97788.0,97568.0,97404.0,97536.0,97400.0,97712.0,97804.0,97696.0,97536.0,92444.0,97440.0,97664.0,97516.0,97752.0,97664.0,97684.0,97412.0,97544.0,97536.0,97424.0,92580.0,97872.0,97424.0,97452.0,97524.0,97536.0,97512.0,97668.0,97444.0,97404.0,97428.0,95460.0,97480.0,95168.0,95208.0,97172.0,93508.0,97076.0,95080.0,95128.0,97456.0,97164.0,97044.0,97336.0,97808.0,97160.0,97116.0,97268.0,97140.0,97164.0,97180.0,97260.0,97332.0,97416.0,97156.0,97028.0,97180.0,97168.0,97168.0,97172.0,97212.0,97180.0,97220.0,97096.0,97132.0,97140.0,97228.0,97196.0,97156.0,97272.0,97148.0,97292.0,97028.0,97128.0,97144.0,97204.0,96820.0,96964.0,97132.0,97416.0,97116.0,97304.0,97276.0,97256.0,97124.0,97236.0,97260.0,97120.0,97148.0,97564.0,97256.0,97448.0,97520.0,97556.0,97520.0,97280.0,97376.0,97808.0,97280.0,97276.0,97236.0,97544.0,97520.0,97396.0,97148.0,97244.0,97260.0,97648.0,97636.0,97532.0,97544.0,97840.0,97824.0,97768.0,97536.0,97452.0,97672.0,97544.0
28,97540.0,92460.0,92576.0,92568.0,92600.0,92592.0,92576.0,92652.0,92600.0,92560.0,97564.0,97576.0,97464.0,97756.0,97432.0,97176.0,97484.0,97564.0,97576.0,97588.0,92604.0,97824.0,97820.0,97580.0,97444.0,97568.0,97416.0,97728.0,97844.0,97736.0,97564.0,92488.0,97452.0,97704.0,97556.0,97764.0,97704.0,97708.0,97460.0,97544.0,97568.0,97444.0,92580.0,97876.0,97448.0,97444.0,97552.0,97564.0,97556.0,97688.0,97444.0,97452.0,97440.0,95452.0,97500.0,95168.0,95248.0,97212.0,93480.0,97068.0,95120.0,95152.0,97484.0,97184.0,97084.0,97376.0,97808.0,97160.0,97116.0,97308.0,97172.0,97212.0,97204.0,97280.0,97348.0,97440.0,97196.0,97076.0,97196.0,97212.0,97196.0,97196.0,97208.0,97188.0,97212.0,97100.0,97160.0,97152.0,97252.0,97216.0,97196.0,97316.0,97184.0,97292.0,97060.0,97168.0,97164.0,97244.0,96840.0,97020.0,97172.0,97456.0,97164.0,97320.0,97268.0,97280.0,97148.0,97284.0,97300.0,97144.0,97164.0,97604.0,97304.0,97460.0,97572.0,97580.0,97568.0,97300.0,97404.0,97840.0,97300.0,97292.0,97308.0,97576.0,97544.0,97420.0,97188.0,97292.0,97280.0,97676.0,97680.0,97560.0,97576.0,97868.0,97848.0,97796.0,97576.0,97440.0,97696.0,97564.0
29,97564.0,92484.0,92592.0,92560.0,92624.0,92612.0,92608.0,92668.0,92620.0,92560.0,97592.0,97580.0,97464.0,97732.0,97444.0,97184.0,97492.0,97580.0,97596.0,97592.0,92624.0,97836.0,97828.0,97600.0,97460.0,97580.0,97436.0,97752.0,97860.0,97736.0,97576.0,92500.0,97480.0,97720.0,97548.0,97792.0,97704.0,97724.0,97468.0,97584.0,97580.0,97464.0,92580.0,97904.0,97468.0,97464.0,97568.0,97584.0,97556.0,97708.0,97484.0,97460.0,97468.0,95460.0,97512.0,95208.0,95240.0,97212.0,93504.0,97096.0,95116.0,95172.0,97504.0,97204.0,97084.0,97392.0,97828.0,97188.0,97144.0,97288.0,97180.0,97220.0,97204.0,97300.0,97348.0,97456.0,97188.0,97080.0,97224.0,97228.0,97212.0,97216.0,97244.0,97224.0,97260.0,97100.0,97180.0,97188.0,97260.0,97236.0,97192.0,97332.0,97192.0,97292.0,97068.0,97164.0,97188.0,97244.0,96860.0,97004.0,97172.0,97456.0,97152.0,97344.0,97316.0,97272.0,97140.0,97272.0,97292.0,97160.0,97200.0,97608.0,97312.0,97500.0,97580.0,97600.0,97576.0,97320.0,97420.0,97848.0,97320.0,97292.0,97300.0,97584.0,97560.0,97440.0,97184.0,97300.0,97308.0,97692.0,97672.0,97572.0,97584.0,97880.0,97868.0,97812.0,97572.0,97460.0,97696.0,97584.0
30,97580.0,92500.0,92616.0,92580.0,92624.0,92612.0,92628.0,92708.0,92640.0,92600.0,97612.0,97580.0,97464.0,97776.0,97472.0,97208.0,97492.0,97580.0,97596.0,97616.0,92644.0,97836.0,97852.0,97600.0,97460.0,97604.0,97456.0,97752.0,97860.0,97760.0,97596.0,92500.0,97500.0,97720.0,97596.0,97812.0,97728.0,97724.0,97492.0,97584.0,97604.0,97484.0,92608.0,97904.0,97488.0,97484.0,97568.0,97604.0,97596.0,97728.0,97484.0,97484.0,97488.0,95500.0,97540.0,95224.0,95268.0,97236.0,93528.0,97116.0,95116.0,95212.0,97524.0,97224.0,97116.0,97392.0,97828.0,97204.0,97136.0,97308.0,97180.0,97244.0,97244.0,97312.0,97368.0,97476.0,97228.0,97100.0,97240.0,97228.0,97212.0,97236.0,97264.0,97244.0,97260.0,97124.0,97200.0,97208.0,97292.0,97256.0,97212.0,97332.0,97212.0,97332.0,97092.0,97160.0,97208.0,97244.0,96876.0,97016.0,97196.0,97480.0,97192.0,97364.0,97316.0,97296.0,97188.0,97308.0,97312.0,97180.0,97200.0,97632.0,97312.0,97508.0,97580.0,97620.0,97576.0,97340.0,97444.0,97872.0,97340.0,97332.0,97340.0,97584.0,97580.0,97460.0,97212.0,97324.0,97308.0,97716.0,97720.0,97592.0,97584.0,97904.0,97888.0,97812.0,97596.0,97480.0,97736.0,97604.0
31,97596.0,92520.0,92616.0,92580.0,92664.0,92652.0,92628.0,92708.0,92660.0,92600.0,97632.0,97620.0,97504.0,97792.0,97484.0,97224.0,97532.0,97620.0,97636.0,97616.0,92664.0,97876.0,97868.0,97640.0,97500.0,97604.0,97476.0,97768.0,97900.0,97776.0,97616.0,92540.0,97520.0,97760.0,97612.0,97832.0,97744.0,97764.0,97508.0,97620.0,97620.0,97504.0,92624.0,97936.0,97508.0,97504.0,97608.0,97604.0,97596.0,97748.0,97500.0,97500.0,97488.0,95500.0,97560.0,95244.0,95268.0,97252.0,93544.0,97116.0,95156.0,95212.0,97544.0,97244.0,97140.0,97432.0,97868.0,97204.0,97176.0,97344.0,97220.0,97244.0,97244.0,97340.0,97412.0,97488.0,97248.0,97120.0,97264.0,97268.0,97252.0,97256.0,97284.0,97264.0,97300.0,97160.0,97220.0,97208.0,97316.0,97276.0,97232.0,97372.0,97228.0,97332.0,97092.0,97204.0,97228.0,97284.0,96896.0,97040.0,97196.0,97496.0,97208.0,97364.0,97332.0,97320.0,97188.0,97328.0,97332.0,97180.0,97220.0,97648.0,97336.0,97528.0,97620.0,97640.0,97616.0,97352.0,97444.0,97888.0,97360.0,97332.0,97336.0,97624.0,97600.0,97480.0,97212.0,97340.0,97332.0,97732.0,97720.0,97612.0,97624.0,97920.0,97908.0,97852.0,97612.0,97500.0,97752.0,97624.0
32,97620.0,92540.0,92632.0,92620.0,92656.0,92684.0,92684.0,92748.0,92688.0,92628.0,97632.0,97620.0,97504.0,97812.0,97504.0,97244.0,97552.0,97644.0,97644.0,97656.0,92684.0,97900.0,97868.0,97672.0,97500.0,97640.0,97484.0,97808.0,97900.0,97776.0,97636.0,92540.0,97536.0,97760.0,97632.0,97856.0,97764.0,97764.0,97508.0,97652.0,97640.0,97516.0,92660.0,97968.0,97540.0,97512.0,97608.0,97632.0,97632.0,97768.0,97540.0,97520.0,97524.0,95540.0,97580.0,95264.0,95308.0,97272.0,93568.0,97152.0,95156.0,95212.0,97576.0,97264.0,97140.0,97432.0,97868.0,97236.0,97176.0,97344.0,97240.0,97284.0,97284.0,97364.0,97412.0,97516.0,97268.0,97140.0,97280.0,97288.0,97252.0,97276.0,97300.0,97280.0,97300.0,97180.0,97228.0,97244.0,97332.0,97296.0,97252.0,97392.0,97248.0,97352.0,97128.0,97224.0,97248.0,97308.0,96920.0,97056.0,97232.0,97496.0,97228.0,97384.0,97356.0,97336.0,97224.0,97348.0,97352.0,97220.0,97240.0,97648.0,97372.0,97528.0,97640.0,97640.0,97636.0,97376.0,97480.0,97908.0,97376.0,97352.0,97364.0,97644.0,97620.0,97496.0,97248.0,97360.0,97356.0,97752.0,97756.0,97636.0,97624.0,97940.0,97924.0,97852.0,97636.0,97508.0,97772.0,97644.0
33,97644.0,92564.0,92672.0,92652.0,92704.0,92696.0,92692.0,92780.0,92680.0,92660.0,97668.0,97660.0,97544.0,97812.0,97520.0,97244.0,97584.0,97636.0,97684.0,97672.0,92692.0,97916.0,97908.0,97680.0,97552.0,97660.0,97520.0,97840.0,97952.0,97816.0,97652.0,92580.0,97568.0,97780.0,97652.0,97880.0,97784.0,97804.0,97548.0,97672.0,97660.0,97552.0,92688.0,97992.0,97552.0,97544.0,97648.0,97668.0,97664.0,97780.0,97572.0,97520.0,97556.0,95572.0,97600.0,95288.0,95308.0,97292.0,93616.0,97172.0,95196.0,95240.0,97584.0,97288.0,97164.0,97472.0,97912.0,97272.0,97220.0,97384.0,97240.0,97284.0,97300.0,97364.0,97452.0,97532.0,97284.0,97156.0,97340.0,97308.0,97292.0,97268.0,97328.0,97312.0,97340.0,97204.0,97268.0,97276.0,97348.0,97312.0,97268.0,97392.0,97264.0,97396.0,97148.0,97224.0,97256.0,97308.0,96936.0,97080.0,97252.0,97528.0,97228.0,97424.0,97400.0,97376.0,97244.0,97372.0,97352.0,97236.0,97260.0,97688.0,97404.0,97564.0,97660.0,97680.0,97636.0,97404.0,97500.0,97908.0,97404.0,97396.0,97364.0,97676.0,97636.0,97520.0,97248.0,97380.0,97388.0,97772.0,97776.0,97648.0,97676.0,97960.0,97952.0,97892.0,97648.0,97544.0,97804.0,97652.0
34,97684.0,92584.0,92696.0,92664.0,92724.0,92696.0,92708.0,92780.0,92724.0,92684.0,97708.0,97684.0,97568.0,97856.0,97552.0,97288.0,97596.0,97684.0,97704.0,97696.0,92728.0,97948.0,97932.0,97708.0,97564.0,97700.0,97544.0,97840.0,97964.0,97848.0,97680.0,92620.0,97588.0,97824.0,97676.0,97880.0,97808.0,97828.0,97572.0,97672.0,97700.0,97568.0,92708.0,97992.0,97552.0,97576.0,97672.0,97708.0,97676.0,97812.0,97572.0,97564.0,97576.0,95588.0,97616.0,95308.0,95344.0,97316.0,93616.0,97212.0,95228.0,95276.0,97616.0,97328.0,97204.0,97496.0,97952.0,97292.0,97248.0,97408.0,97284.0,97320.0,97324.0,97404.0,97452.0,97560.0,97312.0,97188.0,97340.0,97348.0,97316.0,97320.0,97348.0,97328.0,97360.0,97224.0,97280.0,97296.0,97384.0,97336.0,97296.0,97436.0,97292.0,97420.0,97172.0,97260.0,97296.0,97348.0,96960.0,97128.0,97276.0,97556.0,97272.0,97460.0,97400.0,97400.0,97276.0,97392.0,97388.0,97276.0,97284.0,97728.0,97416.0,97604.0,97684.0,97708.0,97680.0,97428.0,97524.0,97952.0,97420.0,97436.0,97408.0,97688.0,97664.0,97548.0,97284.0,97404.0,97428.0,97796.0,97800.0,97676.0,97688.0,98000.0,97976.0,97916.0,97672.0,97572.0,97816.0,97688.0
35,97684.0,92604.0,92716.0,92688.0,92724.0,92736.0,92748.0,92792.0,92740.0,92708.0,97716.0,97704.0,97608.0,97880.0,97572.0,97288.0,97624.0,97708.0,97720.0,97696.0,92748.0,97960.0,97932.0,97724.0,97588.0,97704.0,97568.0,97872.0,97964.0,97864.0,97712.0,92628.0,97604.0,97844.0,97676.0,97916.0,97828.0,97852.0,97584.0,97704.0,97704.0,97592.0,92728.0,98024.0,97592.0,97592.0,97696.0,97712.0,97696.0,97828.0,97604.0,97564.0,97596.0,95588.0,97640.0,95328.0,95376.0,97340.0,93628.0,97220.0,95240.0,95292.0,97632.0,97328.0,97220.0,97520.0,97956.0,97312.0,97268.0,97448.0,97308.0,97348.0,97348.0,97428.0,97468.0,97580.0,97328.0,97188.0,97348.0,97356.0,97336.0,97336.0,97372.0,97348.0,97380.0,97224.0,97320.0,97312.0,97396.0,97368.0,97312.0,97460.0,97312.0,97420.0,97212.0,97288.0,97308.0,97348.0,96988.0,97132.0,97300.0,97576.0,97292.0,97448.0,97440.0,97440.0,97288.0,97416.0,97416.0,97280.0,97304.0,97732.0,97436.0,97608.0,97684.0,97720.0,97700.0,97440.0,97540.0,97972.0,97440.0,97452.0,97428.0,97728.0,97688.0,97568.0,97312.0,97404.0,97428.0,97816.0,97820.0,97692.0,97708.0,98008.0,97992.0,97916.0,97688.0,97588.0,97816.0,97704.0
