bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
156,117015486962,134778714017,131427745975,113835065017,137130314118,117187421661,119970260318,144935947267,132776104570,130813134356,120077057767,136000118906,112333873744,128391873262,141841772826,133721876848,126953281918,129976036940,111892788914,115473029716,137968454782,127033539885,125381268678,142617521079,123652436327,131124535772,127885063660,134891367621,126715940975,128263219080,118674338224,145577233153,128995753667,120995918092,123985026768,117810759054,127521714879,142031142704,138507827010,112513642687
157,117017728014,134780935066,131429762785,113837286804,137132310205,117189719839,119972283576,144937909095,132778986233,130815301837,120079561649,136002745614,112337021793,128394246433,141844721634,133724611428,126956160010,129978370814,111895509900,115474865115,137970641552,127036282283,125383806131,142620130689,123654470986,131126933953,127887977475,134894406418,126718514858,128265720094,118677372700,145579950597,128997820469,120998986883,123988109838,117813405037,127524293053,142033892959,138510400157,112514873928
158,117020169040,134783135409,131431823169,113839934237,137135031202,117192080174,119974226850,144940519391,132781610801,130818199965,120081581332,136005250235,112339462108,128396532458,141846738448,133726660397,126957774752,129980608996,111897728092,115477368973,137972637618,127038804026,125386166459,142622383887,123656847749,131129075717,127890057137,134896582482,126720463803,128268163256,118679912254,145582445932,129000747141,121001541487,123990580153,117815723964,127526495544,142035869756,138512950464,112517670633
159,117022885721,134786164895,131434363479,113842398108,137138005738,117194779035,119976741471,144943021129,132784356750,130821287320,120084019515,136007839130,112342472337,128399265553,141849498730,133729528535,126960610709,129983559910,111900766884,115480121386,137974955070,127041315785,125388253261,142625456947,123659445885,131131492442,127892198928,134898774977,126723092680,128271050675,118682455422,145584998378,129003447386,121004103915,123993063336,117817833616,127529932182,142038263656,138515285081,112520146672
160,117025310332,134788438803,131436844490,113844810576,137140287472,117197139359,119979536046,144945230059,132786279292,130824005453,120085707817,136010112346,112344389184,128401457293,141851441274,133731631056,126962498245,129985520285,111903294313,115482678111,137976996111,127043949659,125390790714,142628035078,123661882615,131133967755,127894506440,134901244565,126724828809,128273581705,118685311377,145587631541,129006187643,121007421231,123996021433,117820808132,127531979042,142041171000,138517908929,112522879830
161,117028017747,134791312601,131439163436,113847900052,137143262005,117199239753,119981609999,144947506114,132789230196,130826651436,120087820330,136012350560,112347073731,128403672622,141853710881,133733981395,126964787144,129987707080,111905328955,115484935595,137979375690,127046553507,125393357432,142631001718,123664310800,131136267398,127896856024,134903652014,126726924875,128275932745,118687253194,145589934765,129008987158,121009785131,123998226767,117822979198,127535434921,142043467033,138520107139,112526677786
162,117030647296,134793808601,131441548760,113850263962,137145645216,117202050738,119983972482,144949772170,132792262534,130830346529,120090287069,136015202938,112349536885,128406447164,141855778399,133736463869,126967633833,129990056008,111908248446,115487275904,137981176830,127048701742,125395444229,142633782699,123666526144,131138697679,127899566997,134905899485,126729030231,128278511619,118690026326,145592095135,129011360348,121012377579,124000677103,117825660170,127538170919,142045818080,138522366772,112527929024
163,117033229006,134796509555,131444021226,113853339866,137148479788,117204691041,119987078436,144952341042,132795188449,130832758277,120092515267,136017636833,112352400002,128408510383,141858602216,133738622838,126969626391,129992171378,111910889474,115489758372,137983073619,127051489128,125397874545,142636312268,123668538657,131140427391,127901650191,134908662610,126731345559,128280952658,118692775868,145594766855,129013951328,121015284265,124002930283,117828443296,127539859225,142048689723,138524836384,112530951396
164,117035997828,134798873429,131446959300,113856210809,137151373603,117207970510,119989625192,144955072726,132797170264,130835810666,120094853450,136020104990,112355085994,128411221367,141860855397,133741135987,126972253810,129994420295,111913018384,115492217973,137985382515,127053673778,125400121331,142639258226,123671503174,131142841981,127904743952,134910440905,126733261654,128283518679,118695724650,145597655702,129016584438,121018070939,124005631282,117830603657,127542303122,142051255706,138527733058,112533690971
165,117038133175,134801605814,131449516041,113859146755,137153723918,117210456535,119992146210,144957867999,132799997654,130838444536,120097027377,136022813849,112357542721,128413629539,141863017198,133743489903,126974491305,129997133454,111916291425,115494439747,137987984224,127056422620,125402668063,142642030627,123673712099,131145370113,127907593461,134913261870,126735306296,128286513219,118698844887,145599800351,129019473928,121020801217,124008530814,117833674599,127545281229,142053602441,138529900560,112536551948
166,117040237118,134803789012,131451569978,113861490650,137155894285,117212864709,119993924508,144960045513,132802418674,130841354777,120099317013,136025192755,112360327262,128416063395,141865701769,133745918098,126976603814,129998758190,111918046864,115496646532,137990453072,127059045082,125404979825,142645532192,123676658039,131148193236,127910188752,134915395100,126737120266,128289234231,118701835089,145601845754,129022336302,121024144955,124011411048,117836101334,127547213777,142056576929,138533128597,112539582194
167,117042584580,134806251443,131454145990,113863991642,137158618154,117215022215,119995979178,144962807915,132805730252,130844505676,120101602344,136027671638,112362992528,128418723667,141867769267,133748549850,126978689906,130001596978,111920563569,115499324663,137992488438,127061566125,125407490826,142648336010,123678612721,131150512150,127913111128,134917662584,126739194190,128291948796,118704597494,145604332517,129024613054,121027163017,124014198441,117838670186,127549576978,142059580704,138535479623,112542792379
168,117045401269,134809078834,131456689156,113866938996,137161232015,117217828904,119998698735,144965090393,132807813480,130847078836,120103899137,136030307648,112365890642,128421299664,141870615962,133751363704,126981398049,130004373693,111923220301,115502552702,137994308117,127063913617,125410071141,142650580638,123680744516,131152743186,127915213613,134920195727,126741454510,128294202727,118707221345,145607002828,129027043359,121029424076,124016205249,117840487757,127552600090,142061348959,138537334326,112544802059
169,117047683733,134811599855,131459264471,113869585686,137163817299,117220140673,120001098363,144967759251,132810910829,130850360453,120105832396,136032815110,112368195979,128423524267,141872410674,133753641211,126983681262,130006217701,111925477067,115504260271,137997089792,127066064689,125412157946,142654045088,123683281235,131155302030,127917686068,134922331109,126743654135,128296369506,118709938026,145609548848,129028940901,121032161508,124018832666,117842828797,127555015432,142064425566,138539945330,112547759439
170,117050407588,134813866616,131461422687,113872106678,137166281195,117222120348,120003165186,144969782510,132812467006,130852171601,120108377012,136035683221,112371900381,128426443056,141875664411,133756287958,126985722353,130009297905,111927886697,115507508319,137999225132,127068771375,125414292600,142656846065,123685985800,131158016591,127920284919,134924372922,126745580240,128299038376,118712702538,145611759910,129032194627,121035191009,124021161586,117845849036,127557347230,142066657319,138542618475,112550001257
171,117053015000,134816597574,131463671615,113874677703,137169086495,117225042739,120006450348,144972422075,132816027130,130855212523,120110271001,136038110693,112373980023,128428723391,141877895451,133758649025,126988334079,130011334729,111930741226,115509842957,138001713271,127071398088,125416182990,142660008420,123688905291,131160312646,127922422409,134926605438,126747605605,128301934332,118715419953,145614258095,129034022206,121038179101,124024278234,117848217944,127560256774,142069015504,138545129495,112553168613
172,117055538877,134819005736,131466675434,113877702166,137171531118,117227438800,120008038675,144974316054,132818606715,130858716948,120112508482,136040448883,112376239624,128431399378,141879936528,133760986510,126990760824,130013398670,111934288501,115512119736,138004292820,127073394897,125418951832,142662422301,123691269175,131162975053,127925429049,134929196444,126749740253,128304502470,118718095201,145617067641,129037079555,121040853642,124026825687,117850771098,127562709947,142071935714,138547671923,112555329696
173,117057922802,134821838818,131469306457,113880480285,137174127868,117230213353,120011453862,144977200583,132822046123,130862054956,120114196038,136042809211,112378645672,128433394795,141882391139,133763185456,126992876176,130015566158,111935902530,115514347948,138006173181,127075543130,125421494267,142665643928,123694049408,131166083092,127928290706,134931057558,126752213398,128307852637,118721181835,145619302299,129039381309,121044003148,124029005345,117853176421,127565237411,142074208887,138549783715,112557963563
174,117060321689,134823774209,131471016892,113882338541,137176181812,117232850790,120013010781,144979300256,132824229337,130863704703,120116646356,136045333803,112381130959,128435716530,141884815023,133766021432,126995016522,130018000751,111938021461,115516489739,138008986255,127078226977,125424301667,142668671995,123695991219,131168548351,127930506783,134933227199,126754412312,128310875743,118724168464,145622595364,129042032310,121046631304,124032009142,117855745285,127568484777,142076771291,138552603971,112560832407
175,117062552747,134825600330,131473335101,113884463882,137178682836,117235014022,120014204176,144981297086,132826715331,130866167152,120118978127,136048551854,112384375452,128439076692,141887333187,133768226791,126997791068,130020068258,111940743181,115519049320,138011661519,127081236493,125426408482,142671056590,123698894304,131171648554,127933502724,134935820371,126756705501,128312799008,118726361676,145624932847,129044266927,121049271573,124034255909,117858563442,127571513597,142078697405,138555189279,112563272740
176,117064555980,134828122776,131475083391,113886509973,137180857500,117236933729,120016622373,144983374608,132829348448,130867801178,120121543409,136051372849,112387385666,128441675577,141889779175,133771059198,127000164253,130022538565,111943424162,115523177923,138014058270,127083648233,125428711693,142674338891,123701460307,131174073164,127936640769,134938506357,126758595896,128316389829,118729294017,145627186098,129047617063,121052220377,124036664087,117860595272,127573838216,142081075542,138557401777,112565750919
