%iowait,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
138,99.0,100.0,100.0,99.01,100.0,99.0,98.99,100.0,99.0,99.0,98.0,98.0,99.0,98.0,100.0,98.99,98.0,98.0,98.02,97.03,100.0,98.99,97.03,98.0,98.99,99.0,98.0,98.99,98.0,98.99,98.0,98.99,98.99,98.99,98.0,98.02,99.0,97.03,98.99,97.03,98.0,98.0,98.02,98.99,98.98,98.02,98.0,100.0,99.0,97.03,98.0,100.0,100.0,99.0,97.06,99.0,98.02,99.0,99.0,98.02,99.01,98.99,100.0,99.0,98.02,98.02,100.0,99.01,97.06,100.0,100.0,100.0,99.0,99.01,100.0,98.02,98.99,98.99,97.03,97.03,98.99,98.0,98.02,99.0,98.02,98.0,98.0,98.0,97.03,98.02,100.0,100.0,99.0,98.99,98.02,99.0,98.0,98.0,97.03,96.08,98.0,98.99,98.0,100.0,98.02,98.0,99.0,99.0,99.01,100.0,98.02,98.0,98.99,98.99,99.0,98.0,98.0,98.0,98.99,97.03,97.03,98.99,97.06,97.03,99.0,98.0,98.99,99.0,98.0,97.06,98.0,98.98,98.99,98.99,98.02,98.99,98.0,100.0,98.0,98.02
139,98.02,98.02,99.0,98.99,98.02,99.0,99.01,100.0,100.0,100.0,98.0,98.0,98.98,98.0,98.0,98.99,98.0,98.99,97.96,97.98,99.0,97.03,98.0,98.99,99.0,97.03,98.99,97.03,98.99,98.0,100.0,99.0,76.0,97.03,99.0,100.0,98.99,98.99,99.0,98.99,97.06,98.0,99.0,100.0,98.0,98.99,98.99,98.99,99.0,98.99,98.0,98.0,98.0,99.0,98.99,100.0,100.0,98.02,100.0,100.0,100.0,98.02,99.01,99.0,99.0,99.0,99.0,98.99,100.0,99.0,98.02,99.0,100.0,99.0,100.0,100.0,98.02,98.02,98.99,98.02,98.02,98.99,98.98,100.0,98.99,98.0,98.99,98.99,98.99,98.99,98.0,100.0,100.0,99.0,98.99,98.99,99.0,100.0,99.0,98.99,98.02,99.0,99.0,98.99,97.03,98.99,100.0,98.99,98.99,98.99,98.0,98.0,98.99,97.03,98.99,97.03,98.0,98.0,98.99,98.0,98.99,98.99,98.99,98.0,98.0,100.0,98.99,98.99,98.0,98.0,99.0,98.99,97.03,98.0,98.0,98.99,98.0,98.02,98.0,98.0
140,99.0,71.57,99.0,100.0,68.37,61.62,63.27,62.63,100.0,61.76,72.0,98.99,98.02,99.0,98.99,98.99,56.86,98.0,59.0,98.0,98.02,97.03,98.0,61.39,98.0,99.0,59.41,66.67,98.0,99.0,96.04,99.0,98.0,76.0,98.0,78.79,98.99,98.02,98.98,63.64,98.99,63.64,72.73,62.75,62.38,63.64,96.12,62.38,98.0,98.98,67.0,98.0,80.61,74.0,98.99,73.47,99.0,99.01,76.0,75.76,99.0,99.0,69.7,99.0,98.02,100.0,66.0,65.66,66.0,99.0,100.0,99.0,98.02,99.0,76.24,99.01,97.98,98.99,66.67,98.0,98.99,100.0,67.0,64.0,66.67,67.0,73.0,73.27,75.0,98.0,98.99,98.0,96.12,78.0,98.99,99.0,98.0,98.0,97.98,98.0,100.0,98.99,98.0,68.32,69.7,98.99,99.0,99.0,98.0,98.02,78.79,97.03,98.99,72.0,98.0,72.73,97.03,73.0,98.0,98.99,73.74,75.76,97.03,99.0,98.99,79.0,98.0,98.0,77.78,98.02,100.0,98.0,100.0,98.99,71.0,97.03,98.99,72.45,98.0,98.99
141,66.0,98.02,66.67,67.33,99.0,98.02,99.0,99.0,67.0,100.0,97.98,77.78,76.77,78.0,79.0,80.0,96.08,62.0,97.03,62.38,69.39,61.39,62.24,97.98,60.19,62.0,97.03,98.0,67.0,77.55,77.78,66.67,97.03,98.99,78.79,98.99,77.23,77.0,63.37,98.0,63.64,98.99,100.0,98.0,97.98,98.99,63.0,97.03,48.48,67.0,98.0,79.8,98.99,98.99,80.0,98.02,74.51,76.0,99.0,98.02,75.0,67.33,99.0,66.67,68.0,67.68,100.0,99.0,99.0,69.7,66.34,69.31,72.0,74.75,100.0,76.77,64.0,70.41,97.03,66.67,66.0,66.67,98.0,97.98,98.0,98.98,98.99,99.0,98.99,76.53,75.76,75.0,76.77,98.99,78.0,77.0,67.33,70.41,69.7,68.32,80.2,69.0,69.7,97.98,98.0,70.0,74.75,76.77,79.59,77.78,100.0,72.73,71.57,97.98,71.72,98.99,72.73,98.99,74.75,74.0,98.99,98.0,76.53,77.78,78.0,97.98,79.8,78.0,97.03,77.23,78.79,72.73,72.28,71.72,97.98,70.0,72.0,98.0,72.0,73.47
142,98.99,99.0,100.0,99.0,98.02,100.0,99.0,100.0,100.0,98.02,98.0,98.0,98.0,98.0,98.99,97.98,97.98,98.0,95.15,100.0,99.0,98.0,95.15,98.99,98.0,97.0,97.03,97.98,98.0,98.99,98.0,100.0,100.0,97.06,96.08,100.0,100.0,98.0,98.0,98.99,98.99,99.0,98.02,98.99,98.0,100.0,97.03,98.0,98.99,97.03,98.0,98.99,98.99,99.01,98.99,100.0,100.0,98.02,99.0,99.0,99.0,98.99,98.02,98.02,98.02,98.02,99.0,98.02,100.0,98.99,98.99,99.0,99.0,99.01,98.0,98.02,97.0,97.98,98.99,96.04,97.98,98.0,97.0,98.98,98.0,98.99,98.0,97.98,97.0,98.02,98.99,100.0,98.99,98.0,98.0,99.0,97.98,97.0,97.98,97.98,98.99,98.99,97.03,98.99,98.99,97.0,99.0,98.02,98.99,99.0,97.03,96.08,98.98,98.0,98.99,98.0,98.0,98.99,98.0,98.98,100.0,98.0,97.06,98.99,100.0,98.02,97.98,98.0,97.06,98.0,98.02,98.0,98.98,100.0,98.0,96.04,97.98,98.0,97.98,98.0
143,100.0,100.0,98.02,99.0,100.0,99.0,99.0,100.0,98.0,98.02,98.0,98.0,98.0,98.99,98.0,99.0,99.0,98.99,96.08,98.0,99.0,98.0,97.03,98.0,98.0,98.99,98.0,98.0,98.0,98.0,98.99,99.01,98.99,98.99,98.0,98.0,98.0,100.0,98.0,100.0,98.02,98.0,100.0,98.0,100.0,98.0,98.0,98.02,98.99,97.98,98.0,97.03,97.98,99.0,98.0,99.0,100.0,99.0,100.0,100.0,100.0,99.01,98.02,99.0,100.0,100.0,100.0,100.0,99.01,98.04,99.01,99.0,100.0,100.0,100.0,100.0,98.99,99.0,100.0,98.99,97.03,98.0,99.0,99.0,98.99,98.02,98.99,97.03,97.03,98.0,97.03,98.99,100.0,98.02,99.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.03,99.0,98.99,99.0,98.99,98.99,98.0,97.03,98.99,98.99,98.0,98.99,99.0,98.99,98.02,98.02,97.03,98.0,98.99,98.99,98.0,98.99,98.0,98.0,99.0,98.99,98.02,98.02,98.99,98.0,98.99,97.03,98.99,98.99,98.0,98.99,97.03,98.99
144,100.0,99.01,98.02,100.0,99.0,100.0,100.0,100.0,100.0,100.0,98.99,98.99,98.99,98.99,98.99,98.98,98.0,98.0,98.0,97.03,99.0,98.99,97.03,97.98,98.99,98.0,98.0,98.0,98.0,98.0,98.02,99.0,98.0,98.99,98.99,98.0,98.0,97.03,98.99,98.99,98.99,100.0,99.01,98.0,97.03,98.0,98.0,96.12,97.03,98.0,98.99,98.99,99.0,99.0,98.99,100.0,99.0,99.01,98.02,100.0,98.02,99.0,99.0,99.0,100.0,100.0,100.0,100.0,98.0,100.0,98.99,99.01,100.0,99.0,100.0,99.0,98.99,98.0,97.03,98.99,100.0,98.99,97.98,97.98,98.0,97.0,98.0,98.99,97.98,98.0,98.99,98.99,98.0,97.03,98.0,98.02,98.02,100.0,99.0,98.02,98.99,98.99,98.99,98.99,98.99,97.03,98.99,98.99,98.99,98.0,98.0,98.0,98.02,99.0,98.99,98.0,98.0,98.99,97.03,98.0,98.99,98.99,98.0,98.99,98.99,99.0,98.99,100.0,98.99,100.0,100.0,100.0,97.03,100.0,99.0,98.99,98.99,98.0,98.98,98.99
145,98.02,98.99,99.0,100.0,98.02,100.0,98.02,99.0,100.0,98.99,98.99,98.0,98.0,98.99,98.99,99.0,98.99,98.99,98.02,98.99,99.0,98.99,97.03,98.02,98.0,97.03,98.99,98.98,99.0,100.0,98.99,99.0,98.0,98.0,97.06,99.0,98.02,98.02,98.99,99.0,98.0,97.03,100.0,100.0,98.0,98.99,97.03,98.99,98.0,98.0,98.0,99.0,98.98,100.0,99.0,100.0,100.0,98.02,99.01,99.0,100.0,99.0,100.0,100.0,98.0,99.0,98.02,98.02,99.01,100.0,100.0,99.0,99.0,98.02,100.0,98.02,98.0,96.08,98.0,97.03,97.98,97.03,98.0,98.99,100.0,97.03,98.0,98.0,98.0,98.99,97.03,100.0,98.99,98.99,98.99,98.0,97.98,97.98,98.98,97.98,98.0,98.0,98.99,98.99,98.0,98.99,98.99,98.0,99.0,99.0,98.0,98.99,100.0,98.99,98.0,98.99,98.0,98.0,97.03,98.99,98.99,98.0,98.0,99.0,100.0,98.99,99.0,98.0,98.0,97.03,98.0,98.0,100.0,98.0,98.99,98.99,98.0,98.99,96.12,98.0
146,100.0,79.21,99.0,99.0,80.81,70.59,73.74,72.73,98.02,80.81,82.18,98.99,98.0,98.02,99.0,98.0,98.0,98.99,74.75,96.08,99.0,97.06,96.08,74.49,98.02,100.0,71.72,77.0,98.99,98.0,98.99,99.0,76.77,98.99,98.99,87.0,100.0,98.99,98.02,75.51,99.0,75.0,86.27,75.51,74.26,75.51,98.99,75.0,98.99,98.98,78.0,98.0,90.1,82.0,98.99,86.14,99.0,99.0,89.8,88.89,99.0,99.0,81.19,99.0,99.01,99.0,76.77,78.0,79.59,98.02,98.99,100.0,100.0,100.0,86.14,100.0,98.0,98.0,83.0,98.99,98.99,98.0,83.0,85.0,82.83,85.0,86.87,86.87,89.9,98.0,98.99,98.0,98.0,90.91,98.0,98.0,98.0,98.02,98.99,97.03,98.0,98.99,97.03,85.86,87.25,98.99,98.02,98.0,98.99,98.99,95.92,98.0,98.0,84.85,98.99,87.13,100.0,88.78,98.0,98.02,88.89,92.93,97.03,98.99,98.99,91.0,97.03,98.99,92.0,98.02,98.0,98.99,98.99,98.99,86.87,98.0,98.0,84.16,97.0,100.0
147,79.0,91.09,80.81,78.0,87.0,88.12,88.89,88.12,74.75,83.17,85.86,89.0,89.0,93.0,91.92,94.06,58.59,75.0,85.86,73.53,83.0,76.53,74.75,85.15,73.0,72.73,87.13,89.8,77.0,88.0,75.76,81.82,98.0,77.0,87.88,89.9,88.0,88.89,74.26,87.0,74.75,86.87,82.0,87.13,86.87,87.88,73.27,85.86,73.27,78.79,88.89,91.84,87.0,88.89,91.92,84.16,86.0,89.11,84.31,87.0,90.0,81.0,86.87,83.84,81.63,82.0,87.0,84.85,84.0,76.24,82.0,82.0,83.17,85.86,87.0,87.13,78.79,86.0,82.47,84.85,85.0,82.83,81.82,79.0,82.83,79.8,81.19,84.0,81.82,90.91,91.92,90.0,93.94,84.16,91.92,91.92,85.71,86.14,85.86,86.0,87.88,85.86,85.86,82.0,80.61,88.78,88.0,90.82,93.94,95.92,82.83,83.33,86.87,87.76,85.15,83.84,86.27,84.0,88.12,91.92,82.83,81.82,91.92,91.0,93.0,84.16,91.92,93.88,85.71,88.24,91.84,85.86,85.0,84.0,82.83,85.86,85.71,83.0,86.0,83.17
148,88.0,100.0,86.27,87.25,98.02,98.02,99.0,99.0,88.78,99.0,98.99,84.85,85.15,83.84,83.0,83.0,98.99,85.86,98.0,84.69,84.0,86.73,86.0,98.99,86.87,87.0,98.0,98.0,89.9,88.89,98.99,85.0,98.0,97.0,89.0,100.0,88.89,89.9,86.0,100.0,87.0,96.08,99.0,98.99,98.99,98.0,87.88,96.08,87.88,87.0,100.0,86.14,98.99,99.0,87.0,100.0,87.76,84.0,100.0,99.0,84.0,86.87,100.0,86.87,87.88,84.31,100.0,99.01,100.0,87.88,85.71,86.0,85.0,87.0,100.0,87.88,81.82,80.61,98.02,79.8,79.0,83.67,98.0,98.0,98.99,97.06,99.0,98.0,98.0,83.0,83.67,83.84,79.41,98.99,84.0,83.33,82.0,81.82,81.82,81.63,93.94,82.0,81.82,98.99,99.0,79.21,83.84,83.17,82.0,81.0,98.0,86.87,86.73,98.99,85.0,98.0,84.69,98.99,83.0,79.8,98.0,97.03,82.18,83.84,79.21,98.0,85.86,85.0,98.02,87.76,87.0,85.0,85.0,85.86,98.99,83.0,84.85,100.0,83.0,84.85
149,99.0,100.0,98.02,99.0,99.0,100.0,99.0,99.0,98.04,98.02,98.0,98.99,98.99,97.03,98.0,97.98,97.03,98.0,98.99,98.0,99.0,97.03,96.08,98.99,96.08,98.99,98.99,98.0,98.0,98.99,98.02,99.0,99.0,98.99,98.99,98.02,98.0,98.0,98.99,98.0,98.0,98.99,99.0,98.99,97.03,98.99,98.0,98.0,98.99,98.0,98.99,99.0,98.0,100.0,98.0,100.0,100.0,100.0,100.0,99.0,100.0,99.0,98.04,100.0,98.02,100.0,98.02,99.0,99.0,98.02,99.01,99.01,100.0,99.0,99.01,99.0,100.0,98.02,98.0,98.0,98.0,98.99,98.99,98.99,98.0,98.0,97.03,98.0,98.0,98.0,98.0,98.0,97.98,100.0,97.03,98.0,98.99,98.99,98.02,99.0,97.03,99.0,99.0,98.0,98.0,99.0,98.99,98.0,100.0,98.0,99.0,98.98,99.0,98.0,98.0,98.99,98.02,99.0,98.99,99.0,100.0,99.0,98.0,98.0,98.99,100.0,98.0,98.99,98.99,98.99,98.0,98.99,98.02,98.02,98.0,98.99,98.99,98.0,98.02,98.0
150,99.0,99.0,100.0,97.06,100.0,99.0,99.0,100.0,98.99,99.0,97.98,99.0,100.0,99.0,99.0,98.02,97.0,98.0,98.02,98.0,98.02,98.0,97.03,98.99,98.0,98.02,98.99,98.0,98.99,98.99,98.0,100.0,98.99,98.02,98.02,98.99,99.0,98.99,100.0,98.99,98.0,100.0,99.01,100.0,98.99,98.99,97.03,98.99,98.0,97.0,99.0,98.0,98.0,99.0,100.0,100.0,100.0,98.02,99.0,100.0,99.0,99.0,100.0,99.01,99.0,99.0,100.0,99.0,98.02,99.0,98.99,99.0,99.0,98.02,100.0,99.0,98.99,98.99,97.03,97.03,98.99,98.0,98.99,98.0,98.99,98.0,98.0,98.99,100.0,98.99,98.99,99.0,99.0,98.0,98.99,100.0,100.0,98.99,97.03,97.03,100.0,97.03,98.99,97.03,98.0,97.03,98.0,96.08,98.0,98.99,100.0,97.03,98.99,97.03,98.0,98.99,98.0,96.08,98.0,97.03,98.0,98.0,100.0,99.0,98.0,98.0,100.0,98.0,97.03,98.02,98.0,98.99,98.98,98.99,98.0,97.03,98.0,98.0,97.98,98.0
151,99.0,100.0,97.06,98.02,100.0,99.0,99.0,99.0,100.0,99.0,98.0,98.0,98.02,100.0,98.99,100.0,98.99,98.99,98.99,98.99,100.0,95.15,97.0,98.0,97.03,98.0,97.03,97.98,99.0,98.99,100.0,99.0,98.0,98.99,98.0,98.99,97.03,100.0,98.99,99.0,98.99,98.0,100.0,98.0,98.99,98.99,98.0,98.0,97.03,98.0,98.0,98.99,98.99,99.0,98.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,100.0,98.99,99.0,99.0,100.0,98.02,100.0,100.0,100.0,99.0,99.0,100.0,100.0,100.0,98.0,98.99,98.99,97.03,98.02,98.99,98.0,98.0,98.0,97.03,98.0,98.99,98.0,98.0,100.0,98.99,98.99,98.99,97.03,98.0,98.99,98.0,100.0,97.98,98.0,98.99,98.0,98.99,96.08,98.0,98.99,98.0,98.0,98.0,98.99,98.02,98.0,98.0,99.0,99.0,98.99,98.99,98.0,98.99,97.98,98.0,98.0,98.0,98.0,100.0,98.0,98.99,98.02,98.0,98.99,98.99,99.0,98.0,98.99,98.99,98.0,98.99,96.08,98.0
152,98.02,100.0,98.02,99.0,97.06,98.99,99.0,100.0,100.0,100.0,98.99,98.99,100.0,98.0,98.02,98.0,98.0,98.02,98.0,97.03,100.0,98.0,98.99,97.03,98.99,100.0,98.99,97.03,99.0,99.0,98.0,99.01,76.53,98.99,100.0,99.0,98.99,98.99,98.02,98.99,98.0,98.0,99.01,99.0,98.0,97.0,99.0,98.0,98.0,97.03,100.0,98.99,98.99,100.0,99.0,99.0,99.0,99.0,98.02,99.0,100.0,99.0,99.0,98.04,98.02,99.0,98.02,100.0,99.0,99.0,98.0,100.0,100.0,100.0,100.0,99.0,98.98,98.99,100.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,98.0,97.98,98.0,98.0,99.0,98.02,98.99,98.02,98.99,98.99,98.99,97.98,97.03,98.0,97.98,98.99,98.99,98.0,97.03,98.99,98.99,98.02,98.99,99.0,98.99,97.03,98.02,97.03,97.03,98.0,97.03,98.99,98.0,98.99,98.99,99.0,98.99,97.03,97.03,98.0,98.0,98.99,97.03,97.06,100.0,100.0,97.03,98.0,98.0,98.0,98.99,98.0,98.99
153,100.0,72.0,98.02,99.0,69.39,60.4,62.63,62.63,98.99,63.37,72.16,98.99,97.03,98.0,98.99,98.99,71.0,100.0,61.0,98.0,98.02,98.99,97.0,60.0,97.03,99.0,62.24,66.67,98.99,98.99,98.0,98.02,98.0,77.0,98.99,78.79,99.0,99.0,98.99,63.0,98.0,63.0,69.7,63.64,63.64,64.0,98.0,63.37,98.98,98.99,66.0,98.0,79.8,72.0,98.99,73.74,99.0,98.02,78.57,76.77,98.02,99.0,69.7,98.02,99.0,99.0,63.73,65.0,65.66,100.0,100.0,99.0,99.0,100.0,75.76,99.0,98.0,100.0,67.0,98.0,98.99,98.0,66.34,67.68,66.67,68.37,71.72,72.0,74.75,98.0,98.99,98.99,98.99,77.0,98.99,100.0,98.0,98.99,98.0,98.0,98.99,98.99,98.0,70.71,70.71,98.99,98.02,98.0,98.99,100.0,77.78,98.0,100.0,73.47,100.0,73.47,100.0,74.75,97.06,98.99,71.29,74.75,98.0,98.0,97.06,77.0,98.02,98.02,79.38,100.0,98.99,97.03,98.0,98.99,70.3,98.98,98.0,72.0,98.99,96.04
154,69.7,99.0,66.99,68.0,100.0,99.0,98.0,98.0,60.78,99.0,97.03,75.0,76.53,78.57,78.0,79.8,86.73,62.0,97.03,62.0,69.7,62.0,61.39,97.98,62.63,60.4,97.0,98.99,67.35,77.78,77.55,67.68,98.02,98.99,79.59,98.0,79.59,79.59,63.37,98.99,63.0,97.0,98.02,98.0,97.0,97.03,64.29,97.0,64.0,67.0,98.99,79.8,98.0,99.0,79.0,99.0,75.0,76.77,97.06,98.02,76.0,68.69,99.0,69.0,68.0,69.0,97.06,98.99,98.02,65.0,65.66,68.63,70.0,72.28,98.04,76.0,62.14,70.0,97.98,67.68,66.34,68.37,96.08,97.0,98.0,97.03,98.02,98.0,100.0,74.75,74.75,74.75,76.0,100.0,78.0,77.0,68.0,70.71,70.71,69.31,82.0,70.0,69.0,98.0,98.0,70.0,74.49,74.0,76.77,77.0,98.99,70.3,73.0,98.0,72.73,98.0,72.73,97.03,72.45,75.51,98.99,98.0,74.75,77.55,77.0,100.0,78.0,78.79,98.02,77.23,78.79,72.45,72.73,70.3,97.0,67.65,70.0,97.98,71.43,72.73
155,98.02,100.0,98.02,98.99,100.0,97.06,99.0,100.0,99.0,98.99,97.98,98.99,98.0,98.0,98.0,100.0,98.0,97.98,97.03,97.0,98.0,97.98,97.98,97.03,97.0,98.98,98.0,98.98,98.0,98.99,95.05,99.01,97.03,98.99,98.0,98.0,98.0,98.0,98.99,99.0,99.0,97.03,100.0,98.0,98.99,98.0,97.98,98.02,97.98,97.0,99.0,98.0,100.0,99.0,97.03,99.0,100.0,100.0,98.02,100.0,99.0,98.99,98.02,99.0,99.0,98.0,98.0,99.01,97.06,98.99,99.0,100.0,99.0,99.0,100.0,100.0,98.98,100.0,97.98,97.0,98.0,97.0,98.99,98.99,98.0,97.98,99.0,100.0,98.0,98.02,98.02,98.0,98.99,98.99,98.0,100.0,98.99,97.98,97.0,96.04,97.03,97.98,98.99,98.99,98.0,98.0,100.0,99.0,99.0,100.0,100.0,98.99,98.99,99.0,97.03,98.99,97.06,100.0,97.03,98.99,98.0,99.0,98.0,98.99,98.99,98.0,98.0,97.98,97.03,98.99,98.99,98.99,97.98,97.98,96.08,98.99,97.0,98.0,97.98,97.0
156,99.0,99.0,99.0,100.0,98.02,99.0,100.0,100.0,100.0,99.01,97.03,99.0,98.99,99.0,98.0,98.99,98.99,98.99,98.99,97.03,98.04,97.06,98.0,98.0,98.02,98.02,98.99,97.03,98.02,100.0,100.0,100.0,98.99,98.99,99.0,99.0,99.0,98.99,98.99,99.0,98.99,98.99,99.0,98.99,97.03,98.0,100.0,98.0,97.0,98.99,98.99,100.0,98.0,100.0,100.0,100.0,100.0,99.0,100.0,99.01,98.02,100.0,100.0,99.0,96.12,100.0,99.01,98.02,99.0,99.01,100.0,99.0,98.02,100.0,100.0,98.02,98.99,97.03,98.0,98.0,97.98,98.99,98.99,98.0,98.99,98.99,98.99,98.99,99.0,98.0,100.0,98.02,99.0,98.0,99.01,98.02,98.0,98.0,98.0,97.03,98.99,98.99,98.0,97.98,98.99,97.03,99.0,98.02,100.0,100.0,98.99,98.0,98.99,98.99,100.0,98.0,99.0,98.0,99.0,98.99,98.0,98.0,98.99,99.0,98.0,99.0,99.0,98.02,100.0,98.99,98.0,97.0,98.99,98.0,98.99,98.0,98.99,100.0,98.0,98.0
157,100.0,99.0,98.02,98.0,98.99,99.0,99.0,98.02,99.0,98.99,98.0,98.0,100.0,98.99,98.99,98.0,98.98,98.99,97.03,98.99,100.0,96.08,98.99,96.08,98.0,98.99,98.99,98.0,100.0,98.02,98.0,100.0,97.03,98.0,98.99,100.0,98.0,97.03,98.99,97.03,98.99,98.0,99.01,98.0,98.0,98.0,98.0,98.99,100.0,98.0,98.99,98.02,99.0,98.02,98.0,100.0,98.02,100.0,99.0,98.99,100.0,99.0,98.02,99.0,100.0,99.0,100.0,99.0,99.0,100.0,99.0,99.0,100.0,100.0,99.0,100.0,98.99,98.99,98.99,98.98,100.0,98.99,98.0,97.98,98.0,98.0,98.0,98.02,100.0,98.99,99.0,98.99,98.99,98.02,98.0,99.0,98.0,98.99,98.0,98.0,98.99,98.0,98.99,98.99,97.03,98.0,99.0,98.99,100.0,98.99,100.0,98.99,98.99,98.99,99.0,100.0,98.0,98.0,98.99,98.0,98.99,97.06,98.02,98.99,95.15,98.0,100.0,100.0,100.0,97.03,98.99,98.0,98.0,98.0,97.06,98.98,98.0,98.99,98.99,98.99
158,99.0,98.02,100.0,98.02,99.0,98.02,98.02,100.0,98.0,99.0,98.98,100.0,98.99,98.99,99.0,99.0,96.08,98.0,99.0,98.0,99.0,96.08,98.0,97.98,98.99,96.12,98.99,98.0,98.02,98.99,98.99,98.02,98.0,98.99,98.0,98.0,100.0,99.0,98.0,100.0,98.99,98.02,99.0,98.0,98.99,97.03,97.03,97.03,98.0,98.0,98.99,100.0,98.99,99.0,99.01,100.0,100.0,99.0,98.02,98.04,100.0,99.0,99.0,99.0,100.0,99.01,98.04,99.0,100.0,99.0,99.0,100.0,99.0,100.0,100.0,99.01,98.0,97.98,98.99,97.03,96.08,97.03,97.98,98.02,98.02,98.99,98.02,98.99,98.99,97.06,98.99,100.0,99.0,98.99,99.0,100.0,100.0,98.0,98.99,98.99,98.0,98.0,98.0,98.02,98.0,98.0,100.0,100.0,99.0,99.0,98.0,98.02,99.0,98.0,97.03,97.03,98.0,99.0,98.0,98.99,98.0,98.99,98.0,98.02,98.99,97.06,98.02,98.0,98.0,98.0,98.99,99.0,98.99,100.0,98.99,98.99,98.99,98.99,97.03,98.0
159,99.0,100.0,98.02,99.0,99.0,98.99,99.0,98.02,99.0,98.02,97.98,98.0,98.02,99.0,98.99,100.0,100.0,98.0,98.99,98.99,99.0,98.0,98.0,97.03,97.03,97.03,96.08,98.99,98.99,99.0,97.03,100.0,53.62,98.0,98.0,100.0,99.0,98.02,98.0,98.0,98.99,97.98,100.0,98.99,95.1,100.0,98.99,98.02,98.98,98.98,98.99,99.0,100.0,100.0,98.99,100.0,99.0,99.0,99.0,100.0,100.0,99.0,99.0,98.02,99.0,100.0,100.0,100.0,99.0,99.0,100.0,99.0,100.0,100.0,99.0,100.0,98.0,99.0,98.0,98.99,98.99,100.0,98.0,96.04,97.03,98.0,98.99,97.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.02,98.0,98.99,98.0,97.03,98.99,98.0,99.0,98.99,98.0,98.99,98.0,98.99,98.0,99.0,98.99,100.0,98.99,100.0,97.03,100.0,98.0,98.0,100.0,98.0,99.0,100.0,100.0,98.0,99.0,100.0,98.99,98.0,99.0,98.02,98.02,97.0,98.0,98.0,98.0,98.0,100.0,98.0,97.98,98.0
160,98.99,72.0,99.0,97.06,62.0,66.67,66.34,63.37,99.0,69.0,75.0,100.0,98.99,99.0,98.0,99.0,47.37,97.03,62.0,98.99,100.0,99.0,97.98,64.0,98.98,98.0,63.27,66.67,98.0,98.02,95.96,99.0,94.0,61.67,98.99,77.23,98.99,99.0,97.03,64.65,98.0,64.0,74.0,63.37,61.62,64.36,98.99,63.0,98.0,97.03,68.69,98.02,73.27,73.27,98.99,74.0,100.0,99.0,77.23,76.24,99.0,98.02,70.3,100.0,99.0,99.0,70.0,69.0,70.0,99.0,99.01,100.0,99.01,99.01,77.78,98.04,98.0,97.0,69.31,98.99,98.0,98.0,69.0,70.71,71.0,71.29,75.0,73.47,74.0,98.99,100.0,97.98,98.02,75.76,98.99,98.0,98.99,98.0,98.0,98.0,98.99,98.0,98.0,72.28,74.26,98.0,98.0,97.06,98.0,98.0,74.75,98.99,98.0,77.0,98.99,76.77,98.99,77.78,98.99,98.99,76.0,78.0,98.0,98.02,98.99,77.45,98.99,99.0,79.8,98.99,100.0,98.0,98.0,98.99,76.77,98.0,97.0,76.53,98.0,97.98
