%usr,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
22,0.98,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.01,0.0,1.01,1.0,1.0,1.01,0.0,0.0,0.97,0.0,0.0,0.0,0.0,1.0,1.0,0.99,1.01,0.0,1.0,0.0,0.99,0.99,0.0,1.0,1.01,1.0,1.98,1.01,0.0,0.0,1.98,0.0,1.0,1.0,1.0,0.0,1.96,0.0,1.0,1.01,0.0,0.0,1.01,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,1.0,0.0,0.99,0.0,0.99,0.0,1.01,1.0,1.0,0.99,0.0,1.0,1.01,0.0,1.0,0.0,0.0,1.98,1.0,2.0,1.01,1.01,2.0,0.99,1.0,0.0,0.0,1.01,1.0,1.0,0.0,0.98,1.01,0.0,0.0,0.99,1.0,0.0,1.0,0.98,0.99,0.0,0.0,1.02,1.0,1.0,0.98,0.99,0.0,0.0,2.0,2.0,1.01,1.01,1.0,1.01,1.0,0.0,2.02,1.02
23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,1.0,1.0,0.99,0.0,0.98,1.01,0.0,0.99,0.0,0.0,0.0,0.0,1.01,1.01,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.99,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,1.01,1.0,2.0,1.01,1.01,1.98,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.97,0.0,0.98,0.99,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.01,0.0,0.99,0.0,0.99,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.01,1.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.94,1.01,1.01,1.01,1.01,0.0,0.0,1.0
24,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,1.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.99,0.0,0.0,1.01,0.99,0.0,0.0,1.01,1.0,1.0,0.0,0.98,1.0,0.98,0.0,0.0,0.99,0.0,1.01,1.0,0.0,1.01,0.0,0.0,1.98,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.01,1.0,0.99,1.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.01,0.99,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.01,0.0,0.0,0.0,1.01,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.01
25,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,0.0,1.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.01,1.0,1.0,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.98,1.0,1.01,1.01,1.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.99,1.0,0.0,1.0,0.99,1.98,2.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.01,0.99,1.0,1.01,1.98,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.96,0.0,0.99,1.01,0.99,1.0,0.99,0.0,0.0,0.0,2.0,0.0,1.01,1.0,0.0,0.0,0.0,1.01,0.0,0.0,1.01,0.99,1.01,0.0,0.0,1.0,0.0,0.0,0.0
26,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.99,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,1.01,1.0,1.0,0.0,1.0,0.99,0.0,1.0,0.0,1.0,1.01,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.98,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,1.01,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.99,0.0,0.0,0.99,1.01,0.0,0.99,1.0,1.98,1.96,1.0,1.0,1.0,1.01,1.01,1.01,1.0,0.0,1.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,1.0,0.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.98,1.98
27,0.0,13.86,0.0,0.0,17.82,22.22,20.2,20.0,0.0,20.2,15.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,24.75,0.0,0.0,0.0,0.0,25.25,0.0,0.99,24.24,20.41,1.0,1.0,0.0,0.0,14.14,0.0,0.0,13.13,0.99,1.0,1.0,21.0,0.99,21.21,17.82,21.21,20.0,21.0,0.0,21.21,0.0,1.0,21.0,1.01,11.0,15.0,0.0,14.0,0.99,0.98,12.12,15.0,0.0,0.0,19.0,0.99,1.0,0.0,22.45,19.19,23.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,18.63,0.0,0.0,0.0,18.37,17.82,18.37,18.18,19.19,15.84,16.0,0.0,0.0,1.0,1.01,14.29,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.01,0.0,19.0,15.0,1.0,1.0,0.0,0.0,2.0,14.0,0.0,0.0,18.18,1.01,17.0,1.01,14.14,0.0,1.0,16.16,12.24,0.98,1.0,0.0,13.13,0.0,0.0,14.0,0.0,0.0,0.99,0.0,1.0,16.16,0.0,1.01,17.0,0.0,0.98
28,18.0,0.0,15.69,16.16,0.0,0.99,0.0,0.0,20.79,0.0,0.99,15.0,16.49,15.31,11.0,10.2,22.0,22.77,1.01,24.0,15.31,22.0,24.0,1.0,22.22,20.0,1.0,0.99,18.18,12.24,16.16,21.21,1.0,15.15,13.0,1.98,12.0,13.27,19.59,1.01,19.19,1.01,0.0,0.99,1.0,0.0,24.75,0.0,21.21,18.0,1.96,11.11,1.01,0.0,12.0,0.0,13.13,14.0,1.0,0.0,15.15,19.8,0.0,21.0,18.37,19.8,0.0,1.01,1.0,21.78,20.2,16.83,18.0,16.0,0.0,16.0,18.37,13.13,1.98,18.0,17.65,14.43,0.98,1.01,0.98,1.0,1.0,1.02,2.02,13.0,12.24,12.87,15.84,0.99,13.13,13.13,20.41,16.83,19.19,19.39,19.19,15.84,20.0,0.99,1.01,21.21,17.0,13.13,13.86,14.85,1.0,17.17,15.69,1.0,14.14,1.01,15.0,0.99,13.86,15.31,1.0,1.0,15.15,13.13,13.13,0.0,12.12,14.14,1.01,15.84,11.0,15.31,15.15,20.41,2.02,18.0,19.39,0.0,18.0,18.18
29,0.0,0.0,1.01,0.0,0.97,1.0,0.0,1.0,0.99,0.0,0.0,0.0,2.0,1.98,1.98,2.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,0.0,1.0,1.01,0.99,1.02,1.01,1.01,0.99,0.0,0.0,1.01,1.0,0.0,1.0,1.0,1.0,0.0,0.99,0.98,1.0,0.0,1.0,1.0,1.0,0.0,1.01,1.98,0.0,1.0,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.98,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,0.0,1.01,0.0,0.0,0.0,1.01,1.0,1.01,1.0,0.0,0.0,0.0,1.0,1.01,1.0,1.01,1.01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,1.01,1.01,1.0,1.01,1.98,1.0,1.0,1.01,0.99,0.0,1.0
30,0.0,0.0,0.98,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.96,1.0,1.0,0.0,0.0,0.97,1.0,0.0,1.0,2.0,1.96,0.0,1.01,0.0,1.0,1.0,1.01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99,0.0,1.0,0.99,0.0,0.99,1.01,0.0,1.01,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.01,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.01,0.99,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.99,1.01,0.0,1.01,1.98,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,1.01,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,1.02,0.99,0.0,0.0,1.0,1.0,1.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,0.99,0.0,1.0,1.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
32,1.0,0.96,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,1.01,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.0,0.0,0.99,0.0,1.0,1.01,0.99,0.0,0.0,0.99,1.98,1.0,0.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.98,0.0,0.0,0.0,0.0,0.99,0.0,1.01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.01,1.01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.99,1.98,0.0,1.0,1.01,1.01,1.0,1.0,0.0,0.0,1.01,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,0.99,0.0,0.0,0.0,0.97,0.0,0.0,1.01,0.0,1.01,1.01,0.99,1.0,0.0,1.0,0.0,0.99,1.01,1.0
33,0.0,8.91,0.0,0.0,3.0,15.15,14.14,12.0,0.0,6.0,1.02,0.99,0.0,0.0,1.01,0.0,0.99,0.0,15.15,1.0,0.0,1.01,0.99,13.0,0.0,1.0,12.75,11.22,1.01,0.99,0.0,0.0,4.08,1.01,1.0,2.02,0.99,1.01,1.0,14.29,1.0,12.12,5.1,13.0,14.0,14.85,1.0,13.13,0.0,0.0,11.0,0.0,2.0,8.08,0.99,4.0,0.0,0.99,3.96,2.0,0.0,0.0,9.0,1.0,0.0,0.0,10.78,3.92,4.04,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,1.0,6.86,0.99,1.98,0.99,5.94,7.0,5.05,6.06,4.0,2.0,1.01,0.0,0.0,1.0,0.99,0.0,1.0,0.99,1.0,0.0,1.0,0.0,1.01,1.0,0.99,1.02,3.0,0.0,1.96,1.0,1.01,1.0,1.0,0.0,1.01,5.0,1.01,3.0,1.0,2.02,1.01,0.0,3.0,2.0,0.0,0.0,0.99,0.99,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.01,1.0,0.99,0.0
34,9.9,6.0,8.0,3.96,18.81,5.0,6.0,6.93,12.0,13.0,15.31,0.0,1.0,1.0,0.0,2.0,13.27,14.85,7.07,13.0,8.0,12.0,14.85,8.0,13.27,15.84,8.0,9.9,12.0,2.04,4.95,5.05,43.48,3.03,2.02,11.11,4.0,2.02,12.0,6.93,12.37,10.0,9.9,9.0,9.0,7.07,12.12,9.09,14.0,10.0,10.89,1.0,14.29,4.0,2.0,12.0,4.08,4.04,9.09,12.0,4.0,8.0,8.0,8.0,9.0,9.09,11.22,16.0,17.17,1.0,3.0,1.0,1.0,0.99,11.11,0.99,11.0,4.12,11.0,5.1,5.05,6.93,10.1,12.12,11.11,13.13,12.12,13.0,15.0,2.02,1.01,1.01,2.02,11.88,0.0,1.01,5.0,2.02,0.99,2.06,2.02,2.0,1.01,14.14,15.0,1.98,3.0,0.0,1.01,1.01,11.0,0.98,0.99,9.0,4.08,11.11,2.04,11.0,1.01,0.0,9.09,9.9,1.02,1.0,1.01,11.88,0.0,0.0,13.13,1.94,1.02,1.01,1.01,1.01,16.83,1.98,2.0,14.0,1.0,2.0
35,7.07,0.0,4.9,20.2,0.0,0.0,0.0,0.0,6.0,0.0,2.0,12.0,13.13,7.07,9.28,11.11,22.73,9.0,1.98,12.24,7.0,9.8,7.84,0.98,7.0,7.0,0.99,0.0,9.09,11.0,50.0,8.0,0.0,11.0,11.0,0.0,10.2,12.0,9.9,1.0,9.09,0.99,0.0,0.99,1.01,0.0,6.06,1.0,9.09,8.0,1.0,10.0,1.0,0.0,11.11,0.0,6.93,10.1,0.0,0.0,13.0,11.0,0.0,9.0,12.0,13.0,0.0,1.0,0.0,15.84,15.0,15.0,13.13,14.14,0.99,13.0,8.08,10.89,1.01,12.75,12.0,8.08,1.98,1.01,0.99,1.0,0.0,1.01,0.0,12.24,16.16,14.0,12.12,1.0,12.87,11.11,14.85,17.17,18.0,15.84,15.31,16.16,16.0,1.01,1.01,16.16,13.13,15.0,14.0,12.87,1.0,15.0,13.13,0.0,11.0,1.98,13.13,1.0,13.13,14.14,0.98,0.0,14.71,12.87,11.22,0.0,11.88,12.12,1.0,10.0,9.0,13.0,12.12,13.73,1.01,14.14,14.0,1.01,14.29,15.0
36,0.0,0.99,0.0,0.0,1.98,0.0,0.98,0.0,0.98,1.0,0.98,1.01,0.99,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.01,0.0,0.0,0.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.98,0.0,0.0,1.01,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,1.01,0.0,0.0,0.0,0.0,1.96,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.01,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.01,1.0,1.96,0.0,0.99,1.02,1.0,1.01,1.02,1.0,1.0,0.99,1.0,1.0,1.0,2.0,1.02,1.01,0.0,0.0,1.0,1.02,1.01,1.98,1.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,1.01,0.0,0.0,0.0,1.01,1.02,0.0,1.01,0.0,2.02,1.01,0.0,1.01,1.01
37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.99,0.0,1.01,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.99,1.0,1.01,0.99,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.99,1.98,0.0,0.0,0.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,1.0,0.0,0.0,1.0,0.0,0.99,1.01,1.01,0.0,0.99,0.0,0.0,0.0,1.0,0.0,2.0,1.01,0.99,1.01,0.0,0.0,1.0,1.0,0.99,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,1.0,0.99,0.0,0.0,1.0,0.0,0.99,1.0,0.0,1.01,0.99,1.01,1.0,0.0,1.0
38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.01,1.01,1.0,1.98,1.01,0.98,1.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,1.0,0.0,1.98,0.0,1.98,0.0,1.01,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.99,1.0,1.0,1.96,0.0,0.0,0.99,0.99,1.0,1.0,0.0,0.98,0.0,0.99,0.0,0.0,0.0,1.0,1.01,0.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.98,1.0,0.0,0.0,0.0,1.98,1.0,1.0,1.0,0.98,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,0.99,1.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,1.01,1.01
39,1.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.98,0.0,1.01,0.0,0.0,2.0,1.01,0.0,0.98,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.0,1.98,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.98,0.0,1.01,2.0,0.0,1.01,1.0,0.0,0.99,1.0,0.0,0.0,1.0,1.0,0.98,0.0,1.0,1.0,0.98,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,1.0,1.01,0.0,0.0
40,0.0,15.15,0.0,0.0,21.43,21.78,20.39,24.75,0.0,18.81,16.83,0.99,0.99,0.0,0.0,1.0,1.0,1.0,21.21,0.0,1.0,0.0,0.0,21.21,0.0,0.0,23.53,18.0,1.0,0.0,1.01,0.0,14.0,0.99,1.01,13.13,0.0,1.0,1.01,21.43,0.0,20.0,16.16,17.65,23.76,23.53,0.0,22.0,1.01,1.01,20.2,1.0,11.0,15.84,0.0,13.0,0.0,0.0,17.0,15.15,0.0,0.0,18.63,0.0,1.0,0.0,20.0,21.78,22.0,1.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,1.98,17.0,0.0,1.0,1.0,20.2,17.0,18.18,16.16,18.0,18.0,15.84,0.0,1.01,0.0,0.99,12.87,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99,19.19,20.41,1.01,0.0,1.01,1.0,0.0,14.14,1.0,0.99,15.0,0.0,16.0,0.0,14.29,0.0,0.0,15.15,14.14,0.0,0.0,1.01,13.0,0.0,1.01,13.13,1.01,0.0,0.0,1.0,1.0,21.0,0.0,1.01,17.82,1.0,1.0
41,15.69,1.0,15.0,17.0,0.0,0.0,0.0,0.99,20.59,0.0,1.0,16.16,12.24,13.13,12.12,8.25,23.23,24.0,1.98,20.2,19.0,19.8,23.47,1.0,21.78,24.24,0.0,1.98,22.22,12.87,16.83,19.0,1.0,13.13,12.12,1.0,15.0,14.0,20.41,1.0,20.0,0.99,0.0,0.0,1.02,0.0,21.0,0.0,22.22,20.0,1.0,11.11,1.01,0.0,13.4,1.01,16.33,14.29,0.99,0.98,14.29,17.17,0.0,20.2,20.0,18.81,0.0,0.0,1.0,20.79,18.18,19.8,19.19,14.29,0.0,12.62,20.2,16.16,0.0,18.18,18.18,17.17,1.0,1.0,1.0,1.0,0.0,2.0,1.0,12.12,14.0,14.0,14.29,1.0,16.83,14.0,17.82,20.79,15.15,20.2,15.84,20.0,20.62,1.0,0.0,19.8,16.33,13.86,14.14,13.13,1.01,15.84,13.13,1.01,17.0,1.0,15.84,1.0,15.15,17.0,0.0,1.01,13.0,15.84,12.24,0.0,13.13,12.0,2.0,13.73,15.15,16.33,16.0,19.19,1.0,17.48,17.82,1.0,16.33,17.17
42,0.0,0.0,0.99,1.01,0.99,0.99,1.0,0.0,1.0,0.0,0.0,2.0,1.98,1.0,1.0,1.02,1.94,0.0,0.0,0.99,0.99,0.0,0.98,0.0,0.98,0.99,0.0,0.0,0.0,1.01,0.0,0.0,2.0,1.01,0.99,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.99,0.0,0.99,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.99,0.0,1.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,1.98,0.0,0.98,1.0,1.0,0.0,0.0,0.99,1.01,1.98,0.0,0.0,0.99,1.0,1.0,1.0,1.01,0.0,0.99,1.01,1.0,1.0,0.0,1.0,0.98,1.01,1.02,0.0,0.99,0.99,1.0,1.01,0.0,0.0,0.99,1.01,1.98,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,1.01,0.0,1.0,0.0,1.98,1.0,2.0,1.01,0.0,0.97,1.0,1.01,1.01,1.01,0.99,0.0,0.0,0.0,1.0,1.01
43,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.01,0.0,1.02,0.0,0.99,0.0,0.0,0.0,1.0,0.99,1.0,1.0,1.01,1.0,0.99,1.98,0.0,0.0,0.0,0.99,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.99,1.01,0.0,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,1.0,1.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,0.98,1.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.01,1.02,0.0,1.0,0.0
44,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.99,0.99,0.0,1.01,0.0,0.99,0.0,0.99,0.0,0.0,1.0,1.0,1.01,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.98,1.0,1.01,0.0,0.0,0.98,0.0,1.0,1.01,0.99,0.0,0.0,0.0,0.98,0.0,1.01,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.98,0.0,1.0,0.99,0.99,0.99,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.99,1.0,1.0,1.0,0.0,0.99,1.01,1.0,0.0,0.0,1.01,0.99,0.98,1.01,0.0,0.99,0.0,1.98,1.98,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.98,1.0,0.99,0.99,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0
