op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
355,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
356,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
357,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
358,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
359,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
360,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
361,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
362,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
363,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
364,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
365,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
366,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
367,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
368,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
369,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
370,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
371,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
372,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
373,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
374,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
375,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
376,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
377,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
378,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
379,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
380,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
381,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
382,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
383,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
384,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
