op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
258,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40764960505,53297222618,42212839205,38104970851,57316913882,46580454361,38991485897,43303153834,38105243609,37393191001,47447546270,38682806440,44414370917,46831795016,47000853169,41635375813,43709723733,38445086090,42440029547,38923193889,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
259,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40765759225,53297861594,42213478181,38105532003,57317659354,46581179353,38992411593,43303874730,38105890777,37394059353,47448209822,38683437224,44415128677,46832716616,47001586353,41636182725,43710448725,38446003594,42440713579,38923849249,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
260,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40766418681,53298660314,42214416165,38106293859,57318413018,46582174681,38993378249,43304489130,38106591193,37394739289,47448869278,38684534952,44415902821,46833646408,47002454705,41636985541,43711210581,38446675338,42441434475,38924611105,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
261,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40767074041,53299422170,42215116581,38107022947,57319117530,46582723545,38993800137,43305046186,38107443161,37395456089,47449475486,38685399208,44416562277,46834600776,47003400881,41637694149,43712201813,38447142282,42442155371,38925430305,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
262,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40767897337,53300216794,42216066853,38107924067,57319977690,46583702489,38994631625,43305836714,38108184537,37396291673,47450085790,38686222504,44417410149,46835252040,47004265137,41638632133,43712930901,38448260490,42442794347,38926491169,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
263,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40768405241,53300896730,42216857381,38108644963,57320907482,46584374233,38995332041,43306545322,38108909529,37397037145,47450741150,38687176872,44418073701,46836325192,47005149873,41639381701,43713930325,38448899466,42443564395,38927429153,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
264,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40768900857,53301392346,42217533221,38109189731,57321427674,46584931289,38996003785,43307012266,38109458393,37397573721,47451343262,38687942824,44418864229,46837181256,47005903537,41640069829,43714606165,38449526154,42444113259,38928199201,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
265,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451761054,38688471208,44419474533,46837836616,47006575281,41640725189,43715208277,38450148746,42444735851,38928883233,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
266,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
267,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
268,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
269,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
270,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
271,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
272,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
273,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
274,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
275,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
276,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
277,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
278,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
279,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
280,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
281,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
282,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
283,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
284,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
285,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
